﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2016/17 
Search:,


"UKPRN","HE Provider","Antrim and Newtownabbey","Armagh, Banbridge and Craigavon","Belfast","Causeway Coast and Glens","Derry and Strabane","Fermanagh and Omagh","Lisburn and Castlereagh","Mid Ulster","Mid and East Antrim","North Down and Ards","Newry, Mourne and Down","Northern Ireland (district council area unknown)","Total Northern Ireland","Total"
"10000824","Bournemouth University","0","5","5","5","5","0","5","0","5","5","10","0","45","17,430"
"10031982","BPP University","0","0","5","0","0","0","0","0","0","0","0","0","10","3,775"
"10007785","The University of Bradford","5","0","5","0","5","5","0","0","0","5","5","0","35","9,355"
"10000886","The University of Brighton","5","5","15","5","15","5","10","10","15","10","5","0","100","18,845"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","410"
"10007786","The University of Bristol","10","15","45","25","10","5","20","0","15","10","20","0","175","18,305"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","565"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10000961","Brunel University London","0","0","0","5","5","0","5","0","0","0","0","0","25","9,640"
"10000975","Buckinghamshire New University","5","5","10","5","0","5","5","0","5","5","10","0","65","8,105"
"10007787","The University of Buckingham","0","0","0","0","0","0","0","0","0","0","0","0","0","1,575"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","955"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10007788","The University of Cambridge","10","20","40","15","15","10","25","15","20","25","10","0","205","13,205"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10001143","Canterbury Christ Church University","0","10","10","5","0","10","0","0","5","5","10","0","55","14,470"
"10007814","Cardiff University","10","20","30","10","25","5","15","10","15","20","20","0","180","24,075"
"10007854","Cardiff Metropolitan University","5","10","10","5","5","0","5","5","5","5","5","0","65","9,215"
"10007141","The University of Central Lancashire","15","30","30","20","20","10","15","10","10","20","15","0","190","21,680"
"10007848","University of Chester","5","25","20","15","15","10","10","10","15","10","10","0","145","14,440"
"10007137","The University of Chichester","0","0","0","0","0","0","5","0","5","5","0","0","15","5,370"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","325"
"10001478","City, University of London","0","5","10","5","5","0","0","0","0","5","0","0","30","11,840"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","5","1,075"
"10001653","Conservatoire for Dance and Drama","0","0","5","0","0","0","0","0","0","0","0","0","5","915"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10001726","Coventry University","5","10","10","5","10","5","10","5","5","10","10","0","80","20,990"
"10007822","Cranfield University","0","0","0","0","0","0","5","0","0","5","0","0","10","1,960"
"10006427","University for the Creative Arts","0","0","5","5","5","0","0","0","5","0","0","0","30","5,400"
"10007842","University of Cumbria","25","30","55","30","15","15","40","20","20","40","30","5","320","8,350"
"10001883","De Montfort University","5","5","10","5","5","5","5","5","5","10","15","0","80","19,535"
"10007851","University of Derby","5","10","10","0","5","5","10","5","5","5","10","0","75","16,235"
"10007852","The University of Dundee","70","75","105","60","30","30","60","45","50","115","70","0","720","13,155"
"10007143","University of Durham","20","20","45","5","10","5","20","5","10","35","10","0","190","13,330"
"10007789","The University of East Anglia","5","10","15","10","5","5","5","5","10","10","5","0","80","13,250"
"10007144","The University of East London","5","5","5","0","5","5","5","0","0","5","0","0","35","12,025"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10007823","Edge Hill University","10","20","25","25","30","25","20","15","15","15","20","0","220","14,975"
"10007772","Edinburgh Napier University","30","45","35","15","30","25","30","10","20","55","30","0","320","10,450"
"10007790","The University of Edinburgh","35","40","90","40","50","25","50","15","30","60","40","0","480","20,415"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10007791","The University of Essex","0","5","15","5","0","5","0","0","5","5","5","0","45","10,175"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","370"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","5","2,275"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10007792","The University of Exeter","5","15","20","10","5","5","10","5","5","20","10","10","120","17,300"
"10008640","Falmouth University","5","5","5","0","5","5","5","0","0","5","5","0","40","4,865"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","615"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","5","370"
"10007762","Glasgow Caledonian University","10","10","20","20","25","10","10","5","15","10","15","0","155","14,395"
"10002681","Glasgow School of Art","5","5","5","0","5","0","5","0","0","5","5","0","35","1,445"
"10007794","The University of Glasgow","50","50","110","50","75","25","90","25","50","85","60","0","675","20,380"
"10007145","University of Gloucestershire","10","20","10","5","0","5","15","5","5","10","5","0","85","8,030"
"10002718","Goldsmiths College","0","0","10","0","5","0","0","0","0","0","5","0","30","7,035"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10007146","The University of Greenwich","0","5","5","5","10","5","5","10","5","5","5","0","65","16,220"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","6,755"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","5","685"
"10040812","Harper Adams University","5","30","5","25","0","15","5","25","10","5","25","0","155","5,190"
"10007764","Heriot-Watt University","25","40","50","35","50","25","55","15","20","60","35","0","415","7,405"
"10007147","University of Hertfordshire","5","5","5","5","5","5","0","5","5","5","10","0","55","20,775"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","5","390"
"10007148","The University of Huddersfield","5","5","5","5","5","10","5","5","0","5","5","0","50","15,310"
"10007149","The University of Hull","5","5","5","0","5","5","0","5","0","5","5","0","45","14,230"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","1,030"
"10003270","Imperial College of Science, Technology and Medicine","5","5","20","5","5","0","10","0","5","5","5","0","75","8,790"
"10035638","Institute of Contemporary Music Performance","0","0","5","0","0","0","0","0","0","0","0","0","5","545"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","595"
"10007767","Keele University","5","5","10","5","5","5","5","0","10","5","0","10","65","9,360"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","330"
"10007150","The University of Kent","0","10","15","5","5","0","0","0","0","0","5","0","45","15,410"
"10003645","King's College London","10","15","25","5","10","5","10","5","15","5","15","0","125","20,575"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10003678","Kingston University","5","5","10","5","5","5","5","0","5","0","5","0","45","16,060"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007768","The University of Lancaster","5","5","15","5","5","5","10","5","5","0","5","0","60","9,015"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","0","0","0","0","10","1,335"
"10003861","Leeds Beckett University","10","15","30","25","25","10","25","5","10","25","15","5","200","23,325"
"10007795","The University of Leeds","15","15","35","5","20","15","20","5","5","15","5","0","160","25,770"
"10003863","Leeds Trinity University","5","5","5","0","5","5","5","0","0","0","5","0","35","3,575"
"10007796","The University of Leicester","5","5","5","0","5","5","5","5","0","5","5","0","50","12,720"
"10007151","The University of Lincoln","5","5","5","10","5","0","5","0","0","5","0","0","40","12,795"
"10003956","Liverpool Hope University","35","70","85","60","85","60","35","35","25","30","85","0","605","5,075"
"10003957","Liverpool John Moores University","85","150","270","150","295","150","100","105","105","120","245","0","1,775","20,870"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","10","575"
"10006842","The University of Liverpool","30","35","80","35","70","45","35","25","20","45","50","0","470","19,640"
"10003958","Liverpool School of Tropical Medicine","5","0","0","0","0","0","0","0","0","0","0","0","5","265"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","1,180"
"10007162","University of the Arts, London","5","5","15","5","5","5","5","5","0","5","5","0","60","9,740"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","525"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","970"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10057951","London College of Creative Media Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","785"
"10004048","London Metropolitan University","0","0","5","5","5","5","0","0","0","0","5","0","30","10,920"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10004078","London South Bank University","0","10","5","5","5","5","0","0","5","5","0","0","40","16,190"
"10004063","London School of Economics and Political Science","5","5","10","0","5","0","5","5","0","0","5","0","40","3,665"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","700"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10004113","Loughborough University","5","10","15","5","5","5","10","10","5","15","10","0","100","13,550"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10004180","The Manchester Metropolitan University","35","30","65","35","95","45","40","15","25","30","25","0","435","30,620"
"10007798","The University of Manchester","20","30","105","35","55","30","50","35","20","45","45","0","470","26,985"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10004351","Middlesex University","0","5","15","0","0","0","5","0","0","0","0","0","30","14,950"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","290"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","1,175"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","1,055"
"10007799","Newcastle University","30","30","90","60","50","20","60","15","30","70","30","0","480","18,585"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10007138","The University of Northampton","5","0","5","0","10","0","5","0","0","5","0","0","30","11,245"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001282","University of Northumbria at Newcastle","35","50","90","80","80","75","75","20","40","75","30","0","650","23,300"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","5","2,030"
"10007154","University of Nottingham","5","15","30","15","15","15","10","5","5","15","20","0","150","25,235"
"10004797","The Nottingham Trent University","5","15","15","10","5","5","10","5","0","10","10","0","100","25,435"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007773","The Open University","300","400","840","205","200","150","330","180","265","415","325","0","3,610","121,395"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004930","Oxford Brookes University","5","5","10","5","0","0","10","0","5","10","5","0","60","14,600"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007774","The University of Oxford","5","15","30","15","10","10","10","10","10","10","10","0","130","16,395"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","1,870"
"10005127","Arts University Plymouth","0","5","0","5","5","0","0","0","0","5","0","0","20","1,275"
"10007801","University of Plymouth","10","15","10","5","10","5","15","5","5","5","5","0","85","19,555"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10007155","The University of Portsmouth","10","5","5","10","0","0","5","5","5","10","5","0","60","19,670"
"10005337","Queen Margaret University, Edinburgh","20","20","10","15","20","20","10","10","15","10","10","0","155","4,095"
"10007775","Queen Mary University of London","5","10","10","5","5","5","10","5","5","5","5","0","75","12,920"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","5","95"
"10005389","Ravensbourne University London","0","0","0","10","0","0","0","0","0","0","0","0","20","2,060"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","355"
"10007802","The University of Reading","5","5","10","5","0","5","10","0","5","10","0","0","60","11,725"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","535"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","1,185"
"10005500","Robert Gordon University","5","10","10","5","10","5","10","5","5","10","5","0","80","10,280"
"10007776","Roehampton University","0","0","5","0","5","0","0","0","5","5","5","0","20","9,620"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","620"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","455"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","5","1,130"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","435"
"10005561","Royal Conservatoire of Scotland","5","5","0","0","5","0","0","0","0","5","0","0","20","840"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","5","0","0","10","810"
"10005553","Royal Holloway and Bedford New College","0","0","5","0","0","0","0","0","5","5","0","0","20","7,420"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","0","0","10","680"
"10007779","The Royal Veterinary College","5","5","0","0","0","5","5","0","5","0","0","0","25","2,005"
"10007803","The University of St. Andrews","20","15","35","10","5","5","25","5","15","35","10","0","190","5,635"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","645"
"10007782","St George's, University of London","0","0","5","5","5","0","0","0","0","0","0","0","20","4,435"
"10008026","St Mary's University College","40","80","205","50","65","95","55","150","25","20","185","5","975","975"
"10007843","St Mary's University, Twickenham","5","10","10","5","15","10","0","10","0","5","10","0","80","5,185"
"10007156","The University of Salford","10","15","15","20","35","10","5","15","15","10","15","0","170","17,705"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","1,865"
"10007780","SOAS University of London","0","0","0","0","0","0","0","0","0","5","0","0","15","3,450"
"10005700","SRUC","0","5","0","5","0","0","0","5","0","0","0","0","15","1,540"
"10005790","Sheffield Hallam University","5","10","10","10","5","10","10","5","0","5","5","0","75","28,100"
"10007157","The University of Sheffield","10","10","30","5","10","10","10","5","5","10","10","0","120","20,485"
"10053279","The Sherwood Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10005916","Slough Borough Council","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10006022","Solent University","5","5","15","5","5","5","10","5","10","10","5","0","80","9,250"
"10007158","The University of Southampton","10","10","25","5","5","5","5","0","10","15","10","0","100","18,070"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10006299","Staffordshire University","10","5","10","5","5","5","5","5","5","5","5","0","65","14,165"
"10007804","The University of Stirling","30","65","30","40","30","20","30","15","55","55","35","0","410","9,605"
"10037449","University of St Mark and St John","0","0","0","0","5","0","0","0","0","0","0","0","10","2,325"
"10008010","Stranmillis University College","110","200","175","75","90","120","135","130","100","145","165","0","1,445","1,455"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","0","0","0","0","0","410"
"10007805","The University of Strathclyde","25","10","20","10","15","5","20","5","25","25","20","5","185","18,765"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","0","0","5","4,945"
"10007159","The University of Sunderland","0","5","5","5","5","0","5","0","5","5","5","0","40","10,320"
"10007160","The University of Surrey","5","10","0","0","0","5","10","5","5","5","5","0","55","11,585"
"10007806","The University of Sussex","5","5","10","5","5","0","10","0","5","5","5","0","50","11,225"
"10007855","Swansea University","0","5","10","5","5","5","0","5","0","10","10","0","55","15,650"
"10007161","Teesside University","10","5","10","25","15","5","5","5","10","10","10","0","110","17,605"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","0","0","0","0","0","0","0","0","0","10","765"
"10007858","University of Wales Trinity Saint David","0","0","10","5","5","0","0","5","0","0","5","0","30","9,145"
"10007114","University of the Highlands and Islands","0","0","5","0","0","0","0","5","0","0","0","0","15","8,420"
"10007807","Ulster University","1,545","2,110","3,195","1,805","2,430","1,480","1,385","2,040","1,420","1,200","2,090","5","20,705","22,445"
"10039956","The University of Law","5","0","10","0","0","0","5","5","0","0","5","0","30","4,430"
"10007784","University College London","5","10","30","5","15","10","10","5","5","10","15","0","130","22,185"
"10007793","University of South Wales","5","10","15","5","5","5","10","5","10","5","5","0","80","20,315"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007163","The University of Warwick","5","5","20","5","0","5","5","0","5","10","10","0","70","16,590"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007164","University of the West of England, Bristol","10","10","10","5","15","5","10","5","5","10","10","0","95","24,245"
"10007800","The University of the West of Scotland","5","5","5","5","10","0","5","0","5","5","0","0","45","14,320"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10006566","The University of West London","0","10","5","0","0","0","5","5","0","0","5","0","30","9,020"
"10007165","The University of Westminster","5","0","5","5","5","5","5","5","5","5","0","0","40","13,490"
"10003614","The University of Winchester","0","5","0","0","0","0","0","5","5","5","0","0","30","7,055"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","960"
"10007166","The University of Wolverhampton","5","5","5","5","5","0","0","0","0","5","10","0","40","18,320"
"10007139","University of Worcester","0","5","5","0","0","0","0","5","5","0","5","0","25","10,180"
"10007833","Wrexham University","0","0","0","5","0","0","0","0","0","0","5","0","20","5,420"
"10007657","Writtle University College","0","0","5","0","0","0","5","0","0","0","5","0","15","700"
"10007713","York St John University","0","0","0","5","5","5","0","0","5","0","0","0","35","5,515"
"10007167","The University of York","5","10","10","10","5","5","5","5","10","20","5","0","90","14,250"
"","Total","4,500","6,600","11,245","4,685","5,810","4,025","5,455","4,815","4,230","5,280","6,455","105","63,205","1,927,160"
