﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2015/16 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10000385","The Arts University Bournemouth","0","0","5","5","5","0","0","0","0","5","0","0","0","0","5","0","5","0","0","0","0","0","0","45","2,765"
"10000824","Bournemouth University","10","5","25","35","30","15","10","0","0","5","5","10","15","15","5","5","15","15","5","0","10","0","0","240","16,390"
"10031982","BPP University","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","25","4,430"
"10007785","The University of Bradford","5","0","0","15","0","0","5","5","5","0","0","5","5","5","0","10","0","0","5","5","0","0","0","75","9,575"
"10000886","The University of Brighton","20","0","10","35","10","10","5","0","5","0","0","5","10","5","5","5","10","10","5","5","5","0","0","160","18,235"
"10007786","The University of Bristol","80","10","85","195","30","55","25","15","20","10","45","35","35","40","30","5","60","55","15","10","20","15","0","895","17,185"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10000961","Brunel University London","10","5","5","10","5","10","0","5","5","0","5","5","5","5","0","0","5","5","0","0","5","5","0","95","9,600"
"10000975","Buckinghamshire New University","15","5","10","20","0","5","0","5","0","0","5","5","5","5","5","0","0","5","5","0","0","0","0","95","7,820"
"10007787","The University of Buckingham","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","25","1,480"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","945"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007788","The University of Cambridge","30","0","20","55","5","15","5","10","10","0","10","25","5","15","15","5","15","10","10","5","5","15","0","290","13,135"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10001143","Canterbury Christ Church University","5","0","0","10","5","0","0","5","0","0","0","5","0","5","0","0","5","0","0","0","0","0","0","55","15,245"
"10007814","Cardiff University","625","205","815","3,365","655","665","345","140","200","175","480","275","780","305","170","120","350","605","130","105","300","145","90","11,035","23,560"
"10007854","Cardiff Metropolitan University","290","115","380","1,740","405","295","170","60","80","105","315","140","505","155","80","45","185","290","30","45","185","45","5","5,680","9,295"
"10007141","The University of Central Lancashire","5","0","5","15","0","10","5","40","20","5","10","10","10","5","5","35","5","5","45","15","0","35","0","275","22,045"
"10007848","University of Chester","10","5","10","20","10","5","10","180","105","0","10","90","5","5","15","205","10","20","575","70","10","320","0","1,680","14,060"
"10007137","The University of Chichester","5","0","5","10","5","5","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","45","5,355"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","200"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","305"
"10001478","City, University of London","5","0","5","15","0","5","5","5","0","0","5","5","5","0","0","5","5","5","5","0","0","5","5","80","11,490"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","80"
"10013357","The Academy of Contemporary Music","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","800"
"10001653","Conservatoire for Dance and Drama","5","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","5","0","0","0","0","0","35","880"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","320"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10001726","Coventry University","15","0","5","20","5","10","10","15","10","5","10","15","10","5","5","5","15","15","15","5","5","10","0","220","19,710"
"10007822","Cranfield University","0","0","5","10","5","5","0","0","0","0","0","0","5","5","5","0","10","5","10","0","0","0","0","70","1,880"
"10006427","University for the Creative Arts","5","0","5","5","0","0","5","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","4,110"
"10007842","University of Cumbria","5","0","0","5","5","5","0","5","10","0","0","10","5","0","0","10","0","5","20","0","5","10","0","105","8,555"
"10001883","De Montfort University","10","5","15","25","5","10","10","15","10","0","10","15","5","5","5","10","10","5","10","5","5","10","0","200","18,085"
"10007851","University of Derby","5","5","5","15","5","5","5","20","15","5","10","15","5","5","5","15","10","10","10","5","0","15","0","190","15,075"
"10007852","The University of Dundee","5","0","10","25","5","5","0","5","5","0","0","0","5","0","5","0","5","0","5","0","0","0","0","85","12,530"
"10007143","University of Durham","15","0","15","35","5","15","5","10","10","0","5","30","5","15","5","20","25","10","15","15","5","20","0","275","13,020"
"10007789","The University of East Anglia","10","0","10","20","5","5","5","5","5","0","5","10","5","5","5","5","5","10","5","0","0","10","0","125","12,120"
"10007144","The University of East London","5","0","5","20","0","5","5","5","0","0","5","10","0","0","5","0","5","5","0","0","0","0","0","80","12,335"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","235"
"10007823","Edge Hill University","5","0","5","5","0","5","0","40","20","0","5","20","5","0","5","45","0","0","80","25","5","65","0","335","15,280"
"10007772","Edinburgh Napier University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","25","10,005"
"10007790","The University of Edinburgh","10","0","15","25","10","10","10","10","10","0","5","15","5","10","15","15","15","10","10","5","5","15","0","220","19,565"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007791","The University of Essex","5","0","0","10","5","5","5","0","0","0","5","5","5","5","0","5","5","5","5","0","0","0","0","80","9,335"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360"
"10008173","University College of Estate Management","0","0","5","0","0","0","0","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","0","30","1,100"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","560"
"10007792","The University of Exeter","60","5","85","185","25","55","35","10","15","10","40","40","40","30","15","5","65","65","5","5","25","15","0","840","16,220"
"10008640","Falmouth University","5","0","10","15","5","5","0","0","5","0","5","15","10","15","10","5","5","5","0","0","0","5","0","130","4,265"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","305"
"10007762","Glasgow Caledonian University","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","30","14,535"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","15","1,400"
"10007794","The University of Glasgow","5","0","0","5","5","5","0","5","5","0","0","5","5","5","5","5","5","5","5","0","0","5","0","75","19,585"
"10007145","University of Gloucestershire","20","5","35","75","25","50","10","5","0","5","25","30","25","25","10","0","50","20","5","0","15","5","0","435","7,430"
"10002718","Goldsmiths College","5","0","5","15","0","0","5","0","5","0","5","5","0","0","5","5","10","5","0","5","0","0","0","85","6,345"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","345"
"10007146","The University of Greenwich","5","0","10","15","0","10","5","0","0","5","5","5","5","5","5","10","0","10","5","5","0","5","0","100","16,455"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,770"
"10007825","Guildhall School of Music and Drama","0","0","0","10","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","630"
"10040812","Harper Adams University","10","0","15","15","5","5","5","20","25","0","10","90","5","40","40","25","20","45","20","10","0","20","0","425","5,350"
"10007764","Heriot-Watt University","5","0","0","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","5","0","40","7,210"
"10007147","University of Hertfordshire","10","0","5","25","5","5","5","5","5","0","10","5","10","5","5","10","5","5","5","5","10","10","0","145","20,860"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","495"
"10007148","The University of Huddersfield","5","0","0","5","0","0","0","10","5","0","0","10","5","5","0","10","0","5","20","5","0","15","0","105","16,150"
"10007149","The University of Hull","5","0","0","10","5","0","0","5","0","0","5","10","5","5","5","15","0","0","15","0","0","5","0","95","13,920"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,260"
"10003270","Imperial College of Science, Technology and Medicine","15","0","15","45","5","5","5","5","10","0","10","10","5","5","5","0","10","15","5","0","0","10","0","180","8,515"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","470"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","515"
"10007767","Keele University","10","0","5","30","5","5","15","25","20","0","10","20","5","10","5","20","10","15","25","10","5","40","0","295","8,685"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320"
"10007150","The University of Kent","15","0","5","20","5","5","10","5","0","0","0","10","5","0","0","5","15","10","0","0","0","5","0","120","14,870"
"10003645","King's College London","35","0","25","75","10","15","10","5","10","5","10","15","10","10","10","10","25","20","10","0","5","10","0","330","19,995"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10003678","Kingston University","20","0","20","55","5","15","10","5","5","0","5","10","10","5","5","5","5","10","10","5","5","5","0","215","17,180"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007768","The University of Lancaster","10","0","10","15","5","10","5","35","10","0","10","15","5","5","10","25","10","10","45","5","5","45","0","285","8,590"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","20","1,255"
"10003861","Leeds Beckett University","5","0","10","10","5","10","5","35","15","0","5","15","5","10","5","30","5","10","50","10","5","20","0","265","24,170"
"10007795","The University of Leeds","20","0","15","40","5","10","5","30","20","0","15","25","10","15","5","30","30","5","35","15","5","25","0","360","25,205"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","15","3,665"
"10007796","The University of Leicester","15","0","25","65","5","20","5","5","5","5","10","10","20","15","5","10","15","10","20","5","10","10","0","295","12,025"
"10007151","The University of Lincoln","5","0","5","10","5","0","5","10","5","5","5","5","5","5","0","0","0","0","5","0","0","0","0","75","12,070"
"10003956","Liverpool Hope University","0","0","0","5","0","0","0","20","10","0","0","10","5","0","5","25","0","5","30","5","5","20","0","150","4,735"
"10003957","Liverpool John Moores University","10","0","5","20","5","5","5","195","170","5","5","50","15","5","10","170","5","10","310","95","0","200","0","1,295","20,465"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","25","560"
"10006842","The University of Liverpool","40","5","45","90","10","25","10","85","60","0","15","55","15","15","35","65","20","35","185","35","10","85","0","945","17,460"
"10003958","Liverpool School of Tropical Medicine","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","260"
"10007162","University of the Arts, London","20","0","10","25","5","5","5","0","10","0","5","10","10","15","5","5","5","10","5","5","0","5","0","155","9,740"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","620"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","715"
"10004048","London Metropolitan University","5","0","5","25","5","10","0","5","5","0","0","5","0","0","0","10","0","5","5","0","0","0","0","90","11,115"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10004078","London South Bank University","10","0","0","10","5","5","5","5","0","0","5","5","5","0","0","0","5","5","5","5","0","5","0","70","15,705"
"10004063","London School of Economics and Political Science","5","0","5","15","0","5","0","0","0","0","5","0","5","5","5","5","0","0","0","0","0","0","0","65","3,520"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","655"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","155"
"10004079","London Studio Centre","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10008289","The London Institute of Banking & Finance","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","525"
"10004113","Loughborough University","25","0","25","45","10","15","10","20","15","0","20","25","20","15","5","15","30","15","20","10","10","15","5","375","13,460"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10004180","The Manchester Metropolitan University","20","0","20","35","10","10","5","135","65","0","5","45","15","20","20","110","10","20","155","45","10","115","0","880","30,190"
"10007798","The University of Manchester","40","10","50","130","15","50","5","90","45","5","15","70","10","20","30","70","40","25","95","35","10","65","0","935","26,785"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","350"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10004351","Middlesex University","5","0","0","20","0","0","5","5","0","0","5","0","5","0","0","5","5","5","0","0","0","0","0","70","14,255"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","280"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","790"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","190"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","830"
"10007799","Newcastle University","10","0","10","10","5","10","5","25","10","0","5","15","5","10","5","15","10","5","25","5","5","25","0","205","17,240"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","215"
"10007138","The University of Northampton","5","0","5","10","5","10","5","5","0","0","5","5","5","5","0","5","0","10","5","5","0","0","0","100","11,515"
"10023130","Nova College of Accounting and Business Ltd","0","0","0","95","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","190"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10001282","University of Northumbria at Newcastle","5","0","5","5","0","5","5","15","10","0","0","5","0","0","0","10","10","0","15","5","0","5","0","110","23,940"
"10004775","Norwich University of the Arts","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,870"
"10007154","University of Nottingham","35","0","35","70","10","30","10","20","15","0","20","25","15","20","10","15","35","35","35","10","5","20","0","470","24,875"
"10004797","The Nottingham Trent University","10","0","20","30","5","15","5","20","5","0","10","15","10","10","5","15","10","15","20","5","5","15","0","235","24,345"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10004879","Open College of the Arts","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","5","0","0","0","0","25","1,145"
"10007773","The Open University","425","130","345","1,010","340","325","280","230","235","95","375","390","390","320","150","205","245","375","325","145","180","225","0","6,735","126,390"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10004930","Oxford Brookes University","25","5","25","45","20","10","10","10","5","0","10","30","15","20","10","10","30","20","15","10","10","20","5","360","14,625"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007774","The University of Oxford","30","0","40","85","10","20","10","10","5","0","15","25","15","15","10","10","40","25","10","5","5","15","0","395","16,800"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,585"
"10005127","Arts University Plymouth","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","20","1,160"
"10007801","University of Plymouth","60","5","55","85","35","45","20","5","10","5","45","5","35","35","10","5","55","45","5","5","15","5","0","585","20,885"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10007155","The University of Portsmouth","35","10","20","45","30","25","15","10","5","5","25","10","35","15","5","5","20","25","10","5","20","5","0","390","18,255"
"10005337","Queen Margaret University, Edinburgh","5","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","5","5","0","0","0","0","0","30","4,205"
