﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10007144","The University of East London","5","0","0","5","0","10","0","0","5","0","5","0","0","0","5","5","0","0","0","0","0","5","0","65","11,745"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","375"
"10007823","Edge Hill University","0","0","5","5","0","0","0","65","10","0","0","20","5","0","5","45","5","5","85","15","0","45","0","320","13,195"
"10007772","Edinburgh Napier University","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","25","10,750"
"10007790","The University of Edinburgh","10","0","20","45","5","10","5","15","10","0","0","15","10","15","10","10","30","5","10","5","5","20","5","270","20,750"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,235"
"10007791","The University of Essex","10","0","5","15","5","5","0","5","0","0","0","5","5","5","0","0","0","5","5","0","0","5","0","75","11,475"
"10008173","University College of Estate Management","15","0","5","10","5","5","5","5","0","0","5","5","5","5","0","5","5","5","0","0","0","0","0","85","2,805"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","80","15","90","175","55","70","35","10","15","10","50","45","50","50","25","0","75","40","5","0","20","15","0","940","19,750"
"10008640","Falmouth University","10","0","10","20","10","15","0","0","5","0","10","15","10","15","5","0","5","10","0","5","5","5","0","165","5,610"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","350"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","115"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","390"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","765"
"10007762","Glasgow Caledonian University","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","15,325"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,505"
"10007794","The University of Glasgow","0","0","5","15","0","5","0","5","10","0","5","5","5","5","5","10","15","5","5","5","0","5","0","115","21,975"
"10007145","University of Gloucestershire","35","10","35","75","40","60","20","5","5","5","35","15","40","35","10","5","60","25","5","5","25","0","0","550","7,415"
"10002718","Goldsmiths College","5","0","10","10","0","5","0","5","0","0","0","5","5","0","5","0","5","5","0","5","5","0","0","70","7,215"
"10030408","Gower College Swansea","60","0","0","0","0","0","15","0","0","0","5","5","0","5","0","0","0","20","0","0","0","0","0","110","110"
"10007146","The University of Greenwich","5","0","5","15","0","5","0","0","5","0","5","0","5","0","0","0","0","0","5","0","5","0","0","70","14,720"
"10007825","Guildhall School of Music and Drama","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","730"
"10040812","Harper Adams University","5","0","5","15","5","0","5","20","20","0","5","80","5","20","25","20","15","25","15","5","5","25","0","325","4,415"
"10080811","Hartpury University","15","0","10","20","5","15","5","0","0","0","10","10","15","20","10","0","20","15","0","0","5","5","0","180","1,840"
"10007764","Heriot-Watt University","0","0","5","5","0","0","0","5","5","0","0","0","0","0","0","0","5","5","0","0","5","5","0","45","7,815"
"10007147","University of Hertfordshire","5","0","5","30","5","5","5","0","0","0","5","5","0","0","0","0","0","5","5","0","5","5","0","85","19,195"
"10007148","The University of Huddersfield","5","0","0","5","0","5","5","15","5","0","5","5","5","0","0","10","0","5","15","5","0","5","0","100","14,025"
"10007149","The University of Hull","5","0","0","5","5","5","0","5","5","0","0","5","5","5","0","0","5","5","5","0","5","5","0","65","12,305"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,535"
"10003270","Imperial College of Science, Technology and Medicine","20","5","20","50","10","15","5","5","10","0","5","0","5","10","10","5","10","10","5","0","0","10","0","205","9,050"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","695"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1,315"
"10007767","Keele University","20","0","10","25","5","5","5","25","10","0","5","20","0","5","5","20","5","15","20","20","0","30","0","255","10,085"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10007150","The University of Kent","10","0","5","10","5","10","5","5","5","0","10","5","5","0","0","0","5","5","5","0","5","5","0","105","14,735"
"10003645","King's College London","25","0","20","65","15","15","5","5","5","5","10","10","15","10","5","5","15","15","10","5","5","5","0","265","19,640"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10003678","Kingston University","10","0","15","35","5","5","5","0","5","0","5","5","5","5","5","5","5","5","0","0","5","5","0","125","13,325"
"10003758","LAMDA Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","150"
"10007768","The University of Lancaster","10","0","10","15","10","10","5","35","30","0","10","15","10","5","10","30","15","20","55","5","0","40","0","340","10,245"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","5","0","0","5","0","0","0","0","0","0","5","5","0","5","0","30","1,940"
"10003861","Leeds Beckett University","0","5","5","10","5","5","5","30","5","0","5","5","10","5","5","25","5","10","35","15","0","30","0","215","20,640"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10034449","Leeds Conservatoire","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","5","0","30","1,170"
"10007795","The University of Leeds","15","5","20","40","5","10","5","35","20","0","10","15","10","15","15","35","15","15","45","10","5","60","0","410","25,570"
"10003863","Leeds Trinity University","0","0","0","5","0","0","0","5","5","0","0","0","0","0","0","0","0","5","5","0","0","5","0","30","4,895"
"10007796","The University of Leicester","10","0","10","25","10","15","5","5","5","5","15","20","15","5","5","5","10","10","10","0","5","15","0","205","11,755"
"10007151","The University of Lincoln","0","0","5","15","10","5","5","10","5","0","0","10","0","0","0","10","5","5","10","5","0","15","0","125","15,240"
"10003956","Liverpool Hope University","5","0","5","5","0","0","0","30","15","0","0","15","5","0","5","20","0","5","30","5","0","25","0","170","4,765"
"10003957","Liverpool John Moores University","10","5","5","20","10","10","5","260","210","5","10","70","5","5","10","225","10","15","315","120","0","255","0","1,580","23,095"
"10003945","The Liverpool Institute for Performing Arts","5","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","30","695"
"10006842","The University of Liverpool","45","5","30","80","20","25","10","120","80","0","20","60","25","20","30","100","20","25","140","40","10","110","0","1,015","20,435"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","220"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","510","290","0","0","0","0","0","0","245","0","0","35","175","0","30","0","1,285","1,300"
"10007162","University of the Arts, London","15","0","10","15","5","10","5","10","10","0","5","10","5","10","5","5","5","10","5","5","5","5","0","145","9,205"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","470"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","210"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","195"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,175"
"10004048","London Metropolitan University","5","0","0","10","0","5","5","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","50","9,250"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10004078","London South Bank University","5","0","5","20","0","5","0","0","0","0","0","0","5","5","0","0","5","5","5","0","0","0","0","70","14,905"
"10004063","London School of Economics and Political Science","10","0","5","20","5","5","0","0","5","0","5","0","0","0","5","0","5","5","0","0","0","0","0","75","3,885"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","530"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","480"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","305"
"10004079","London Studio Centre","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","270"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004113","Loughborough University","25","0","25","60","20","15","10","20","15","0","10","20","15","20","15","5","20","15","25","10","10","15","0","370","13,905"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","100"
"10004180","The Manchester Metropolitan University","15","5","15","45","10","15","10","120","45","5","10","60","15","5","15","85","20","15","135","30","5","115","0","775","30,670"
"10007798","The University of Manchester","35","5","40","125","15","20","10","95","55","5","15","40","30","15","25","70","35","35","80","40","10","55","0","855","25,150"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10004351","Middlesex University","15","0","5","15","5","0","5","5","0","0","0","5","5","5","0","0","5","5","5","0","0","5","0","85","14,585"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","325"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","250"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","145"
"10030129","Nelson College London Ltd","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1,140"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10007799","Newcastle University","5","0","10","15","5","10","5","15","10","0","5","15","5","10","5","25","10","5","25","10","0","30","0","220","20,455"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","275"
"10007138","The University of Northampton","5","0","5","5","0","10","0","5","0","0","5","5","0","0","0","5","5","5","10","5","0","0","0","85","9,705"
"10009614","Grŵp NPTC Group","25","0","0","0","0","0","95","0","0","0","15","20","5","0","0","0","0","5","0","0","0","0","0","165","170"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10001282","University of Northumbria at Newcastle","5","0","5","20","5","5","5","10","5","0","5","10","5","5","5","10","5","5","10","5","0","5","0","120","22,320"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2,175"
"10007154","University of Nottingham","25","5","25","80","15","30","5","20","10","0","15","30","5","15","10","20","20","20","30","5","10","15","0","420","26,035"
"10004797","The Nottingham Trent University","20","0","20","45","10","10","10","25","10","0","20","25","15","10","5","10","15","15","30","5","5","25","0","330","30,560"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10007773","The Open University","700","265","560","1,395","635","570","560","430","315","195","615","505","710","470","200","330","335","580","455","205","330","370","0","10,735","129,085"
