﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2016/17 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10007785","The University of Bradford","0","0","0","5","0","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","35","9,355"
"10000886","The University of Brighton","5","0","5","0","0","15","10","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","18,845"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","410"
"10007786","The University of Bristol","10","5","0","10","5","85","20","5","10","0","5","5","5","0","10","5","0","5","5","0","5","0","5","0","5","0","5","0","5","0","0","0","0","215","18,305"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10000961","Brunel University London","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","9,640"
"10000975","Buckinghamshire New University","5","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","40","8,105"
"10007787","The University of Buckingham","5","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","1,575"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","955"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10007788","The University of Cambridge","20","0","5","10","0","110","30","5","5","0","15","5","5","10","20","10","5","0","5","0","0","0","10","0","5","0","5","10","15","0","5","0","0","325","13,205"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10001143","Canterbury Christ Church University","5","0","0","0","5","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","40","14,470"
"10007814","Cardiff University","5","0","0","10","5","20","25","0","0","0","0","0","5","0","0","10","0","0","0","0","5","0","5","0","5","0","0","5","5","0","0","0","5","120","24,075"
"10007854","Cardiff Metropolitan University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","9,215"
"10007141","The University of Central Lancashire","5","5","5","5","5","15","20","0","15","0","5","5","5","0","10","5","0","0","5","5","5","0","5","5","5","0","0","5","5","0","5","0","0","140","21,680"
"10007848","University of Chester","5","0","0","5","0","5","10","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","55","14,440"
"10007137","The University of Chichester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5,370"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","325"
"10001478","City, University of London","5","0","0","5","0","15","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","50","11,840"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,075"
"10001653","Conservatoire for Dance and Drama","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","35","915"
"10007761","Courtauld Institute of Art","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10001726","Coventry University","5","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","45","20,990"
"10007822","Cranfield University","10","0","0","5","0","10","5","0","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","65","1,960"
"10006427","University for the Creative Arts","5","0","0","5","0","10","10","0","0","0","0","5","5","0","5","10","5","0","0","0","5","0","5","0","5","0","0","5","0","0","0","0","0","80","5,400"
"10007842","University of Cumbria","0","5","0","5","10","15","15","0","110","5","0","5","5","5","20","15","5","5","5","0","5","0","5","10","20","0","0","5","0","5","5","0","5","285","8,350"
"10001883","De Montfort University","0","0","0","5","0","15","10","0","5","0","0","0","5","5","5","0","0","0","0","0","0","0","0","5","5","0","0","5","0","5","0","0","0","80","19,535"
"10007851","University of Derby","5","0","0","10","5","5","15","5","0","5","0","0","5","5","10","5","0","0","5","0","10","5","10","5","5","5","5","0","0","0","5","5","5","140","16,235"
"10007852","The University of Dundee","210","925","85","170","2,075","745","495","60","125","80","185","110","165","170","1,835","270","70","70","55","100","185","25","800","155","140","25","130","250","190","45","180","25","0","10,155","13,155"
"10007143","University of Durham","15","5","5","10","5","100","15","0","5","0","0","5","5","5","5","10","5","5","0","0","0","0","10","5","15","0","5","5","5","0","0","0","0","250","13,330"
"10007789","The University of East Anglia","0","0","0","5","0","15","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","13,250"
"10007144","The University of East London","0","0","5","5","0","5","5","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","12,025"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10007823","Edge Hill University","5","0","0","0","5","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","35","14,975"
"10007772","Edinburgh Napier University","215","100","105","150","95","2,840","305","60","225","70","65","430","50","270","780","310","45","410","105","55","255","30","235","95","370","15","85","245","155","35","885","25","45","9,150","10,450"
"10007790","The University of Edinburgh","405","140","125","365","150","3,440","510","125","235","80","240","495","210","240","760","405","75","380","140","70","245","45","395","155","460","40","140","285","280","40","610","30","40","11,350","20,415"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10007791","The University of Essex","5","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","10,175"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370"
"10008173","University College of Estate Management","5","0","0","0","0","5","5","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","55","2,275"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10007792","The University of Exeter","5","0","0","10","0","50","10","0","0","0","5","5","0","0","10","5","0","5","5","0","0","0","5","5","5","0","0","0","5","0","0","0","0","145","17,300"
"10008640","Falmouth University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","4,865"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","615"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","105"
"10004511","The National Film and Television School","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","170"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370"
"10007762","Glasgow Caledonian University","110","60","235","70","55","295","3,415","70","230","410","745","50","675","305","215","210","335","35","45","500","1,560","20","140","875","105","25","340","1,520","200","480","250","30","0","13,595","14,395"
"10002681","Glasgow School of Art","10","5","10","5","5","85","295","10","15","20","45","10","45","10","20","25","10","10","15","20","40","5","15","35","10","0","20","60","15","10","15","5","0","910","1,445"
"10007794","The University of Glasgow","295","85","270","235","115","1,165","4,105","70","430","290","920","165","935","300","420","360","255","105","80","380","1,170","20","310","760","185","30","380","1,390","335","415","265","50","230","16,520","20,380"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","8,030"
"10002718","Goldsmiths College","0","0","0","0","0","20","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","50","7,035"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10007146","The University of Greenwich","5","5","0","0","5","10","10","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","5","5","0","0","0","0","5","0","0","0","0","75","16,220"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,755"
"10007825","Guildhall School of Music and Drama","0","0","0","5","0","5","5","0","0","0","5","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","685"
"10040812","Harper Adams University","30","10","5","5","0","10","5","5","30","0","0","15","0","0","10","25","0","0","5","0","5","0","15","5","30","0","5","15","10","5","5","5","0","270","5,190"
"10007764","Heriot-Watt University","255","60","60","225","55","1,165","215","40","115","45","95","135","75","195","475","260","35","165","65","50","175","25","155","75","180","30","75","165","110","25","395","10","40","5,250","7,405"
"10007147","University of Hertfordshire","5","0","0","10","0","5","15","0","0","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","20,775"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10007148","The University of Huddersfield","0","0","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","15,310"
"10007149","The University of Hull","5","0","0","5","0","5","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","14,230"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,030"
"10003270","Imperial College of Science, Technology and Medicine","15","0","5","25","5","50","25","0","0","0","10","0","5","0","10","0","0","0","0","0","5","0","5","5","5","0","0","5","5","0","5","0","0","185","8,790"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","545"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","595"
"10007767","Keele University","0","0","0","5","0","0","5","0","0","0","0","0","5","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","45","9,360"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330"
"10007150","The University of Kent","0","0","0","5","5","10","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","45","15,410"
"10003645","King's College London","5","0","0","15","5","55","20","5","5","0","5","5","5","0","10","5","0","0","5","0","0","0","10","5","5","0","0","5","5","0","0","0","0","180","20,575"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10003678","Kingston University","5","0","0","5","0","15","10","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","5","0","0","0","0","5","0","0","0","0","0","65","16,060"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10007768","The University of Lancaster","5","0","0","10","5","15","15","0","5","0","0","0","5","0","5","5","0","0","5","0","0","0","5","0","5","0","0","5","5","0","5","0","0","100","9,015"
"10003854","Leeds Arts University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,335"
"10003861","Leeds Beckett University","5","0","5","10","5","15","20","0","5","5","5","5","0","5","5","5","0","0","5","0","0","0","0","5","5","0","0","5","0","0","10","0","0","130","23,325"
"10007795","The University of Leeds","10","0","0","10","0","60","15","0","5","0","5","10","5","5","10","5","0","5","0","5","0","0","10","0","10","0","5","5","5","0","0","0","0","185","25,770"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,575"
"10007796","The University of Leicester","0","0","0","5","5","20","10","0","0","0","0","0","5","5","5","5","0","0","0","5","0","0","0","0","5","0","0","5","0","0","0","0","0","85","12,720"
"10007151","The University of Lincoln","5","5","5","5","0","10","0","0","5","5","0","0","0","0","5","0","0","5","10","5","0","0","0","5","0","0","0","0","0","0","0","0","0","70","12,795"
"10003956","Liverpool Hope University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5,075"
"10003957","Liverpool John Moores University","5","0","0","5","0","10","5","0","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","60","20,870"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","575"
"10006842","The University of Liverpool","10","5","5","5","0","20","5","0","5","0","5","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","5","5","0","0","5","0","0","90","19,640"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","265"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,180"
"10007162","University of the Arts, London","5","0","5","5","0","30","15","0","0","0","0","5","5","0","5","0","0","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","110","9,740"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","525"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","90"
"10057951","London College of Creative Media Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","785"
"10004048","London Metropolitan University","0","0","0","5","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","35","10,920"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10004078","London South Bank University","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","16,190"
"10004063","London School of Economics and Political Science","0","0","0","5","0","20","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","3,665"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","700"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","15","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","285"
