﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10007814","Cardiff University","385","15","3,425","0","680","4,505","5,525","0","0","0","425","5,945","10,450"
"10007854","Cardiff Metropolitan University","40","0","650","365","230","1,285","2,010","40","20","5","220","2,295","3,580"
"10007141","The University of Central Lancashire","105","5","1,330","20","660","2,120","4,500","125","75","0","630","5,325","7,450"
"10024024","Central Film School London","0","0","5","0","0","5","25","0","0","0","0","25","30"
"10007848","University of Chester","60","35","755","350","645","1,850","2,640","85","0","0","565","3,290","5,145"
"10007137","The University of Chichester","20","0","235","145","80","475","1,100","65","5","10","140","1,325","1,800"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","20","30","0","0","0","50","50"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","40","0","0","0","0","40","40"
"10001419","Christie's Education Limited","0","0","30","0","0","35","0","0","0","0","0","0","35"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","10","0","0","0","0","10","10"
"10010213","The City College","0","0","0","0","0","0","0","0","70","0","30","100","100"
"10001478","City, University of London","130","0","3,395","0","610","4,130","2,710","15","0","0","470","3,195","7,325"
"10007912","Cliff College","0","0","10","0","5","15","10","0","0","0","5","15","35"
"10001653","Conservatoire for Dance and Drama","0","0","105","0","5","105","210","120","0","0","40","365","475"
"10007761","Courtauld Institute of Art","20","0","220","0","25","265","65","0","0","0","0","65","330"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","20","0","0","0","0","20","20"
"10001726","Coventry University","120","0","3,210","0","545","3,880","7,795","130","80","0","475","8,480","12,360"
"10007822","Cranfield University","150","20","1,835","0","260","2,265","0","0","0","0","0","0","2,265"
"10006427","University for the Creative Arts","5","0","315","0","25","340","1,245","0","0","0","255","1,500","1,840"
"10007842","University of Cumbria","10","0","155","480","240","885","1,560","80","0","15","325","1,980","2,865"
"10001883","De Montfort University","75","10","1,305","0","575","1,965","6,285","95","10","0","745","7,135","9,100"
"10007851","University of Derby","25","0","915","280","575","1,790","3,650","335","25","0","375","4,395","6,185"
"10007852","The University of Dundee","135","10","1,145","225","545","2,065","2,380","0","0","0","235","2,620","4,685"
"10007143","University of Durham","290","75","2,220","180","170","2,935","4,155","0","0","5","170","4,330","7,260"
"10007789","The University of East Anglia","210","5","1,810","235","285","2,545","3,260","0","0","0","465","3,720","6,270"
"10007144","The University of East London","45","10","1,230","285","515","2,085","2,180","25","0","15","480","2,700","4,785"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","15","0","15","30","10","0","0","0","115","125","155"
"10007823","Edge Hill University","40","0","380","570","430","1,420","2,735","50","0","25","280","3,085","4,505"
"10007772","Edinburgh Napier University","50","5","1,025","30","120","1,235","2,615","0","0","0","305","2,920","4,155"
"10007790","The University of Edinburgh","840","295","4,985","310","750","7,185","4,965","0","0","0","360","5,330","12,510"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","40","0","15","55","55"
"10042570","Escape Studios","0","0","50","0","0","55","280","0","0","0","25","305","360"
"10007791","The University of Essex","225","30","1,555","0","415","2,225","3,395","100","0","0","360","3,855","6,080"
"10008173","University College of Estate Management","0","0","325","0","35","360","185","10","0","0","195","385","745"
"10007792","The University of Exeter","325","50","1,955","405","455","3,190","5,070","0","0","0","720","5,790","8,980"
"10008640","Falmouth University","5","0","230","0","30","265","1,690","5","0","0","70","1,770","2,030"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","25","100","100","0","0","225","225"
"10045476","Met Film School Limited","0","0","90","0","10","100","60","0","0","0","5","65","165"
"10004511","The National Film and Television School","0","0","150","0","130","280","0","0","0","0","0","0","280"
"10038763","ForMission Ltd","0","0","10","0","0","10","30","0","0","0","5","35","45"
"10022087","Futureworks","0","0","0","0","0","0","125","0","0","0","20","145","145"
"10007762","Glasgow Caledonian University","55","15","910","0","320","1,300","3,075","0","50","0","480","3,605","4,905"
"10002681","Glasgow School of Art","5","0","355","0","115","475","395","0","0","0","40","435","910"
"10007794","The University of Glasgow","525","50","3,775","380","655","5,385","4,265","0","0","0","360","4,625","10,010"
"10007145","University of Gloucestershire","25","5","380","110","200","725","1,800","70","0","25","320","2,215","2,935"
"10002718","Goldsmiths College","80","5","1,865","285","70","2,310","1,645","0","0","30","75","1,755","4,060"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10007146","The University of Greenwich","80","5","1,130","110","460","1,785","3,640","120","85","90","110","4,050","5,835"
"10007825","Guildhall School of Music and Drama","5","0","155","0","20","180","175","0","0","0","10","185","365"
"10040812","Harper Adams University","10","5","110","0","135","260","545","75","0","0","45","660","920"
"10080811","Hartpury University","0","0","55","0","30","90","365","75","0","0","35","480","565"
"10007764","Heriot-Watt University","195","5","1,070","0","120","1,390","1,895","0","0","0","235","2,130","3,515"
"10007147","University of Hertfordshire","75","10","1,305","175","595","2,160","4,595","265","0","5","415","5,280","7,440"
"10007148","The University of Huddersfield","150","90","750","210","280","1,475","3,840","50","0","20","255","4,165","5,640"
"10007149","The University of Hull","180","5","615","165","125","1,095","3,545","60","0","0","460","4,060","5,155"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","520","0","0","520","520"
"10003270","Imperial College of Science, Technology and Medicine","795","635","3,820","0","55","5,305","2,650","0","0","0","0","2,655","7,960"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","25","25","25"
"10013220","Institute of Art - London Limited","0","0","80","0","10","90","0","0","0","0","0","0","90"
"10067388","The Institute of Ismaili Studies","0","0","25","0","10","35","0","0","0","0","0","0","35"
"10035638","Institute of Contemporary Music Performance","0","0","40","0","0","40","205","0","50","0","55","310","350"
"10029682","The Islamic College","0","0","0","0","0","0","10","0","0","0","10","20","20"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","35","0","50","85","60","0","0","0","55","120","205"
"10007767","Keele University","100","15","430","0","410","950","1,995","0","0","0","265","2,260","3,210"
"10003566","Kensington College of Business","0","0","5","0","0","5","20","0","255","0","80","360","360"
"10007150","The University of Kent","235","55","1,200","0","220","1,710","4,320","35","5","0","160","4,525","6,235"
"10003645","King's College London","640","15","6,275","165","905","8,000","4,915","0","0","0","195","5,115","13,115"
"10008325","KLC School of Design","0","0","0","0","0","0","5","20","0","0","70","95","95"
"10003678","Kingston University","80","10","1,700","145","350","2,280","3,105","245","10","0","495","3,855","6,135"
"10003758","LAMDA Limited","0","0","30","0","0","30","40","25","0","0","0","65","95"
"10007768","The University of Lancaster","325","40","1,475","0","170","2,010","2,900","0","0","0","220","3,120","5,130"
"10066551","LCCM AU UK Limited","0","0","5","0","0","5","55","0","0","0","5","60","60"
"10003854","Leeds Arts University","0","0","45","0","0","45","535","0","0","0","35","570","615"
"10003861","Leeds Beckett University","60","15","925","335","505","1,840","4,055","0","5","0","260","4,325","6,165"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","280","280","280"
"10034449","Leeds Conservatoire","0","0","25","0","5","30","300","25","0","0","20","345","375"
"10007795","The University of Leeds","775","45","5,695","0","490","7,005","6,580","45","0","0","175","6,795","13,800"
"10003863","Leeds Trinity University","5","5","80","290","110","490","660","30","0","20","40","750","1,240"
"10007796","The University of Leicester","320","5","1,965","185","260","2,735","3,380","40","0","20","200","3,635","6,370"
"10007151","The University of Lincoln","55","25","755","0","255","1,090","3,725","60","0","0","630","4,415","5,505"
"10003956","Liverpool Hope University","15","0","235","435","85","775","985","0","0","0","145","1,125","1,900"
"10003957","Liverpool John Moores University","150","10","1,055","415","700","2,325","4,980","10","50","0","510","5,550","7,875"
"10003945","The Liverpool Institute for Performing Arts","0","0","5","0","0","5","240","0","0","0","20","260","265"
"10006842","The University of Liverpool","455","185","2,050","0","550","3,240","7,275","0","0","0","345","7,620","10,860"
"10003958","Liverpool School of Tropical Medicine","25","0","110","0","190","320","0","0","0","0","0","0","320"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","110","190","20","20","115","460","460"
"10007162","University of the Arts, London","25","5","1,985","0","195","2,210","4,025","35","0","0","685","4,745","6,960"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","35","0","0","35","35"
"10007769","London Business School","10","0","1,375","0","0","1,385","0","0","0","0","0","0","1,385"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","320","0","0","320","320"
"10007797","University of London (Institutes and activities)","15","0","65","0","0","80","0","0","0","0","0","0","80"
"10039082","City and Guilds of London Art School","0","0","15","0","0","15","30","0","0","0","75","105","120"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","25","25","25"
"10004036","London Film School Limited","0","0","65","0","5","65","0","0","0","0","0","0","65"
"10015506","The London College","0","0","0","0","0","0","135","0","595","0","0","730","730"
"10004048","London Metropolitan University","20","5","415","125","230","795","1,670","10","0","20","395","2,090","2,885"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","110","110","110"
"10004078","London South Bank University","50","5","940","65","760","1,820","2,445","55","210","0","370","3,080","4,895"
"10004063","London School of Economics and Political Science","145","5","5,005","0","45","5,195","1,580","0","0","0","0","1,580","6,775"
"10007771","London School of Hygiene and Tropical Medicine","90","0","600","0","10","700","0","0","0","0","0","0","700"
"10022285","London School of Management Education","0","0","0","0","0","0","45","0","55","0","60","160","160"
"10004075","London School of Theology","0","0","10","0","0","15","55","0","0","0","15","70","85"
"10004079","London Studio Centre","0","0","0","0","0","0","110","0","0","0","10","120","120"
"10062810","The London School of Architecture","0","0","0","0","40","40","0","0","0","0","0","0","40"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","5","40","0","0","0","15","50","55"
"10004035","The Film Education Training Trust Limited","0","0","0","0","25","25","0","0","0","0","0","0","25"
"10004113","Loughborough University","275","5","2,325","60","170","2,835","3,340","0","0","0","95","3,435","6,265"
"10009612","Luther King House Educational Trust","0","0","5","0","5","15","5","0","0","0","10","15","30"
"10004180","The Manchester Metropolitan University","95","10","1,540","760","595","3,000","6,975","20","0","0","630","7,625","10,625"
"10007798","The University of Manchester","930","85","5,800","350","665","7,830","7,055","0","0","0","370","7,425","15,255"
"10009527","Istituto Marangoni Limited","0","0","135","0","0","135","155","45","0","0","25","225","360"
"10023452","The Markfield Institute of Higher Education","0","0","15","0","0","15","20","0","0","0","0","20","35"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","10","0","0","0","10","15","15"
"10020416","Missio Dei","0","10","0","0","0","10","20","0","0","0","0","20","30"
"10030776","St Mellitus College","0","0","40","0","0","40","65","0","0","0","55","120","160"
"10004320","The Metanoia Institute","0","0","70","0","15","85","35","0","0","0","0","35","120"
"10004351","Middlesex University","120","15","1,110","155","485","1,885","3,595","25","0","5","720","4,345","6,230"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","20","0","0","0","15","40","40"
"10032277","The Minster Centre","0","0","20","0","5","25","0","0","0","0","0","0","25"
"10004450","Mountview Academy of Theatre Arts","0","0","170","0","10","180","90","5","0","0","5","95","275"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","450","0","200","645","645"
"10023454","Moorlands College","0","0","20","0","15","35","50","0","0","0","5","55","85"
"10000216","All Nations Christian College","0","0","5","0","0","5","15","0","0","0","5","20","30"
"10004538","Nazarene Theological College","0","0","10","0","0","10","20","0","0","0","5","25","35"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","95","0","390","0","0","485","485"
"10023456","Newbold College","0","0","15","0","0","15","5","0","0","0","5","10","25"
"10007799","Newcastle University","440","275","2,900","185","445","4,245","5,345","0","0","5","165","5,515","9,760"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","10","0","0","20","30","30"
"10048199","Northeastern University London","0","0","5","0","0","5","50","0","0","0","0","50","55"
"10008397","Norland College","0","0","0","0","0","0","95","0","0","0","0","95","95"
"10007138","The University of Northampton","35","0","670","55","375","1,130","2,495","140","20","5","230","2,885","4,015"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","60","0","0","60","60"
"10004740","Northern College of Acupuncture","0","0","5","0","15","15","10","0","0","0","0","10","30"
"10001282","University of Northumbria at Newcastle","155","0","1,675","190","570","2,590","4,965","0","0","5","700","5,675","8,260"
"10004775","Norwich University of the Arts","0","0","55","0","15","70","565","0","0","0","65","630","700"
"10007154","University of Nottingham","725","80","3,455","230","305","4,795","7,290","0","0","0","305","7,595","12,390"
"10004797","The Nottingham Trent University","100","0","2,365","170","655","3,295","6,540","270","35","70","600","7,515","10,810"
"10010227","Oak Hill College","0","0","10","0","5","10","30","5","0","0","5","40","50"
"10007773","The Open University","105","0","1,435","0","435","1,975","2,200","45","0","0","1,030","3,275","5,245"
"10004930","Oxford Brookes University","80","10","1,075","165","430","1,760","3,190","225","0","10","240","3,670","5,425"
"10020439","Oxford Business College","0","0","0","0","0","0","5","0","55","0","0","60","60"
"10007774","The University of Oxford","1,225","60","2,950","170","495","4,900","3,295","0","0","5","195","3,495","8,395"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","305","0","0","305","305"
"10005127","Arts University Plymouth","0","0","40","0","0","40","310","0","0","0","20","330","370"
"10007801","University of Plymouth","135","10","625","80","260","1,110","4,340","45","0","80","350","4,815","5,925"
"10019178","Point Blank Music School","0","0","0","0","0","0","100","0","0","0","40","140","140"
"10007155","The University of Portsmouth","95","0","1,930","120","180","2,330","5,685","75","25","40","350","6,175","8,500"
"10083476","The Prince's Foundation","0","10","0","0","0","15","0","0","0","0","0","0","15"
"10005337","Queen Margaret University, Edinburgh","15","0","270","15","155","455","780","0","0","0","115","890","1,350"
"10007775","Queen Mary University of London","345","0","3,630","0","540","4,520","4,050","0","0","0","255","4,310","8,825"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","5","0","0","0","0","5","5"
"10009292","Royal Academy of Dramatic Art","0","0","15","0","0","15","50","35","0","0","0","85","100"
"10005544","Royal Academy of Dance","0","0","0","10","0","10","35","0","0","0","5","40","55"
"10005389","Ravensbourne University London","0","0","30","0","0","30","705","0","0","0","175","880","910"
"10005470","Richmond, The American International University in London","0","0","75","0","5","80","215","0","0","0","0","215","295"
"10007802","The University of Reading","275","30","1,660","290","380","2,630","3,510","65","0","45","295","3,915","6,545"
"10003331","Regent's University London","0","0","275","5","60","340","460","0","0","0","85","540","885"
"10021100","Regents Theological College","0","0","10","0","10","20","40","0","0","0","5","45","65"
"10008455","Regent College London","0","0","0","0","0","0","0","0","230","0","0","230","230"
"10005500","Robert Gordon University","45","5","650","0","370","1,070","2,200","0","0","0","240","2,440","3,510"
"10007776","Roehampton University","55","0","545","295","55","945","2,150","30","0","5","60","2,240","3,190"
"10005523","Rose Bruford College of Theatre and Performance","0","0","35","0","5","40","145","0","0","0","5","155","190"
"10007835","Royal Academy of Music","0","0","150","0","15","170","85","0","0","0","5","90","260"
"10005545","Royal Agricultural University","0","0","75","0","5","80","325","110","0","0","20","455","535"
"10007777","Royal College of Art","40","5","955","0","15","1,010","0","0","0","0","90","90","1,105"
"10007778","Royal College of Music","5","0","25","0","5","35","0","0","0","0","15","15","50"
"10005561","Royal Conservatoire of Scotland","5","0","160","15","5","185","235","0","0","0","20","250","440"
"10007816","The Royal Central School of Speech and Drama","5","0","280","0","5","290","200","0","0","0","10","210","500"
"10005553","Royal Holloway and Bedford New College","150","50","1,205","0","200","1,600","2,250","0","0","0","30","2,280","3,880"
"10007837","Royal Northern College of Music","5","0","100","0","0","110","140","0","0","0","10","150","260"
"10007779","The Royal Veterinary College","20","5","75","0","65","165","415","50","0","0","15","480","650"
"10007803","The University of St. Andrews","200","40","880","0","25","1,150","1,785","0","0","0","160","1,945","3,095"
"10007839","SAE Education Limited","0","0","0","0","0","0","225","0","0","0","30","260","260"
"10007782","St George's, University of London","25","5","120","0","105","255","850","65","0","0","90","1,005","1,260"
"10008026","St Mary's University College","0","0","20","20","5","45","220","0","0","0","0","220","260"
"10007843","St Mary's University, Twickenham","10","0","390","360","35","795","960","100","0","20","110","1,190","1,985"
"10007156","The University of Salford","100","15","1,310","0","240","1,670","3,900","140","50","0","270","4,360","6,030"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","20","20","20"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","240","30","0","0","10","275","275"
"10007780","SOAS University of London","70","0","1,355","0","10","1,440","585","0","0","0","115","700","2,135"
"10005700","SRUC","0","0","15","0","10","30","155","0","400","0","15","570","600"
"10005790","Sheffield Hallam University","75","10","1,135","670","720","2,605","6,335","190","35","10","715","7,280","9,890"
"10007157","The University of Sheffield","725","10","5,245","35","855","6,870","4,985","60","0","0","120","5,165","12,035"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","20","0","5","25","20","0","0","0","0","20","45"
"10006022","Solent University","5","0","285","0","70","360","2,205","140","235","0","290","2,865","3,225"
"10007158","The University of Southampton","530","50","3,155","195","225","4,155","4,485","0","0","0","100","4,585","8,740"
"10006093","Spurgeon's College","5","0","15","0","5","25","20","0","0","0","30","50","75"
"10006299","Staffordshire University","20","0","425","125","325","895","2,780","535","85","0","540","3,935","4,830"
"10008098","Study Group","0","0","0","0","0","0","0","0","0","0","2,380","2,380","2,380"
"10007804","The University of Stirling","90","5","1,070","0","400","1,570","1,705","0","0","0","230","1,940","3,505"
"10037449","University of St Mark and St John","0","0","75","130","90","300","605","60","0","0","25","685","990"
"10008010","Stranmillis University College","0","0","5","15","30","55","265","0","0","0","0","265","315"
"10007805","The University of Strathclyde","380","30","2,135","785","620","3,945","3,210","0","0","0","285","3,500","7,440"
"10014001","University of Suffolk","0","0","170","0","75","245","910","255","25","35","150","1,370","1,615"
"10007159","The University of Sunderland","30","5","850","345","320","1,550","3,120","210","0","20","555","3,905","5,455"
"10007160","The University of Surrey","255","0","1,435","0","245","1,940","3,260","0","0","0","365","3,625","5,565"
"10007806","The University of Sussex","200","5","2,670","425","190","3,485","3,830","0","0","0","150","3,975","7,460"
"10007855","Swansea University","205","75","1,455","0","285","2,020","4,580","60","0","0","470","5,110","7,130"
"10007161","Teesside University","45","0","935","20","625","1,625","2,920","290","420","45","610","4,285","5,910"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","125","0","30","160","225","0","0","0","30","255","415"
"10007858","University of Wales Trinity Saint David","15","5","355","250","165","800","1,395","135","235","55","1,485","3,300","4,100"
"10068157","University Centre Peterborough","0","0","0","0","0","0","5","0","0","0","0","5","5"
"10007114","University of the Highlands and Islands","15","0","125","105","160","405","830","0","1,610","0","550","2,990","3,395"
"10007807","Ulster University","100","0","885","115","1,270","2,370","4,500","0","0","0","650","5,150","7,520"
"10039956","The University of Law","0","0","2,150","0","590","2,735","380","0","0","0","840","1,220","3,955"
"10007784","University College London","1,235","360","9,585","885","1,305","13,370","5,490","0","0","0","285","5,770","19,145"
"10007793","University of South Wales","45","15","1,140","0","370","1,570","3,800","605","330","0","875","5,615","7,185"
"10007163","The University of Warwick","470","25","4,655","355","390","5,900","4,560","40","0","25","425","5,055","10,955"
"10007361","Waverley Abbey College","0","0","5","0","5","5","15","0","0","0","15","30","35"
"10007164","University of the West of England, Bristol","90","0","1,160","245","465","1,960","5,515","145","0","0","220","5,875","7,835"
"10007800","The University of the West of Scotland","60","0","670","0","575","1,305","3,230","0","0","0","195","3,425","4,730"
"10032288","West Dean College","0","0","25","0","0","25","0","5","0","0","15","20","45"
"10006566","The University of West London","10","0","530","0","235","770","2,040","100","0","0","120","2,260","3,030"
"10007165","The University of Westminster","60","0","2,175","0","630","2,865","3,515","25","0","0","400","3,945","6,810"
"10003614","The University of Winchester","20","0","320","265","190","795","1,775","0","0","5","150","1,930","2,720"
"10007166","The University of Wolverhampton","55","5","575","270","605","1,510","3,070","195","60","40","630","3,995","5,505"
"10007139","University of Worcester","15","0","190","350","115","670","2,110","445","25","0","300","2,880","3,550"
"10007833","Wrexham University","5","5","100","0","50","160","670","30","55","40","110","910","1,070"
"10007657","Writtle University College","0","0","20","0","10","30","170","5","0","0","55","230","260"
"10007713","York St John University","10","10","190","135","50","395","1,665","15","0","0","165","1,845","2,240"
"10007167","The University of York","335","50","2,230","100","355","3,070","3,685","0","0","0","505","4,195","7,265"
"","Total","24,140","4,335","209,640","21,410","48,525","308,050","423,210","10,170","8,190","1,255","49,890","492,715","800,765"
