﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2016/17 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10005337","Queen Margaret University, Edinburgh","20","0","275","0","260","555","670","0","0","0","130","805","1,355"
"10007775","Queen Mary University of London","310","0","2,435","0","385","3,130","3,435","0","0","0","260","3,695","6,830"
"10005544","Royal Academy of Dance","0","0","0","10","0","10","35","0","0","0","10","45","55"
"10005389","Ravensbourne University London","0","0","35","0","0","35","545","0","0","0","75","620","660"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","150","0","0","0","0","150","150"
"10007802","The University of Reading","265","35","1,740","235","565","2,835","2,850","40","0","70","310","3,270","6,105"
"10003331","Regent's University London","0","0","275","0","35","310","465","0","0","0","35","500","810"
"10021100","Regents Theological College","0","0","0","0","0","0","25","0","0","0","10","35","35"
"10008455","Regent College London","0","0","0","0","0","0","0","0","175","0","0","175","175"
"10005500","Robert Gordon University","40","5","835","0","410","1,290","2,315","0","0","0","260","2,575","3,870"
"10007776","Roehampton University","35","0","455","260","60","805","1,705","25","0","0","15","1,745","2,550"
"10005523","Rose Bruford College of Theatre and Performance","0","0","10","0","15","25","185","0","0","0","10","195","220"
"10007835","Royal Academy of Music","0","0","190","0","15","205","90","0","0","0","5","95","300"
"10005545","Royal Agricultural University","0","0","95","0","10","105","300","65","0","0","10","375","480"
"10007777","Royal College of Art","30","5","745","0","0","780","0","0","0","0","0","0","780"
"10007778","Royal College of Music","5","0","145","0","40","190","95","0","0","0","15","110","300"
"10005561","Royal Conservatoire of Scotland","5","0","125","0","10","135","195","0","0","0","15","215","350"
"10007816","The Royal Central School of Speech and Drama","5","0","260","0","20","280","190","0","0","0","15","205","485"
"10005553","Royal Holloway and Bedford New College","165","40","970","0","195","1,370","2,120","0","0","0","105","2,220","3,590"
"10007837","Royal Northern College of Music","5","0","80","0","25","110","165","0","0","0","15","175","285"
"10007779","The Royal Veterinary College","30","5","65","0","35","140","315","40","0","0","30","385","520"
"10007803","The University of St. Andrews","235","10","670","0","75","990","1,570","0","0","0","185","1,760","2,745"
"10007839","SAE Education Limited","0","0","0","0","0","0","350","0","0","0","15","360","360"
"10007782","St George's, University of London","40","15","105","0","110","270","750","170","0","0","80","1,005","1,275"
"10008026","St Mary's University College","0","0","20","20","0","45","230","0","0","0","0","230","275"
"10007843","St Mary's University, Twickenham","15","0","225","310","0","555","1,075","85","0","30","165","1,360","1,910"
"10007156","The University of Salford","130","10","1,370","0","460","1,970","3,675","75","50","0","300","4,105","6,075"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","25","25","25"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","75","0","340","0","0","415","415"
"10007780","SOAS University of London","135","0","1,295","0","115","1,550","695","0","0","0","295","990","2,540"
"10005700","SRUC","0","0","20","0","0","20","190","0","590","0","0","780","805"
"10005790","Sheffield Hallam University","70","15","960","640","760","2,445","6,450","310","30","30","710","7,530","9,975"
"10007157","The University of Sheffield","670","20","3,480","25","705","4,900","5,245","15","0","0","140","5,400","10,300"
"10053279","The Sherwood Institute","0","0","0","0","0","0","25","0","0","0","0","25","25"
"10005916","Slough Borough Council","0","0","0","0","0","0","25","25","0","0","0","50","50"
"10006022","Solent University","10","0","205","0","65","280","2,610","170","315","0","375","3,470","3,750"
"10007158","The University of Southampton","625","45","2,905","290","370","4,240","4,320","0","0","15","195","4,530","8,765"
"10006093","Spurgeon's College","0","0","0","0","0","0","25","0","0","0","15","40","40"
"10006299","Staffordshire University","15","0","370","80","375","840","2,765","720","130","5","535","4,155","5,000"
"10007804","The University of Stirling","110","10","865","0","360","1,345","1,960","0","0","0","250","2,210","3,555"
"10037449","University of St Mark and St John","0","0","85","80","155","325","585","45","0","0","30","660","980"
"10008010","Stranmillis University College","0","0","5","15","45","65","285","80","0","0","0","360","430"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","130","0","0","130","130"
"10007805","The University of Strathclyde","315","40","1,845","750","775","3,725","2,985","0","0","0","530","3,515","7,240"
"10014001","University of Suffolk","0","0","80","0","60","140","860","280","85","35","175","1,430","1,570"
"10007159","The University of Sunderland","40","0","600","120","405","1,165","2,965","275","0","150","520","3,910","5,075"
"10007160","The University of Surrey","245","0","1,715","0","380","2,345","2,690","25","0","0","1,965","4,685","7,025"
"10007806","The University of Sussex","270","10","2,155","285","180","2,900","2,995","0","0","0","130","3,125","6,025"
"10007855","Swansea University","145","55","1,075","0","240","1,515","3,695","30","0","0","455","4,180","5,695"
"10007161","Teesside University","25","0","540","0","745","1,305","2,975","510","500","100","935","5,025","6,330"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","25","0","0","0","25","25"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","100","0","45","150","180","0","0","0","35","220","370"
"10007858","University of Wales Trinity Saint David","20","10","200","350","190","770","1,730","255","200","30","735","2,950","3,720"
"10007114","University of the Highlands and Islands","10","0","50","85","120","265","830","0","2,125","0","420","3,370","3,635"
"10007807","Ulster University","120","0","950","110","830","2,015","4,730","0","0","0","870","5,600","7,615"
"10039956","The University of Law","0","0","1,585","0","0","1,590","160","0","0","0","0","160","1,750"
"10007784","University College London","1,220","295","7,380","800","1,035","10,730","4,655","5","0","100","275","5,040","15,770"
"10007793","University of South Wales","50","5","1,175","5","540","1,775","4,225","650","450","0","1,315","6,640","8,420"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007163","The University of Warwick","430","35","3,825","280","490","5,060","3,735","60","0","15","415","4,220","9,280"
"10007361","Waverley Abbey College","0","0","0","0","0","0","15","0","0","0","20","35","35"
"10007164","University of the West of England, Bristol","75","0","865","160","535","1,635","5,555","140","0","10","295","6,005","7,640"
"10007800","The University of the West of Scotland","5","0","1,190","185","225","1,605","4,625","0","15","0","170","4,805","6,410"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","20","25","25"
"10006566","The University of West London","10","0","280","0","180","470","1,945","140","0","0","210","2,295","2,765"
"10007165","The University of Westminster","50","0","1,970","0","705","2,725","3,995","5","0","0","505","4,505","7,230"
"10003614","The University of Winchester","15","0","195","145","230","585","1,830","35","0","20","145","2,025","2,615"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","210","0","0","210","210"
"10007166","The University of Wolverhampton","45","5","585","265","605","1,505","3,530","180","95","55","765","4,625","6,130"
"10007139","University of Worcester","10","0","265","295","195","765","1,900","640","95","0","370","3,005","3,770"
"10007833","Wrexham University","15","5","120","0","100","240","900","120","120","65","250","1,450","1,690"
"10007657","Writtle University College","0","0","10","0","10","20","170","15","0","0","40","225","245"
"10007713","York St John University","5","0","170","155","60","395","1,530","50","0","0","285","1,870","2,260"
"10007167","The University of York","310","65","1,425","105","295","2,200","3,475","20","0","0","560","4,055","6,255"
"","Total","23,580","4,505","170,885","19,460","50,410","268,840","421,280","13,705","11,825","2,275","58,285","507,365","776,210"
