﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10003861","Leeds Beckett University","50","10","1,025","215","820","2,120","4,760","5","10","0","715","5,495","7,615"
"10007795","The University of Leeds","640","40","4,345","0","390","5,415","6,175","55","0","0","205","6,435","11,845"
"10003863","Leeds Trinity University","5","5","80","235","55","375","845","25","0","20","115","1,010","1,385"
"10007796","The University of Leicester","340","10","1,480","185","260","2,280","3,075","35","0","10","180","3,305","5,580"
"10007151","The University of Lincoln","65","15","700","0","250","1,030","3,285","85","0","0","550","3,920","4,950"
"10003956","Liverpool Hope University","15","5","230","385","80","715","1,095","0","0","0","180","1,275","1,990"
"10003957","Liverpool John Moores University","105","15","1,220","415","900","2,655","4,960","20","65","0","715","5,760","8,415"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","230","0","0","0","15","245","245"
"10006842","The University of Liverpool","460","175","1,745","0","355","2,735","6,105","0","0","0","475","6,580","9,315"
"10003958","Liverpool School of Tropical Medicine","20","0","85","0","245","350","0","0","0","0","0","0","350"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","10","10","95","185","55","15","155","500","510"
"10007162","University of the Arts, London","35","0","1,565","0","405","2,010","4,125","85","0","0","645","4,850","6,860"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","5","0","35","0","0","40","40"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","45","0","0","45","45"
"10007769","London Business School","10","0","1,155","0","0","1,170","0","0","0","0","0","0","1,170"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","365","0","0","365","365"
"10007797","University of London (Institutes and activities)","20","0","55","0","0","75","0","0","0","0","0","0","75"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","30","0","0","0","10","40","40"
"10015506","The London College","0","0","0","0","0","0","115","0","295","0","0","410","410"
"10004048","London Metropolitan University","20","5","525","70","430","1,050","2,050","50","0","30","410","2,540","3,585"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","105","105","105"
"10004078","London South Bank University","35","0","915","50","1,015","2,020","2,685","40","225","5","485","3,440","5,460"
"10004063","London School of Economics and Political Science","180","0","4,750","0","35","4,960","1,460","0","0","0","0","1,460","6,420"
"10007771","London School of Hygiene and Tropical Medicine","90","0","590","0","15","700","0","0","0","0","0","0","700"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","45","0","85","130","130"
"10004075","London School of Theology","0","5","5","0","0","10","50","0","0","0","5","60","70"
"10004079","London Studio Centre","0","0","0","0","0","0","105","0","0","0","10","115","115"
"10000939","West London College","0","0","0","0","0","0","15","0","0","0","0","15","15"
"10008289","The London Institute of Banking & Finance","0","0","5","0","0","10","60","0","0","0","70","135","140"
"10004113","Loughborough University","265","0","1,900","60","205","2,430","3,115","0","0","0","145","3,260","5,685"
"10009612","Luther King House Educational Trust","0","0","0","0","0","5","5","0","0","0","5","10","10"
"10004180","The Manchester Metropolitan University","100","25","1,600","755","820","3,300","7,030","55","0","0","785","7,870","11,170"
"10007798","The University of Manchester","980","100","5,695","295","835","7,905","7,735","0","0","0","500","8,235","16,140"
"10009527","Istituto Marangoni Limited","0","0","105","0","10","115","150","0","0","0","0","155","265"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","15","0","0","0","0","15","15"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","20","0","0","0","5","20","20"
"10020416","Missio Dei","0","0","0","0","0","0","15","0","0","0","5","25","25"
"10030776","St Mellitus College","0","0","10","0","0","10","85","0","0","0","45","130","140"
"10004320","The Metanoia Institute","0","0","80","0","25","105","25","0","0","0","0","25","130"
"10004351","Middlesex University","90","15","1,100","125","575","1,900","3,850","35","0","0","1,105","4,990","6,890"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","20","0","0","0","0","20","20"
"10032277","The Minster Centre","0","0","15","0","5","15","0","0","0","0","0","0","15"
"10004450","Mountview Academy of Theatre Arts","0","0","85","0","5","90","95","0","0","0","0","100","185"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","170","0","340","0","55","570","570"
"10023454","Moorlands College","0","0","10","0","0","10","50","0","0","0","5","55","65"
"10000216","All Nations Christian College","0","0","0","0","0","0","15","0","0","0","15","30","30"
"10004538","Nazarene Theological College","0","0","10","0","5","10","15","0","0","0","10","25","35"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","65","10","375","0","50","500","500"
"10007799","Newcastle University","450","305","2,780","195","345","4,075","4,845","0","0","0","225","5,070","9,145"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","20","0","0","0","20","20"
"10048199","Northeastern University London","0","0","0","0","0","0","25","0","0","0","0","25","25"
"10008397","Norland College","0","0","0","0","0","0","85","0","0","0","0","85","85"
"10007138","The University of Northampton","25","0","575","95","445","1,140","2,650","155","45","0","320","3,165","4,305"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","40","0","0","40","40"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","30","0","0","0","0","30","30"
"10001282","University of Northumbria at Newcastle","150","5","1,615","170","725","2,670","5,935","20","0","35","900","6,890","9,560"
"10004775","Norwich University of the Arts","0","0","60","0","20","80","600","0","0","0","60","660","740"
"10007154","University of Nottingham","850","90","2,710","205","480","4,340","7,000","0","0","0","450","7,450","11,790"
"10004797","The Nottingham Trent University","95","5","2,070","155","675","2,995","6,235","275","25","60","465","7,055","10,050"
"10010227","Oak Hill College","0","0","5","0","0","10","40","5","0","0","5","45","55"
"10007773","The Open University","100","15","1,155","0","565","1,835","9,240","425","0","0","2,160","11,825","13,660"
"10023445","ICOM","0","0","0","0","0","0","15","0","0","0","0","15","15"
"10004930","Oxford Brookes University","55","5","1,105","195","640","2,000","3,320","355","0","20","615","4,310","6,310"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","25","0","0","25","25"
"10007774","The University of Oxford","1,220","65","3,005","175","495","4,955","3,200","0","0","5","295","3,500","8,455"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","405","0","0","405","405"
"10005127","Arts University Plymouth","0","0","20","0","0","20","355","0","0","0","35","390","410"
"10007801","University of Plymouth","165","15","705","150","360","1,385","4,890","130","5","90","715","5,830","7,220"
"10019178","Point Blank Music School","0","0","0","0","0","0","30","0","0","0","65","95","95"
"10007155","The University of Portsmouth","100","0","1,720","60","200","2,075","5,045","75","20","90","435","5,675","7,750"
"10005337","Queen Margaret University, Edinburgh","20","0","245","0","220","480","720","0","0","0","125","845","1,325"
"10007775","Queen Mary University of London","340","5","2,710","0","470","3,525","3,775","0","0","0","285","4,060","7,585"
"10005544","Royal Academy of Dance","0","0","5","10","0","15","30","0","0","0","10","35","50"
"10005389","Ravensbourne University London","0","0","50","0","0","50","620","5","0","0","100","725","775"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","190","0","0","0","0","190","190"
"10007802","The University of Reading","300","30","1,850","255","465","2,895","3,290","40","0","80","155","3,565","6,460"
"10003331","Regent's University London","0","0","300","0","60","360","465","0","0","0","55","520","875"
"10021100","Regents Theological College","0","0","10","0","5","15","30","0","0","0","15","40","55"
"10008455","Regent College London","0","0","0","0","0","0","0","0","245","0","0","245","245"
"10005500","Robert Gordon University","35","5","745","0","385","1,170","2,160","0","0","0","220","2,380","3,550"
"10007776","Roehampton University","60","0","485","255","60","865","1,725","50","0","0","45","1,815","2,680"
"10005523","Rose Bruford College of Theatre and Performance","0","0","10","0","5","15","195","0","0","0","5","200","215"
"10007835","Royal Academy of Music","5","0","200","0","15","220","90","0","0","0","10","100","325"
"10005545","Royal Agricultural University","5","0","115","0","5","125","280","100","0","0","15","400","525"
"10007777","Royal College of Art","25","0","835","0","5","870","0","0","0","0","0","0","870"
"10007778","Royal College of Music","10","0","175","0","55","235","110","0","0","0","15","125","360"
"10005561","Royal Conservatoire of Scotland","0","0","115","0","5","125","225","0","0","0","20","240","365"
"10007816","The Royal Central School of Speech and Drama","5","0","300","0","10","315","225","0","0","0","10","235","550"
"10005553","Royal Holloway and Bedford New College","190","45","1,125","0","190","1,550","2,140","0","0","0","110","2,250","3,800"
"10007837","Royal Northern College of Music","5","0","95","0","35","130","150","0","0","0","10","160","290"
"10007779","The Royal Veterinary College","25","15","60","0","55","155","365","45","0","0","20","435","590"
"10007803","The University of St. Andrews","260","25","855","0","60","1,195","1,910","0","0","0","165","2,075","3,275"
"10007839","SAE Education Limited","0","0","0","0","0","0","350","0","0","0","45","390","395"
"10007782","St George's, University of London","25","10","140","0","70","245","760","65","0","0","80","900","1,150"
"10008026","St Mary's University College","0","0","30","20","5","55","220","0","0","0","0","220","275"
"10007843","St Mary's University, Twickenham","5","0","260","330","0","600","1,110","100","0","30","130","1,365","1,965"
"10007156","The University of Salford","195","10","1,545","0","415","2,165","3,935","55","55","0","235","4,280","6,450"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","20","20","20"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","45","0","250","0","0","295","295"
"10007780","SOAS University of London","145","0","1,380","0","95","1,620","765","0","0","0","230","1,000","2,620"
"10005700","SRUC","0","0","5","0","15","20","185","0","480","0","60","730","745"
"10005790","Sheffield Hallam University","80","15","2,230","795","1,020","4,140","6,520","295","30","5","825","7,675","11,815"
"10007157","The University of Sheffield","745","30","3,550","50","750","5,125","5,055","15","0","0","140","5,210","10,335"
"10053279","The Sherwood Institute","0","0","15","0","0","20","30","0","0","0","0","30","50"
"10005916","Slough Borough Council","0","0","0","0","0","0","25","30","0","0","0","50","50"
"10006022","Solent University","0","0","115","0","50","165","2,580","175","305","0","390","3,450","3,620"
"10007158","The University of Southampton","635","65","2,975","320","350","4,345","4,860","0","0","10","200","5,070","9,420"
"10006093","Spurgeon's College","0","0","5","0","5","10","30","0","0","0","20","50","60"
"10006299","Staffordshire University","30","0","355","80","290","755","2,700","795","80","5","605","4,185","4,940"
"10007804","The University of Stirling","90","10","910","0","395","1,400","1,995","0","0","0","240","2,235","3,635"
"10037449","University of St Mark and St John","0","0","20","150","85","250","580","55","0","0","35","670","925"
"10008010","Stranmillis University College","0","0","5","15","20","35","270","115","0","0","0","385","420"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","150","0","0","150","150"
"10007805","The University of Strathclyde","275","25","1,980","755","700","3,740","3,095","0","0","0","475","3,570","7,310"
"10014001","University of Suffolk","0","0","90","0","85","175","935","285","65","30","130","1,445","1,620"
"10007159","The University of Sunderland","40","0","735","170","500","1,445","2,965","240","5","105","840","4,150","5,595"
"10007160","The University of Surrey","250","0","1,530","0","500","2,285","3,000","20","0","0","745","3,770","6,050"
"10007806","The University of Sussex","250","10","2,675","275","195","3,400","3,080","0","0","0","170","3,245","6,650"
"10007855","Swansea University","150","70","1,140","0","310","1,670","3,785","90","0","0","540","4,410","6,085"
"10007161","Teesside University","30","0","805","0","715","1,545","3,065","380","505","90","855","4,895","6,445"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","25","0","0","0","25","25"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","130","0","45","180","195","0","0","0","35","230","410"
"10007858","University of Wales Trinity Saint David","20","5","200","305","180","710","1,620","225","170","45","825","2,885","3,595"
"10007114","University of the Highlands and Islands","15","0","105","95","70","280","745","0","2,010","0","300","3,050","3,330"
"10007807","Ulster University","135","0","835","105","955","2,030","4,550","0","0","0","845","5,395","7,425"
"10039956","The University of Law","0","0","2,075","0","1,070","3,140","225","0","0","0","1,000","1,225","4,370"
"10007784","University College London","1,205","325","8,185","875","1,200","11,795","5,015","45","0","75","355","5,490","17,280"
"10007793","University of South Wales","45","10","1,235","5","500","1,790","3,905","715","375","0","1,205","6,200","7,990"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007163","The University of Warwick","490","45","3,895","345","495","5,265","4,130","40","0","20","450","4,640","9,910"
"10007361","Waverley Abbey College","0","0","10","0","0","10","20","0","0","0","10","30","40"
"10007164","University of the West of England, Bristol","55","0","1,080","195","420","1,750","5,295","115","0","5","235","5,650","7,400"
"10007800","The University of the West of Scotland","60","0","695","0","1,115","1,875","4,660","0","0","0","250","4,910","6,785"
"10032288","West Dean College","0","0","15","0","5","15","0","5","0","0","15","25","40"
"10006566","The University of West London","10","0","480","0","180","670","2,030","115","0","0","160","2,305","2,975"
"10007165","The University of Westminster","60","0","2,015","0","665","2,745","3,740","5","0","0","460","4,205","6,945"
"10003614","The University of Winchester","25","0","325","165","195","705","1,795","30","0","20","190","2,035","2,740"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","215","0","0","215","215"
"10007166","The University of Wolverhampton","30","5","525","255","640","1,455","3,750","170","95","30","675","4,715","6,165"
"10007139","University of Worcester","10","0","290","360","165","825","2,105","575","60","0","290","3,030","3,855"
"10007833","Wrexham University","5","0","125","0","95","225","830","100","115","60","150","1,255","1,485"
"10007657","Writtle University College","0","0","25","0","15","40","185","10","0","0","70","265","310"
"10007713","York St John University","5","5","355","125","45","540","1,240","30","0","0","215","1,485","2,025"
"10007167","The University of York","350","75","1,820","95","425","2,765","3,645","15","0","0","580","4,240","7,005"
"","Total","24,865","4,640","187,605","20,575","53,900","291,585","426,200","12,515","9,840","1,845","58,035","508,435","800,020"
