﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10005451","Arden University","5","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","40","3,690"
"10000381","Arts Educational Schools","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","260"
"10007759","Aston University","10","0","10","35","5","25","5","10","10","0","10","15","10","5","5","5","5","10","10","5","5","10","0","200","12,185"
"10007857","Bangor University","35","15","15","35","20","15","25","715","1,115","0","15","80","20","10","45","390","25","40","345","695","5","300","15","3,985","8,665"
"10000571","Bath Spa University","30","5","35","65","45","55","15","10","5","5","35","25","35","35","15","0","40","25","0","5","25","5","0","525","7,425"
"10007850","The University of Bath","70","15","65","140","40","55","20","15","15","10","35","35","30","35","20","10","50","30","15","5","15","20","0","745","12,325"
"10007152","University of Bedfordshire","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","25","10,350"
"10005343","Queen's University Belfast","5","0","5","5","0","0","5","5","5","0","5","0","5","5","0","5","5","10","0","0","0","0","0","65","20,880"
"10037544","BIMM University","15","5","10","10","5","5","5","10","10","0","5","10","5","5","10","10","5","5","10","0","0","5","0","145","4,515"
"10007760","Birkbeck College","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","35","10,580"
"10007140","Birmingham City University","20","5","15","30","10","20","15","15","15","5","10","45","15","15","10","10","15","20","10","10","10","25","0","335","21,650"
"10006840","The University of Birmingham","45","10","75","185","35","60","10","25","15","5","30","65","30","30","20","25","75","45","35","5","15","35","0","880","26,705"
"10000712","University College Birmingham","5","0","5","15","0","5","5","0","0","0","5","10","0","0","0","5","0","5","5","0","0","0","0","70","3,420"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,740"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","45"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,240"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,560"
"10006841","The University of Bolton","5","0","5","0","0","0","0","5","5","0","0","5","5","0","0","10","0","5","10","5","0","10","0","75","6,025"
"10000385","The Arts University Bournemouth","0","0","10","5","0","5","0","0","0","0","5","0","0","5","5","0","5","5","0","0","0","0","0","55","2,965"
"10000824","Bournemouth University","10","5","25","25","20","15","5","5","0","5","10","15","15","10","0","0","15","15","5","0","10","0","0","225","16,385"
"10031982","BPP University","5","0","5","15","0","5","5","5","5","0","5","0","0","0","5","0","10","0","5","0","5","0","0","90","6,700"
"10007785","The University of Bradford","5","0","0","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","5","5","0","0","0","45","8,610"
"10000886","The University of Brighton","15","0","10","35","10","10","5","5","5","0","5","5","10","10","5","0","10","20","5","0","5","5","0","170","18,800"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","440"
"10007786","The University of Bristol","120","10","105","215","30","65","25","15","15","5","60","45","50","50","40","5","85","60","20","10","30","20","5","1,075","18,980"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","560"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","170"
"10000961","Brunel University London","10","0","5","15","5","10","5","5","5","0","5","5","5","5","0","0","5","5","0","0","5","0","0","110","10,320"
"10000975","Buckinghamshire New University","5","5","5","15","5","0","0","5","0","0","5","5","5","0","0","5","5","5","10","5","0","0","0","85","8,305"
"10007787","The University of Buckingham","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","35","1,950"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10007788","The University of Cambridge","35","0","20","65","5","15","0","10","10","0","15","20","10","15","20","10","20","15","10","5","0","10","0","315","13,460"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","255"
"10001143","Canterbury Christ Church University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","30","13,640"
"10007814","Cardiff University","640","160","730","3,460","715","680","290","115","210","170","495","245","790","290","155","90","360","570","100","80","295","85","40","10,765","23,960"
"10007854","Cardiff Metropolitan University","245","130","395","1,770","445","325","180","35","80","105","320","145","495","165","85","40","175","245","25","40","180","30","10","5,665","9,120"
"10007141","The University of Central Lancashire","5","0","5","20","5","15","5","35","20","0","10","15","10","5","0","30","10","5","35","10","0","30","0","275","20,725"
"10007848","University of Chester","15","0","10","25","10","10","15","195","105","0","10","100","10","15","15","260","10","20","630","75","5","360","0","1,890","14,505"
"10007137","The University of Chichester","5","5","5","5","5","5","5","0","0","0","0","0","5","0","0","0","5","5","0","0","0","0","0","60","5,345"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","125"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380"
"10001478","City, University of London","10","0","5","15","5","5","5","5","5","0","0","0","5","0","5","5","5","5","0","0","0","5","5","80","12,405"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","995"
"10001653","Conservatoire for Dance and Drama","10","0","0","5","0","0","5","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","5","35","930"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","330"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001726","Coventry University","30","0","10","25","15","15","10","10","10","5","15","20","20","10","5","15","20","20","15","5","10","10","0","275","22,850"
"10007822","Cranfield University","0","0","5","10","0","5","0","0","0","0","0","5","5","5","5","0","5","0","10","0","5","5","0","65","2,200"
"10006427","University for the Creative Arts","10","0","10","10","5","0","10","5","5","0","5","5","15","5","5","5","5","5","10","10","0","5","0","120","5,770"
"10007842","University of Cumbria","5","0","5","5","0","5","0","5","5","0","5","5","5","5","0","5","0","5","10","5","0","10","0","85","7,345"
"10001883","De Montfort University","15","5","15","25","10","10","10","15","10","0","15","20","15","5","10","15","10","10","15","10","5","10","0","245","20,990"
"10007851","University of Derby","10","5","10","15","10","10","5","15","10","5","10","10","10","10","0","10","5","10","10","5","5","15","0","200","16,960"
"10007852","The University of Dundee","5","0","5","25","0","5","0","0","5","0","0","5","5","0","0","0","0","5","0","0","0","0","0","70","13,020"
"10007143","University of Durham","10","0","25","45","5","10","5","15","10","0","5","20","5","15","10","15","25","10","20","10","5","20","0","275","13,155"
"10007789","The University of East Anglia","5","0","5","15","5","5","0","5","5","0","5","5","10","5","5","5","5","5","5","5","5","5","0","110","13,995"
"10007144","The University of East London","0","0","5","10","0","0","5","0","0","0","5","5","0","0","0","0","0","5","5","0","0","5","0","50","11,775"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","10","355"
"10007823","Edge Hill University","5","0","5","5","0","5","0","65","15","0","0","30","0","0","5","40","5","0","75","20","0","55","0","330","13,985"
"10007772","Edinburgh Napier University","5","0","0","5","0","0","0","0","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","35","10,535"
"10007790","The University of Edinburgh","10","0","25","40","10","5","5","15","10","0","5","20","5","10","15","15","25","10","10","5","5","20","5","280","20,865"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","770"
"10007791","The University of Essex","5","0","5","10","0","5","5","5","5","0","5","5","10","5","0","5","5","5","5","0","0","0","0","85","10,380"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10008173","University College of Estate Management","10","0","10","15","0","5","5","0","5","0","5","5","5","5","5","0","10","10","0","0","5","0","0","90","2,750"
"10007792","The University of Exeter","65","10","75","195","40","60","30","10","20","15","30","55","40","45","20","5","60","65","5","10","20","20","0","890","18,035"
"10008640","Falmouth University","10","5","15","15","10","15","0","0","5","0","5","15","15","10","5","0","10","15","5","0","5","5","0","165","5,350"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","725"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","125"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","470"
"10007762","Glasgow Caledonian University","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","30","14,435"
"10002681","Glasgow School of Art","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1,515"
"10007794","The University of Glasgow","5","0","5","10","5","5","0","5","5","0","0","5","5","0","5","5","10","5","5","0","0","5","0","75","20,910"
"10007145","University of Gloucestershire","20","10","35","80","35","65","20","5","5","10","40","35","35","40","10","5","65","30","5","5","30","5","0","585","7,990"
"10002718","Goldsmiths College","10","0","5","15","0","5","5","5","0","0","0","5","0","0","5","5","5","5","0","5","0","0","0","80","7,475"
"10030408","Gower College Swansea","55","0","0","0","0","0","25","0","0","0","10","0","0","5","0","0","0","20","0","0","0","0","0","130","130"
"10007146","The University of Greenwich","10","0","5","10","0","5","0","5","5","5","5","0","10","5","0","0","0","5","0","5","0","0","0","85","15,150"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,495"
"10007825","Guildhall School of Music and Drama","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","20","730"
"10040812","Harper Adams University","5","0","10","5","5","5","5","25","30","0","5","75","0","30","25","30","15","35","25","15","5","30","0","370","5,120"
"10007764","Heriot-Watt University","0","0","5","5","5","5","0","5","5","0","5","0","0","0","0","0","0","5","0","0","0","5","0","45","7,765"
"10007147","University of Hertfordshire","5","0","10","25","5","10","5","5","0","5","5","5","5","5","0","5","5","5","5","5","5","5","5","130","20,435"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10007148","The University of Huddersfield","5","0","5","5","0","0","0","10","5","0","0","5","5","0","0","10","0","5","25","5","0","15","0","105","14,855"
"10007149","The University of Hull","5","0","0","5","5","5","0","5","5","0","0","5","5","5","0","5","0","0","10","0","0","5","0","80","13,655"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,095"
"10003270","Imperial College of Science, Technology and Medicine","20","5","15","50","5","15","5","5","10","0","5","5","5","10","5","5","15","15","10","0","0","10","0","205","8,815"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","625"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","875"
"10007767","Keele University","15","0","10","20","5","10","10","20","10","0","10","15","5","10","5","20","10","5","30","10","5","25","0","255","9,755"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","440"
"10007150","The University of Kent","10","0","0","20","5","10","5","10","5","0","5","5","5","0","5","5","5","10","0","0","5","5","0","110","15,280"
"10003645","King's College London","35","5","25","65","5","25","5","10","10","5","5","10","5","10","10","5","20","30","10","5","5","10","0","320","21,095"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10003678","Kingston University","15","0","10","40","5","5","5","0","5","0","5","10","5","5","5","5","5","10","5","0","5","5","0","160","14,650"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007768","The University of Lancaster","10","0","5","15","10","10","0","45","25","0","5","15","5","10","5","40","10","10","55","5","5","50","0","340","9,530"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","5","5","0","5","0","30","1,480"
"10003861","Leeds Beckett University","5","0","5","20","5","10","5","25","10","0","5","10","5","10","5","35","5","5","45","15","5","30","0","270","22,185"
"10007795","The University of Leeds","15","5","25","45","10","10","0","40","20","0","10","25","10","15","15","40","20","10","40","15","5","45","0","415","26,335"
"10003863","Leeds Trinity University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","20","3,315"
"10007796","The University of Leicester","15","0","20","40","10","15","5","10","5","0","15","15","15","10","10","10","10","15","15","0","5","15","0","260","13,080"
"10007151","The University of Lincoln","5","0","5","15","5","5","5","15","5","5","5","5","5","5","5","5","5","0","10","5","5","10","0","125","13,770"
"10003956","Liverpool Hope University","0","0","5","5","0","0","0","25","15","0","0","5","5","0","5","20","0","5","30","5","0","20","0","160","5,010"
"10003957","Liverpool John Moores University","10","5","5","20","15","5","5","230","205","5","5","60","5","5","15","175","5","10","325","95","0","200","0","1,395","21,595"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","5","0","35","625"
"10006842","The University of Liverpool","35","5","35","75","20","20","10","95","60","5","15","55","25","15","30","90","20","25","165","35","10","105","5","955","20,830"
"10003958","Liverpool School of Tropical Medicine","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","265"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","5","640","220","0","0","5","0","0","0","355","0","0","40","105","0","25","0","1,390","1,405"
"10007162","University of the Arts, London","15","0","10","15","0","10","0","5","15","0","5","10","5","15","5","5","10","10","5","5","0","5","0","155","9,795"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","535"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","910"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","870"
"10004048","London Metropolitan University","5","0","0","15","0","5","0","0","0","0","5","5","0","0","0","5","0","5","0","0","0","0","0","50","8,765"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10004078","London South Bank University","5","5","0","15","0","5","5","5","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","65","15,530"
"10004063","London School of Economics and Political Science","5","0","10","15","5","5","0","0","5","0","5","0","5","5","0","0","5","0","0","0","5","0","0","65","3,740"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","540"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","310"
"10004079","London Studio Centre","5","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","190"
"10004113","Loughborough University","25","5","30","45","15","15","10","25","20","0","20","25","20","15","5","10","20","15","15","10","15","10","0","375","13,485"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","110"
"10004180","The Manchester Metropolitan University","15","5","15","35","10","15","5","130","50","0","10","55","15","10","15","105","10","15","140","40","5","105","0","800","30,615"
"10007798","The University of Manchester","35","5","55","130","15","35","5","70","60","0","20","45","20","20","35","55","35","30","90","45","10","55","0","875","26,390"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460"
"10004351","Middlesex University","10","0","0","25","5","5","5","5","0","0","0","0","5","5","0","0","0","5","5","0","5","5","0","90","15,180"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","330"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,225"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","265"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,045"
"10007799","Newcastle University","10","0","20","20","5","5","5","20","15","0","0","10","5","10","0","20","10","5","30","5","0","25","0","225","19,685"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","260"
"10007138","The University of Northampton","5","0","5","10","5","10","5","5","0","0","5","5","0","5","0","0","5","10","10","0","0","0","0","80","10,370"
"10009614","Grŵp NPTC Group","20","0","0","5","0","0","75","0","0","0","5","15","5","0","0","0","0","0","0","0","0","0","0","130","130"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10001282","University of Northumbria at Newcastle","5","0","5","15","5","5","0","10","5","0","0","5","5","0","5","10","5","5","15","5","5","5","0","110","22,950"
"10004775","Norwich University of the Arts","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2,055"
"10007154","University of Nottingham","30","5","25","60","20","40","5","15","15","0","15","30","15","20","10","15","25","30","45","10","15","15","0","455","25,495"
"10004797","The Nottingham Trent University","20","5","20","40","5","20","10","20","5","0","10","20","10","5","5","10","5","10","30","5","0","30","0","290","26,755"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007773","The Open University","425","125","320","985","400","335","305","245","250","110","380","365","440","345","145","180","265","370","345","135","215","230","0","6,915","117,725"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10004930","Oxford Brookes University","25","5","35","45","20","20","10","5","10","5","15","25","10","20","15","10","25","20","10","10","5","20","0","370","14,180"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007774","The University of Oxford","35","5","50","85","15","10","5","15","10","0","20","20","10","10","10","15","40","25","15","5","10","20","0","425","16,700"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,055"
"10005127","Arts University Plymouth","0","0","5","0","5","0","0","0","0","0","10","0","0","5","0","0","0","0","0","0","0","0","0","40","1,380"
