﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10007857","Bangor University","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","7,710"
"10000571","Bath Spa University","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","8,080"
"10007850","The University of Bath","5","0","0","10","0","45","5","0","5","0","5","5","0","0","5","0","0","5","0","5","0","0","10","0","5","0","0","5","5","0","0","0","0","125","13,140"
"10007152","University of Bedfordshire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","20","11,250"
"10005343","Queen's University Belfast","5","5","0","5","5","25","15","0","5","0","5","5","5","0","10","5","0","5","0","0","0","0","5","0","0","0","0","5","5","0","5","0","5","125","20,715"
"10037544","BIMM University","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","4,370"
"10007760","Birkbeck College","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","10,000"
"10007140","Birmingham City University","5","5","0","5","5","5","15","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","80","22,905"
"10006840","The University of Birmingham","5","0","0","10","5","20","10","0","0","0","5","0","10","0","5","10","0","0","5","5","5","0","5","0","5","0","0","5","0","0","5","0","0","115","25,735"
"10000712","University College Birmingham","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,355"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,775"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,260"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,265"
"10006841","The University of Bolton","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","25","7,325"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,855"
"10000824","Bournemouth University","5","0","0","0","0","5","5","0","0","0","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","40","14,765"
"10031982","BPP University","0","0","0","5","0","35","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","0","0","0","0","0","90","7,540"
"10007785","The University of Bradford","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","8,165"
"10000886","The University of Brighton","0","0","0","0","0","5","10","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","50","16,465"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10007786","The University of Bristol","5","5","0","10","5","85","10","0","5","0","5","5","5","5","10","5","0","0","0","0","5","5","10","5","5","0","5","0","5","0","5","0","0","215","20,210"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10000961","Brunel University London","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","10,940"
"10000975","Buckinghamshire New University","0","0","0","5","0","5","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","40","13,175"
"10007787","The University of Buckingham","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","2,215"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007788","The University of Cambridge","10","0","0","15","5","100","30","0","0","0","10","15","10","0","20","15","0","5","5","5","0","0","10","5","5","0","5","5","10","0","5","0","0","305","13,790"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10001143","Canterbury Christ Church University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12,700"
"10007814","Cardiff University","5","0","0","10","0","15","10","0","5","0","0","0","0","0","0","5","0","0","0","0","5","0","5","0","0","0","0","5","0","0","0","0","0","75","24,785"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","9,010"
"10007141","The University of Central Lancashire","5","0","0","5","5","10","15","0","20","0","5","0","5","5","10","5","0","0","5","5","5","0","10","5","0","0","5","5","0","5","5","0","0","150","20,605"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007848","University of Chester","0","0","5","5","0","5","5","0","0","5","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","12,400"
"10007137","The University of Chichester","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","5,310"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10001478","City, University of London","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","40","12,760"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","140"
"10001653","Conservatoire for Dance and Drama","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","670"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001726","Coventry University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","24,985"
"10007822","Cranfield University","5","0","5","5","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","60","2,680"
"10006427","University for the Creative Arts","5","0","0","0","0","5","5","0","0","5","0","5","5","0","5","5","5","0","0","0","0","0","5","5","5","0","0","0","0","0","0","5","0","65","5,110"
"10007842","University of Cumbria","5","0","5","0","5","10","10","0","90","5","0","0","0","5","10","15","0","0","5","5","5","0","5","5","10","0","0","5","0","5","0","0","0","205","7,640"
"10001883","De Montfort University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","45","22,060"
"10007851","University of Derby","5","5","0","15","0","10","15","0","5","0","0","5","0","5","10","10","0","0","5","5","5","0","5","5","0","0","0","10","5","0","5","0","0","125","17,735"
"10007852","The University of Dundee","305","1,040","90","215","1,940","855","575","75","145","95","190","145","180","170","1,895","290","60","115","105","100","175","30","785","155","155","25","120","230","190","55","210","15","0","10,745","13,270"
"10007143","University of Durham","10","5","5","10","0","100","5","5","5","0","5","5","5","0","15","5","0","5","0","0","5","0","10","5","15","0","0","5","10","0","5","0","0","240","13,260"
"10007789","The University of East Anglia","5","0","0","5","0","15","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","50","14,540"
"10007144","The University of East London","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","11,745"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","375"
"10007823","Edge Hill University","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","13,195"
"10007772","Edinburgh Napier University","245","100","85","175","110","2,755","370","85","175","55","100","440","60","325","815","290","50","450","95","60","315","25","240","115","430","15","80","265","160","40","960","35","220","9,750","10,750"
"10007790","The University of Edinburgh","400","135","135","375","155","2,895","620","130","180","65","235","415","195","255","635","350","75","340","115","65","300","35","335","140","380","35","125","295","270","45","545","20","40","10,325","20,750"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,235"
"10007791","The University of Essex","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","11,475"
"10008173","University College of Estate Management","0","5","0","0","5","5","5","0","0","0","0","0","5","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","50","2,805"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","10","5","5","20","0","60","5","5","5","0","5","10","5","0","20","5","0","10","10","0","0","0","15","0","10","0","0","0","0","0","0","0","0","220","19,750"
"10008640","Falmouth University","5","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","5,610"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","175"
"10004511","The National Film and Television School","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","350"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","115"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","765"
"10007762","Glasgow Caledonian University","125","50","195","85","50","305","3,685","55","200","445","780","60","725","360","195","210","365","40","50","485","1,680","25","145","965","90","15","410","1,635","255","455","215","40","0","14,400","15,325"
"10002681","Glasgow School of Art","10","10","15","10","10","100","310","10","15","20","60","10","40","15","15","25","15","5","10","20","55","5","15","40","15","5","20","65","15","20","20","5","5","995","1,505"
"10007794","The University of Glasgow","315","100","270","285","130","1,430","4,560","95","470","345","890","190","895","325","465","370","295","110","105","400","1,215","25","345","860","220","25","365","1,465","370","395","305","55","180","17,870","21,975"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","7,415"
"10002718","Goldsmiths College","0","0","0","5","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","40","7,215"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10007146","The University of Greenwich","0","0","0","5","5","5","10","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","55","14,720"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","30","730"
"10040812","Harper Adams University","35","10","5","0","0","5","5","0","20","5","0","15","0","0","10","15","0","5","10","5","10","5","20","5","15","0","5","10","5","5","5","0","0","235","4,415"
"10080811","Hartpury University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1,840"
"10007764","Heriot-Watt University","295","65","60","210","75","1,315","285","45","125","45","100","185","75","210","535","255","45","195","65","40","175","30","155","75","195","30","60","190","120","20","435","15","135","5,850","7,815"
"10007147","University of Hertfordshire","5","0","0","0","0","10","20","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","60","19,195"
"10007148","The University of Huddersfield","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","14,025"
"10007149","The University of Hull","0","0","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","12,305"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,535"
"10003270","Imperial College of Science, Technology and Medicine","10","5","5","20","5","55","20","0","0","0","5","0","5","0","10","0","0","0","0","0","5","0","10","0","5","0","0","5","0","0","0","0","0","180","9,050"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","695"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1,315"
"10007767","Keele University","0","0","0","5","0","5","10","0","0","0","5","0","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","45","10,085"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10007150","The University of Kent","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","14,735"
"10003645","King's College London","5","0","5","15","5","60","15","0","5","0","5","5","0","5","5","5","0","5","5","0","0","0","5","5","5","0","0","5","5","0","5","0","0","170","19,640"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10003678","Kingston University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","13,325"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","150"
"10007768","The University of Lancaster","5","5","0","5","0","15","5","0","5","0","5","5","0","0","5","0","0","0","0","0","5","0","5","5","5","0","5","0","0","0","5","0","0","95","10,245"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10003854","Leeds Arts University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","25","1,940"
"10003861","Leeds Beckett University","5","0","0","0","5","20","10","0","5","5","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","20,640"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","110"
"10034449","Leeds Conservatoire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1,170"
"10007795","The University of Leeds","10","0","0","5","5","60","10","5","10","0","5","5","5","0","5","5","0","0","0","0","5","0","0","0","10","0","0","5","5","0","0","0","0","165","25,570"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4,895"
"10007796","The University of Leicester","5","0","0","5","0","5","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","11,755"
"10007151","The University of Lincoln","5","0","0","10","0","10","5","0","0","0","0","0","0","0","10","0","0","0","10","0","0","0","0","0","5","0","5","0","0","0","0","0","0","70","15,240"
"10003956","Liverpool Hope University","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4,765"
"10003957","Liverpool John Moores University","0","5","5","5","0","10","10","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","60","23,095"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","15","695"
"10006842","The University of Liverpool","5","0","0","5","5","10","10","0","10","5","5","5","0","0","5","0","0","0","0","0","0","0","5","0","10","0","5","10","10","0","5","0","0","110","20,435"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","220"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,300"
"10007162","University of the Arts, London","5","0","0","5","0","35","25","0","0","5","5","5","5","5","5","0","0","5","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","125","9,205"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","470"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","210"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,175"
"10004048","London Metropolitan University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","9,250"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10004078","London South Bank University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","14,905"
"10004063","London School of Economics and Political Science","0","0","0","0","0","20","5","0","0","0","0","0","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","3,885"
