﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2014/15 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10007760","Birkbeck College","0","0","0","0","0","10","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","12,505"
"10007140","Birmingham City University","5","0","0","5","0","15","10","0","5","0","0","0","0","0","10","5","0","0","0","0","5","0","5","0","0","5","0","5","0","0","5","0","0","85","20,540"
"10006840","The University of Birmingham","15","10","0","10","5","30","10","0","5","0","5","5","10","5","15","10","5","5","5","5","5","0","10","5","0","0","5","5","5","0","5","0","5","200","25,860"
"10000712","University College Birmingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,680"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,710"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,290"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","940"
"10006841","The University of Bolton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5,845"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,525"
"10000824","Bournemouth University","5","0","5","5","0","10","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","55","15,650"
"10031982","BPP University","0","0","0","0","0","20","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","3,825"
"10007785","The University of Bradford","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","35","9,585"
"10000886","The University of Brighton","0","0","0","0","0","10","10","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","17,775"
"10007786","The University of Bristol","5","0","0","5","0","80","15","0","5","0","0","5","5","0","5","5","0","5","0","5","0","0","5","0","5","0","5","5","5","0","0","0","0","180","16,635"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320"
"10000961","Brunel University London","0","0","0","5","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","9,340"
"10000975","Buckinghamshire New University","5","0","5","0","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","40","8,220"
"10007787","The University of Buckingham","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1,365"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,705"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","510"
"10007788","The University of Cambridge","20","5","5","15","5","110","30","0","5","0","25","5","10","0","20","10","5","0","0","5","5","0","10","5","10","0","5","15","10","0","10","0","0","360","13,145"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275"
"10001143","Canterbury Christ Church University","5","0","5","0","5","10","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","45","15,170"
"10007814","Cardiff University","5","0","0","5","0","15","15","0","5","0","0","0","5","0","5","5","0","0","5","0","5","0","5","0","0","0","0","5","0","0","0","0","5","105","23,490"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","8,950"
"10007141","The University of Central Lancashire","10","0","5","5","5","20","20","0","20","5","5","10","0","0","5","15","0","0","0","5","5","0","5","5","5","0","0","5","0","5","5","0","0","160","22,775"
"10007848","University of Chester","0","0","0","0","5","5","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","13,840"
"10007137","The University of Chichester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5,305"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10001478","City, University of London","5","0","0","0","5","10","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","5","60","11,065"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","720"
"10001653","Conservatoire for Dance and Drama","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","35","870"
"10007761","Courtauld Institute of Art","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10001726","Coventry University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","50","18,500"
"10007822","Cranfield University","5","0","0","10","0","5","5","0","0","0","0","0","0","0","5","5","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","60","1,835"
"10006427","University for the Creative Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4,135"
"10007842","University of Cumbria","5","5","0","5","5","15","15","0","135","5","0","5","5","0","15","5","0","0","5","10","5","0","5","5","20","0","0","15","5","0","0","0","5","290","8,775"
"10001883","De Montfort University","5","0","0","5","0","10","10","0","0","0","5","0","0","0","5","5","0","0","0","5","0","0","0","5","0","0","0","5","5","0","0","0","0","70","16,840"
"10007851","University of Derby","5","5","0","10","0","15","10","5","5","5","0","5","0","0","10","5","0","0","0","0","5","0","10","10","5","0","0","5","0","0","5","0","0","130","14,625"
"10007852","The University of Dundee","185","910","85","175","1,970","650","430","65","105","95","170","90","145","130","1,605","215","40","55","55","75","150","15","790","125","160","20","120","235","180","40","140","20","5","9,255","12,660"
"10007143","University of Durham","5","0","5","10","5","65","20","0","5","0","0","5","0","0","10","10","5","10","0","5","0","0","10","5","10","0","0","5","5","0","5","0","0","210","12,960"
"10007789","The University of East Anglia","5","0","0","5","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","12,100"
"10007144","The University of East London","0","0","5","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","14,060"
"10007823","Edge Hill University","0","0","0","5","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","15,915"
"10007772","Edinburgh Napier University","205","85","95","125","65","2,860","280","65","195","60","70","445","60","295","800","295","40","405","110","45","235","30","235","90","385","25","85","235","135","25","890","15","40","9,030","10,355"
"10007790","The University of Edinburgh","385","135","120","330","145","3,405","520","125","225","70","215","490","195","245","755","425","70","380","120","70","200","40","390","145","455","40","150","260","260","35","570","30","100","11,110","18,805"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10007791","The University of Essex","5","0","0","0","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","9,745"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","485"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","580"
"10007792","The University of Exeter","5","0","5","5","5","40","10","0","5","0","5","5","0","0","10","5","0","0","5","0","0","0","5","0","5","0","0","5","5","0","5","0","0","130","15,330"
"10008640","Falmouth University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","3,975"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","70"
"10004511","The National Film and Television School","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","165"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","150"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10007762","Glasgow Caledonian University","95","45","260","80","65","300","3,435","80","240","455","770","55","730","290","215","245","370","40","65","480","1,505","20","140","920","85","30","380","1,510","190","490","210","60","10","13,870","14,680"
"10002681","Glasgow School of Art","10","5","15","0","10","100","295","5","15","20","35","15","30","15","30","20","10","5","5","20","50","5","15","35","10","5","15","60","15","10","15","5","0","905","1,340"
"10007794","The University of Glasgow","300","90","275","200","110","1,065","4,055","90","375","275","920","150","890","290","400","340","285","70","70","410","1,170","20","305","730","135","30","410","1,365","350","380","240","55","175","16,030","19,480"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","25","7,475"
"10002718","Goldsmiths College","0","0","0","0","0","20","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","45","6,050"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","845"
"10007146","The University of Greenwich","5","0","0","0","5","10","10","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","65","17,045"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7,050"
"10007825","Guildhall School of Music and Drama","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","30","615"
"10040812","Harper Adams University","15","10","5","5","5","10","5","5","25","5","0","5","5","5","15","15","0","0","10","0","15","0","15","5","20","0","5","5","5","0","5","0","0","210","4,825"
"10007764","Heriot-Watt University","255","50","50","220","55","1,160","175","45","115","30","70","155","60","210","465","265","25","150","60","40","135","25","125","65","165","20","75","130","110","25","340","15","45","4,930","7,015"
"10007147","University of Hertfordshire","0","0","0","0","0","10","5","0","5","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","65","20,685"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","625"
"10042194","Holborn College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350"
"10007148","The University of Huddersfield","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","35","16,400"
"10007149","The University of Hull","0","0","0","5","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","13,890"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,465"
"10003270","Imperial College of Science, Technology and Medicine","10","0","0","20","10","55","35","0","0","0","15","0","5","0","10","5","0","0","5","0","5","0","0","0","5","0","0","5","5","0","5","0","5","210","8,645"
"10007766","Institute of Education","0","0","0","0","0","10","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","4,815"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","525"
"10007767","Keele University","0","0","0","5","0","10","5","0","0","0","5","0","5","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","45","8,130"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10007150","The University of Kent","0","0","0","10","0","15","15","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","65","14,300"
"10003645","King's College London","10","0","0","10","5","50","15","5","0","0","5","0","5","0","10","5","0","5","5","0","5","0","10","5","0","0","0","0","10","0","0","0","0","165","20,355"
"10003678","Kingston University","5","0","0","5","0","20","15","0","5","0","0","0","0","0","5","0","0","0","5","0","0","0","5","5","0","0","5","5","0","0","0","0","0","85","17,860"
"10007768","The University of Lancaster","10","5","0","10","0","15","15","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","5","0","0","100","8,610"
"10003854","Leeds Arts University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,145"
"10003861","Leeds Beckett University","5","0","0","5","0","20","15","0","5","5","5","0","5","5","5","5","0","0","5","0","0","0","0","5","5","0","0","5","0","0","10","0","0","125","23,955"
"10007795","The University of Leeds","15","5","0","5","5","60","10","0","0","5","5","10","10","5","5","0","0","0","0","5","0","0","15","0","15","0","5","5","5","0","0","0","0","195","24,835"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,465"
"10007796","The University of Leicester","5","0","5","10","0","25","15","0","0","0","0","0","5","0","10","5","0","0","5","5","5","0","5","0","0","0","0","5","0","0","0","0","0","110","11,940"
"10007151","The University of Lincoln","5","5","5","5","0","5","0","0","5","0","0","0","0","0","5","0","0","0","20","0","0","0","5","5","0","0","0","0","0","0","0","0","0","75","11,565"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5,330"
"10003957","Liverpool John Moores University","5","0","0","5","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","45","19,360"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","550"
"10006842","The University of Liverpool","5","0","0","10","0","15","5","0","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","75","15,850"
"10007162","University of the Arts, London","5","0","0","5","0","25","25","0","5","0","5","5","0","0","10","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","110","9,635"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,685"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","550"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","765"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10004048","London Metropolitan University","0","0","0","5","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","45","12,155"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10004078","London South Bank University","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","35","15,875"
"10004063","London School of Economics and Political Science","0","0","0","5","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","40","3,545"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","640"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","175"
"10004079","London Studio Centre","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","270"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10008289","The London Institute of Banking & Finance","0","0","0","5","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","35","995"
"10004113","Loughborough University","5","0","0","5","0","30","5","0","0","0","0","5","0","0","5","0","0","0","5","0","5","0","10","5","5","0","0","5","0","0","5","0","0","125","12,645"
"10004180","The Manchester Metropolitan University","5","0","5","5","5","20","15","0","0","0","5","5","5","0","10","5","0","0","0","0","5","0","5","5","0","0","0","5","5","5","0","0","0","130","29,205"
"10007798","The University of Manchester","25","5","5","25","5","80","30","0","5","5","15","5","10","5","15","15","0","5","5","5","5","0","10","5","5","0","5","10","5","5","5","0","10","335","26,380"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","265"
"10004351","Middlesex University","0","0","0","5","0","10","10","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","55","13,175"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","290"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","65"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,005"
"10007799","Newcastle University","15","5","5","20","5","135","30","5","10","0","10","25","10","5","25","15","5","5","5","5","5","0","15","5","20","0","5","5","10","0","10","0","5","435","16,495"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007138","The University of Northampton","5","0","5","5","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","55","11,775"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","95"
"10001282","University of Northumbria at Newcastle","5","5","10","10","5","75","15","5","15","0","5","10","0","5","20","10","0","0","0","0","5","0","15","5","25","0","0","5","10","0","5","0","0","265","23,755"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1,780"
"10007154","University of Nottingham","10","0","0","5","0","15","10","0","5","0","5","5","10","0","5","5","0","0","0","0","5","0","5","5","5","0","0","5","0","0","0","0","0","110","24,660"
