﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE Provider","Antrim and Newtownabbey","Armagh, Banbridge and Craigavon","Belfast","Causeway Coast and Glens","Derry and Strabane","Fermanagh and Omagh","Lisburn and Castlereagh","Mid Ulster","Mid and East Antrim","North Down and Ards","Newry, Mourne and Down","Northern Ireland (district council area unknown)","Total Northern Ireland","Total"
"10001726","Coventry University","5","10","10","5","10","5","10","5","5","10","10","0","90","22,850"
"10007822","Cranfield University","0","0","5","0","0","0","0","0","0","5","0","0","15","2,200"
"10006427","University for the Creative Arts","0","0","10","0","5","0","5","0","5","0","0","0","30","5,770"
"10007842","University of Cumbria","20","35","55","30","20","15","35","20","15","35","25","0","315","7,345"
"10001883","De Montfort University","10","5","15","5","5","5","5","5","10","15","15","0","95","20,990"
"10007851","University of Derby","5","10","10","5","5","5","10","5","5","5","10","0","65","16,960"
"10007852","The University of Dundee","80","75","110","60","35","35","55","35","50","110","70","0","715","13,020"
"10007143","University of Durham","20","20","45","10","10","5","15","5","10","40","15","0","200","13,155"
"10007789","The University of East Anglia","5","10","10","10","5","5","5","5","5","10","10","0","75","13,995"
"10007144","The University of East London","5","5","5","0","5","5","0","0","5","5","0","0","35","11,775"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","355"
"10007823","Edge Hill University","20","20","35","35","40","20","25","10","20","20","20","0","265","13,985"
"10007772","Edinburgh Napier University","30","35","30","20","25","30","40","10","15","60","25","0","320","10,535"
"10007790","The University of Edinburgh","35","50","90","40","60","30","50","15","40","75","45","0","530","20,865"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","770"
"10007791","The University of Essex","5","5","10","5","5","5","0","0","5","10","5","0","55","10,380"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","5","2,750"
"10007792","The University of Exeter","5","15","20","10","5","5","15","5","5","25","5","5","120","18,035"
"10008640","Falmouth University","5","5","5","0","5","5","5","0","0","5","0","0","40","5,350"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","725"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","5","470"
"10007762","Glasgow Caledonian University","15","10","15","20","25","10","10","5","15","10","5","0","150","14,435"
"10002681","Glasgow School of Art","5","0","10","5","0","0","5","5","0","0","5","0","30","1,515"
"10007794","The University of Glasgow","50","45","120","55","65","30","95","25","50","75","60","0","670","20,910"
"10007145","University of Gloucestershire","5","20","10","5","5","5","10","5","5","15","5","0","85","7,990"
"10002718","Goldsmiths College","0","0","10","0","5","5","0","0","0","5","5","0","30","7,475"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10007146","The University of Greenwich","5","5","5","5","5","5","5","5","5","5","5","0","45","15,150"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","5,495"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","5","730"
"10040812","Harper Adams University","10","35","5","30","5","20","5","25","25","10","20","0","195","5,120"
"10007764","Heriot-Watt University","25","40","60","40","45","30","55","20","20","60","35","5","430","7,765"
"10007147","University of Hertfordshire","5","5","5","5","10","5","0","0","5","5","5","0","55","20,435"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10007148","The University of Huddersfield","0","5","5","5","5","5","5","0","0","5","5","0","45","14,855"
"10007149","The University of Hull","0","5","5","5","5","5","5","5","0","5","5","0","40","13,655"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","1,095"
"10003270","Imperial College of Science, Technology and Medicine","10","0","15","5","5","0","10","0","5","5","5","0","65","8,815"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10035638","Institute of Contemporary Music Performance","0","0","5","0","0","0","0","0","0","0","0","0","5","625"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","875"
"10007767","Keele University","5","5","10","5","10","10","5","0","5","5","5","0","55","9,755"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","440"
"10007150","The University of Kent","0","5","15","5","0","0","0","0","0","0","5","0","35","15,280"
"10003645","King's College London","5","15","30","5","10","5","15","5","10","10","15","5","130","21,095"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10003678","Kingston University","5","5","10","5","5","5","0","0","0","0","5","0","35","14,650"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007768","The University of Lancaster","5","10","10","5","5","5","5","5","5","5","5","0","60","9,530"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","5","0","0","15","1,480"
"10003861","Leeds Beckett University","15","20","30","15","30","15","20","5","10","20","20","0","195","22,185"
"10007795","The University of Leeds","10","15","40","15","25","20","20","5","10","20","15","0","190","26,335"
"10003863","Leeds Trinity University","5","5","0","0","5","0","5","0","0","0","5","0","30","3,315"
"10007796","The University of Leicester","0","5","10","0","5","0","0","5","0","10","10","0","50","13,080"
"10007151","The University of Lincoln","5","5","5","10","5","5","5","0","5","5","0","0","40","13,770"
"10003956","Liverpool Hope University","45","80","120","65","95","60","55","50","35","35","95","0","730","5,010"
"10003957","Liverpool John Moores University","105","185","285","170","315","175","125","120","105","130","275","0","1,985","21,595"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","5","5","0","15","625"
"10006842","The University of Liverpool","35","35","85","50","60","45","50","25","25","45","50","0","505","20,830"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","265"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","1,405"
"10007162","University of the Arts, London","5","5","15","5","5","5","5","5","0","5","5","0","65","9,795"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","535"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","910"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","870"
"10004048","London Metropolitan University","0","5","0","5","0","0","0","0","0","0","5","0","15","8,765"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10004078","London South Bank University","0","5","5","0","5","5","0","5","5","0","0","0","30","15,530"
"10004063","London School of Economics and Political Science","0","5","10","0","0","0","5","5","0","0","5","0","35","3,740"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","540"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10004113","Loughborough University","10","10","20","15","5","5","15","10","5","20","10","0","130","13,485"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10004180","The Manchester Metropolitan University","30","25","75","30","90","35","40","15","30","25","30","0","425","30,615"
"10007798","The University of Manchester","20","30","110","35","50","30","55","30","15","55","45","0","465","26,390"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","495"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","460"
"10004351","Middlesex University","0","5","5","5","0","0","0","0","0","0","0","0","25","15,180"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","330"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","1,225"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","265"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","200"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","1,045"
"10007799","Newcastle University","35","35","95","70","45","30","60","15","30","80","25","0","515","19,685"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10007138","The University of Northampton","0","5","5","0","0","0","5","0","0","5","0","0","30","10,370"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10001282","University of Northumbria at Newcastle","40","60","85","75","75","70","75","10","35","80","40","0","645","22,950"
"10004775","Norwich University of the Arts","5","0","0","0","0","0","0","0","0","0","0","0","10","2,055"
"10007154","University of Nottingham","5","15","25","10","15","15","15","5","5","15","15","0","140","25,495"
"10004797","The Nottingham Trent University","10","15","15","10","10","10","15","10","5","15","10","0","115","26,755"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007773","The Open University","335","435","875","195","210","155","355","185","275","390","325","0","3,735","117,725"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10004930","Oxford Brookes University","5","5","10","5","5","0","5","0","0","10","5","0","55","14,180"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007774","The University of Oxford","5","10","35","10","10","10","15","10","15","10","10","0","145","16,700"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","3,055"
"10005127","Arts University Plymouth","5","5","0","0","0","0","5","0","0","5","0","0","20","1,380"
"10007801","University of Plymouth","10","10","10","5","10","5","10","5","5","5","10","0","90","18,705"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007155","The University of Portsmouth","10","10","5","5","5","0","10","5","5","10","5","0","70","20,430"
"10005337","Queen Margaret University, Edinburgh","10","15","15","15","20","20","5","5","15","10","10","0","145","4,095"
"10007775","Queen Mary University of London","0","5","15","5","10","5","10","5","10","5","5","0","75","13,370"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","5","0","0","5","100"
"10005389","Ravensbourne University London","0","0","0","5","0","0","0","0","0","0","0","0","20","2,255"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10007802","The University of Reading","5","5","10","5","5","5","5","5","5","15","5","0","60","12,635"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","545"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","235"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","1,185"
"10005500","Robert Gordon University","5","10","10","5","5","5","5","5","5","10","5","0","75","10,390"
"10007776","Roehampton University","5","0","10","0","0","5","0","0","0","5","5","0","35","10,950"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","620"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","470"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","5","1,050"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","5","740"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","440"
"10005561","Royal Conservatoire of Scotland","5","5","5","5","0","0","0","0","0","5","0","0","25","855"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","5","785"
"10005553","Royal Holloway and Bedford New College","0","0","5","0","0","0","0","0","5","5","0","0","20","7,700"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","5","0","10","655"
"10007779","The Royal Veterinary College","5","5","0","5","0","5","5","0","5","5","0","0","30","2,070"
"10007803","The University of St. Andrews","15","10","30","20","5","0","25","5","15","30","10","0","170","5,835"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","620"
"10007782","St George's, University of London","0","0","5","5","5","0","5","0","0","0","0","0","20","4,495"
"10008026","St Mary's University College","45","100","180","45","65","95","55","155","25","15","190","5","980","980"
"10007843","St Mary's University, Twickenham","5","10","5","5","20","10","5","10","0","5","5","0","85","4,940"
"10007156","The University of Salford","15","10","25","25","30","15","5","15","20","15","15","0","180","18,295"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","1,940"
"10007780","SOAS University of London","0","0","5","0","0","0","0","0","0","5","0","0","15","3,560"
"10005700","SRUC","0","0","0","5","0","0","0","5","0","0","0","0","15","1,595"
"10005790","Sheffield Hallam University","5","10","10","5","5","5","15","5","0","10","10","0","85","28,380"
"10007157","The University of Sheffield","5","5","25","5","5","5","10","5","5","5","10","0","95","20,710"
"10053279","The Sherwood Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10005916","Slough Borough Council","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10006022","Solent University","5","10","10","5","5","5","10","5","10","10","5","0","75","8,745"
"10007158","The University of Southampton","10","5","20","10","0","10","5","0","10","20","5","0","95","17,430"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","300"
"10006299","Staffordshire University","10","10","10","10","5","5","5","5","5","5","5","0","75","13,910"
"10007804","The University of Stirling","30","65","40","40","35","20","30","20","50","55","40","0","420","10,030"
"10037449","University of St Mark and St John","0","0","5","0","0","0","0","0","0","0","0","0","10","2,565"
"10008010","Stranmillis University College","115","200","165","90","90","120","140","125","110","165","150","0","1,475","1,490"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10007805","The University of Strathclyde","25","15","20","10","20","10","20","10","25","30","25","5","210","18,090"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","0","0","5","5,235"
"10007159","The University of Sunderland","0","5","5","5","0","0","5","0","0","5","5","0","35","11,455"
"10007160","The University of Surrey","5","10","5","5","5","5","10","5","5","5","5","0","65","12,010"
"10007806","The University of Sussex","10","5","10","0","5","5","10","0","5","5","5","0","50","12,220"
"10007855","Swansea University","0","5","5","5","5","5","0","5","5","10","10","0","55","16,765"
"10007161","Teesside University","5","5","15","15","10","5","5","5","5","10","10","0","95","17,335"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","0","0","5","0","0","0","0","0","5","0","20","805"
"10007858","University of Wales Trinity Saint David","0","5","5","5","0","0","0","0","0","0","0","0","20","9,740"
"10007114","University of the Highlands and Islands","0","0","5","0","0","0","0","0","0","0","0","0","15","9,020"
"10007807","Ulster University","1,530","2,040","3,130","1,725","2,330","1,385","1,350","1,955","1,380","1,165","1,990","5","19,985","21,605"
"10039956","The University of Law","5","5","10","0","0","5","10","5","5","0","0","0","45","7,390"
"10007784","University College London","5","10","25","5","15","5","10","0","5","10","10","0","110","22,015"
"10007793","University of South Wales","5","10","10","10","5","5","10","5","10","5","10","0","80","19,875"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007163","The University of Warwick","5","10","15","5","5","0","5","0","5","10","10","0","80","16,715"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007164","University of the West of England, Bristol","10","10","15","10","10","5","10","5","10","10","10","0","105","24,990"
"10007800","The University of the West of Scotland","5","5","5","5","5","5","5","0","0","5","5","0","45","14,730"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10006566","The University of West London","0","10","5","0","0","0","5","0","5","5","5","0","30","9,255"
"10007165","The University of Westminster","0","0","5","5","5","5","0","5","5","5","0","0","30","12,865"
"10003614","The University of Winchester","5","10","0","0","0","0","5","5","0","5","0","0","30","7,125"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","610"
"10007166","The University of Wolverhampton","5","5","5","0","0","0","0","0","0","0","5","0","25","18,625"
"10007139","University of Worcester","0","0","5","0","0","0","5","0","0","5","5","0","30","10,170"
"10007833","Wrexham University","0","0","0","5","0","0","0","0","0","0","5","0","20","4,740"
"10007657","Writtle University College","0","0","5","0","0","0","5","0","0","0","0","0","15","730"
"10007713","York St John University","0","0","0","5","5","5","0","0","5","0","0","0","30","5,920"
"10007167","The University of York","5","10","10","10","0","5","5","5","10","20","5","0","85","14,745"
"","Total","4,605","6,635","11,320","4,630","5,685","3,970","5,520","4,725","4,200","5,340","6,390","90","63,105","1,945,910"
