﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10037544","BIMM University","0","0","0","5","0","5","10","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","55","4,515"
"10007760","Birkbeck College","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","10,580"
"10007140","Birmingham City University","5","0","0","10","5","5","10","0","0","0","5","0","0","0","10","10","0","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","0","85","21,650"
"10006840","The University of Birmingham","5","0","5","10","10","30","20","0","5","0","5","5","10","0","10","20","0","5","0","5","5","0","5","0","5","0","0","5","5","0","0","0","0","175","26,705"
"10000712","University College Birmingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,420"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,740"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,240"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,560"
"10006841","The University of Bolton","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","25","6,025"
"10000385","The Arts University Bournemouth","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","20","2,965"
"10000824","Bournemouth University","0","0","0","5","0","5","5","0","0","0","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","45","16,385"
"10031982","BPP University","0","0","0","0","0","20","5","0","0","0","5","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","65","6,700"
"10007785","The University of Bradford","0","0","0","5","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","8,610"
"10000886","The University of Brighton","5","0","0","0","0","15","10","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","60","18,800"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","440"
"10007786","The University of Bristol","10","0","0","5","5","80","20","5","5","0","5","10","5","5","15","5","0","5","5","0","5","0","10","5","5","0","5","0","5","0","0","0","0","210","18,980"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","560"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10000961","Brunel University London","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","25","10,320"
"10000975","Buckinghamshire New University","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","8,305"
"10007787","The University of Buckingham","5","0","0","5","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","1,950"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10007788","The University of Cambridge","15","0","5","15","0","105","30","5","5","0","15","10","10","10","20","15","5","0","5","5","0","0","10","5","5","0","5","10","10","0","5","0","0","315","13,460"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255"
"10001143","Canterbury Christ Church University","5","0","0","0","5","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","35","13,640"
"10007814","Cardiff University","5","0","0","10","5","20","20","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","90","23,960"
"10007854","Cardiff Metropolitan University","0","5","0","5","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","35","9,120"
"10007141","The University of Central Lancashire","5","0","0","5","0","10","20","0","15","0","5","5","0","5","10","10","0","0","5","5","5","0","5","5","0","0","0","5","0","0","5","0","0","130","20,725"
"10007848","University of Chester","0","0","0","0","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","45","14,505"
"10007137","The University of Chichester","0","0","0","0","0","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","5,345"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380"
"10001478","City, University of London","5","0","0","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","15","65","12,405"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","135"
"10013357","The Academy of Contemporary Music","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","995"
"10001653","Conservatoire for Dance and Drama","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","30","930"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","330"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001726","Coventry University","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","30","22,850"
"10007822","Cranfield University","5","0","5","5","0","10","5","0","0","0","0","5","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","55","2,200"
"10006427","University for the Creative Arts","5","0","0","5","0","10","10","0","0","0","0","5","5","0","5","10","5","0","0","0","5","0","5","5","5","0","0","5","0","0","0","0","0","100","5,770"
"10007842","University of Cumbria","0","0","0","5","5","10","20","0","90","5","5","0","0","5","10","10","0","5","5","0","5","0","5","5","15","0","0","5","0","5","5","0","0","220","7,345"
"10001883","De Montfort University","0","0","0","5","0","15","10","0","0","0","0","0","0","0","5","0","0","0","5","0","5","0","0","0","5","0","0","0","0","5","5","0","0","70","20,990"
"10007851","University of Derby","5","0","5","5","5","5","15","0","5","5","0","5","0","5","10","10","0","0","0","0","10","5","5","5","10","0","5","0","0","0","5","0","5","130","16,960"
"10007852","The University of Dundee","240","955","90","185","1,970","775","515","65","135","90","180","125","170","170","1,795","260","65","90","75","105","180","25","795","145","135","25","125","245","175","70","210","25","0","10,210","13,020"
"10007143","University of Durham","15","10","0","10","5","100","10","0","0","0","5","10","5","5","5","5","0","0","0","0","0","0","10","5","15","0","5","5","10","0","0","0","0","235","13,155"
"10007789","The University of East Anglia","5","0","0","5","0","10","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","13,995"
"10007144","The University of East London","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","11,775"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","355"
"10007823","Edge Hill University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","13,985"
"10007772","Edinburgh Napier University","235","100","110","150","95","2,780","280","60","220","65","70","470","55","270","815","310","45","420","95","50","265","30","245","95","410","20","85","250","165","35","910","25","40","9,270","10,535"
"10007790","The University of Edinburgh","395","150","135","350","150","3,205","525","130","220","70","235","455","205","245","705","380","80","365","135","75","260","45","365","160","450","40","145","280","295","45","605","30","65","10,990","20,865"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","770"
"10007791","The University of Essex","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","35","10,380"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10008173","University College of Estate Management","5","5","0","5","0","10","10","0","0","0","0","0","0","0","5","10","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","65","2,750"
"10007792","The University of Exeter","10","5","5","10","0","55","10","5","0","0","0","5","0","0","10","5","0","10","5","0","5","0","5","5","5","0","0","0","0","0","5","0","0","165","18,035"
"10008640","Falmouth University","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5,350"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","725"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","125"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","200"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","470"
"10007762","Glasgow Caledonian University","120","50","215","80","55","295","3,445","70","190","410","745","55","675","320","210","195","340","40","55","490","1,555","20","145","925","95","20","390","1,535","220","440","210","35","10","13,645","14,435"
"10002681","Glasgow School of Art","10","5","10","10","10","95","285","10","15","25","45","5","45","10","10","25","15","5","15","20","40","5","15","35","10","0","20","70","15","10","15","5","0","925","1,515"
"10007794","The University of Glasgow","315","90","270","260","120","1,225","4,290","75","430","325","915","165","945","320","415","395","255","100","80","365","1,205","25","305","805","200","25","395","1,400","345","405","285","50","125","16,930","20,910"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","7,990"
"10002718","Goldsmiths College","5","0","0","0","0","15","15","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","50","7,475"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10007146","The University of Greenwich","5","0","0","5","10","10","10","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","5","5","0","0","0","0","5","0","0","0","0","75","15,150"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,495"
"10007825","Guildhall School of Music and Drama","0","0","5","0","0","5","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","730"
"10040812","Harper Adams University","30","5","10","5","5","10","10","0","25","10","0","15","0","0","30","20","0","5","10","5","15","0","20","5","25","0","5","10","5","0","5","5","0","285","5,120"
"10007764","Heriot-Watt University","270","70","55","220","60","1,210","240","45","125","50","85","150","70","195","475","270","40","170","75","65","165","25","160","70","170","30","70","165","105","30","400","15","90","5,435","7,765"
"10007147","University of Hertfordshire","5","0","0","5","5","5","15","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","65","20,435"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10007148","The University of Huddersfield","0","0","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","14,855"
"10007149","The University of Hull","0","0","0","0","0","10","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","13,655"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,095"
"10003270","Imperial College of Science, Technology and Medicine","15","5","0","20","0","65","30","0","0","0","10","0","5","0","10","0","0","0","0","0","5","0","5","0","5","0","5","5","0","0","5","0","0","205","8,815"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","625"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","875"
"10007767","Keele University","0","0","0","5","0","5","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","9,755"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","440"
"10007150","The University of Kent","0","0","0","5","5","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","35","15,280"
"10003645","King's College London","10","0","5","10","10","55","25","5","5","0","5","5","0","5","15","5","0","0","5","0","0","0","5","0","5","0","0","5","5","0","0","0","5","195","21,095"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10003678","Kingston University","5","0","0","5","0","10","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","55","14,650"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007768","The University of Lancaster","5","5","0","10","5","20","15","0","0","0","5","5","5","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","95","9,530"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10003854","Leeds Arts University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,480"
"10003861","Leeds Beckett University","5","5","5","5","5","20","15","0","5","0","5","5","0","0","5","5","0","0","5","0","5","0","0","5","5","0","0","5","0","0","5","0","0","120","22,185"
"10007795","The University of Leeds","15","5","0","15","0","50","10","0","5","0","5","5","10","5","5","0","0","0","0","0","0","0","10","0","5","0","5","5","5","0","5","0","0","180","26,335"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,315"
"10007796","The University of Leicester","0","0","0","5","5","20","5","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","65","13,080"
"10007151","The University of Lincoln","5","0","5","0","0","5","0","0","0","0","0","0","0","0","5","0","0","5","5","0","5","0","0","0","0","0","0","5","5","0","0","0","0","60","13,770"
"10003956","Liverpool Hope University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5,010"
"10003957","Liverpool John Moores University","0","0","0","10","0","5","5","0","5","0","0","0","0","5","0","0","5","0","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","60","21,595"
"10003945","The Liverpool Institute for Performing Arts","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","625"
"10006842","The University of Liverpool","5","0","0","5","0","10","5","0","5","0","5","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","75","20,830"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","265"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,405"
"10007162","University of the Arts, London","5","0","0","5","0","35","20","0","0","0","5","5","5","5","5","0","0","5","0","0","5","0","5","5","0","0","0","5","5","0","5","0","0","125","9,795"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10007769","London Business School","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","535"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","910"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","870"
"10004048","London Metropolitan University","5","0","0","5","0","10","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","8,765"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10004078","London South Bank University","0","0","0","0","0","5","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","15,530"
"10004063","London School of Economics and Political Science","0","0","0","0","0","25","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","3,740"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","540"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","15","285"
