﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2021/22 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10005451","Arden University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","15,050"
"10000381","Arts Educational Schools","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","300"
"10008899","The Ashridge (Bonar Law Memorial) Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","935"
"10003212","Hult International Business School Ltd","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","145"
"10007759","Aston University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","30","14,530"
"10038772","British Academy of Jewellery Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10007857","Bangor University","0","0","0","0","0","5","5","0","0","5","0","0","0","0","5","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","45","8,180"
"10000571","Bath Spa University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","12,695"
"10007850","The University of Bath","5","5","0","10","0","60","15","0","0","0","0","0","0","0","5","0","0","5","0","5","0","0","10","0","10","0","0","0","5","0","0","0","0","140","14,120"
"10007152","University of Bedfordshire","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","10,395"
"10005343","Queen's University Belfast","5","0","5","5","5","25","20","0","5","0","5","10","10","0","10","5","0","5","0","0","0","0","5","0","0","0","0","0","5","0","5","0","0","140","20,120"
"10037544","BIMM University","5","0","5","5","5","10","5","0","0","0","0","5","0","5","5","5","0","5","0","0","0","0","5","5","0","0","0","5","0","0","0","0","0","80","6,265"
"10007760","Birkbeck College","0","0","0","0","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","30","9,245"
"10007140","Birmingham City University","5","0","5","10","5","5","10","0","0","0","5","5","0","5","5","5","0","0","0","5","5","0","0","5","0","0","5","5","5","0","0","0","0","85","25,445"
"10006840","The University of Birmingham","5","0","0","10","5","30","20","0","0","0","5","0","10","0","10","0","0","5","0","5","5","0","5","5","5","0","5","5","5","0","5","0","0","145","28,430"
"10000712","University College Birmingham","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3,955"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,745"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,315"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","780"
"10006841","The University of Bolton","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","25","9,255"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3,145"
"10000824","Bournemouth University","5","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","15,180"
"10031982","BPP University","5","0","0","5","0","25","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","75","7,385"
"10007785","The University of Bradford","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","8,530"
"10000886","The University of Brighton","0","0","0","5","0","10","10","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","15,440"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","430"
"10007786","The University of Bristol","5","5","0","5","0","105","10","0","0","0","5","10","5","5","5","5","0","0","0","5","5","0","10","5","5","0","0","5","5","0","5","0","0","220","22,510"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10000961","Brunel University London","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","11,650"
"10000975","Buckinghamshire New University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","40","18,800"
"10007787","The University of Buckingham","0","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","2,325"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007788","The University of Cambridge","5","0","5","15","10","85","35","0","5","5","15","15","5","0","20","10","0","5","0","0","5","0","15","0","5","0","5","5","10","0","5","0","0","295","15,405"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","325"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","23,865"
"10007814","Cardiff University","5","0","0","5","0","25","10","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","26,460"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","9,710"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007141","The University of Central Lancashire","5","5","5","5","5","20","25","0","25","0","5","0","5","0","10","5","0","5","0","5","10","0","10","10","0","0","0","5","5","5","5","0","0","175","21,610"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10007848","University of Chester","0","0","0","5","0","5","10","0","0","0","0","5","5","0","5","0","0","0","0","0","5","0","0","5","5","0","0","0","0","0","5","0","0","65","11,695"
"10007137","The University of Chichester","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","25","5,735"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10001478","City, University of London","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","45","14,370"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","290"
"10023442","The College of Osteopaths","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10001653","Conservatoire for Dance and Drama","0","0","0","5","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","760"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10007761","Courtauld Institute of Art","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","380"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001726","Coventry University","0","0","0","0","0","15","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","50","22,625"
"10007822","Cranfield University","5","5","5","5","0","5","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","65","2,715"
"10006427","University for the Creative Arts","5","0","0","0","0","10","10","0","0","5","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","6,760"
"10007842","University of Cumbria","5","0","5","0","0","10","5","0","115","0","0","0","5","0","10","10","0","0","0","5","5","0","5","5","15","0","5","5","5","5","0","0","0","235","9,425"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","90"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405"
"10001883","De Montfort University","5","0","0","0","5","5","5","0","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","20,260"
"10007851","University of Derby","5","0","5","10","0","5","10","0","5","0","0","0","0","0","10","5","0","0","5","5","5","0","5","5","0","0","5","5","0","0","5","0","0","90","18,085"
"10007852","The University of Dundee","295","1,125","90","265","1,950","940","660","85","140","80","200","185","205","145","2,035","245","70","120","105","105","180","30","790","160","170","35","120","220","210","70","220","15","5","11,280","13,990"
"10007143","University of Durham","10","5","5","10","0","115","10","0","5","0","5","10","0","5","15","5","0","5","0","0","0","0","15","0","10","0","5","10","10","0","5","0","0","265","15,475"
"10067355","Dyson Technical Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007789","The University of East Anglia","0","0","0","5","0","10","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","50","16,035"
"10007144","The University of East London","0","0","0","0","0","5","10","0","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","5","0","0","0","5","0","0","5","0","0","60","12,830"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","335"
"10007823","Edge Hill University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","25","14,210"
"10007772","Edinburgh Napier University","275","125","95","190","135","2,935","455","90","210","70","115","460","85","385","910","370","40","480","100","65","405","30","280","120","500","30","100","305","205","65","1,080","35","140","10,890","11,895"
"10007790","The University of Edinburgh","435","155","120","395","150","3,025","800","110","210","75","270","455","250","280","795","380","100","345","110","75","345","30","335","165","380","55","130","360","295","60","580","15","15","11,300","23,200"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","890"
"10007791","The University of Essex","5","0","0","5","0","5","10","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","12,205"
"10008173","University College of Estate Management","5","0","0","0","5","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","40","3,010"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007792","The University of Exeter","10","5","5","15","0","70","15","5","10","0","5","10","0","0","20","0","0","10","10","0","0","0","15","0","5","0","5","5","5","0","5","0","0","235","24,330"
"10008640","Falmouth University","0","0","0","0","0","5","10","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","6,190"
"10045476","Met Film School Limited","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","240"
"10004511","The National Film and Television School","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","425"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,895"
"10007762","Glasgow Caledonian University","155","70","240","105","60","355","3,970","75","220","450","800","75","780","405","245","240","380","50","60","505","1,850","20","150","1,045","110","20","440","1,665","280","475","240","60","5","15,605","16,480"
"10002681","Glasgow School of Art","10","5","15","15","5","110","345","10","20","20","50","10","45","25","25","20","25","5","10","25","65","5","15","55","20","0","20","70","20","15","20","0","0","1,090","1,580"
"10007794","The University of Glasgow","410","135","325","370","160","1,850","4,990","125","485","385","995","245","950","375","610","410","355","155","120","445","1,390","40","420","1,010","260","30","405","1,620","410","435","400","50","145","20,520","25,595"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","7,625"
"10002718","Goldsmiths College","0","0","0","0","0","5","15","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","50","6,620"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007146","The University of Greenwich","0","5","0","5","5","10","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","70","16,575"
"10007825","Guildhall School of Music and Drama","5","0","0","0","0","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","760"
"10040812","Harper Adams University","20","20","5","5","0","15","0","0","20","5","0","10","0","10","15","15","0","0","5","5","0","0","15","5","25","0","5","15","5","0","5","0","0","235","5,045"
"10080811","Hartpury University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","2,185"
"10007764","Heriot-Watt University","260","65","50","200","60","1,385","265","50","125","35","80","240","60","185","540","220","40","200","60","40","175","40","165","85","200","25","70","180","135","20","485","15","175","5,930","7,545"
"10007147","University of Hertfordshire","10","0","0","5","5","10","10","0","0","0","0","0","0","5","0","5","0","5","5","0","5","0","5","5","5","0","0","5","0","0","0","0","0","90","18,710"
"10007148","The University of Huddersfield","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","16,655"
"10007149","The University of Hull","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","11,490"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,365"
"10003270","Imperial College of Science, Technology and Medicine","10","0","0","15","5","50","25","0","5","0","5","5","5","0","10","5","0","0","0","0","0","0","5","0","5","5","5","5","5","0","5","0","0","185","10,150"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","800"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1,835"
"10007767","Keele University","5","0","0","5","0","5","5","0","5","0","0","0","0","0","10","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","50","11,230"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007150","The University of Kent","5","0","0","0","0","5","5","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","14,690"
"10003645","King's College London","0","5","5","25","5","75","25","0","0","0","5","5","5","0","20","10","0","5","5","0","0","0","5","5","5","0","0","10","5","0","0","0","0","235","24,340"
"10003678","Kingston University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","20","13,720"
"10003758","LAMDA Limited","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","205"
"10007768","The University of Lancaster","5","0","0","10","0","20","10","0","5","0","5","5","0","0","5","0","0","0","0","0","5","0","0","0","5","0","5","0","5","0","0","0","0","95","12,530"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10003854","Leeds Arts University","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","30","2,125"
"10003861","Leeds Beckett University","5","0","0","0","0","15","10","0","0","0","0","5","5","0","5","0","0","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","75","20,095"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10034449","Leeds Conservatoire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1,405"
"10007795","The University of Leeds","5","5","5","5","5","80","20","0","5","0","5","5","5","0","10","5","0","0","0","10","5","0","5","5","5","0","0","5","5","0","5","0","0","205","26,065"
"10003863","Leeds Trinity University","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","11,595"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10007796","The University of Leicester","5","0","0","5","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","5","0","0","50","11,485"
"10007151","The University of Lincoln","0","0","5","5","0","10","5","0","5","5","0","0","0","0","15","5","0","0","5","5","5","0","0","0","5","0","0","0","0","0","0","0","0","80","15,660"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5,295"
"10003957","Liverpool John Moores University","5","0","0","5","5","10","5","0","5","0","0","5","0","5","0","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","0","0","0","65","26,175"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","15","765"
"10006842","The University of Liverpool","5","5","5","5","5","25","10","0","5","0","5","5","5","0","5","10","0","5","0","5","0","0","10","5","5","0","5","10","5","0","10","0","0","155","21,705"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","180"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","910"
"10007162","University of the Arts, London","5","0","0","5","0","45","25","5","0","0","5","0","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","5","5","0","0","0","15","140","10,390"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","515"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
