﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE Provider","Antrim and Newtownabbey","Armagh, Banbridge and Craigavon","Belfast","Causeway Coast and Glens","Derry and Strabane","Fermanagh and Omagh","Lisburn and Castlereagh","Mid Ulster","Mid and East Antrim","North Down and Ards","Newry, Mourne and Down","Northern Ireland (district council area unknown)","Total Northern Ireland","Total"
"10001264","Central School of Ballet","0","0","0","0","0","0","0","0","0","0","0","0","5","80"
"10007141","The University of Central Lancashire","5","10","15","20","15","10","5","10","10","15","15","0","130","20,695"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007848","University of Chester","0","10","15","5","10","5","5","5","5","10","5","0","75","11,145"
"10007137","The University of Chichester","0","5","5","5","5","0","0","0","0","0","0","0","20","5,645"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10001478","City, University of London","5","5","5","0","0","0","0","0","0","5","0","0","25","14,710"
"10007912","Cliff College","0","0","0","5","0","0","0","0","0","5","0","0","15","115"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","295"
"10023442","The College of Osteopaths","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10020038","Commonwealth College of Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","5","410"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001726","Coventry University","0","5","10","0","0","0","5","5","5","5","0","0","35","19,110"
"10007822","Cranfield University","0","0","0","0","0","0","5","0","0","0","0","0","10","2,590"
"10006427","University for the Creative Arts","5","5","5","0","0","0","0","0","0","5","0","0","20","7,590"
"10007842","University of Cumbria","20","20","25","10","15","15","35","15","15","20","15","0","205","9,815"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","355"
"10001883","De Montfort University","5","0","10","5","0","5","10","5","0","5","0","0","50","18,090"
"10007851","University of Derby","5","15","20","5","5","10","10","5","5","10","10","0","95","18,030"
"10007852","The University of Dundee","40","45","85","25","25","20","55","20","25","50","35","0","425","12,790"
"10007143","University of Durham","25","25","50","10","10","5","25","5","15","45","5","0","220","15,470"
"10067355","Dyson Technical Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10007789","The University of East Anglia","5","5","5","5","0","5","5","5","0","5","5","0","40","15,490"
"10007144","The University of East London","5","5","10","5","0","0","5","0","5","10","0","0","45","12,095"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"10007823","Edge Hill University","15","25","35","35","45","25","15","20","25","15","35","0","285","13,845"
"10007772","Edinburgh Napier University","15","15","15","10","5","5","10","0","15","25","20","0","140","11,160"
"10007790","The University of Edinburgh","30","35","115","30","40","30","60","20","40","55","40","0","490","22,480"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","670"
"10007791","The University of Essex","5","5","10","5","5","0","5","0","5","10","10","0","70","11,500"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","10","3,095"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","5","15","25","10","0","5","15","5","5","30","10","0","135","24,610"
"10008640","Falmouth University","5","5","5","5","0","0","0","0","5","5","5","0","30","6,970"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","5","405"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","5","425"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","2,190"
"10007762","Glasgow Caledonian University","10","15","20","10","5","5","10","5","10","10","5","0","110","15,750"
"10002681","Glasgow School of Art","5","0","10","0","5","0","0","5","0","0","0","0","30","1,660"
"10007794","The University of Glasgow","50","30","175","30","45","30","90","20","35","85","50","0","645","24,510"
"10007145","University of Gloucestershire","0","0","5","0","0","0","0","0","0","0","0","0","15","7,215"
"10002718","Goldsmiths College","0","0","5","0","0","0","0","0","0","0","0","0","15","5,705"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007146","The University of Greenwich","0","10","5","0","5","0","0","5","5","5","5","0","45","17,080"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","5","760"
"10040812","Harper Adams University","10","30","5","25","10","25","10","20","10","10","15","0","165","4,960"
"10080811","Hartpury University","5","0","5","5","0","0","5","0","0","0","0","0","20","2,315"
"10007764","Heriot-Watt University","15","25","55","10","20","20","30","10","15","45","20","10","275","7,130"
"10007147","University of Hertfordshire","5","5","5","0","5","0","5","5","5","5","5","0","45","17,185"
"10007148","The University of Huddersfield","0","0","0","5","0","5","0","5","5","0","0","0","25","15,835"
"10007149","The University of Hull","0","5","0","5","5","0","5","0","5","5","0","0","25","10,945"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","1,490"
"10003270","Imperial College of Science, Technology and Medicine","5","5","15","5","5","0","5","5","10","5","5","0","60","10,720"
"10003284","Inchbald School of Design Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","845"
"10027603","International College of Musical Theatre","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","5","0","0","0","0","0","0","0","0","0","10","1,825"
"10007767","Keele University","10","10","10","5","5","5","10","5","0","10","10","0","80","11,665"
"10007150","The University of Kent","5","10","5","0","0","5","5","5","0","5","0","0","45","14,315"
"10003645","King's College London","5","15","30","5","5","5","20","5","5","20","10","0","125","25,045"
"10003678","Kingston University","5","0","10","0","0","0","5","0","5","5","5","0","35","14,490"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10007768","The University of Lancaster","5","5","10","5","5","5","10","5","5","10","5","0","70","13,190"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","15","2,025"
"10003861","Leeds Beckett University","10","10","20","5","10","5","5","5","5","5","5","0","85","18,945"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10034449","Leeds Conservatoire","0","0","0","0","5","0","0","0","0","0","0","0","15","1,340"
"10007795","The University of Leeds","15","10","40","5","10","15","25","5","15","5","10","0","160","24,840"
"10003863","Leeds Trinity University","0","5","0","0","0","5","5","0","0","0","0","0","20","13,545"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","455"
"10007796","The University of Leicester","0","5","10","5","5","0","10","5","5","0","10","0","55","12,765"
"10089591","LIBF Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","320"
"10007151","The University of Lincoln","0","0","5","0","0","5","5","5","0","5","0","0","35","16,270"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10003956","Liverpool Hope University","35","75","85","60","80","35","45","40","25","30","80","0","590","5,055"
"10003957","Liverpool John Moores University","160","160","320","170","310","160","130","125","110","115","215","0","1,985","25,950"
"10003945","The Liverpool Institute for Performing Arts","5","0","5","0","5","0","0","0","0","0","0","0","20","735"
"10006842","The University of Liverpool","60","75","145","75","90","50","100","45","35","65","65","0","810","21,605"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","875"
"10007162","University of the Arts, London","10","5","20","5","0","0","5","0","5","0","5","0","70","10,635"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","430"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","835"
"10007797","University of London (Institutes and activities)","5","5","10","5","0","0","5","0","0","5","0","0","40","3,080"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","255"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","915"
"10004048","London Metropolitan University","0","0","5","0","0","0","0","0","0","0","0","0","10","11,820"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10004078","London South Bank University","0","0","0","0","0","0","0","0","0","0","0","0","15","14,730"
"10004063","London School of Economics and Political Science","0","0","10","0","5","0","0","0","0","5","0","0","20","4,635"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","490"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","715"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","5","270"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","265"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","5","110"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10067623","The London Interdisciplinary School Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10004113","Loughborough University","10","15","30","5","0","5","15","10","5","20","10","0","120","15,140"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10042679","International Business College Manchester Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004180","The Manchester Metropolitan University","20","30","50","35","50","20","20","10","10","15","25","0","290","34,430"
"10007798","The University of Manchester","20","25","100","25","45","35","50","20","30","45","25","0","415","28,300"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","345"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","455"
"10004351","Middlesex University","0","0","5","0","0","0","0","0","0","0","0","0","20","12,465"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10049370","MLA College","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","5","380"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","685"
"10023454","Moorlands College","5","5","5","0","0","0","0","0","0","0","0","0","15","165"
"10055902","Multiverse","0","0","5","0","0","0","0","0","0","0","0","0","10","5,170"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","1,650"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007799","Newcastle University","45","25","105","35","20","25","50","10","25","50","20","0","405","21,280"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","590"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10007138","The University of Northampton","0","5","5","0","5","5","5","5","0","5","0","0","40","12,135"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10008816","Northern School of Contemporary Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10001282","University of Northumbria at Newcastle","45","45","80","55","50","70","70","20","30","85","35","0","580","23,905"
"10004775","Norwich University of the Arts","5","0","0","0","0","0","0","0","0","0","0","0","10","2,660"
"10007154","University of Nottingham","15","15","20","15","10","15","20","5","15","15","0","0","145","29,205"
"10004797","The Nottingham Trent University","5","15","15","5","5","10","5","5","5","20","10","0","100","33,735"
"10007773","The Open University","635","815","1,780","425","440","305","740","395","500","745","650","5","7,435","139,960"
"10004930","Oxford Brookes University","5","5","10","5","0","5","5","5","0","10","5","0","50","15,030"
"10007774","The University of Oxford","10","15","30","5","5","10","15","15","5","10","15","0","125","17,750"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004028","The Place, London Contemporary Dance School (LCDS)","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","5","975"
"10007801","University of Plymouth","10","15","25","10","5","5","10","10","5","15","5","0","115","16,840"
"10019178","Point Blank Music School","0","0","0","0","0","0","5","0","0","0","5","0","10","680"
"10007155","The University of Portsmouth","5","5","15","5","5","5","15","10","0","10","5","0","85","19,340"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","5","10","10","10","20","10","10","10","20","15","10","0","125","5,485"
"10007775","Queen Mary University of London","5","5","10","0","0","5","5","0","0","5","5","0","45","17,430"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10005378","Rambert School","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10005389","Ravensbourne University London","0","0","0","5","0","0","0","0","5","5","0","0","10","3,380"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10007802","The University of Reading","5","5","10","10","5","0","10","0","5","5","10","0","65","15,445"
"10086591","Regent's University London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","450"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","140"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","445"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","3,520"
"10005500","Robert Gordon University","5","5","10","0","5","5","5","5","0","0","0","0","45","11,270"
"10007776","Roehampton University","5","0","5","0","0","5","0","0","0","0","0","0","15","7,245"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","870"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","10","390"
"10005545","Royal Agricultural University","5","5","0","0","0","0","0","0","0","0","0","0","15","940"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","845"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","450"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","5","0","0","0","5","0","10","890"
"10007816","The Royal Central School of Speech and Drama","0","5","0","0","0","0","0","0","0","0","0","0","10","750"
"10005553","Royal Holloway and Bedford New College","0","5","5","0","0","5","5","0","0","5","5","0","30","10,130"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","0","0","10","605"
"10007779","The Royal Veterinary College","0","0","0","0","0","5","0","0","0","0","0","0","20","1,705"
"10007803","The University of St. Andrews","10","15","30","10","5","5","20","5","10","20","10","0","140","6,405"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","585"
"10007782","St George's, University of London","0","0","5","0","0","0","5","0","0","0","0","0","15","3,685"
"10008026","St Mary's University College","45","105","165","55","70","100","45","145","30","10","175","0","950","950"
"10007843","St Mary's University, Twickenham","0","5","0","5","5","5","5","5","0","5","5","0","45","5,365"
"10007156","The University of Salford","10","15","35","10","25","15","20","5","10","20","20","0","180","21,515"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007780","SOAS University of London","0","0","0","0","0","0","0","0","0","0","0","0","5","4,185"
"10005700","SRUC","0","0","0","5","0","0","0","0","0","0","5","0","15","1,680"
"10005790","Sheffield Hallam University","5","10","10","5","5","5","10","10","5","10","10","0","80","29,520"
"10007157","The University of Sheffield","15","5","10","5","5","10","5","5","0","10","10","0","85","20,165"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10006022","Solent University","0","0","5","0","0","0","0","0","5","5","0","0","20","7,285"
"10007158","The University of Southampton","10","15","25","5","5","5","10","5","10","10","5","0","100","15,435"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10006299","Staffordshire University","10","10","15","5","5","5","5","10","10","15","10","0","95","19,665"
"10007804","The University of Stirling","25","25","55","20","10","15","40","10","30","55","35","0","325","9,505"
"10037449","University of St Mark and St John","0","0","0","0","0","0","0","0","0","0","0","0","10","2,605"
"10008010","Stranmillis University College","105","200","125","75","50","100","125","105","160","135","125","0","1,315","1,320"
"10007805","The University of Strathclyde","25","15","55","20","20","10","30","5","15","50","10","0","260","19,095"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","0","0","10","12,700"
"10007159","The University of Sunderland","10","0","15","10","10","5","10","0","10","10","5","0","85","13,935"
"10007160","The University of Surrey","10","5","10","5","0","0","5","5","5","10","5","0","55","11,535"
"10007806","The University of Sussex","5","5","5","5","0","0","5","0","5","10","5","0","45","14,125"
"10007855","Swansea University","0","10","10","5","5","5","10","5","0","10","5","0","65","17,170"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007161","Teesside University","0","0","5","0","5","5","10","5","5","5","5","0","45","16,725"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","5","0","5","0","0","0","0","0","5","0","15","905"
"10007858","University of Wales Trinity Saint David","0","5","10","0","0","5","0","0","0","5","5","0","30","15,305"
"10068157","University Centre Peterborough","0","0","0","0","0","0","0","0","0","0","0","0","0","720"
"10007114","University of the Highlands and Islands","0","0","0","0","0","5","0","0","0","5","5","0","15","9,195"
"10007807","Ulster University","1,915","2,150","2,930","1,705","2,220","1,475","1,415","1,975","1,385","1,275","2,130","140","20,710","21,810"
"10039956","The University of Law","0","5","10","5","0","0","0","5","0","5","0","0","35","13,525"
"10007784","University College London","5","10","25","5","10","10","10","5","0","15","10","0","100","23,695"
"10007793","University of South Wales","5","10","10","5","10","5","5","10","10","10","0","5","80","18,925"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007163","The University of Warwick","5","5","15","5","5","0","5","0","5","5","5","0","60","18,115"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10007164","University of the West of England, Bristol","5","10","20","15","10","5","10","5","10","15","15","0","120","29,130"
"10007800","The University of the West of Scotland","0","0","5","0","5","5","0","0","0","5","5","0","25","13,855"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10006566","The University of West London","0","0","0","0","0","0","5","5","0","0","0","0","20","14,780"
"10007165","The University of Westminster","0","5","5","0","0","0","5","0","0","0","0","0","20","14,240"
"10003614","The University of Winchester","0","0","5","0","0","0","5","0","0","5","0","0","20","7,560"
"10007166","The University of Wolverhampton","5","5","15","5","0","5","5","5","5","5","5","0","60","17,905"
"10007139","University of Worcester","5","0","5","0","0","0","0","5","0","5","0","0","25","8,250"
"10007833","Wrexham University","5","5","5","5","5","0","5","0","5","10","0","0","35","6,610"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","5","735"
"10007713","York St John University","0","5","5","0","5","0","5","0","0","5","0","0","30","6,670"
"10007167","The University of York","5","10","15","15","0","5","10","5","10","15","10","0","105","17,190"
"","Total","5,360","7,005","11,065","4,445","5,335","4,010","5,725","4,875","4,365","5,335","6,325","200","64,045","2,175,530"
