﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2021/22 
Search:,


"UKPRN","HE Provider","Antrim and Newtownabbey","Armagh, Banbridge and Craigavon","Belfast","Causeway Coast and Glens","Derry and Strabane","Fermanagh and Omagh","Lisburn and Castlereagh","Mid Ulster","Mid and East Antrim","North Down and Ards","Newry, Mourne and Down","Northern Ireland (district council area unknown)","Total Northern Ireland","Total"
"10007814","Cardiff University","15","20","40","15","20","20","30","10","10","30","15","0","225","26,460"
"10007854","Cardiff Metropolitan University","5","5","5","0","5","0","0","5","0","5","0","0","35","9,710"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007141","The University of Central Lancashire","5","10","20","20","20","10","10","15","15","15","20","0","155","21,610"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10007848","University of Chester","5","10","15","5","15","5","5","5","5","15","10","0","100","11,695"
"10007137","The University of Chichester","0","5","5","5","5","0","0","0","0","0","0","0","15","5,735"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10001478","City, University of London","5","5","5","0","0","0","0","0","0","0","5","5","30","14,370"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","5","125"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","290"
"10023442","The College of Osteopaths","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10001653","Conservatoire for Dance and Drama","0","0","5","0","0","0","0","0","0","0","0","0","10","760"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","5","380"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001726","Coventry University","5","5","5","5","5","5","5","0","5","5","5","0","50","22,625"
"10007822","Cranfield University","0","0","5","0","0","0","5","0","0","0","0","0","15","2,715"
"10006427","University for the Creative Arts","5","5","5","0","0","0","0","5","0","5","5","0","30","6,760"
"10007842","University of Cumbria","25","30","40","10","15","15","35","15","15","25","20","0","245","9,425"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","405"
"10001883","De Montfort University","0","0","10","5","0","5","10","5","5","5","5","0","50","20,260"
"10007851","University of Derby","5","5","15","10","5","5","15","5","5","5","5","0","85","18,085"
"10007852","The University of Dundee","55","50","95","30","25","25","85","30","35","65","50","0","550","13,990"
"10007143","University of Durham","20","20","60","15","10","5","25","5","25","45","10","0","240","15,475"
"10067355","Dyson Technical Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007789","The University of East Anglia","5","10","10","10","5","5","5","5","0","5","5","0","60","16,035"
"10007144","The University of East London","5","5","5","5","0","0","5","0","0","5","5","0","40","12,830"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","335"
"10007823","Edge Hill University","15","25","35","50","35","15","15","15","20","15","25","0","265","14,210"
"10007772","Edinburgh Napier University","15","20","20","10","10","5","15","0","15","35","25","0","175","11,895"
"10007790","The University of Edinburgh","30","40","120","35","45","40","60","25","30","70","45","0","545","23,200"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","890"
"10007791","The University of Essex","5","10","10","5","5","5","5","5","5","10","10","0","65","12,205"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","10","3,010"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007792","The University of Exeter","10","15","20","5","0","10","10","5","5","30","10","0","125","24,330"
"10008640","Falmouth University","5","0","5","0","0","0","5","0","0","5","5","0","35","6,190"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","5","425"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","5","390"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","1,895"
"10007762","Glasgow Caledonian University","5","15","20","15","5","10","5","5","10","10","5","0","105","16,480"
"10002681","Glasgow School of Art","0","0","10","0","5","0","5","5","0","0","0","0","35","1,580"
"10007794","The University of Glasgow","50","35","160","45","50","30","100","20","35","85","50","5","665","25,595"
"10007145","University of Gloucestershire","5","0","5","0","0","0","5","0","5","0","0","0","15","7,625"
"10002718","Goldsmiths College","0","0","5","0","0","0","0","0","0","0","0","0","15","6,620"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007146","The University of Greenwich","0","10","5","0","5","5","0","5","0","0","0","0","35","16,575"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","5","760"
"10040812","Harper Adams University","10","25","5","20","10","20","10","25","10","10","15","0","165","5,045"
"10080811","Hartpury University","5","0","0","0","0","0","5","0","0","5","0","0","20","2,185"
"10007764","Heriot-Watt University","20","30","45","20","20","30","35","20","15","50","20","5","305","7,545"
"10007147","University of Hertfordshire","5","5","10","5","5","0","5","5","0","5","0","0","45","18,710"
"10007148","The University of Huddersfield","0","0","0","0","0","5","0","5","5","5","0","5","30","16,655"
"10007149","The University of Hull","0","5","0","0","5","0","5","5","0","0","0","0","20","11,490"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","1,365"
"10003270","Imperial College of Science, Technology and Medicine","5","0","10","5","5","0","5","5","5","5","10","0","55","10,150"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","800"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","1,835"
"10007767","Keele University","10","5","15","5","5","5","5","5","0","10","10","5","80","11,230"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007150","The University of Kent","5","5","5","5","5","0","5","0","5","5","5","0","45","14,690"
"10003645","King's College London","10","10","30","5","5","5","15","5","5","15","10","0","110","24,340"
"10003678","Kingston University","5","0","10","0","0","0","0","0","5","5","5","0","35","13,720"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10007768","The University of Lancaster","5","10","10","5","5","10","15","10","5","10","10","0","85","12,530"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","15","2,125"
"10003861","Leeds Beckett University","15","15","15","5","15","5","15","5","5","5","5","0","105","20,095"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10034449","Leeds Conservatoire","0","0","0","5","0","0","0","0","0","0","0","0","10","1,405"
"10007795","The University of Leeds","15","15","40","10","15","10","20","10","10","15","5","0","165","26,065"
"10003863","Leeds Trinity University","5","0","0","0","5","5","5","0","0","0","0","0","25","11,595"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10007796","The University of Leicester","0","5","10","5","5","0","5","5","5","0","5","0","40","11,485"
"10007151","The University of Lincoln","5","5","5","0","0","0","5","5","5","10","5","0","45","15,660"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10003956","Liverpool Hope University","30","85","95","75","110","65","45","50","35","35","95","0","715","5,295"
"10003957","Liverpool John Moores University","165","190","330","200","335","210","145","135","135","120","255","0","2,215","26,175"
"10003945","The Liverpool Institute for Performing Arts","0","0","5","0","0","0","0","0","0","5","0","0","20","765"
"10006842","The University of Liverpool","55","60","125","75","100","55","80","50","30","65","60","0","755","21,705"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","910"
"10007162","University of the Arts, London","10","5","20","5","5","5","5","5","5","5","5","0","65","10,390"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","515"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10007797","University of London (Institutes and activities)","5","0","15","5","0","0","5","0","0","10","5","0","40","3,715"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","295"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","1,185"
"10004048","London Metropolitan University","0","0","5","0","0","0","5","0","0","0","0","0","10","11,860"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10004078","London South Bank University","0","0","5","0","5","0","0","0","5","0","5","0","20","16,160"
"10004063","London School of Economics and Political Science","0","5","5","0","0","0","5","0","0","5","0","0","20","4,455"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","540"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","725"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","5","365"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10062810","The London School of Architecture","0","0","5","0","0","0","0","0","0","0","0","0","5","110"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10067623","The London Interdisciplinary School Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10004113","Loughborough University","10","15","25","5","5","10","20","10","0","20","5","0","130","14,950"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10004180","The Manchester Metropolitan University","20","20","45","25","75","20","20","15","20","20","25","0","305","34,090"
"10007798","The University of Manchester","25","35","95","30","50","30","40","20","25","45","30","0","425","28,235"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","465"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","445"
"10004351","Middlesex University","5","5","5","0","0","0","5","0","0","0","5","0","25","14,625"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10049370","MLA College","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","5","375"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10023454","Moorlands College","5","5","5","0","0","0","0","0","0","0","0","0","15","190"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","5","55"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","135"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","1,630"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007799","Newcastle University","55","15","80","45","20","35","50","5","35","55","30","0","430","21,070"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","340"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10007138","The University of Northampton","0","5","0","0","5","0","5","5","0","5","5","0","30","11,640"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10001282","University of Northumbria at Newcastle","50","55","85","65","75","55","75","20","25","90","50","0","640","24,560"
"10004775","Norwich University of the Arts","5","0","0","0","0","0","0","0","0","5","0","0","15","2,575"
"10007154","University of Nottingham","10","15","20","10","10","15","15","10","10","15","0","0","130","28,975"
"10004797","The Nottingham Trent University","5","10","15","5","10","10","10","10","5","10","10","0","100","34,860"
"10007773","The Open University","680","770","1,770","395","425","330","700","420","535","715","590","30","7,360","151,410"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004930","Oxford Brookes University","5","5","10","5","0","0","5","0","0","5","5","0","45","14,270"
"10007774","The University of Oxford","10","20","35","10","10","5","10","10","5","10","15","0","145","18,030"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10005127","Arts University Plymouth","5","0","0","0","0","0","0","0","0","0","0","0","10","1,025"
"10007801","University of Plymouth","10","20","30","5","5","10","15","10","5","10","5","0","115","16,740"
"10019178","Point Blank Music School","0","0","0","0","0","0","5","0","0","0","0","0","10","585"
"10007155","The University of Portsmouth","10","5","10","5","10","10","15","5","5","10","10","0","95","19,715"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10005337","Queen Margaret University, Edinburgh","5","10","5","10","20","15","10","5","15","15","10","0","120","5,065"
"10007775","Queen Mary University of London","5","0","10","5","5","0","10","5","5","5","5","0","50","17,110"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10005389","Ravensbourne University London","0","0","0","5","0","0","0","0","0","5","0","0","10","2,270"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007802","The University of Reading","0","5","10","5","5","0","10","0","0","15","5","0","60","15,460"
"10086591","Regent's University London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","165"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","3,100"
"10005500","Robert Gordon University","5","10","10","0","5","5","5","5","0","5","5","0","55","11,500"
"10007776","Roehampton University","5","0","5","0","0","0","0","0","0","0","0","0","20","8,645"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","5","0","0","0","0","0","5","930"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","410"
"10005545","Royal Agricultural University","5","5","0","0","0","0","0","0","0","0","5","0","15","1,055"
"10007777","Royal College of Art","0","0","5","0","0","0","0","0","0","0","0","0","5","695"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","450"
"10005561","Royal Conservatoire of Scotland","0","0","5","0","0","0","5","0","0","0","5","0","15","860"
"10007816","The Royal Central School of Speech and Drama","0","5","0","0","0","0","0","0","0","0","0","0","10","795"
"10005553","Royal Holloway and Bedford New College","0","0","5","0","0","0","5","0","0","5","0","0","25","9,870"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","5","0","0","10","600"
"10007779","The Royal Veterinary College","0","0","5","0","0","5","5","0","0","0","0","0","20","1,835"
"10007803","The University of St. Andrews","10","15","25","10","5","5","15","10","15","25","10","0","145","6,395"
"10007839","SAE Education Limited","0","0","5","0","0","0","0","0","0","0","0","0","5","655"
"10007782","St George's, University of London","0","0","5","0","0","0","0","0","0","0","0","0","15","4,540"
"10008026","St Mary's University College","40","95","170","70","75","105","45","165","30","10","190","0","1,000","1,000"
"10007843","St Mary's University, Twickenham","5","10","0","5","10","10","5","5","0","5","10","0","60","4,950"
"10007156","The University of Salford","10","15","35","20","25","10","20","5","15","20","15","0","195","21,090"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10007780","SOAS University of London","0","0","5","0","0","0","0","0","0","0","0","0","15","4,165"
"10005700","SRUC","0","0","0","5","0","0","0","0","0","0","5","0","10","1,680"
"10005790","Sheffield Hallam University","10","15","15","5","5","10","10","10","5","10","5","0","100","29,330"
"10007157","The University of Sheffield","10","5","15","5","5","5","5","0","5","5","10","0","75","19,900"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10006022","Solent University","0","0","5","5","0","0","0","0","5","5","0","0","25","7,760"
"10007158","The University of Southampton","10","15","15","0","5","5","10","5","5","10","5","0","90","15,160"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10006299","Staffordshire University","20","20","20","5","5","5","10","5","10","10","15","0","135","17,690"
"10007804","The University of Stirling","25","35","55","30","15","20","50","20","45","75","45","0","420","10,660"
"10037449","University of St Mark and St John","0","0","0","0","0","0","0","0","0","0","0","0","15","2,865"
"10008010","Stranmillis University College","100","180","130","75","55","100","145","95","155","155","125","0","1,305","1,305"
"10007805","The University of Strathclyde","25","20","35","25","25","10","25","10","25","50","20","0","265","20,375"
"10014001","University of Suffolk","0","0","0","0","0","5","0","0","0","0","0","0","10","13,210"
"10007159","The University of Sunderland","10","0","10","10","10","5","15","5","5","10","5","0","80","14,985"
"10007160","The University of Surrey","10","5","10","5","5","0","5","5","5","5","5","0","55","11,665"
"10007806","The University of Sussex","10","5","5","5","0","0","0","0","5","5","5","0","40","14,140"
"10007855","Swansea University","0","5","10","5","5","0","5","5","0","5","5","0","50","18,010"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007161","Teesside University","5","5","5","5","5","5","5","5","5","5","5","0","55","16,570"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","5","0","5","0","0","0","0","0","5","0","20","950"
"10007858","University of Wales Trinity Saint David","0","5","5","5","0","0","5","0","0","5","0","0","25","14,140"
"10068157","University Centre Peterborough","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10007114","University of the Highlands and Islands","0","0","5","0","0","0","0","0","0","5","0","0","20","9,685"
"10007807","Ulster University","1,840","2,215","3,015","1,750","2,270","1,470","1,480","2,045","1,500","1,285","2,175","150","21,185","22,500"
"10039956","The University of Law","5","5","15","5","0","0","0","5","0","10","5","0","50","13,290"
"10007784","University College London","5","5","35","5","10","10","10","5","0","15","5","0","100","22,685"
"10007793","University of South Wales","10","10","15","5","10","5","5","5","5","10","5","0","90","18,840"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007163","The University of Warwick","5","5","20","5","5","0","5","0","5","10","5","0","70","17,760"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10007164","University of the West of England, Bristol","5","10","15","10","5","5","10","5","10","10","10","0","95","29,275"
"10007800","The University of the West of Scotland","5","5","5","0","10","5","0","0","0","5","5","0","40","15,020"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10006566","The University of West London","5","15","5","5","5","10","15","10","5","10","10","0","90","14,710"
"10007165","The University of Westminster","0","5","0","0","0","0","5","0","0","0","0","0","20","13,885"
"10003614","The University of Winchester","0","5","5","0","5","0","5","5","0","10","0","0","35","7,745"
"10007166","The University of Wolverhampton","5","5","5","5","5","5","5","5","5","5","0","0","45","18,310"
"10007139","University of Worcester","0","0","5","0","5","0","0","5","5","0","0","0","25","8,915"
"10007833","Wrexham University","5","5","5","0","5","0","0","0","0","5","5","0","35","6,115"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","5","780"
"10007713","York St John University","5","5","0","5","5","0","5","5","5","5","0","0","35","6,585"
"10007167","The University of York","5","10","15","15","10","5","10","5","10","20","5","0","95","17,515"
"","Total","5,420","7,140","11,225","4,615","5,620","4,250","5,860","5,110","4,565","5,430","6,605","260","66,095","2,182,565"
