﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2020/21 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10007152","University of Bedfordshire","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","11,170"
"10005343","Queen's University Belfast","5","0","5","15","0","0","5","0","10","0","0","0","5","5","0","5","10","10","5","5","0","0","0","80","20,375"
"10037544","BIMM University","25","5","10","25","15","15","0","5","5","0","15","15","15","15","10","5","15","20","10","10","5","10","0","250","5,275"
"10007760","Birkbeck College","0","0","0","10","0","5","0","5","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","45","10,515"
"10007140","Birmingham City University","20","0","15","60","10","20","5","5","15","5","15","45","20","15","25","15","10","20","10","5","5","25","0","365","24,665"
"10006840","The University of Birmingham","45","5","80","210","25","50","25","15","20","5","40","55","40","25","30","25","75","45","35","15","20","45","5","930","28,220"
"10000712","University College Birmingham","5","0","0","10","5","0","0","0","0","0","5","5","0","0","0","0","0","5","0","0","0","5","0","45","3,800"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","10","2,820"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,430"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","955"
"10006841","The University of Bolton","0","0","5","5","0","0","5","10","5","0","0","5","0","0","0","5","0","0","10","5","0","10","0","80","9,345"
"10000385","The Arts University Bournemouth","5","0","5","15","5","0","0","0","0","0","5","5","5","5","5","0","5","0","0","0","0","0","0","60","2,945"
"10000824","Bournemouth University","10","0","10","20","10","20","0","0","5","5","15","15","10","10","5","0","20","10","0","0","5","0","0","165","15,005"
"10031982","BPP University","10","0","10","25","5","5","5","5","5","0","5","10","5","5","0","5","10","0","5","0","0","5","0","105","8,425"
"10007785","The University of Bradford","0","0","0","5","5","0","0","0","5","0","0","0","0","0","0","5","0","0","5","0","0","5","0","35","8,535"
"10000886","The University of Brighton","15","0","15","30","10","5","5","5","5","0","5","10","5","10","0","0","10","15","5","0","0","5","0","155","15,340"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400"
"10007786","The University of Bristol","200","10","120","290","45","110","40","20","10","10","70","60","60","60","40","10","125","95","25","10","50","15","0","1,475","21,695"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10000961","Brunel University London","10","5","10","25","0","5","5","0","0","0","10","0","5","10","0","5","5","10","5","0","0","0","0","120","12,105"
"10000975","Buckinghamshire New University","10","0","5","10","5","5","0","10","5","0","0","5","5","5","0","5","5","5","10","5","0","10","0","110","17,035"
"10007787","The University of Buckingham","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","30","2,290"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007788","The University of Cambridge","30","5","25","65","5","15","10","20","15","0","20","10","5","15","10","15","25","15","25","5","0","15","0","345","14,880"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","265"
"10001143","Canterbury Christ Church University","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","15,665"
"10007814","Cardiff University","715","165","800","3,245","625","665","340","115","205","165","535","245","840","305","165","80","385","585","105","60","325","95","35","10,805","25,780"
"10007854","Cardiff Metropolitan University","255","120","425","2,055","425","405","215","55","80","95","360","135","535","175","95","25","180","260","35","30","185","45","0","6,195","9,565"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007141","The University of Central Lancashire","5","0","5","15","5","5","0","25","15","0","5","10","10","5","0","15","5","10","45","15","5","20","0","230","22,315"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007848","University of Chester","15","5","5","10","5","10","10","215","85","0","5","110","10","10","15","240","5","15","615","80","5","410","0","1,870","12,405"
"10007137","The University of Chichester","5","5","0","5","5","5","5","0","0","5","0","5","5","5","5","0","5","5","0","0","5","0","0","75","5,650"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","185"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10001478","City, University of London","10","0","5","15","0","0","0","5","0","0","0","5","5","0","0","0","5","5","0","0","0","0","5","65","14,590"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","140"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","255"
"10023442","The College of Osteopaths","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001653","Conservatoire for Dance and Drama","5","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","25","700"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","340"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001726","Coventry University","20","0","10","40","15","15","5","5","10","5","15","25","10","5","5","5","10","20","5","5","10","10","0","250","25,400"
"10007822","Cranfield University","0","0","5","10","5","10","0","0","0","0","5","0","0","0","0","0","10","0","10","0","5","5","0","70","2,895"
"10006427","University for the Creative Arts","10","0","5","15","10","5","5","5","5","0","5","5","5","10","0","5","0","10","5","5","5","0","0","125","6,300"
"10007842","University of Cumbria","0","5","0","0","0","0","0","10","5","0","0","5","5","5","0","5","5","10","5","5","0","10","0","80","9,005"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10001883","De Montfort University","10","5","10","25","5","15","10","15","5","0","5","15","10","5","5","10","10","5","10","5","5","5","0","200","21,170"
"10007851","University of Derby","15","0","15","15","10","5","5","15","10","5","15","15","5","5","5","10","5","5","25","5","0","10","0","210","19,055"
"10007852","The University of Dundee","10","0","5","10","0","0","0","0","0","0","0","0","5","0","0","5","0","5","5","0","0","0","0","60","13,170"
"10007143","University of Durham","10","0","15","35","5","0","0","25","10","0","10","15","10","10","10","15","25","15","35","15","0","20","0","290","14,465"
"10007789","The University of East Anglia","5","0","5","15","0","5","0","0","0","5","0","5","5","5","10","5","5","5","5","0","0","5","0","90","15,920"
"10007144","The University of East London","10","0","0","5","0","5","5","5","5","0","5","5","5","0","5","5","5","0","5","0","0","5","0","70","12,175"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360"
"10007823","Edge Hill University","0","0","5","0","0","0","0","65","15","0","0","20","0","0","5","60","5","0","105","20","0","40","0","350","14,185"
"10007772","Edinburgh Napier University","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","11,505"
"10007790","The University of Edinburgh","20","0","15","60","5","10","5","15","20","0","5","15","15","10","15","10","35","5","20","10","0","20","0","310","22,235"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,330"
"10007791","The University of Essex","10","0","5","15","5","0","5","5","5","0","5","5","0","5","0","0","5","5","5","0","5","5","0","95","12,490"
"10008173","University College of Estate Management","10","0","10","15","5","5","0","5","0","0","5","10","10","5","0","0","5","5","0","0","0","0","0","95","3,015"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","90","20","110","205","65","70","40","10","10","5","55","50","60","50","25","5","75","50","10","5","20","10","0","1,040","22,615"
"10008640","Falmouth University","15","5","10","30","10","15","5","5","5","0","20","10","15","15","10","0","10","10","5","5","5","5","0","205","5,635"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","410"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10022087","Futureworks","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","395"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,640"
"10007762","Glasgow Caledonian University","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","16,505"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1,535"
"10007794","The University of Glasgow","5","0","5","30","5","5","5","10","5","0","5","5","5","5","5","5","15","0","10","5","0","5","0","140","23,900"
"10007145","University of Gloucestershire","45","10","30","60","45","55","25","5","5","5","35","25","35","25","5","0","60","20","5","5","30","0","0","530","7,610"
"10002718","Goldsmiths College","5","0","5","15","0","5","0","0","0","0","0","10","5","0","5","0","5","5","0","0","5","5","0","75","7,125"
"10030408","Gower College Swansea","30","0","0","5","0","0","10","0","0","0","5","0","0","5","0","0","0","10","0","0","0","0","0","65","65"
"10007146","The University of Greenwich","5","0","5","10","5","10","0","5","0","0","5","0","5","0","0","0","0","0","0","0","5","0","0","65","15,800"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","20","745"
"10040812","Harper Adams University","5","0","5","15","5","5","5","15","15","0","10","70","0","25","30","10","15","30","20","5","5","25","0","315","4,870"
"10080811","Hartpury University","15","0","10","15","10","15","15","0","0","0","10","10","20","25","5","0","15","20","0","0","5","5","0","200","2,030"
"10007764","Heriot-Watt University","0","0","0","5","0","5","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","5","5","45","7,925"
"10007147","University of Hertfordshire","5","0","5","30","5","5","5","0","0","0","5","10","0","10","0","0","5","10","5","0","0","5","0","105","20,390"
"10007148","The University of Huddersfield","0","0","0","5","0","0","0","15","10","0","0","5","0","0","0","10","0","5","15","10","0","15","0","105","16,915"
"10007149","The University of Hull","5","0","0","5","0","5","0","5","0","0","0","5","5","5","0","5","0","5","5","0","5","5","0","65","12,420"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,750"
"10003270","Imperial College of Science, Technology and Medicine","25","0","25","55","10","10","5","5","10","0","5","5","5","10","0","5","10","15","5","0","5","5","5","215","10,105"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","755"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","20","1,755"
"10007767","Keele University","15","5","10","15","5","10","5","20","20","0","5","25","5","5","5","20","5","15","35","15","5","30","0","270","10,700"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10007150","The University of Kent","10","0","5","15","0","15","0","5","5","0","5","5","0","5","5","0","5","5","10","0","0","5","0","100","15,045"
"10003645","King's College London","25","0","20","75","10","25","10","5","10","0","10","15","15","10","5","5","15","15","5","5","5","10","0","310","22,895"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10003678","Kingston University","5","0","15","40","5","5","0","0","5","0","0","5","5","5","0","0","5","5","0","0","5","5","0","115","13,650"
"10003758","LAMDA Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","185"
"10007768","The University of Lancaster","15","0","15","20","10","10","5","45","30","0","10","15","5","5","10","35","15","15","60","10","5","50","0","390","12,000"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","5","0","0","0","0","0","5","0","25","2,085"
"10003861","Leeds Beckett University","5","0","5","15","5","5","5","25","5","0","5","5","5","0","5","20","5","5","35","15","0","30","0","200","21,410"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10034449","Leeds Conservatoire","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","5","0","35","1,385"
"10007795","The University of Leeds","15","5","20","45","5","10","5","35","20","0","10","25","10","15","10","30","15","10","55","5","5","60","0","420","26,385"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","10","0","0","5","0","30","7,615"
"10007796","The University of Leicester","10","0","5","25","5","5","5","5","5","5","10","15","15","10","5","5","10","10","10","0","5","15","0","180","11,845"
"10007151","The University of Lincoln","0","0","5","15","5","5","5","5","5","0","5","10","0","0","5","10","5","5","15","5","0","15","0","125","16,280"
"10003956","Liverpool Hope University","5","0","5","5","0","0","0","30","15","0","0","15","5","5","5","25","0","5","40","5","0","30","0","200","5,410"
"10003957","Liverpool John Moores University","10","5","5","25","10","15","5","255","250","5","5","65","10","5","15","255","10","15","375","140","5","300","0","1,780","25,185"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","35","765"
"10006842","The University of Liverpool","40","5","30","95","25","25","10","110","80","0","25","70","25","20","30","120","25","35","160","45","10","115","0","1,095","21,385"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","225"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","430","260","0","0","0","0","0","0","190","0","0","25","110","0","20","0","1,040","1,050"
"10007162","University of the Arts, London","15","0","10","20","5","10","0","10","5","0","5","5","5","10","5","5","5","10","5","5","5","5","0","150","9,870"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007797","University of London (Institutes and activities)","0","0","5","15","5","0","0","0","0","0","0","5","0","5","5","0","0","0","0","0","5","5","0","65","3,830"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","215"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","385"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,455"
"10004048","London Metropolitan University","10","0","0","15","0","5","5","0","5","0","5","0","5","0","0","0","0","5","0","0","0","5","0","60","11,230"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10004078","London South Bank University","5","0","5","15","0","10","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","0","0","65","15,860"
"10004063","London School of Economics and Political Science","10","0","5","25","5","5","0","5","5","0","0","5","5","5","5","5","5","5","0","0","0","5","0","95","4,430"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","575"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","645"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","310"
"10004079","London Studio Centre","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","270"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004113","Loughborough University","35","0","25","55","20","10","5","20","10","0","10","15","15","20","10","10","20","10","30","10","10","15","0","360","14,410"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","85"
"10004180","The Manchester Metropolitan University","20","5","15","50","5","10","10","115","35","0","5","60","20","10","10","95","25","15","135","20","5","115","0","775","33,155"
"10007798","The University of Manchester","45","5","40","125","20","25","10","90","55","5","20","45","40","25","20","75","45","30","90","45","10","70","0","930","27,010"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","600"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410"
"10004351","Middlesex University","15","0","0","10","5","5","0","0","0","0","0","0","5","0","5","0","5","5","5","0","0","5","0","75","14,940"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","365"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","820"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","255"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","150"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,460"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10007799","Newcastle University","10","0","10","25","5","5","5","20","5","0","5","15","5","5","5","20","10","5","30","10","0","30","0","230","21,165"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","10","260"
"10007138","The University of Northampton","5","0","5","5","0","10","5","5","5","0","5","5","5","0","5","0","5","5","5","5","0","5","0","85","11,075"
