﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2015/16 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10000886","The University of Brighton","5","0","0","0","0","15","10","0","0","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","18,235"
"10007786","The University of Bristol","10","5","0","5","0","70","15","5","5","0","0","10","5","5","10","5","5","5","0","0","0","0","5","0","5","0","5","0","5","0","0","0","0","185","17,185"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10000961","Brunel University London","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","9,600"
"10000975","Buckinghamshire New University","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","30","7,820"
"10007787","The University of Buckingham","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","1,480"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","945"
"10041974","London College of Business Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007788","The University of Cambridge","20","0","10","10","5","120","25","5","5","0","15","10","10","5","20","10","5","0","5","5","5","0","15","0","5","0","5","15","10","0","10","0","0","345","13,135"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","260"
"10001143","Canterbury Christ Church University","5","0","5","0","5","5","0","0","5","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","5","0","0","0","0","0","45","15,245"
"10007814","Cardiff University","5","0","0","5","5","20","25","0","5","0","5","0","5","0","0","5","0","0","0","0","5","0","5","0","0","0","0","5","0","0","0","0","5","120","23,560"
"10007854","Cardiff Metropolitan University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","30","9,295"
"10007141","The University of Central Lancashire","10","0","5","5","5","15","20","0","15","5","5","5","5","0","10","10","0","0","0","5","5","0","5","5","5","0","0","10","0","0","5","0","0","150","22,045"
"10007848","University of Chester","0","0","5","5","5","5","10","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","14,060"
"10007137","The University of Chichester","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5,355"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","305"
"10001478","City, University of London","5","0","0","0","0","20","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","60","11,490"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","800"
"10001653","Conservatoire for Dance and Drama","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","35","880"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","320"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10001726","Coventry University","0","0","0","0","0","10","5","0","0","0","0","0","5","0","0","5","5","5","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","55","19,710"
"10007822","Cranfield University","5","0","0","10","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","1,880"
"10006427","University for the Creative Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","4,110"
"10007842","University of Cumbria","5","5","5","5","5","20","15","0","125","5","0","5","0","0","15","10","0","0","5","5","5","5","5","5","15","0","0","15","0","0","0","0","0","305","8,555"
"10001883","De Montfort University","0","0","0","5","0","15","15","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","5","0","5","0","0","0","70","18,085"
"10007851","University of Derby","5","0","5","15","0","10","15","5","5","5","0","5","0","5","10","5","0","0","5","5","10","5","10","5","5","0","5","5","0","0","5","0","5","155","15,075"
"10007852","The University of Dundee","190","860","80","175","1,935","670","455","65","115","100","165","105","150","150","1,645","225","55","55","55","85","175","25","790","135","150","20","115","245","185","45","165","15","0","9,390","12,530"
"10007143","University of Durham","5","5","0","5","5","90","15","0","5","0","0","10","0","0","10","10","5","5","0","5","0","0","10","5","10","0","0","5","5","0","0","0","0","225","13,020"
"10007789","The University of East Anglia","5","0","0","5","0","5","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","12,120"
"10007144","The University of East London","0","0","5","0","0","5","5","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","12,335"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","235"
"10007823","Edge Hill University","5","0","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","30","15,280"
"10007772","Edinburgh Napier University","205","90","95","130","75","2,745","290","65","205","55","65","430","55","275","715","305","40","400","110","45","205","30","220","100","370","20","90","230","140","25","840","20","80","8,770","10,005"
"10007790","The University of Edinburgh","400","145","120","340","145","3,330","490","130","225","75","215","485","200","260","765","410","65","375","135","70","225","45","395","160","475","45","135","280","275","35","560","35","65","11,100","19,565"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","225"
"10007791","The University of Essex","5","0","0","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","9,335"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360"
"10008173","University College of Estate Management","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1,100"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","560"
"10007792","The University of Exeter","5","0","0","10","5","35","5","0","0","0","5","5","0","0","5","0","0","5","0","0","5","0","5","0","5","0","0","0","10","0","0","0","0","125","16,220"
"10008640","Falmouth University","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","4,265"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","85"
"10004511","The National Film and Television School","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","165"
"10038763","ForMission Ltd","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","175"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","305"
"10007762","Glasgow Caledonian University","100","55","260","75","60","285","3,500","60","225","430","720","60","650","285","225","240","360","25","50","490","1,530","30","140","905","85","30","355","1,510","185","495","225","45","5","13,700","14,535"
"10002681","Glasgow School of Art","10","5","15","5","10","110","280","10","15","20","35","15","35","15","35","25","15","5","10","15","40","5","15","35","10","0","25","60","15","10","15","5","0","910","1,400"
"10007794","The University of Glasgow","305","85","250","215","125","1,130","3,835","75","440","275","905","160","915","305","410","355","280","85","85","390","1,150","25","305","735","165","30","380","1,345","320","410","260","40","160","15,950","19,585"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","20","7,430"
"10002718","Goldsmiths College","0","0","0","0","0","15","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","45","6,345"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","345"
"10007146","The University of Greenwich","5","5","0","5","0","10","10","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","70","16,455"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,770"
"10007825","Guildhall School of Music and Drama","0","0","5","5","0","5","0","0","0","0","5","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","630"
"10040812","Harper Adams University","20","5","5","5","0","5","10","0","40","5","0","10","0","0","10","20","0","0","5","5","5","0","15","5","30","0","10","5","10","5","5","0","0","245","5,350"
"10007764","Heriot-Watt University","245","50","50","215","45","1,160","200","40","110","35","90","150","65","215","470","260","30","155","55","50","155","25","140","65","180","20","90","155","95","30","380","15","25","5,055","7,210"
"10007147","University of Hertfordshire","5","0","0","5","5","5","5","0","0","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","75","20,860"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","495"
"10007148","The University of Huddersfield","0","0","0","0","0","5","5","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","35","16,150"
"10007149","The University of Hull","0","5","0","5","0","5","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","45","13,920"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,260"
"10003270","Imperial College of Science, Technology and Medicine","10","0","5","20","5","55","30","0","5","0","10","5","5","0","10","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","0","185","8,515"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","470"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","515"
"10007767","Keele University","0","0","0","5","0","5","10","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","50","8,685"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320"
"10007150","The University of Kent","0","0","0","5","0","10","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","50","14,870"
"10003645","King's College London","5","0","0","5","5","60","20","5","0","0","5","0","5","0","10","5","0","5","5","0","5","0","5","0","0","0","0","0","5","0","0","0","0","165","19,995"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10003678","Kingston University","5","0","0","5","0","20","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","65","17,180"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007768","The University of Lancaster","5","0","0","10","0","10","20","0","5","0","0","5","5","0","5","0","0","0","5","0","0","0","0","0","5","0","0","5","0","0","5","0","0","100","8,590"
"10003854","Leeds Arts University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,255"
"10003861","Leeds Beckett University","5","5","5","5","5","15","20","0","5","0","5","5","0","5","10","5","0","0","5","0","0","0","5","5","10","0","5","0","5","0","10","0","0","125","24,170"
"10007795","The University of Leeds","5","5","5","5","5","55","10","0","5","5","5","10","10","5","5","5","0","0","0","5","0","0","10","0","10","0","5","5","5","0","0","0","0","170","25,205"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,665"
"10007796","The University of Leicester","5","0","5","10","5","30","15","0","0","0","0","0","5","0","10","5","0","0","0","5","5","0","5","0","0","0","0","5","5","0","5","0","0","120","12,025"
"10007151","The University of Lincoln","0","5","5","5","0","10","5","0","5","0","0","0","0","0","10","0","0","0","10","0","0","0","5","5","0","0","0","0","0","0","0","0","0","70","12,070"
"10003956","Liverpool Hope University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","4,735"
"10003957","Liverpool John Moores University","5","0","0","5","0","5","5","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","60","20,465"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","560"
"10006842","The University of Liverpool","5","0","0","5","0","10","5","0","5","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","5","5","5","0","5","0","0","65","17,460"
"10003958","Liverpool School of Tropical Medicine","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","260"
"10007162","University of the Arts, London","5","0","0","5","0","25","15","0","5","5","0","10","5","5","5","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","0","0","110","9,740"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","620"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","85"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","715"
"10004048","London Metropolitan University","0","0","0","5","0","5","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","11,115"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10004078","London South Bank University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","20","15,705"
"10004063","London School of Economics and Political Science","0","0","0","5","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","3,520"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","655"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","155"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","15","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","525"
"10004113","Loughborough University","5","0","5","5","0","30","10","0","5","0","0","5","0","5","0","0","0","0","5","0","5","0","15","5","5","0","0","5","5","0","5","0","0","130","13,460"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
