﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10000975","Buckinghamshire New University","0","0","475","25","315","810","3,550","155","0","0","845","4,550","5,360"
"10007787","The University of Buckingham","15","40","295","555","80","990","435","0","0","0","5","440","1,425"
"10010308","Cambridge Arts and Sciences Limited","0","0","15","0","0","15","20","0","0","0","45","60","75"
"10007788","The University of Cambridge","1,180","220","3,265","230","375","5,270","3,505","0","0","0","495","4,000","9,270"
"10032072","The Cambridge Theological Federation","0","0","10","0","15","25","15","0","0","0","25","40","65"
"10003324","The Institute of Cancer Research","35","0","5","0","35","75","0","0","0","0","0","0","75"
"10001143","Canterbury Christ Church University","60","25","540","205","560","1,390","2,120","190","0","65","735","3,110","4,495"
"10007814","Cardiff University","375","15","4,035","0","955","5,385","5,790","0","0","0","590","6,380","11,765"
"10007854","Cardiff Metropolitan University","65","0","1,900","400","245","2,610","2,040","30","15","15","300","2,405","5,015"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","540","540","540"
"10001264","Central School of Ballet","0","0","5","0","0","5","30","40","0","0","0","75","75"
"10007141","The University of Central Lancashire","70","190","2,230","0","1,035","3,525","4,235","185","0","0","1,020","5,440","8,965"
"10024024","Central Film School London","0","0","15","0","0","15","30","0","0","0","0","30","45"
"10007848","University of Chester","45","15","1,945","270","1,145","3,420","2,055","40","0","0","480","2,570","5,990"
"10007137","The University of Chichester","10","0","290","100","100","500","1,270","25","0","30","175","1,500","1,995"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","20","20","0","0","0","35","35"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","30","0","0","0","0","30","30"
"10026921","Christ the Redeemer College","0","0","5","0","0","5","20","0","20","0","15","60","60"
"10010213","The City College","0","0","0","0","0","0","0","0","30","0","40","70","70"
"10001478","City, University of London","105","0","2,945","0","925","3,975","3,170","20","0","0","520","3,705","7,685"
"10007912","Cliff College","0","0","20","0","5","25","10","0","0","0","5","15","40"
"10066502","The College of Health Ltd","0","0","20","0","5","20","40","0","0","0","15","55","75"
"10081618","The Council of the Inns of Court","0","0","0","0","100","100","0","0","0","0","0","0","100"
"10007761","Courtauld Institute of Art","20","0","200","0","25","245","85","0","0","0","0","85","335"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","15","0","0","0","0","15","15"
"10001726","Coventry University","100","5","5,705","255","1,290","7,355","7,525","135","125","0","780","8,565","15,920"
"10007822","Cranfield University","140","10","2,480","0","255","2,890","0","0","0","0","0","0","2,890"
"10006427","University for the Creative Arts","10","0","855","0","110","975","1,395","0","0","0","265","1,660","2,635"
"10007842","University of Cumbria","10","0","215","520","400","1,145","1,960","90","0","15","375","2,445","3,590"
"10026767","Dartington Hall Trust (The)","0","0","65","0","15","80","0","0","0","0","0","0","80"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","200","0","25","230","230"
"10001883","De Montfort University","70","5","2,150","0","970","3,195","5,180","90","15","0","1,105","6,390","9,585"
"10007851","University of Derby","30","0","1,535","235","655","2,455","4,115","185","0","0","450","4,755","7,205"
"10007852","The University of Dundee","135","20","2,000","175","705","3,030","2,510","0","0","0","270","2,780","5,815"
"10007143","University of Durham","340","75","2,380","130","160","3,085","4,970","0","0","0","275","5,245","8,330"
"10007789","The University of East Anglia","285","55","1,710","145","525","2,725","3,590","130","0","0","480","4,200","6,925"
"10007144","The University of East London","55","0","3,805","315","685","4,855","2,270","210","0","0","1,520","4,005","8,860"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","30","0","5","35","15","0","0","0","100","115","150"
"10007823","Edge Hill University","25","35","575","560","650","1,850","2,945","35","0","0","345","3,325","5,175"
"10007772","Edinburgh Napier University","35","10","1,715","35","405","2,195","2,525","0","0","0","510","3,035","5,230"
"10007790","The University of Edinburgh","855","310","6,570","225","975","8,940","4,210","0","0","0","445","4,655","13,590"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","75","0","60","130","130"
"10042570","Escape Studios","0","0","55","0","0","55","240","0","0","0","55","295","350"
"10007791","The University of Essex","180","10","2,275","0","630","3,100","3,995","140","0","0","590","4,725","7,825"
"10008173","University College of Estate Management","0","0","360","0","20","380","350","0","0","0","35","385","765"
"10002313","ESCP Europe Business School","0","0","55","0","0","55","0","0","0","0","0","0","55"
"10007792","The University of Exeter","360","40","3,840","230","810","5,275","4,975","0","0","0","825","5,800","11,075"
"10008640","Falmouth University","0","0","570","0","100","675","1,510","5","0","0","50","1,570","2,240"
"10045476","Met Film School Limited","0","0","150","0","5","155","145","0","0","0","10","155","310"
"10004511","The National Film and Television School","0","0","160","0","150","310","0","0","0","0","0","0","310"
"10022087","Futureworks","0","0","0","0","0","0","90","0","0","0","35","125","125"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","695","0","140","835","835"
"10007762","Glasgow Caledonian University","40","5","1,670","0","630","2,350","3,410","0","0","0","775","4,185","6,535"
"10002681","Glasgow School of Art","5","5","400","0","70","480","385","0","0","0","50","440","920"
"10007794","The University of Glasgow","555","45","400","255","250","1,505","3,960","0","0","0","165","4,125","5,630"
"10007145","University of Gloucestershire","20","10","595","80","145","850","1,680","30","0","20","400","2,130","2,980"
"10002718","Goldsmiths College","60","0","2,295","225","70","2,650","1,590","0","0","0","80","1,670","4,320"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007146","The University of Greenwich","50","5","3,230","90","875","4,250","3,725","90","40","90","430","4,375","8,625"
"10007825","Guildhall School of Music and Drama","15","0","170","0","25","205","180","0","0","0","10","190","395"
"10040812","Harper Adams University","5","10","70","0","265","345","540","20","0","0","70","635","980"
"10080811","Hartpury University","5","0","60","0","65","130","480","15","0","0","290","785","910"
"10007764","Heriot-Watt University","140","5","1,450","0","370","1,965","2,040","0","0","0","490","2,530","4,490"
"10007147","University of Hertfordshire","75","15","5,780","210","1,535","7,615","3,880","205","0","5","775","4,865","12,480"
"10007148","The University of Huddersfield","130","50","1,310","135","290","1,915","2,835","95","0","40","700","3,670","5,585"
"10007149","The University of Hull","145","30","1,945","75","355","2,555","2,930","65","0","0","595","3,595","6,150"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","430","0","645","0","0","1,075","1,075"
"10003270","Imperial College of Science, Technology and Medicine","835","600","4,685","0","215","6,335","3,030","0","0","0","45","3,075","9,410"
"10003284","Inchbald School of Design Limited","0","0","5","0","0","5","0","0","0","0","5","5","10"
"10013220","Institute of Art - London Limited","0","0","120","0","5","120","0","0","0","0","0","0","120"
"10067388","The Institute of Ismaili Studies","0","0","35","0","0","35","0","0","0","0","0","0","35"
"10035638","Institute of Contemporary Music Performance","0","0","125","0","0","125","225","0","0","0","120","340","465"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","80","80","80"
"10029682","The Islamic College","0","0","10","0","0","10","10","0","0","0","10","20","30"
"10067601","JSA Education Group Ltd.","0","0","5","0","0","5","0","0","0","0","0","0","5"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","835","835","835"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","130","0","130","260","110","0","0","0","155","265","525"
"10007767","Keele University","65","15","735","0","470","1,280","1,865","25","0","0","405","2,295","3,575"
"10007150","The University of Kent","175","45","1,270","0","235","1,725","3,825","70","15","0","455","4,360","6,085"
"10003645","King's College London","745","15","8,660","135","1,065","10,625","6,230","0","0","0","435","6,670","17,290"
"10003678","Kingston University","70","10","2,920","120","535","3,655","2,905","250","10","0","595","3,760","7,415"
"10003758","LAMDA Limited","0","0","65","0","0","65","45","20","0","0","0","65","130"
"10007768","The University of Lancaster","265","25","1,920","0","395","2,600","3,575","0","0","0","320","3,900","6,500"
"10003854","Leeds Arts University","0","0","130","0","0","130","645","0","0","0","85","730","860"
"10003861","Leeds Beckett University","65","10","2,155","285","585","3,100","4,020","40","5","0","660","4,730","7,830"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","430","430","430"
"10034449","Leeds Conservatoire","0","0","30","0","20","50","440","30","0","0","15","485","535"
"10007795","The University of Leeds","630","30","6,445","0","400","7,510","7,140","45","0","0","360","7,550","15,060"
"10003863","Leeds Trinity University","5","5","215","145","255","625","1,220","20","0","20","635","1,900","2,525"
"10007796","The University of Leicester","270","5","2,400","95","655","3,425","2,915","0","0","15","315","3,245","6,670"
"10089591","LIBF Limited","0","0","0","0","0","0","70","0","0","0","15","85","85"
"10007151","The University of Lincoln","55","45","1,880","0","530","2,510","3,440","125","0","0","545","4,110","6,620"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","50","5","0","0","15","65","70"
"10003956","Liverpool Hope University","20","0","270","315","120","725","1,165","0","0","0","290","1,450","2,175"
"10003957","Liverpool John Moores University","85","10","1,705","160","1,275","3,230","5,605","55","20","0","680","6,360","9,590"
"10003945","The Liverpool Institute for Performing Arts","0","0","35","0","5","40","290","0","0","0","30","325","360"
"10006842","The University of Liverpool","520","120","1,875","0","440","2,960","6,190","0","0","0","330","6,520","9,480"
"10003958","Liverpool School of Tropical Medicine","15","0","45","0","125","185","0","0","0","0","0","0","185"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","85","75","15","10","140","325","325"
"10007162","University of the Arts, London","20","0","2,780","0","195","2,995","4,855","0","0","0","675","5,530","8,525"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","115","0","0","115","115"
"10007769","London Business School","25","0","1,435","0","0","1,465","0","0","0","0","0","0","1,465"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007797","University of London (Institutes and activities)","45","0","325","0","160","525","160","0","0","0","45","205","730"
"10039082","City and Guilds of London Art School","0","0","30","0","0","30","45","0","0","0","110","160","190"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","20","0","105","120","120"
"10004036","London Film School Limited","0","0","155","0","5","160","0","0","0","0","0","0","160"
"10015506","The London College","0","0","0","0","0","0","195","0","365","0","5","560","560"
"10004048","London Metropolitan University","20","5","915","100","315","1,350","1,825","5","0","30","795","2,650","4,000"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","70","70","70"
"10004078","London South Bank University","30","5","1,290","50","590","1,970","3,225","45","205","10","500","3,980","5,950"
"10004063","London School of Economics and Political Science","140","0","5,580","0","30","5,750","1,875","0","0","0","20","1,900","7,645"
"10007771","London School of Hygiene and Tropical Medicine","105","0","580","0","0","685","0","0","0","0","0","0","685"
"10022285","London School of Management Education","0","0","5","0","0","5","130","0","30","0","110","270","275"
"10004075","London School of Theology","5","10","10","0","0","20","40","0","0","0","10","50","70"
"10004079","London Studio Centre","0","0","15","0","0","15","105","5","0","0","10","120","135"
"10062810","The London School of Architecture","0","0","0","0","55","55","0","0","0","0","0","0","55"
"10004035","The Film Education Training Trust Limited","0","0","50","0","10","60","45","0","0","0","0","45","105"
"10067623","The London Interdisciplinary School Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004113","Loughborough University","235","0","2,230","65","70","2,600","3,420","0","0","0","190","3,610","6,210"
"10009612","Luther King House Educational Trust","0","0","5","0","5","10","10","0","0","0","0","15","20"
"10042679","International Business College Manchester Limited","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004180","The Manchester Metropolitan University","130","20","2,735","430","840","4,155","7,465","60","0","0","535","8,060","12,215"
"10007798","The University of Manchester","1,040","75","7,805","280","785","9,985","7,960","0","0","0","425","8,385","18,370"
"10009527","Istituto Marangoni Limited","0","0","215","0","20","240","250","0","0","0","40","295","530"
"10023452","The Markfield Institute of Higher Education","0","0","5","0","0","5","25","0","0","0","0","25","25"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","25","0","0","0","10","35","35"
"10020416","Missio Dei","0","0","15","0","0","15","0","0","0","0","0","5","20"
"10030776","St Mellitus College","0","0","50","0","15","60","130","10","0","0","130","270","330"
"10004320","The Metanoia Institute","0","0","85","0","30","115","35","0","0","0","5","40","155"
"10004351","Middlesex University","95","10","1,355","130","490","2,085","3,820","120","0","25","1,040","5,010","7,095"
"10032277","The Minster Centre","0","0","30","0","10","35","0","0","0","0","0","0","35"
"10049370","MLA College","0","0","5","0","20","25","30","0","0","0","0","30","55"
"10004450","Mountview Academy of Theatre Arts","0","0","35","0","0","35","110","5","0","0","10","125","160"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","245","0","120","365","365"
"10023454","Moorlands College","0","0","20","0","20","40","45","0","0","0","0","50","85"
"10055902","Multiverse","0","0","0","0","0","0","0","0","0","0","755","755","755"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","20","30","0","0","0","55","55"
"10000216","All Nations Christian College","0","0","10","0","0","10","10","0","0","0","5","15","25"
"10004538","Nazarene Theological College","0","0","20","0","5","25","15","0","0","0","10","30","55"
"10030129","Nelson College London Ltd","0","0","5","0","0","5","135","65","285","0","0","485","495"
"10023456","Newbold College","0","0","15","0","5","15","5","0","0","0","5","10","30"
"10007799","Newcastle University","470","320","2,895","110","465","4,260","5,185","0","0","0","595","5,780","10,040"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10048199","Northeastern University London","0","0","15","0","0","15","95","0","0","0","0","95","110"
"10008397","Norland College","0","0","0","0","0","0","75","0","0","0","0","75","75"
"10007138","The University of Northampton","20","0","2,070","35","625","2,750","2,250","100","5","5","705","3,065","5,815"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","75","0","0","75","75"
"10008816","Northern School of Contemporary Dance","0","0","25","0","5","30","70","0","0","0","50","120","150"
"10004740","Northern College of Acupuncture","0","0","15","0","15","30","30","0","0","0","15","40","70"
"10001282","University of Northumbria at Newcastle","175","0","4,160","110","935","5,380","5,220","0","0","10","995","6,225","11,605"
"10004775","Norwich University of the Arts","0","0","70","0","10","85","725","0","0","0","60","785","870"
"10007154","University of Nottingham","730","120","3,870","160","445","5,330","7,390","0","0","0","655","8,045","13,375"
"10004797","The Nottingham Trent University","100","5","2,335","105","620","3,165","8,425","340","50","50","935","9,805","12,970"
"10007773","The Open University","105","0","1,695","135","545","2,485","11,775","165","0","0","3,825","15,770","18,250"
"10004930","Oxford Brookes University","60","5","1,610","120","415","2,210","3,195","235","0","0","420","3,850","6,060"
"10007774","The University of Oxford","1,305","50","3,515","115","590","5,575","3,510","0","0","10","205","3,725","9,300"
"10066143","Paris Dauphine International","0","0","0","0","0","0","35","0","0","0","0","35","35"
"10083464","Peking University HSBC Business School UK Campus","0","0","20","0","0","20","0","0","0","0","0","0","20"
"10004028","The Place, London Contemporary Dance School (LCDS)","0","0","15","0","0","15","60","0","0","0","15","75","90"
"10005127","Arts University Plymouth","0","0","45","0","5","45","205","0","0","0","15","225","270"
"10007801","University of Plymouth","100","15","1,210","80","345","1,745","3,480","70","0","75","645","4,265","6,015"
"10019178","Point Blank Music School","0","0","0","0","0","0","130","0","0","0","45","175","175"
"10007155","The University of Portsmouth","125","5","2,980","65","470","3,650","5,315","45","45","60","770","6,235","9,885"
"10083476","The Prince's Foundation","0","10","0","0","0","10","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","15","0","240","25","240","520","755","0","0","0","135","890","1,410"
"10007775","Queen Mary University of London","325","0","5,330","0","605","6,265","4,445","0","0","0","420","4,865","11,125"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","30","0","0","0","15","45","45"
"10009292","Royal Academy of Dramatic Art","0","0","20","0","5","20","40","30","0","0","0","70","90"
"10005544","Royal Academy of Dance","0","0","0","10","0","15","25","0","0","0","55","85","95"
"10005378","Rambert School","0","0","0","0","0","0","40","50","0","0","0","95","95"
"10005389","Ravensbourne University London","0","0","95","0","5","100","695","0","0","0","125","820","920"
"10005470","Richmond, The American International University in London","0","0","110","0","10","120","115","0","0","0","10","125","245"
"10007802","The University of Reading","295","30","1,950","210","645","3,130","3,415","45","0","40","365","3,865","6,990"
"10086591","Regent's University London Limited","0","0","345","10","55","410","290","0","25","0","40","355","765"
"10021100","Regents Theological College","0","0","5","0","0","5","30","0","0","0","0","35","40"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","10","0","20","35","35"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","20","0","0","20","20"
"10008455","Regent College London","0","0","35","0","0","35","260","40","445","0","30","770","800"
"10005500","Robert Gordon University","35","0","1,595","0","560","2,190","2,030","0","0","0","430","2,460","4,650"
"10007776","Roehampton University","30","5","2,180","305","280","2,805","2,050","15","0","10","890","2,965","5,770"
"10005523","Rose Bruford College of Theatre and Performance","0","0","100","0","5","105","225","0","0","0","35","265","370"
"10007835","Royal Academy of Music","5","0","200","0","10","210","105","0","0","0","5","110","325"
"10005545","Royal Agricultural University","0","0","115","0","5","125","220","50","0","0","35","305","430"
"10007777","Royal College of Art","20","0","1,310","0","0","1,330","0","0","0","0","135","135","1,465"
"10007778","Royal College of Music","5","0","175","0","60","235","105","0","0","0","15","120","360"
"10005561","Royal Conservatoire of Scotland","5","0","160","10","10","180","245","0","0","0","25","270","450"
"10007816","The Royal Central School of Speech and Drama","0","0","285","0","5","290","215","0","0","0","15","230","520"
"10005553","Royal Holloway and Bedford New College","140","40","1,070","0","220","1,470","2,760","0","0","0","105","2,865","4,335"
"10007837","Royal Northern College of Music","0","0","100","0","10","110","130","0","0","0","5","135","245"
"10007779","The Royal Veterinary College","25","10","70","0","60","165","395","45","0","0","0","440","605"
"10007803","The University of St. Andrews","255","50","1,060","0","45","1,415","1,960","0","0","0","115","2,075","3,490"
"10007839","SAE Education Limited","0","0","10","0","0","10","270","0","0","0","105","370","380"
"10007782","St George's, University of London","20","0","125","0","95","240","800","0","0","0","70","870","1,110"
"10008026","St Mary's University College","0","0","30","20","5","60","215","0","0","0","0","215","275"
"10007843","St Mary's University, Twickenham","25","0","630","330","120","1,105","860","95","0","0","95","1,050","2,160"
"10007156","The University of Salford","90","20","3,305","0","575","3,990","4,100","250","30","0","520","4,895","8,885"
"10021256","The Salvation Army","0","0","0","0","0","0","10","0","0","0","15","25","25"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","140","0","0","0","45","185","185"
"10007780","SOAS University of London","85","0","1,265","0","15","1,360","650","0","0","0","15","665","2,030"
"10005700","SRUC","0","0","25","0","0","25","155","0","470","0","10","640","665"
"10005790","Sheffield Hallam University","65","0","3,535","435","1,055","5,090","5,490","65","10","15","1,545","7,130","12,220"
"10007157","The University of Sheffield","680","10","5,650","35","765","7,140","5,065","165","10","0","65","5,310","12,445"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","30","0","0","30","35","0","0","0","0","35","65"
"10006022","Solent University","5","0","450","0","60","515","1,880","110","225","0","185","2,395","2,910"
"10007158","The University of Southampton","455","70","5,300","135","365","6,325","4,000","0","0","0","240","4,240","10,565"
"10006093","Spurgeon's College","5","0","10","0","5","20","20","0","0","0","15","35","60"
"10006299","Staffordshire University","25","0","720","85","410","1,235","3,370","315","10","0","1,060","4,755","5,995"
"10008098","Study Group","0","0","0","0","0","0","0","0","0","0","2,010","2,010","2,010"
"10007804","The University of Stirling","90","0","1,490","0","660","2,240","1,890","0","0","0","300","2,195","4,435"
"10037449","University of St Mark and St John","0","0","145","120","100","365","580","40","0","5","100","725","1,095"
"10008010","Stranmillis University College","0","0","65","15","25","105","295","0","0","0","0","295","400"
"10007805","The University of Strathclyde","325","25","2,830","590","785","4,555","3,360","0","0","0","465","3,820","8,375"
"10014001","University of Suffolk","5","0","125","0","125","255","1,780","220","65","15","580","2,660","2,915"
"10007159","The University of Sunderland","30","0","2,295","220","990","3,540","3,655","435","0","10","1,100","5,205","8,745"
"10007160","The University of Surrey","260","0","1,825","0","385","2,470","3,110","0","0","0","340","3,450","5,920"
"10007806","The University of Sussex","245","0","2,475","625","330","3,675","4,095","0","0","0","215","4,310","7,985"
"10007855","Swansea University","225","90","2,140","85","520","3,055","4,035","10","0","0","640","4,685","7,740"
"10007161","Teesside University","65","0","3,580","35","1,640","5,320","2,660","280","355","25","530","3,850","9,175"
"10082743","ThinkSpace Education Limited","0","0","40","0","0","40","0","0","0","0","0","0","40"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","100","0","35","135","240","0","0","0","65","305","440"
"10007858","University of Wales Trinity Saint David","35","10","545","235","215","1,035","1,640","90","150","60","1,865","3,805","4,840"
"10068157","University Centre Peterborough","0","0","0","0","5","5","125","20","125","0","5","280","285"
"10007114","University of the Highlands and Islands","25","10","140","110","300","590","700","0","720","0","760","2,180","2,770"
"10007807","Ulster University","165","0","4,020","110","1,380","5,680","4,535","0","0","0","745","5,275","10,960"
"10039956","The University of Law","0","0","2,115","0","1,730","3,845","520","0","0","0","365","885","4,730"
"10007784","University College London","1,190","355","11,260","770","1,685","15,265","6,965","0","0","0","390","7,355","22,620"
"10007793","University of South Wales","40","5","2,315","30","405","2,800","3,440","395","190","0","1,005","5,030","7,830"
"10007163","The University of Warwick","410","40","5,175","210","475","6,310","5,370","5","0","20","430","5,825","12,130"
"10007361","Waverley Abbey College","0","0","25","0","5","30","20","0","0","0","20","40","70"
"10007164","University of the West of England, Bristol","65","0","3,960","190","1,290","5,510","6,190","165","0","0","1,410","7,770","13,275"
"10007800","The University of the West of Scotland","40","0","2,405","150","570","3,165","2,200","0","0","0","280","2,475","5,640"
"10032288","West Dean College","0","0","25","0","0","25","20","35","0","0","80","130","155"
"10006566","The University of West London","15","0","1,265","0","780","2,065","2,675","120","0","0","345","3,140","5,200"
"10007165","The University of Westminster","65","5","3,055","0","695","3,820","4,115","15","0","0","610","4,735","8,555"
"10003614","The University of Winchester","25","0","355","230","275","880","1,770","5","0","5","295","2,070","2,950"
"10007166","The University of Wolverhampton","50","0","1,085","170","685","1,990","2,770","90","25","25","915","3,825","5,820"
"10007139","University of Worcester","15","0","475","290","195","980","1,710","310","0","25","250","2,290","3,270"
"10007833","Wrexham University","5","10","885","0","230","1,130","500","35","55","20","205","810","1,945"
"10007657","Writtle University College","0","0","50","0","5","55","175","0","0","0","25","200","255"
"10007713","York St John University","20","15","765","115","220","1,135","1,375","0","0","5","225","1,600","2,735"
"10007167","The University of York","340","80","3,700","70","545","4,735","3,910","20","0","0","530","4,460","9,195"
"","Total","24,025","4,220","313,215","17,580","74,480","433,520","445,130","9,745","6,735","1,065","78,840","541,515","975,040"
