﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2023/24 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","5","15","0","0","0","15","15","0","0","0","75","570"
"10000824","Bournemouth University","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","10","15","0","0","0","10","165","15","0","0","225","3,670"
"10031982","BPP University","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","10","20","5","0","0","60","23,705"
"10007785","The University of Bradford","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","20","3,975"
"10000886","The University of Brighton","5","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","40","20","0","0","0","25","45","10","0","0","155","2,430"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","15","50"
"10007786","The University of Bristol","0","0","5","25","0","0","0","0","0","0","0","0","0","0","0","10","20","35","0","5","0","45","75","25","0","0","255","10,385"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10000961","Brunel University London","5","0","0","5","0","0","5","0","0","0","5","0","0","0","0","0","20","20","0","0","0","10","95","10","0","0","190","6,515"
"10000975","Buckinghamshire New University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","5","0","0","30","1,070"
"10007787","The University of Buckingham","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","5","5","5","0","0","25","985"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","75"
"10007788","The University of Cambridge","0","0","5","5","5","0","0","0","5","5","0","0","0","0","5","0","35","50","0","25","0","85","30","15","0","0","270","7,310"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","45"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","10","1,535"
"10007814","Cardiff University","5","0","0","10","0","0","5","0","0","0","0","0","0","0","0","0","20","15","0","0","0","30","45","5","0","0","135","6,480"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","1,875"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","10","765"
"10001264","Central School of Ballet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10021550","Centre for Alternative Technology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","70"
"10007141","The University of Central Lancashire","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","5","0","0","0","25","5,620"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","25"
"10007848","University of Chester","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","0","10","0","0","0","45","3,605"
"10007137","The University of Chichester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","275"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001478","City, University of London","30","0","10","45","10","0","0","0","15","0","10","0","0","5","5","0","80","130","0","15","0","95","225","45","0","25","760","7,320"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","15","200"
"10001726","Coventry University","15","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","20","10","0","10","105","12,380"
"10007822","Cranfield University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","35","0","0","0","60","2,205"
"10006427","University for the Creative Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","10","10","5","0","0","40","2,510"
"10007842","University of Cumbria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","15","415"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10001883","De Montfort University","5","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","65","10","0","0","130","8,735"
"10007851","University of Derby","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","5","0","0","0","25","4,000"
"10007852","The University of Dundee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","15","15","50","0","0","115","3,335"
"10007143","University of Durham","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","25","25","0","0","0","55","75","15","0","0","215","7,005"
"10007789","The University of East Anglia","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","15","30","10","0","10","105","3,425"
"10007144","The University of East London","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","15","0","0","0","50","8,850"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007823","Edge Hill University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","840"
"10007772","Edinburgh Napier University","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","35","0","0","0","0","10","10","35","0","0","95","3,785"
"10007790","The University of Edinburgh","5","0","5","20","5","5","0","0","10","10","0","0","0","0","0","5","130","55","0","5","0","135","135","25","0","0","555","17,020"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007791","The University of Essex","5","0","0","10","0","0","0","0","5","0","0","0","0","0","0","0","40","20","0","0","0","30","95","25","0","0","235","5,860"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","815"
"10007792","The University of Exeter","5","0","0","25","0","0","0","0","15","0","0","0","0","5","0","0","25","75","0","0","0","90","140","30","0","75","500","7,850"
"10008640","Falmouth University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","0","0","0","0","20","365"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","5","0","0","0","15","0","0","0","0","40","330"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","150"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007762","Glasgow Caledonian University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","10","5","0","0","35","5,690"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","5","5","0","0","30","900"
"10007794","The University of Glasgow","5","0","5","30","5","0","5","0","20","0","5","0","0","0","0","0","35","45","0","5","0","50","95","85","0","0","390","12,935"
"10007145","University of Gloucestershire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,410"
"10002718","Goldsmiths College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","30","0","0","0","25","55","10","0","0","160","3,260"
"10007146","The University of Greenwich","65","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","30","25","0","0","0","15","165","35","0","0","345","11,540"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","5","5","0","0","0","20","310"
"10040812","Harper Adams University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10080811","Hartpury University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","0","0","0","0","15","220"
"10007764","Heriot-Watt University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","80","10","0","0","0","10","10","5","0","0","120","4,100"
"10007147","University of Hertfordshire","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","55","0","0","0","5","25","15","0","0","125","18,895"
"10007148","The University of Huddersfield","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","5","5","0","0","30","3,770"
"10007149","The University of Hull","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","20","5","0","0","55","4,225"
"10003270","Imperial College of Science, Technology and Medicine","5","0","0","15","0","0","0","0","0","5","0","0","0","5","0","0","40","55","0","15","0","120","115","10","0","0","395","11,380"
"10003284","Inchbald School of Design Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","115"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","15","5","5","0","0","40","440"
"10027603","International College of Musical Theatre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","95"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10082570","Kaplan International Colleges U.K. Limited","5","0","0","10","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","125","20","0","0","170","910"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007767","Keele University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","5","25","1,200"
"10007150","The University of Kent","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","15","0","0","0","25","60","5","0","0","145","3,240"
"10003645","King's College London","20","0","10","50","5","0","0","0","20","0","5","0","0","15","0","5","70","130","0","10","0","165","260","50","0","0","820","14,970"
"10003678","Kingston University","10","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","80","25","0","5","0","15","50","5","0","0","200","4,410"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","225"
"10007768","The University of Lancaster","5","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","5","0","25","20","15","0","0","105","4,630"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","15","190"
"10003861","Leeds Beckett University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","5","15","5","0","0","45","5,560"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","15","290"
"10034449","Leeds Conservatoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","125"
"10007795","The University of Leeds","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","30","15","0","0","0","40","65","15","0","0","185","13,920"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","100"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","65"
"10007796","The University of Leicester","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","15","10","0","0","55","4,340"
"10089591","LIBF Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","20","10","0","0","45","4,365"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","390"
"10003957","Liverpool John Moores University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","10","15","0","0","0","45","2,265"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","5","0","0","0","0","70","255"
"10006842","The University of Liverpool","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","25","15","0","0","0","20","45","10","0","0","125","8,285"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","80"
"10007162","University of the Arts, London","5","0","0","5","5","0","0","0","5","10","0","0","0","0","0","0","15","115","0","10","0","95","155","60","0","0","490","12,405"
"10007769","London Business School","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","10","0","0","0","25","15","10","0","0","80","1,885"
"10007797","University of London (Institutes and activities)","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","140"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","35"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","270"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004048","London Metropolitan University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","5","15","5","0","0","60","3,705"
"10004078","London South Bank University","35","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","10","0","10","0","5","20","5","0","0","105","2,960"
"10004063","London School of Economics and Political Science","10","0","5","20","5","5","0","0","10","5","0","0","0","5","0","0","45","45","0","10","0","95","75","30","0","0","365","8,225"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","15","545"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","20"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","55"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","115"
"10067623","The London Interdisciplinary School Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004113","Loughborough University","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","10","20","0","0","0","60","35","10","0","0","155","3,625"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10042679","International Business College Manchester Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004180","The Manchester Metropolitan University","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","15","10","0","0","0","10","55","15","0","0","120","5,225"
"10007798","The University of Manchester","5","0","15","40","0","5","0","0","5","0","0","0","0","0","0","20","55","75","0","5","0","60","215","30","0","0","535","18,660"
"10009527","Istituto Marangoni Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","35","0","0","0","30","50","15","0","0","150","1,255"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004351","Middlesex University","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","30","5","0","5","0","10","55","0","0","0","135","4,475"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","65"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","45"
"10007799","Newcastle University","0","0","0","10","0","0","185","0","5","0","0","0","0","0","0","0","10","35","0","0","0","25","45","15","0","0","335","6,825"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","0","0","0","20","215"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007138","The University of Northampton","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","0","0","0","25","3,955"
"10008816","Northern School of Contemporary Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","60"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10001282","University of Northumbria at Newcastle","25","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","20","5","0","0","80","7,685"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","15","185"
"10007154","University of Nottingham","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","30","165","15","0","0","270","7,815"
"10004797","The Nottingham Trent University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","10","0","5","0","20","30","35","0","0","115","7,185"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","15","230"
"10004930","Oxford Brookes University","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","40","20","0","0","0","30","70","10","0","0","190","3,470"
"10007774","The University of Oxford","5","0","10","5","0","5","0","0","5","5","0","0","0","0","0","0","60","70","0","10","0","205","95","30","0","0","510","9,970"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","150"
"10083464","Peking University HSBC Business School UK Campus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10004028","The Place, London Contemporary Dance School (LCDS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","0","10","90"
