﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2015/16 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10006840","The University of Birmingham","615","170","3,590","365","755","5,495","5,115","195","0","0","265","5,575","11,070"
"10000712","University College Birmingham","0","0","185","50","40","275","900","445","0","0","120","1,470","1,745"
"10007832","Birmingham Newman University","0","0","55","180","25","260","590","30","0","35","85","740","1,000"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","5","10","10"
"10007811","Bishop Grosseteste University","0","0","20","205","30","255","580","95","0","70","5","750","1,000"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","185","0","115","0","0","300","300"
"10006841","The University of Bolton","10","0","140","160","90","400","970","275","95","0","250","1,590","1,990"
"10000385","The Arts University Bournemouth","0","0","45","0","5","50","910","0","0","0","105","1,010","1,065"
"10000824","Bournemouth University","65","10","940","0","300","1,315","2,660","155","45","0","1,175","4,035","5,350"
"10031982","BPP University","0","0","0","0","0","0","675","0","0","0","1,685","2,365","2,365"
"10007785","The University of Bradford","80","0","670","0","490","1,240","2,250","5","0","0","315","2,570","3,810"
"10000886","The University of Brighton","65","0","695","280","305","1,350","3,855","105","0","95","405","4,460","5,810"
"10007786","The University of Bristol","495","80","2,035","135","250","2,995","4,255","0","0","30","100","4,385","7,375"
"10028216","Brit College","0","0","0","0","0","0","0","0","195","0","0","195","195"
"10023464","Trinity College Bristol","0","0","0","0","0","0","10","0","0","0","20","30","30"
"10000961","Brunel University London","190","5","1,590","165","185","2,135","2,460","0","0","0","170","2,630","4,770"
"10000975","Buckinghamshire New University","5","0","165","55","210","440","1,735","255","0","0","485","2,475","2,915"
"10007787","The University of Buckingham","20","55","165","520","65","825","345","0","0","0","25","375","1,195"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","265","0","0","265","265"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","20","0","0","0","10","30","30"
"10007788","The University of Cambridge","1,090","1,275","1,155","295","160","3,975","3,235","0","0","0","25","3,255","7,230"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","10","0","0","0","20","25","25"
"10003324","The Institute of Cancer Research","25","10","10","0","30","75","0","0","0","0","0","0","75"
"10001143","Canterbury Christ Church University","60","10","215","475","440","1,205","3,030","225","65","200","840","4,365","5,570"
"10007814","Cardiff University","390","20","2,580","65","1,115","4,165","4,915","0","0","5","495","5,415","9,580"
"10007854","Cardiff Metropolitan University","50","0","1,575","295","290","2,210","2,395","25","70","10","240","2,740","4,950"
"10007141","The University of Central Lancashire","85","10","1,185","105","535","1,915","4,805","435","175","0","1,330","6,745","8,665"
"10007848","University of Chester","45","15","705","330","455","1,545","2,565","185","0","0","430","3,175","4,725"
"10007137","The University of Chichester","5","0","140","165","105","415","1,325","85","15","70","205","1,700","2,115"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","25","25","0","0","0","50","50"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","60","0","0","0","0","60","60"
"10010213","The City College","0","0","0","0","0","0","0","0","10","0","0","15","15"
"10001478","City, University of London","125","5","3,085","0","985","4,200","2,315","20","0","0","740","3,075","7,275"
"10007912","Cliff College","0","0","0","0","0","0","25","0","0","0","15","35","35"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","285","0","0","0","100","385","385"
"10001653","Conservatoire for Dance and Drama","0","0","80","0","55","130","225","160","0","0","5","390","520"
"10007761","Courtauld Institute of Art","20","0","200","0","30","250","50","0","0","0","0","50","300"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","10","0","0","0","0","10","10"
"10001726","Coventry University","80","0","3,490","0","470","4,040","5,480","60","85","0","615","6,240","10,280"
"10007822","Cranfield University","160","40","2,035","0","165","2,400","0","0","0","0","0","0","2,400"
"10006427","University for the Creative Arts","5","0","160","0","20","190","1,255","0","0","0","170","1,425","1,615"
"10007842","University of Cumbria","10","0","145","570","335","1,060","1,640","230","0","70","620","2,560","3,625"
"10001883","De Montfort University","70","5","810","0","520","1,405","3,985","240","30","0","795","5,055","6,460"
"10007851","University of Derby","15","0","555","275","365","1,205","3,070","190","60","0","570","3,885","5,095"
"10007852","The University of Dundee","135","20","865","160","455","1,635","2,015","0","0","0","195","2,205","3,840"
"10007143","University of Durham","330","60","1,930","230","130","2,680","3,645","0","0","0","295","3,940","6,620"
"10007789","The University of East Anglia","240","15","1,615","265","330","2,465","2,835","115","0","0","605","3,560","6,020"
"10007144","The University of East London","65","25","865","345","525","1,820","2,640","5","0","35","1,205","3,890","5,710"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","20","0","0","0","35","55","55"
"10007823","Edge Hill University","15","0","460","820","875","2,170","2,845","160","0","130","430","3,570","5,740"
"10007772","Edinburgh Napier University","40","10","1,025","0","95","1,165","2,750","0","0","0","385","3,135","4,305"
"10007790","The University of Edinburgh","760","230","3,370","240","665","5,265","4,520","0","0","0","325","4,845","10,110"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","25","0","0","25","25"
"10042570","Escape Studios","0","0","0","0","0","0","25","0","15","0","5","45","45"
"10007791","The University of Essex","220","20","1,410","5","170","1,825","2,580","165","0","25","465","3,235","5,055"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","85","0","0","85","85"
"10008173","University College of Estate Management","0","0","0","0","0","0","100","0","0","0","10","110","110"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","15","0","75","0","0","90","90"
"10007792","The University of Exeter","340","25","1,485","415","285","2,545","4,470","0","0","0","505","4,975","7,525"
"10008640","Falmouth University","10","0","135","0","15","160","1,130","0","0","0","25","1,155","1,315"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","80","0","0","80","80"
"10045476","Met Film School Limited","0","0","0","0","0","0","45","0","0","0","15","60","60"
"10004511","The National Film and Television School","0","0","105","0","0","105","0","0","0","0","0","0","105"
"10038763","ForMission Ltd","0","0","0","0","0","0","35","0","0","0","10","45","45"
"10022087","Futureworks","0","0","0","0","0","0","80","0","0","0","20","100","100"
"10007762","Glasgow Caledonian University","65","0","875","0","305","1,250","3,325","0","50","0","805","4,185","5,435"
"10002681","Glasgow School of Art","5","0","255","0","115","370","320","0","0","0","50","370","745"
"10007794","The University of Glasgow","365","30","1,960","330","785","3,475","3,810","0","0","0","280","4,090","7,560"
"10007145","University of Gloucestershire","25","10","210","85","240","565","1,705","115","0","65","415","2,300","2,865"
"10002718","Goldsmiths College","140","5","1,355","300","15","1,815","1,285","0","0","20","45","1,355","3,175"
"10002735","Grafton College","0","0","0","0","0","0","0","0","275","0","0","275","275"
"10007146","The University of Greenwich","75","10","1,225","140","300","1,750","4,245","195","85","230","360","5,120","6,865"
"10007937","GSM London","0","0","0","0","0","0","1,085","0","0","0","345","1,430","1,430"
"10007825","Guildhall School of Music and Drama","5","0","155","0","15","175","140","0","0","0","5","140","320"
"10040812","Harper Adams University","5","5","70","0","155","235","490","100","0","0","70","660","895"
"10007764","Heriot-Watt University","160","10","1,260","0","180","1,615","1,555","0","0","0","515","2,070","3,685"
"10007147","University of Hertfordshire","75","20","1,025","150","430","1,700","4,305","415","0","5","490","5,210","6,910"
"10007765","Heythrop College","5","0","60","0","10","80","100","0","0","0","15","115","195"
"10007148","The University of Huddersfield","150","65","825","210","335","1,590","3,795","5","0","240","740","4,780","6,370"
"10007149","The University of Hull","180","40","510","205","175","1,115","3,290","135","0","0","350","3,775","4,885"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","425","0","0","425","425"
"10003270","Imperial College of Science, Technology and Medicine","830","385","3,245","0","25","4,485","2,240","0","0","0","0","2,240","6,725"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","195","0","10","0","65","270","270"
"10029682","The Islamic College","0","0","0","0","0","0","10","0","0","0","5","15","15"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","15","0","0","0","85","100","100"
"10007767","Keele University","85","15","455","0","415","965","1,890","0","0","0","415","2,305","3,275"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","35","0","0","40","40"
"10007150","The University of Kent","195","45","1,355","0","250","1,845","4,035","10","35","0","225","4,305","6,145"
"10003645","King's College London","565","15","4,420","165","1,080","6,250","3,980","0","0","0","275","4,255","10,505"
"10008325","KLC School of Design","0","0","0","0","0","0","10","0","0","0","65","75","75"
"10003678","Kingston University","70","15","1,780","155","305","2,330","4,100","410","30","0","505","5,040","7,370"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","5","0","0","0","0","5","5"
"10007768","The University of Lancaster","255","20","1,250","0","185","1,710","2,740","0","0","0","20","2,760","4,470"
"10003854","Leeds Arts University","0","0","10","0","0","10","345","0","0","0","15","360","370"
"10003861","Leeds Beckett University","35","5","855","205","700","1,810","4,440","15","10","5","925","5,390","7,200"
"10007795","The University of Leeds","535","35","3,120","20","440","4,150","5,820","30","0","15","255","6,125","10,270"
"10003863","Leeds Trinity University","0","0","20","230","100","355","810","40","0","0","100","950","1,305"
"10007796","The University of Leicester","285","10","2,100","200","385","2,985","2,915","35","0","10","120","3,085","6,070"
"10007151","The University of Lincoln","40","25","470","0","215","750","3,310","45","0","0","220","3,575","4,320"
"10003956","Liverpool Hope University","15","0","170","390","105","680","980","0","0","5","165","1,145","1,825"
"10003957","Liverpool John Moores University","50","10","735","255","860","1,910","4,525","30","85","0","1,225","5,860","7,770"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","230","0","0","0","15","245","245"
"10006842","The University of Liverpool","385","155","1,560","0","135","2,230","5,200","0","0","0","350","5,550","7,780"
"10003958","Liverpool School of Tropical Medicine","10","0","0","0","270","280","0","0","0","0","0","0","280"
"10007162","University of the Arts, London","25","0","1,600","0","220","1,850","3,735","130","0","0","440","4,305","6,150"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","20","0","430","0","0","450","450"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","5","0","0","5","5"
"10007769","London Business School","10","0","1,005","0","0","1,015","0","0","0","0","0","0","1,015"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","105","0","0","105","105"
"10018361","City of London College","0","0","0","0","0","0","30","0","25","0","0","55","55"
"10007797","University of London (Institutes and activities)","15","0","35","0","0","50","0","0","0","0","0","0","50"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","30","0","0","0","10","35","35"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","55","0","15","0","20","90","90"
"10015506","The London College","0","0","0","0","0","0","150","0","165","0","0","315","315"
"10004048","London Metropolitan University","30","0","635","140","520","1,325","2,350","150","5","40","430","2,970","4,295"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","90","90","90"
"10004078","London South Bank University","25","0","885","110","765","1,785","2,650","115","200","0","485","3,450","5,235"
"10004063","London School of Economics and Political Science","165","5","4,410","0","35","4,615","1,365","0","0","0","0","1,365","5,980"
"10007771","London School of Hygiene and Tropical Medicine","75","5","510","0","205","795","0","0","0","0","0","0","795"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","40","40","40"
"10004075","London School of Theology","0","0","0","0","0","0","45","0","0","0","5","45","45"
"10004079","London Studio Centre","0","0","0","0","0","0","100","0","0","0","10","110","110"
"10000939","West London College","0","0","0","0","0","0","100","0","0","0","0","100","100"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","100","0","0","0","240","340","340"
"10004113","Loughborough University","270","5","1,205","65","190","1,735","3,060","0","0","0","130","3,195","4,930"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","5","0","0","0","5","10","10"
"10004180","The Manchester Metropolitan University","105","20","1,240","670","770","2,810","6,725","60","10","0","825","7,620","10,430"
"10007798","The University of Manchester","1,005","95","4,860","325","735","7,020","7,105","0","0","0","290","7,400","14,415"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","145","0","0","0","0","145","145"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","5","0","0","0","0","5","5"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","10","0","0","0","0","10","10"
"10020416","Missio Dei","0","0","0","0","0","0","30","0","0","0","5","40","40"
"10030776","St Mellitus College","0","0","0","0","0","0","60","0","0","0","20","80","80"
"10004320","The Metanoia Institute","0","0","0","0","0","0","25","0","0","0","0","25","25"
"10004351","Middlesex University","105","10","1,220","160","495","1,990","3,860","65","0","0","1,260","5,190","7,180"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","10","0","0","0","0","10","10"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","80","0","0","0","0","80","80"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","15","0","290","0","0","305","305"
"10023454","Moorlands College","0","0","0","0","0","0","50","0","0","0","5","55","55"
"10000216","All Nations Christian College","0","0","0","0","0","0","20","0","0","0","10","35","35"
"10004538","Nazarene Theological College","0","0","0","0","0","0","10","0","0","0","5","15","15"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","330","0","0","335","335"
"10007799","Newcastle University","435","265","2,830","105","380","4,015","4,495","0","0","5","195","4,695","8,710"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","25","0","0","5","30","30"
"10048199","Northeastern University London","0","0","0","0","0","0","40","0","0","0","0","40","40"
"10008397","Norland College","0","0","0","0","0","0","60","0","0","0","5","65","65"
"10007138","The University of Northampton","25","0","550","95","325","995","2,740","225","115","0","305","3,385","4,380"
"10023130","Nova College of Accounting and Business Ltd","0","0","0","0","0","0","0","0","10","0","0","10","10"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","25","0","0","0","0","25","25"
"10001282","University of Northumbria at Newcastle","105","0","1,115","190","875","2,285","6,250","50","0","65","800","7,165","9,455"
"10004775","Norwich University of the Arts","0","0","30","0","5","35","505","0","0","0","75","580","615"
"10007154","University of Nottingham","770","90","2,265","240","555","3,915","6,855","0","0","10","505","7,365","11,285"
"10004797","The Nottingham Trent University","90","5","1,170","140","655","2,060","5,540","165","20","65","550","6,340","8,405"
"10010227","Oak Hill College","0","0","0","0","0","0","40","10","0","0","0","50","50"
"10004879","Open College of the Arts","0","0","0","0","0","0","15","0","0","0","20","40","40"
"10007773","The Open University","110","10","1,380","15","1,855","3,370","11,285","570","0","30","2,335","14,215","17,585"
"10023445","ICOM","0","0","0","0","0","0","10","0","0","0","0","10","10"
"10004930","Oxford Brookes University","60","10","1,120","220","625","2,035","3,440","500","0","25","550","4,515","6,550"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","10","0","0","10","10"
"10007774","The University of Oxford","1,175","65","2,620","170","470","4,495","3,170","0","0","10","115","3,300","7,795"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","395","0","0","395","395"
"10005127","Arts University Plymouth","0","0","5","0","0","5","235","35","0","0","25","295","295"
"10007801","University of Plymouth","125","10","650","110","375","1,270","5,040","1,015","110","130","500","6,795","8,065"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","10","10","10"
"10007155","The University of Portsmouth","85","5","1,320","80","170","1,660","4,790","100","20","75","580","5,570","7,225"
"10005337","Queen Margaret University, Edinburgh","20","0","220","0","180","420","825","0","0","0","130","955","1,375"
"10007775","Queen Mary University of London","285","5","2,505","0","395","3,195","3,175","0","0","0","285","3,460","6,650"
"10005544","Royal Academy of Dance","0","0","0","15","0","15","30","0","0","0","10","40","55"
"10005389","Ravensbourne University London","0","0","35","0","0","35","610","0","0","0","85","700","740"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","125","0","0","0","0","125","125"
"10007802","The University of Reading","260","35","1,740","240","365","2,645","2,600","35","0","50","160","2,845","5,490"
"10003331","Regent's University London","0","0","0","0","0","0","475","0","0","0","20","495","495"
"10021100","Regents Theological College","0","0","0","0","0","0","40","0","0","0","5","45","45"
"10008455","Regent College London","0","0","0","0","0","0","0","0","240","0","0","240","240"
"10005500","Robert Gordon University","35","5","920","0","390","1,350","2,345","0","0","0","245","2,590","3,940"
"10007776","Roehampton University","30","0","380","310","145","865","1,595","45","0","0","20","1,660","2,525"
"10005523","Rose Bruford College of Theatre and Performance","0","0","15","0","10","30","195","0","0","0","10","200","230"
"10007835","Royal Academy of Music","5","0","170","0","5","180","70","0","0","0","0","75","255"
"10005545","Royal Agricultural University","0","0","95","0","5","100","265","75","0","0","25","365","470"
"10007777","Royal College of Art","20","5","585","0","0","610","0","0","0","0","0","0","610"
"10007778","Royal College of Music","5","0","135","0","35","175","115","0","0","0","15","130","310"
"10005561","Royal Conservatoire of Scotland","0","0","105","0","5","115","215","0","0","0","20","230","345"
"10007816","The Royal Central School of Speech and Drama","5","0","245","0","25","275","200","0","0","0","20","215","490"
"10005553","Royal Holloway and Bedford New College","150","30","1,160","0","140","1,475","2,045","0","0","0","110","2,155","3,635"
"10007837","Royal Northern College of Music","0","0","80","0","30","110","85","0","0","0","10","90","200"
"10007779","The Royal Veterinary College","25","0","65","0","40","125","345","35","0","0","15","395","520"
"10007803","The University of St. Andrews","215","15","715","0","80","1,020","1,480","0","0","0","225","1,705","2,730"
"10007839","SAE Education Limited","0","0","0","0","0","0","235","0","0","0","25","260","260"
"10007782","St George's, University of London","35","15","70","0","100","220","730","165","0","0","50","945","1,165"
"10008026","St Mary's University College","0","0","20","20","0","40","210","0","0","0","0","210","250"
"10007843","St Mary's University, Twickenham","5","0","245","300","55","605","945","105","0","40","65","1,150","1,760"
"10007156","The University of Salford","130","15","1,560","0","500","2,205","3,600","75","45","0","275","3,990","6,195"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","30","30","30"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","95","0","320","0","0","415","415"
"10007780","SOAS University of London","145","0","1,295","0","60","1,505","790","0","0","0","315","1,105","2,610"
"10005700","SRUC","0","0","15","0","0","15","185","0","310","0","0","500","515"
"10005790","Sheffield Hallam University","85","10","1,950","675","945","3,655","6,165","250","20","50","1,040","7,520","11,175"
"10007157","The University of Sheffield","645","15","3,435","85","630","4,815","5,010","0","0","0","125","5,130","9,950"
"10053279","The Sherwood Institute","0","0","0","0","0","0","25","0","0","0","0","25","25"
"10005916","Slough Borough Council","0","0","0","0","0","0","25","50","0","0","0","80","80"
"10006022","Solent University","5","0","250","0","65","320","2,380","165","280","0","275","3,100","3,415"
"10007158","The University of Southampton","580","35","2,670","260","255","3,795","4,545","0","0","20","235","4,805","8,595"
"10006093","Spurgeon's College","0","0","0","0","0","0","25","0","0","0","15","45","45"
"10006299","Staffordshire University","20","0","420","50","445","940","2,780","720","155","5","575","4,235","5,180"
"10007804","The University of Stirling","85","10","785","0","360","1,240","1,445","0","20","0","250","1,715","2,955"
"10037449","University of St Mark and St John","0","0","15","95","150","265","610","85","0","0","25","720","980"
"10008010","Stranmillis University College","0","0","15","15","35","70","270","60","0","0","0","330","400"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","25","0","0","25","25"
"10007805","The University of Strathclyde","230","40","1,775","650","710","3,400","2,745","0","0","0","570","3,315","6,715"
"10014001","University of Suffolk","0","0","60","0","75","135","820","295","50","35","155","1,355","1,495"
"10007159","The University of Sunderland","35","0","900","115","365","1,420","3,130","275","0","145","630","4,180","5,600"
"10007160","The University of Surrey","275","0","1,365","0","240","1,880","2,205","20","0","0","1,440","3,665","5,545"
"10007806","The University of Sussex","200","5","1,575","285","205","2,275","2,885","0","0","0","170","3,060","5,330"
"10007855","Swansea University","165","55","955","0","255","1,430","2,910","35","0","0","420","3,365","4,795"
"10007161","Teesside University","20","0","500","0","335","850","2,905","465","470","105","865","4,810","5,660"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","30","0","0","0","35","35"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","105","0","65","175","190","0","0","0","10","200","375"
"10007858","University of Wales Trinity Saint David","20","5","260","340","120","750","1,715","285","185","55","560","2,800","3,555"
"10007114","University of the Highlands and Islands","25","0","35","0","50","110","730","0","2,180","0","320","3,230","3,340"
"10007807","Ulster University","115","0","970","105","795","1,985","4,640","0","0","0","1,045","5,680","7,665"
"10039956","The University of Law","0","0","0","0","0","0","85","0","0","0","0","85","85"
"10007784","University College London","1,165","310","6,675","860","995","10,005","4,485","20","0","100","335","4,940","14,945"
"10007793","University of South Wales","55","5","1,345","0","615","2,025","4,225","705","430","0","1,315","6,670","8,695"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007163","The University of Warwick","420","35","3,170","305","705","4,630","3,765","60","0","20","320","4,160","8,790"
"10007361","Waverley Abbey College","0","0","0","0","0","0","15","0","0","0","10","25","25"
"10007164","University of the West of England, Bristol","65","0","920","185","510","1,680","5,090","210","0","15","250","5,570","7,250"
"10007800","The University of the West of Scotland","10","0","675","180","230","1,095","4,660","0","0","0","225","4,885","5,980"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","25","25","25"
"10006566","The University of West London","10","0","260","0","240","515","2,030","145","0","0","285","2,460","2,975"
"10007165","The University of Westminster","60","0","1,945","0","655","2,665","3,725","0","0","0","650","4,375","7,040"
"10003614","The University of Winchester","15","0","165","130","220","530","1,665","50","0","55","90","1,855","2,390"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","275","0","0","275","275"
"10007166","The University of Wolverhampton","45","5","555","295","535","1,430","3,495","150","145","55","770","4,615","6,045"
"10007139","University of Worcester","15","0","160","305","180","660","2,115","550","85","0","425","3,170","3,830"
"10007833","Wrexham University","5","0","190","0","100","295","1,085","115","95","55","265","1,610","1,905"
"10007657","Writtle University College","0","0","0","0","15","15","170","35","0","0","55","260","275"
"10007713","York St John University","10","5","175","225","65","475","1,660","75","0","0","210","1,940","2,415"
"10007167","The University of York","310","50","1,745","115","330","2,555","3,355","20","0","0","815","4,190","6,745"
"","Total","22,825","4,540","164,545","20,820","49,440","262,170","406,300","15,025","10,515","2,835","60,125","494,795","756,960"
