﻿Title:,"Table 1 - HE student enrolments by HE provider"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 1
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Entrant marker,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE provider","England","Scotland","Wales","Northern Ireland","Other UK","Total UK","European Union","Non-European Union","Total Non-UK","Not known","Total"
"10007143","University of Durham","12,440","240","275","230","75","13,260","965","5,295","6,260","0","19,520"
"10007789","The University of East Anglia","14,315","50","85","70","20","14,540","780","2,715","3,495","0","18,035"
"10007144","The University of East London","11,625","30","65","25","5","11,745","480","3,125","3,610","0","15,355"
"10032282","The Queen's Foundation for Ecumenical Theological Education","365","5","5","0","0","375","0","0","0","0","375"
"10007823","Edge Hill University","12,560","30","320","215","75","13,195","80","305","385","0","13,580"
"10007772","Edinburgh Napier University","750","9,750","25","225","5","10,750","1,430","1,750","3,180","0","13,930"
"10007790","The University of Edinburgh","9,530","10,325","270","545","80","20,750","3,735","10,890","14,625","0","35,375"
"10022047","Empire College London Limited","175","0","0","0","0","175","0","0","0","0","175"
"10042570","Escape Studios","1,235","0","0","0","0","1,235","45","15","60","0","1,295"
"10007791","The University of Essex","11,275","25","75","70","25","11,475","2,170","2,885","5,055","0","16,530"
"10008173","University College of Estate Management","2,660","50","85","10","0","2,805","0","0","0","0","2,805"
"10002313","ESCP Europe Business School","5","0","0","0","0","5","330","70","400","0","405"
"10007792","The University of Exeter","18,380","220","940","95","115","19,750","1,450","5,740","7,190","0","26,935"
"10008640","Falmouth University","5,355","35","165","25","25","5,610","450","185","635","0","6,245"
"10033187","Fairfield School of Business Ltd","395","0","0","0","0","395","0","0","0","0","395"
"10045476","Met Film School Limited","170","5","0","0","0","175","80","90","170","0","345"
"10004511","The National Film and Television School","330","15","5","5","0","350","90","55","140","0","495"
"10038763","ForMission Ltd","105","5","5","0","0","115","5","0","5","0","120"
"10022087","Futureworks","370","0","10","5","0","390","25","0","25","0","415"
"10042500","Global Banking School Limited","765","0","0","0","0","765","0","0","0","0","765"
"10007762","Glasgow Caledonian University","765","14,400","25","135","0","15,325","905","1,310","2,210","0","17,540"
"10002681","Glasgow School of Art","470","995","10","25","0","1,505","310","565","875","0","2,380"
"10007794","The University of Glasgow","3,345","17,870","115","630","15","21,975","3,240","7,255","10,490","0","32,465"
"10007145","University of Gloucestershire","6,810","15","550","30","10","7,415","120","380","505","0","7,915"
"10002718","Goldsmiths College","7,080","40","70","20","5","7,215","835","2,035","2,875","0","10,090"
"10030408","Gower College Swansea","0","0","110","0","0","110","0","0","0","0","110"
"10007146","The University of Greenwich","14,530","55","70","40","25","14,720","1,450","3,655","5,105","0","19,825"
"10007825","Guildhall School of Music and Drama","670","30","25","5","0","730","160","170","330","0","1,060"
"10040812","Harper Adams University","3,690","235","325","145","15","4,415","95","165","265","0","4,680"
"10080811","Hartpury University","1,615","20","180","15","10","1,840","70","85","155","0","1,995"
"10007764","Heriot-Watt University","1,510","5,850","45","395","15","7,815","895","2,440","3,335","0","11,155"
"10007147","University of Hertfordshire","18,985","60","85","45","20","19,195","900","5,425","6,325","0","25,520"
"10007148","The University of Huddersfield","13,845","20","100","40","20","14,025","470","2,810","3,280","0","17,305"
"10007149","The University of Hull","12,160","30","65","35","20","12,305","485","1,470","1,950","0","14,255"
"10003239","ICON College of Technology and Management","1,535","0","0","0","0","1,535","0","0","0","0","1,535"
"10003270","Imperial College of Science, Technology and Medicine","8,605","180","205","60","0","9,050","3,215","7,400","10,615","0","19,660"
"10004023","London College of International Business Studies Ltd","40","0","0","0","0","40","0","0","0","0","40"
"10013220","Institute of Art - London Limited","75","0","0","0","0","75","55","180","235","0","315"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","50","50","0","50"
"10035638","Institute of Contemporary Music Performance","670","5","5","5","15","695","255","90","340","0","1,040"
"10029682","The Islamic College","80","0","0","0","0","85","0","0","0","0","85"
"10021682","Kaplan Open Learning (Essex) Limited","1,260","15","15","5","20","1,315","0","0","5","0","1,320"
"10007767","Keele University","9,695","45","255","60","30","10,085","225","570","795","0","10,880"
"10003566","Kensington College of Business","250","0","0","0","0","250","0","0","0","0","250"
"10007150","The University of Kent","14,525","25","105","45","30","14,735","1,360","2,615","3,970","0","18,710"
"10003645","King's College London","19,065","170","265","115","25","19,640","4,400","9,075","13,475","0","33,110"
"10008325","KLC School of Design","170","0","0","0","0","175","5","10","15","0","190"
"10003678","Kingston University","13,150","25","125","20","10","13,325","710","4,035","4,745","0","18,070"
"10003758","LAMDA Limited","135","5","5","0","0","150","40","135","175","0","325"
"10007768","The University of Lancaster","9,650","95","340","80","75","10,245","1,485","3,940","5,425","0","15,665"
"10066551","LCCM AU UK Limited","120","0","0","0","0","120","25","10","30","0","150"
"10003854","Leeds Arts University","1,860","25","30","15","10","1,940","55","150","205","0","2,145"
"10003861","Leeds Beckett University","20,170","65","215","135","50","20,640","370","1,195","1,565","0","22,205"
"10003798","Le Cordon Bleu Limited","105","5","0","0","0","110","25","180","205","0","315"
"10034449","Leeds Conservatoire","1,100","20","30","15","5","1,170","60","75","130","0","1,300"
"10007795","The University of Leeds","24,735","165","410","185","75","25,570","1,525","9,235","10,760","0","36,330"
"10003863","Leeds Trinity University","4,820","10","30","30","5","4,895","80","10","85","0","4,985"
"10007796","The University of Leicester","11,435","40","205","40","35","11,755","665","3,760","4,425","0","16,180"
"10007151","The University of Lincoln","14,990","70","125","40","15","15,240","210","975","1,185","0","16,425"
"10003956","Liverpool Hope University","3,855","10","170","695","35","4,765","130","90","220","0","4,985"
"10003957","Liverpool John Moores University","19,290","60","1,580","2,050","120","23,095","505","1,450","1,955","0","25,050"
"10003945","The Liverpool Institute for Performing Arts","635","15","30","10","5","695","35","155","190","0","885"
"10006842","The University of Liverpool","18,575","110","1,015","605","125","20,435","1,010","8,160","9,165","0","29,600"
"10003958","Liverpool School of Tropical Medicine","190","15","10","5","0","220","30","95","125","0","345"
"10007820","Grŵp Llandrillo Menai","15","0","1,285","0","0","1,300","0","0","0","0","1,300"
"10007162","University of the Arts, London","8,870","125","145","55","15","9,205","2,635","8,125","10,755","0","19,965"
"10013109","London Bridge Business Academy","225","0","0","0","0","225","0","0","0","0","225"
"10007769","London Business School","465","5","0","0","0","470","395","1,440","1,835","0","2,305"
"10030391","London Churchill College Ltd","420","0","0","0","0","420","0","0","0","0","420"
"10007797","University of London (Institutes and activities)","200","5","5","0","0","210","45","75","120","0","330"
"10039082","City and Guilds of London Art School","190","0","5","0","0","195","20","20","40","0","235"
"10023434","London School of Commerce & IT Limited","285","0","0","0","0","285","0","0","0","0","285"
"10004036","London Film School Limited","40","0","0","0","0","40","50","175","225","0","265"
"10015506","The London College","1,175","0","0","0","0","1,175","15","0","15","0","1,190"
"10004048","London Metropolitan University","9,165","20","50","10","5","9,250","630","510","1,140","0","10,390"
"10032594","London School of Academics Ltd","120","0","0","0","0","120","0","0","0","0","120"
"10004078","London South Bank University","14,785","20","70","25","10","14,905","580","1,355","1,935","0","16,840"
"10004063","London School of Economics and Political Science","3,730","50","75","20","5","3,885","2,070","6,095","8,170","0","12,050"
"10007771","London School of Hygiene and Tropical Medicine","510","10","5","5","0","530","95","465","560","0","1,090"
"10022285","London School of Management Education","480","0","0","0","0","480","0","0","0","0","480"
"10004075","London School of Theology","285","0","10","5","0","305","15","25","35","0","340"
"10004079","London Studio Centre","240","10","20","0","0","270","45","15","60","0","330"
"10062810","The London School of Architecture","80","0","0","0","0","80","5","0","10","0","90"
"10008289","The London Institute of Banking & Finance","235","5","0","0","0","240","5","5","10","0","245"
"10004035","The Film Education Training Trust Limited","20","0","0","0","0","25","20","40","65","0","85"
"10004113","Loughborough University","13,225","110","370","140","60","13,905","900","3,490","4,390","0","18,295"
"10009612","Luther King House Educational Trust","90","0","5","0","0","100","0","5","5","0","105"
"10004180","The Manchester Metropolitan University","29,300","145","775","365","80","30,670","840","1,910","2,750","0","33,420"
"10007798","The University of Manchester","23,515","325","855","385","70","25,150","3,060","12,275","15,335","0","40,485"
"10009527","Istituto Marangoni Limited","105","0","0","0","0","110","265","615","880","0","990"
"10023452","The Markfield Institute of Higher Education","100","0","0","0","0","100","5","0","5","0","105"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","80","0","0","0","0","80","0","0","0","0","80"
"10020416","Missio Dei","60","0","0","0","0","60","5","0","5","0","65"
"10030776","St Mellitus College","595","0","0","0","0","600","5","0","5","0","600"
"10004320","The Metanoia Institute","390","0","0","0","0","390","10","5","10","0","405"
"10004351","Middlesex University","14,385","70","85","25","20","14,585","1,915","3,675","5,590","0","20,175"
"10004365","Millennium Performing Arts Ltd","35","0","5","0","0","40","5","0","5","0","45"
"10032277","The Minster Centre","155","0","0","0","0","155","0","0","0","0","155"
"10004450","Mountview Academy of Theatre Arts","280","25","15","5","0","325","25","45","65","0","395"
"10023777","Mont Rose College of Management and Sciences","825","0","0","0","0","825","0","0","0","0","825"
"10023454","Moorlands College","240","0","5","0","0","250","10","5","15","0","265"
"10000216","All Nations Christian College","40","0","0","0","0","45","10","15","25","0","70"
"10004538","Nazarene Theological College","125","15","5","0","0","145","0","10","10","0","155"
"10030129","Nelson College London Ltd","1,140","0","5","0","0","1,140","0","0","0","0","1,140"
"10023456","Newbold College","55","0","0","0","0","55","25","15","40","0","95"
"10007799","Newcastle University","19,190","475","220","505","60","20,455","1,440","6,175","7,615","0","28,070"
"10045289","St Nicholas Montessori Training Limited","35","0","0","0","0","35","0","0","0","0","35"
"10048199","Northeastern University London","115","0","0","0","0","120","70","25","95","0","215"
"10008397","Norland College","255","5","10","0","0","275","10","5","15","0","290"
"10007138","The University of Northampton","9,550","35","85","30","10","9,705","350","2,005","2,355","0","12,060"
"10009614","Grŵp NPTC Group","0","0","165","0","0","170","0","0","0","0","170"
"10004740","Northern College of Acupuncture","135","15","0","0","0","150","0","0","0","0","150"
"10001282","University of Northumbria at Newcastle","21,315","225","120","610","50","22,320","1,180","4,825","6,010","0","28,325"
"10004775","Norwich University of the Arts","2,125","5","15","25","10","2,175","90","95","185","0","2,360"
"10007154","University of Nottingham","25,345","105","420","130","35","26,035","1,385","7,425","8,805","0","34,840"
"10004797","The Nottingham Trent University","29,945","70","330","125","90","30,560","1,225","4,000","5,225","0","35,785"
"10010227","Oak Hill College","125","0","0","5","0","130","5","5","5","0","135"
"10007773","The Open University","96,185","17,930","10,735","4,230","10","129,085","195","145","335","0","129,420"
"10023445","ICOM","45","0","0","0","0","45","0","0","0","0","45"
"10004930","Oxford Brookes University","13,635","90","290","40","130","14,185","780","2,015","2,795","5","16,985"
"10020439","Oxford Business College","35","0","0","0","0","35","5","30","35","0","65"
"10007774","The University of Oxford","16,290","425","410","145","40","17,310","2,595","6,000","8,595","0","25,910"
"10006243","St Patrick's International College","1,220","0","0","0","0","1,220","0","0","0","0","1,220"
"10005127","Arts University Plymouth","1,210","0","40","15","5","1,270","25","10","40","0","1,305"
"10007801","University of Plymouth","15,750","40","545","95","85","16,515","525","1,365","1,895","0","18,410"
"10019178","Point Blank Music School","350","5","5","5","0","365","75","90","160","0","525"
"10007155","The University of Portsmouth","20,430","75","355","105","55","21,025","1,180","4,565","5,750","0","26,775"
"10083476","The Prince's Foundation","5","0","0","0","0","5","5","15","20","0","25"
"10005337","Queen Margaret University, Edinburgh","355","3,485","25","100","20","3,985","850","295","1,140","0","5,130"
"10007775","Queen Mary University of London","13,995","80","150","65","5","14,295","1,850","5,520","7,370","0","21,665"
"10025197","University Centre Quayside Limited","75","0","0","0","0","75","0","0","0","0","75"
"10009292","Royal Academy of Dramatic Art","160","5","10","0","0","175","20","25","45","0","220"
"10005544","Royal Academy of Dance","80","10","0","5","0","95","25","5","30","0","125"
"10005389","Ravensbourne University London","2,110","5","10","15","0","2,140","180","215","395","0","2,535"
"10005470","Richmond, The American International University in London","305","5","5","0","0","310","195","380","575","0","885"
"10007802","The University of Reading","13,455","105","570","40","95","14,255","1,110","3,370","4,475","0","18,735"
"10003331","Regent's University London","405","5","0","0","0","410","520","1,285","1,800","0","2,210"
"10021100","Regents Theological College","170","5","25","5","0","205","5","0","5","0","210"
"10008455","Regent College London","1,445","0","0","0","0","1,445","0","0","0","0","1,445"
"10005500","Robert Gordon University","685","9,615","25","65","20","10,410","1,040","1,210","2,250","0","12,660"
"10007776","Roehampton University","11,160","15","30","25","5","11,230","470","790","1,260","0","12,495"
"10005523","Rose Bruford College of Theatre and Performance","580","10","30","0","5","625","35","75","110","0","735"
"10007835","Royal Academy of Music","395","30","30","5","5","460","170","230","400","0","860"
"10005545","Royal Agricultural University","925","15","30","5","0","980","30","115","145","0","1,125"
"10007777","Royal College of Art","635","15","10","0","0","670","515","1,465","1,980","0","2,645"
"10007778","Royal College of Music","370","25","20","5","0","415","195","280","475","0","890"
"10005561","Royal Conservatoire of Scotland","185","605","10","20","5","825","175","225","400","0","1,220"
"10007816","The Royal Central School of Speech and Drama","695","20","25","0","0","745","130","225","355","0","1,100"
"10005553","Royal Holloway and Bedford New College","8,340","15","125","25","30","8,530","860","2,140","3,000","0","11,530"
"10007837","Royal Northern College of Music","505","45","45","10","5","610","70","210","280","0","890"
"10007779","The Royal Veterinary College","1,755","45","65","20","0","1,880","85","545","630","0","2,510"
"10007803","The University of St. Andrews","2,550","3,090","90","155","20","5,910","975","3,650","4,625","0","10,535"
"10007839","SAE Education Limited","500","85","5","5","5","605","60","35","95","0","700"
"10007782","St George's, University of London","3,920","15","40","10","5","3,990","75","265","340","0","4,330"
"10008026","St Mary's University College","0","0","0","1,025","0","1,025","20","0","20","0","1,045"
"10007843","St Mary's University, Twickenham","4,470","15","65","80","20","4,655","275","530","810","0","5,460"
"10007156","The University of Salford","18,865","70","380","205","30","19,555","520","1,430","1,950","0","21,500"
"10021256","The Salvation Army","35","0","0","0","0","40","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","810","0","0","0","0","810","0","0","0","0","810"
"10007780","SOAS University of London","3,230","45","35","15","10","3,335","790","1,665","2,455","0","5,795"
"10005700","SRUC","135","1,365","10","15","0","1,525","35","5","40","5","1,570"
"10005790","Sheffield Hallam University","28,040","85","180","55","60","28,425","535","2,005","2,540","0","30,960"
"10007157","The University of Sheffield","18,390","105","350","65","45","18,960","1,510","9,590","11,095","0","30,055"
"10023458","The Sherwood Psychotherapy Training Institute Limited","230","0","0","0","0","230","0","0","0","0","230"
"10006022","Solent University","8,035","30","130","45","35","8,280","1,445","790","2,230","0","10,510"
"10007158","The University of Southampton","14,400","80","385","80","60","15,010","1,700","5,955","7,660","0","22,665"
"10006093","Spurgeon's College","265","5","5","0","0","275","5","10","15","0","295"
"10006299","Staffordshire University","14,435","125","380","125","35","15,100","205","365","575","0","15,675"
"10008098","Study Group","0","0","0","0","0","0","10","2,960","2,975","0","2,975"
"10007804","The University of Stirling","960","8,115","25","440","25","9,565","1,245","1,710","2,955","25","12,540"
"10037449","University of St Mark and St John","2,610","5","75","15","5","2,710","25","15","45","0","2,750"
"10008010","Stranmillis University College","5","0","0","1,190","0","1,200","10","0","10","0","1,210"
"10007805","The University of Strathclyde","1,050","18,085","60","250","0","19,445","1,145","3,730","4,880","5","24,330"
"10014001","University of Suffolk","8,595","10","35","10","5","8,650","815","95","910","0","9,565"
"10007159","The University of Sunderland","12,540","45","15","35","5","12,640","1,015","2,090","3,105","0","15,740"
"10007160","The University of Surrey","11,810","60","170","70","45","12,155","1,690","3,145","4,835","0","16,990"
"10007806","The University of Sussex","13,105","40","145","50","100","13,435","1,585","4,370","5,955","0","19,395"
"10007855","Swansea University","7,610","30","9,190","55","25","16,905","985","2,485","3,470","0","20,375"
"10007161","Teesside University","16,395","180","125","70","5","16,775","295","2,225","2,520","0","19,290"
"10008017","Trinity Laban Conservatoire of Music and Dance","845","35","15","25","0","920","195","135","325","0","1,250"
"10007858","University of Wales Trinity Saint David","4,275","20","7,630","25","5","11,950","325","425","750","0","12,700"
"10068157","University Centre Peterborough","195","0","0","0","0","195","0","0","0","0","200"
"10007114","University of the Highlands and Islands","230","9,290","20","15","5","9,560","255","90","345","0","9,905"
"10007807","Ulster University","1,680","140","70","20,425","5","22,320","1,370","1,230","2,605","0","24,925"
"10039956","The University of Law","9,225","10","280","50","45","9,610","260","625","885","0","10,495"
"10007784","University College London","20,240","245","330","95","30","20,940","4,905","15,550","20,460","0","41,400"
"10007793","University of South Wales","4,545","110","15,160","80","5","19,905","1,100","2,085","3,185","0","23,090"
"10007163","The University of Warwick","16,155","135","375","85","30","16,785","2,745","7,295","10,045","0","26,825"
"10007361","Waverley Abbey College","180","0","0","0","0","185","0","0","0","0","185"
"10007164","University of the West of England, Bristol","23,305","65","2,455","80","45","25,950","1,130","3,605","4,735","0","30,680"
"10007800","The University of the West of Scotland","825","13,750","10","35","5","14,625","615","870","1,485","0","16,105"
"10032288","West Dean College","50","0","0","0","0","50","5","10","10","0","60"
"10006566","The University of West London","9,085","60","95","30","5","9,275","1,410","1,295","2,710","0","11,985"
"10007165","The University of Westminster","12,860","30","55","20","5","12,975","2,170","4,325","6,495","0","19,470"
"10003614","The University of Winchester","7,325","20","80","30","90","7,545","135","320","455","0","8,000"
"10007166","The University of Wolverhampton","17,175","25","105","25","0","17,335","220","1,315","1,535","0","18,875"
"10007139","University of Worcester","8,710","15","350","30","5","9,110","445","625","1,070","0","10,180"
"10007833","Wrexham University","1,455","15","3,980","15","0","5,470","485","85","575","0","6,045"
"10007657","Writtle University College","680","5","5","15","0","710","30","25","55","0","765"
"10007713","York St John University","6,260","35","50","35","15","6,395","100","505","605","0","7,000"
"10007167","The University of York","14,595","165","290","80","75","15,200","815","3,775","4,590","0","19,790"
"","Total","1,627,535","177,190","103,595","62,645","4,450","1,975,415","147,950","406,430","554,375","80","2,529,870"
