﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2016/17 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10004063","London School of Economics and Political Science","5","0","10","15","5","5","0","0","0","0","5","0","5","5","5","5","5","0","0","0","0","0","0","60","3,665"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","700"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","155"
"10004079","London Studio Centre","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","285"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10008289","The London Institute of Banking & Finance","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","285"
"10004113","Loughborough University","25","0","30","45","10","15","10","20","15","0","20","25","20","15","5","15","25","15","15","10","10","15","0","375","13,550"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10004180","The Manchester Metropolitan University","20","0","15","40","10","15","10","125","50","0","5","50","15","20","15","110","10","20","145","45","5","120","0","855","30,620"
"10007798","The University of Manchester","35","10","60","130","15","40","5","80","55","5","20","60","15","20","35","55","35","30","95","40","10","65","0","925","26,985"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","395"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10004351","Middlesex University","10","0","0","20","5","0","5","5","0","0","5","5","5","5","0","5","0","5","5","0","5","5","0","85","14,950"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","50"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","10","290"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,175"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","205"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,055"
"10007799","Newcastle University","10","0","15","15","5","5","5","20","15","0","5","15","5","10","5","20","10","5","25","5","0","20","0","210","18,585"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","240"
"10007138","The University of Northampton","10","0","5","10","5","10","5","5","0","0","5","10","5","0","0","5","5","5","10","0","0","0","0","85","11,245"
"10009614","Grŵp NPTC Group","20","0","0","0","0","0","55","0","0","0","5","10","5","0","0","0","0","10","0","0","0","0","0","105","105"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10001282","University of Northumbria at Newcastle","5","0","5","10","0","5","0","20","5","0","0","0","5","0","5","5","5","5","10","5","0","5","0","95","23,300"
"10004775","Norwich University of the Arts","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,030"
"10007154","University of Nottingham","30","5","25","70","20","35","10","15","15","0","20","30","10","15","10","15","35","35","35","10","15","15","0","475","25,235"
"10004797","The Nottingham Trent University","15","0","15","30","5","15","10","15","5","0","15","15","10","10","5","10","15","15","25","5","5","15","0","250","25,435"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007773","The Open University","445","150","355","960","380","320","295","220","255","105","385","385","420","325","155","195","265","360","340","145","195","230","0","6,890","121,395"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10004930","Oxford Brookes University","25","5","35","45","20","15","10","10","10","0","10","20","15","20","10","10","25","25","10","10","10","20","0","355","14,600"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007774","The University of Oxford","30","0","45","100","10","20","5","15","5","0","10","20","15","10","10","10","45","20","15","5","5","20","0","425","16,395"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,870"
"10005127","Arts University Plymouth","0","0","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","25","1,275"
"10007801","University of Plymouth","85","10","50","95","40","55","20","10","5","5","45","10","35","35","10","5","60","40","10","5","20","5","0","635","19,555"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10007155","The University of Portsmouth","35","5","15","45","30","30","15","10","5","5","30","10","30","20","5","5","20","25","10","10","20","10","0","385","19,670"
