﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE Provider","Antrim and Newtownabbey","Armagh, Banbridge and Craigavon","Belfast","Causeway Coast and Glens","Derry and Strabane","Fermanagh and Omagh","Lisburn and Castlereagh","Mid Ulster","Mid and East Antrim","North Down and Ards","Newry, Mourne and Down","Northern Ireland (district council area unknown)","Total Northern Ireland","Total"
"10007850","The University of Bath","5","15","20","5","5","5","25","5","10","20","10","0","125","13,140"
"10007152","University of Bedfordshire","0","5","5","0","0","0","0","5","0","0","0","0","25","11,250"
"10005343","Queen's University Belfast","1,400","2,175","3,865","1,040","1,130","1,045","1,900","1,400","1,335","1,745","2,045","30","19,115","20,715"
"10037544","BIMM University","5","5","5","5","5","0","0","0","0","5","5","0","30","4,370"
"10007760","Birkbeck College","0","0","5","0","5","0","0","0","0","0","0","0","15","10,000"
"10007140","Birmingham City University","5","15","10","10","5","5","5","5","10","15","5","0","95","22,905"
"10006840","The University of Birmingham","10","5","15","10","5","5","10","0","5","10","10","0","80","25,735"
"10000712","University College Birmingham","0","5","5","0","0","0","0","0","0","0","0","0","10","3,355"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","5","2,775"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","5","2,260"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","1,265"
"10006841","The University of Bolton","0","0","5","0","0","0","0","0","0","0","5","0","20","7,325"
"10000385","The Arts University Bournemouth","5","0","0","5","0","5","0","0","0","0","5","0","20","2,855"
"10000824","Bournemouth University","5","5","5","5","5","0","5","0","5","10","0","0","40","14,765"
"10031982","BPP University","0","0","10","5","5","0","10","0","0","0","0","0","30","7,540"
"10007785","The University of Bradford","5","0","5","0","0","0","5","0","0","5","0","0","25","8,165"
"10000886","The University of Brighton","15","5","10","5","15","5","10","5","5","15","10","0","95","16,465"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10007786","The University of Bristol","5","15","40","20","10","15","15","5","15","20","20","5","190","20,210"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10000961","Brunel University London","0","0","0","0","0","0","5","0","0","0","0","0","10","10,940"
"10000975","Buckinghamshire New University","0","5","10","5","5","5","5","5","0","5","5","0","45","13,175"
"10007787","The University of Buckingham","0","0","0","0","0","0","0","0","0","0","0","0","5","2,215"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007788","The University of Cambridge","15","15","50","10","15","5","25","5","10","20","10","0","180","13,790"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10001143","Canterbury Christ Church University","0","0","10","5","0","0","0","0","5","5","5","0","35","12,700"
"10007814","Cardiff University","15","15","25","15","25","25","25","10","10","20","10","0","195","24,785"
"10007854","Cardiff Metropolitan University","5","5","5","0","5","0","5","5","0","10","0","0","35","9,010"
"10007141","The University of Central Lancashire","10","15","25","25","20","15","10","10","10","15","20","0","175","20,605"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007848","University of Chester","10","20","10","5","15","20","10","5","5","20","5","0","135","12,400"
"10007137","The University of Chichester","0","0","5","0","5","0","0","0","0","0","0","0","15","5,310"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"10001478","City, University of London","0","5","10","5","5","0","5","0","0","5","5","0","40","12,760"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10001653","Conservatoire for Dance and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","670"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","300"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001726","Coventry University","5","5","10","5","15","0","5","5","0","5","5","0","65","24,985"
"10007822","Cranfield University","0","0","5","0","0","0","0","0","0","0","0","0","10","2,680"
"10006427","University for the Creative Arts","0","0","10","0","5","0","0","5","5","5","0","0","35","5,110"
"10007842","University of Cumbria","30","40","35","20","10","15","30","15","20","35","35","0","285","7,640"
"10001883","De Montfort University","5","10","10","5","5","5","5","5","5","5","5","5","70","22,060"
"10007851","University of Derby","15","15","15","5","5","10","10","5","5","10","10","0","110","17,735"
"10007852","The University of Dundee","75","75","130","40","30","30","75","35","45","100","70","0","700","13,270"
"10007143","University of Durham","25","20","45","15","10","5","25","5","20","35","20","0","230","13,260"
"10007789","The University of East Anglia","5","10","10","10","5","0","10","5","5","5","5","0","70","14,540"
"10007144","The University of East London","0","5","5","5","0","0","0","0","0","0","0","0","25","11,745"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","375"
"10007823","Edge Hill University","15","10","20","40","25","25","10","10","15","15","20","0","215","13,195"
"10007772","Edinburgh Napier University","25","20","15","10","20","15","30","5","10","40","30","0","225","10,750"
"10007790","The University of Edinburgh","35","50","90","40","55","40","60","25","35","65","50","0","545","20,750"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","1,235"
"10007791","The University of Essex","0","5","15","0","5","5","5","5","0","5","10","0","70","11,475"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","10","2,805"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","5","5","15","10","5","10","10","5","5","25","5","0","95","19,750"
"10008640","Falmouth University","0","5","5","0","0","0","0","0","0","0","5","0","25","5,610"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","5","350"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","5","390"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","765"
"10007762","Glasgow Caledonian University","5","15","15","20","20","15","15","5","10","10","5","0","135","15,325"
"10002681","Glasgow School of Art","0","0","5","5","0","0","5","5","0","0","0","0","25","1,505"
"10007794","The University of Glasgow","45","35","125","60","50","30","100","30","35","70","45","0","630","21,975"
"10007145","University of Gloucestershire","0","5","5","0","5","0","5","0","0","5","5","0","30","7,415"
"10002718","Goldsmiths College","0","0","5","5","0","0","5","0","0","0","0","0","20","7,215"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10007146","The University of Greenwich","0","5","0","5","5","5","0","5","5","5","5","0","40","14,720"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","5","0","0","5","730"
"10040812","Harper Adams University","5","25","5","25","10","20","5","20","10","10","10","0","145","4,415"
"10080811","Hartpury University","0","5","0","0","0","0","0","0","0","5","0","0","15","1,840"
"10007764","Heriot-Watt University","30","35","65","40","35","20","45","20","15","55","30","5","395","7,815"
"10007147","University of Hertfordshire","5","5","5","0","5","0","5","0","0","0","5","0","45","19,195"
"10007148","The University of Huddersfield","5","5","10","5","0","5","0","0","0","5","0","0","40","14,025"
"10007149","The University of Hull","0","5","0","0","5","0","5","5","5","0","0","0","35","12,305"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","1,535"
"10003270","Imperial College of Science, Technology and Medicine","5","5","10","10","5","0","10","0","5","5","5","0","60","9,050"
"10004023","London College of International Business Studies Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","695"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","1,315"
"10007767","Keele University","0","5","10","0","5","5","5","5","0","10","10","0","60","10,085"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10007150","The University of Kent","0","0","15","10","5","5","0","0","5","5","5","0","45","14,735"
"10003645","King's College London","5","20","25","5","5","5","15","5","5","10","10","5","115","19,640"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10003678","Kingston University","0","0","0","0","0","0","0","0","0","5","0","0","20","13,325"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10007768","The University of Lancaster","10","10","10","10","5","5","10","5","0","10","10","0","80","10,245"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10003854","Leeds Arts University","0","0","0","5","0","0","0","0","0","0","0","0","15","1,940"
"10003861","Leeds Beckett University","5","15","15","10","15","15","10","10","10","20","15","0","135","20,640"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10034449","Leeds Conservatoire","0","0","5","5","0","0","0","0","0","5","0","0","15","1,170"
"10007795","The University of Leeds","15","15","40","15","20","15","15","5","15","20","10","0","185","25,570"
"10003863","Leeds Trinity University","5","5","5","0","5","5","0","0","0","5","0","0","30","4,895"
"10007796","The University of Leicester","0","5","10","5","5","0","5","0","0","5","10","0","40","11,755"
"10007151","The University of Lincoln","5","5","5","5","0","0","5","0","5","5","5","0","40","15,240"
"10003956","Liverpool Hope University","45","70","100","65","95","65","55","50","40","35","80","0","695","4,765"
"10003957","Liverpool John Moores University","130","195","285","195","285","210","135","125","105","120","260","0","2,050","23,095"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","5","5","0","10","695"
"10006842","The University of Liverpool","40","45","115","55","70","45","60","40","25","55","55","0","605","20,435"
"10003958","Liverpool School of Tropical Medicine","0","0","5","0","0","0","0","0","0","0","0","0","5","220"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","1,300"
"10007162","University of the Arts, London","5","5","10","0","5","5","5","5","0","10","5","0","55","9,205"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","470"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","1,175"
"10004048","London Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","10","9,250"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10004078","London South Bank University","0","5","5","5","5","0","0","0","0","0","0","0","25","14,905"
"10004063","London School of Economics and Political Science","0","5","5","0","0","0","5","0","0","0","0","0","20","3,885"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","5","530"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","480"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","5","305"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004113","Loughborough University","10","10","25","10","5","5","25","15","0","20","5","0","140","13,905"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10004180","The Manchester Metropolitan University","30","20","65","25","80","25","30","20","25","25","25","0","365","30,670"
"10007798","The University of Manchester","20","35","85","30","45","20","40","25","20","40","25","0","385","25,150"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","600"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"10004351","Middlesex University","0","5","5","5","0","0","0","0","5","0","0","0","25","14,585"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","5","325"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","825"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","1,140"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10007799","Newcastle University","45","25","100","60","30","35","65","10","35","75","30","5","505","20,455"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","275"
"10007138","The University of Northampton","0","0","0","5","5","0","5","0","0","5","5","0","30","9,705"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10001282","University of Northumbria at Newcastle","35","65","80","75","75","45","75","15","20","85","35","0","610","22,320"
"10004775","Norwich University of the Arts","10","0","0","0","0","0","5","0","0","0","5","0","25","2,175"
"10007154","University of Nottingham","10","15","30","5","10","15","15","5","10","15","5","0","130","26,035"
"10004797","The Nottingham Trent University","15","15","15","10","15","10","15","5","10","10","5","0","125","30,560"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","5","130"
"10007773","The Open University","375","475","1,025","210","230","185","400","205","310","435","365","10","4,230","129,085"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10004930","Oxford Brookes University","5","5","10","5","0","0","5","0","0","5","5","0","40","14,185"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007774","The University of Oxford","10","15","30","15","15","5","15","10","10","10","10","0","145","17,310"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","1,220"
"10005127","Arts University Plymouth","5","5","0","0","0","0","0","0","0","5","0","0","15","1,270"
"10007801","University of Plymouth","10","10","15","10","5","10","10","5","10","10","5","0","95","16,515"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","5","365"
"10007155","The University of Portsmouth","10","10","15","10","5","5","10","5","10","15","5","0","105","21,025"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10005337","Queen Margaret University, Edinburgh","5","10","5","10","15","10","10","5","15","10","5","0","100","3,985"
"10007775","Queen Mary University of London","5","5","15","5","10","5","5","5","0","5","5","0","65","14,295"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","5","0","0","5","95"
"10005389","Ravensbourne University London","0","0","5","5","0","0","0","0","5","0","0","0","15","2,140"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10007802","The University of Reading","0","5","5","5","0","0","0","5","5","10","5","0","40","14,255"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","410"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","205"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","1,445"
"10005500","Robert Gordon University","0","10","10","5","5","5","5","5","5","10","5","0","65","10,410"
"10007776","Roehampton University","5","0","5","0","0","5","0","0","0","0","5","0","25","11,230"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","625"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","460"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","5","980"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","670"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","5","415"
"10005561","Royal Conservatoire of Scotland","0","5","5","5","0","0","0","0","0","0","0","0","20","825"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10005553","Royal Holloway and Bedford New College","0","5","5","0","0","0","0","0","0","5","0","0","25","8,530"
"10007837","Royal Northern College of Music","0","0","5","0","0","0","0","0","0","0","0","0","10","610"
"10007779","The Royal Veterinary College","0","0","0","0","0","5","5","5","0","5","0","0","20","1,880"
"10007803","The University of St. Andrews","10","15","30","20","5","5","20","10","15","25","5","0","155","5,910"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","5","605"
"10007782","St George's, University of London","0","0","0","0","0","0","5","0","0","0","0","0","10","3,990"
"10008026","St Mary's University College","50","100","195","65","65","100","55","165","20","5","200","0","1,025","1,025"
"10007843","St Mary's University, Twickenham","5","5","5","5","15","10","5","10","5","5","10","0","80","4,655"
"10007156","The University of Salford","15","15","40","20","20","20","15","10","20","20","10","0","205","19,555"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","810"
"10007780","SOAS University of London","0","0","5","0","0","0","0","0","0","0","0","0","15","3,335"
"10005700","SRUC","0","5","0","5","0","0","0","0","0","0","5","0","15","1,525"
"10005790","Sheffield Hallam University","5","5","10","5","5","0","5","5","0","10","5","0","55","28,425"
"10007157","The University of Sheffield","5","5","15","5","5","0","10","0","5","5","10","0","65","18,960"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"10006022","Solent University","0","5","10","5","5","5","0","0","5","10","0","0","45","8,280"
"10007158","The University of Southampton","5","10","20","5","5","5","5","5","10","15","5","0","80","15,010"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","275"
"10006299","Staffordshire University","20","20","15","5","5","10","10","5","10","10","15","0","125","15,100"
"10007804","The University of Stirling","35","50","50","30","25","20","40","15","60","70","45","0","440","9,565"
"10037449","University of St Mark and St John","0","0","5","0","0","5","0","0","0","5","0","0","15","2,710"
"10008010","Stranmillis University College","100","155","145","65","40","95","125","85","135","140","110","5","1,190","1,200"
"10007805","The University of Strathclyde","30","15","30","25","25","5","20","5","20","45","25","0","250","19,445"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","0","0","10","8,650"
"10007159","The University of Sunderland","10","5","5","5","5","0","0","5","0","5","0","0","35","12,640"
"10007160","The University of Surrey","5","5","5","5","5","5","10","5","5","10","10","0","70","12,155"
"10007806","The University of Sussex","10","5","10","0","5","0","5","0","5","5","5","0","50","13,435"
"10007855","Swansea University","0","5","10","5","5","0","5","5","5","5","10","0","55","16,905"
"10007161","Teesside University","5","5","10","10","5","10","5","5","5","5","5","0","70","16,775"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","5","0","0","5","0","0","5","0","0","0","0","25","920"
"10007858","University of Wales Trinity Saint David","0","5","5","0","0","0","0","0","5","0","5","0","25","11,950"
"10068157","University Centre Peterborough","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007114","University of the Highlands and Islands","5","0","5","0","0","0","0","0","0","0","0","0","15","9,560"
"10007807","Ulster University","1,510","2,170","3,165","1,740","2,280","1,440","1,410","2,065","1,445","1,140","2,050","10","20,425","22,320"
"10039956","The University of Law","5","5","10","5","5","5","5","0","5","5","0","0","50","9,610"
"10007784","University College London","5","10","20","5","5","15","10","0","5","10","10","0","95","20,940"
"10007793","University of South Wales","5","10","15","10","10","10","5","5","5","0","5","0","80","19,905"
"10007163","The University of Warwick","5","10","15","5","10","0","10","5","0","15","10","0","85","16,785"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"10007164","University of the West of England, Bristol","5","5","15","10","5","5","5","5","10","5","5","0","80","25,950"
"10007800","The University of the West of Scotland","5","5","5","0","5","5","0","0","0","5","0","0","35","14,625"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10006566","The University of West London","0","10","0","0","0","0","5","0","0","5","0","0","30","9,275"
"10007165","The University of Westminster","5","0","5","0","0","0","0","0","0","0","0","0","20","12,975"
"10003614","The University of Winchester","0","5","5","0","5","0","5","0","0","10","5","0","30","7,545"
"10007166","The University of Wolverhampton","5","5","0","0","5","5","0","0","0","5","0","0","25","17,335"
"10007139","University of Worcester","0","0","5","0","5","0","5","0","5","5","5","0","30","9,110"
"10007833","Wrexham University","5","0","5","5","0","0","0","0","0","0","0","0","15","5,470"
"10007657","Writtle University College","0","5","0","0","0","0","5","0","0","0","0","0","15","710"
"10007713","York St John University","5","5","0","5","0","5","0","5","0","5","0","0","35","6,395"
"10007167","The University of York","10","5","10","5","5","5","5","0","5","15","10","0","80","15,200"
"","Total","4,695","6,660","11,070","4,585","5,360","4,015","5,520","4,785","4,285","5,305","6,260","105","62,645","1,975,415"
