﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2014/15 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","510"
"10007788","The University of Cambridge","25","5","15","50","5","15","5","10","10","0","10","30","5","15","15","5","15","15","10","5","5","20","0","295","13,145"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275"
"10001143","Canterbury Christ Church University","5","0","0","10","5","0","0","0","0","0","0","5","5","10","0","0","5","0","5","0","0","0","0","60","15,170"
"10007814","Cardiff University","610","205","820","3,555","670","665","350","145","210","180","460","275","805","285","175","120","355","565","135","105","320","150","145","11,315","23,490"
"10007854","Cardiff Metropolitan University","285","110","400","1,690","415","285","185","45","80","130","335","135","535","130","70","40","165","295","40","45","170","40","5","5,620","8,950"
"10007141","The University of Central Lancashire","5","0","5","15","5","10","0","40","25","5","10","10","10","5","10","40","5","5","45","15","0","30","0","295","22,775"
"10007848","University of Chester","10","0","5","15","10","10","10","175","90","0","10","80","10","10","10","200","10","15","535","75","5","305","0","1,600","13,840"
"10007137","The University of Chichester","5","0","0","0","5","5","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","35","5,305"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","210"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"10001478","City, University of London","5","0","5","20","0","5","0","5","0","0","0","0","5","5","5","5","5","5","5","0","0","0","5","85","11,065"
"10013357","The Academy of Contemporary Music","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","720"
"10001653","Conservatoire for Dance and Drama","5","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","30","870"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10001726","Coventry University","10","0","5","25","5","10","5","10","5","5","10","15","15","10","5","5","15","10","15","5","5","10","0","200","18,500"
"10007822","Cranfield University","5","0","5","10","5","5","0","0","0","0","0","0","0","5","5","0","10","0","5","0","0","0","0","65","1,835"
"10006427","University for the Creative Arts","5","0","5","10","0","0","0","5","5","0","5","5","5","0","0","5","0","0","5","0","0","0","0","55","4,135"
"10007842","University of Cumbria","5","0","5","5","5","5","5","15","5","0","5","10","5","0","0","10","0","5","15","5","0","10","5","110","8,775"
"10001883","De Montfort University","5","5","10","30","0","10","5","15","5","0","5","10","5","0","10","5","5","10","10","5","5","10","0","170","16,840"
"10007851","University of Derby","10","0","5","15","0","5","5","20","10","5","5","15","5","5","5","15","10","10","10","5","0","15","0","180","14,625"
"10007852","The University of Dundee","5","0","5","25","5","5","0","5","5","0","5","0","0","0","5","5","0","0","0","0","0","5","0","85","12,660"
"10007143","University of Durham","15","0","15","30","10","10","0","15","10","0","5","25","5","10","10","20","20","10","15","10","5","20","0","250","12,960"
"10007789","The University of East Anglia","10","0","10","15","5","5","5","5","5","0","5","10","5","0","5","0","5","5","5","5","5","5","0","110","12,100"
"10007144","The University of East London","10","0","5","20","0","5","0","5","5","0","5","10","0","5","5","0","5","5","0","0","0","0","0","90","14,060"
"10007823","Edge Hill University","0","0","5","10","0","5","5","35","15","0","5","20","5","5","5","40","0","0","100","25","5","60","0","350","15,915"
"10007772","Edinburgh Napier University","10","0","0","5","0","0","5","0","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","55","10,355"
"10007790","The University of Edinburgh","10","5","10","25","10","10","10","10","15","0","5","15","5","5","10","10","10","10","10","5","0","10","0","210","18,805"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10007791","The University of Essex","5","0","0","15","5","5","0","0","0","0","5","5","5","5","0","5","5","5","5","0","0","5","0","85","9,745"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","485"
"10008229","EThames Graduate School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","580"
"10007792","The University of Exeter","65","5","85","190","25","50","35","10","10","5","40","30","35","30","15","5","75","55","5","10","25","10","0","820","15,330"
"10008640","Falmouth University","5","0","15","20","5","5","5","0","5","0","10","10","5","10","10","5","10","15","5","0","0","5","0","135","3,975"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10007762","Glasgow Caledonian University","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","14,680"
"10002681","Glasgow School of Art","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","1,340"
"10007794","The University of Glasgow","5","0","0","10","0","5","0","5","5","0","0","5","5","5","0","5","5","5","0","0","0","5","0","65","19,480"
"10007145","University of Gloucestershire","15","5","30","65","20","50","15","5","5","0","30","25","20","15","10","0","45","10","10","0","15","5","0","395","7,475"
"10002718","Goldsmiths College","10","0","5","20","5","0","5","5","5","0","5","10","5","5","5","5","10","10","5","5","0","0","0","110","6,050"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","845"
"10007146","The University of Greenwich","10","0","5","15","5","10","5","5","0","0","5","5","0","10","0","5","5","10","5","0","0","10","0","120","17,045"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7,050"
"10007825","Guildhall School of Music and Drama","0","0","0","5","0","0","0","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","30","615"
"10040812","Harper Adams University","10","0","10","10","5","5","5","10","20","0","5","80","10","30","20","30","20","25","15","10","0","10","0","330","4,825"
"10007764","Heriot-Watt University","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","5","0","0","0","0","0","5","0","35","7,015"
"10007147","University of Hertfordshire","10","0","5","25","5","5","5","5","0","0","10","5","5","5","5","10","10","5","10","5","5","5","5","145","20,685"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","625"
"10042194","Holborn College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350"
"10007148","The University of Huddersfield","5","0","0","0","5","0","0","5","10","0","0","5","5","5","0","10","0","0","20","5","0","10","0","100","16,400"
"10007149","The University of Hull","10","0","5","10","0","0","5","10","0","0","5","10","5","5","5","15","5","0","15","0","0","5","0","120","13,890"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,465"
"10003270","Imperial College of Science, Technology and Medicine","15","0","20","40","5","5","5","5","5","0","10","10","5","5","5","5","10","15","5","0","0","5","0","175","8,645"
"10007766","Institute of Education","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4,815"
"10035638","Institute of Contemporary Music Performance","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","525"
"10007767","Keele University","15","0","5","30","5","5","15","25","20","0","10","25","5","10","5","20","15","10","25","10","5","40","0","290","8,130"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270"
"10007150","The University of Kent","10","0","10","20","5","5","5","0","0","0","5","10","10","0","0","5","10","10","5","5","0","0","0","125","14,300"
"10003645","King's College London","35","0","25","65","5","20","15","10","5","0","5","10","10","10","10","10","25","20","5","0","5","10","0","300","20,355"
"10003678","Kingston University","25","5","15","45","5","15","10","5","5","0","5","10","10","10","5","5","0","15","5","5","5","5","0","210","17,860"
"10007768","The University of Lancaster","5","0","5","20","0","5","0","25","15","0","5","15","5","5","10","25","10","10","50","5","5","40","0","255","8,610"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","20","1,145"
"10003861","Leeds Beckett University","5","0","5","15","5","10","0","35","25","0","5","15","5","5","0","30","0","5","45","5","0","25","0","250","23,955"
"10007795","The University of Leeds","15","0","20","35","5","5","5","30","15","0","15","25","5","10","5","30","20","10","45","15","5","30","0","350","24,835"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","20","3,465"
"10007796","The University of Leicester","15","0","20","50","10","15","5","5","5","5","15","10","15","15","5","5","15","10","20","5","10","15","0","270","11,940"
"10007151","The University of Lincoln","5","0","5","10","5","0","5","10","0","0","0","5","5","5","0","0","5","0","10","0","0","5","0","80","11,565"
"10003956","Liverpool Hope University","0","0","0","5","0","0","0","35","15","0","0","10","0","0","0","25","0","5","25","5","5","20","0","150","5,330"
"10003957","Liverpool John Moores University","10","0","5","15","5","5","5","180","145","5","5","50","15","5","10","155","5","10","270","115","0","175","0","1,190","19,360"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","5","0","0","0","0","30","550"
"10006842","The University of Liverpool","35","0","45","75","10","20","5","75","60","0","10","55","15","15","25","55","20","25","160","45","5","95","5","860","15,850"
"10007162","University of the Arts, London","20","0","10","20","5","5","5","5","10","0","5","10","10","10","0","5","5","5","5","5","5","5","0","150","9,635"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,685"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007769","London Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","550"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","765"
"10018361","City of London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","745"
"10004048","London Metropolitan University","5","0","5","20","0","10","0","5","5","0","0","5","0","5","0","10","0","10","10","0","0","5","0","90","12,155"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10004078","London South Bank University","10","0","5","10","0","5","5","5","0","0","5","0","5","0","0","5","5","5","0","0","0","5","0","75","15,875"
"10004063","London School of Economics and Political Science","5","0","5","15","0","5","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","60","3,545"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","640"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"10004079","London Studio Centre","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","270"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10008289","The London Institute of Banking & Finance","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","995"
"10004113","Loughborough University","20","0","30","40","15","10","10","20","15","0","10","20","20","15","10","15","25","10","15","10","5","25","0","350","12,645"
"10004180","The Manchester Metropolitan University","20","0","20","40","5","15","5","150","60","5","5","45","15","10","15","120","10","15","140","45","5","105","0","855","29,205"
"10007798","The University of Manchester","40","5","50","115","15","45","10","100","50","5","10","60","15","25","30","75","45","25","110","40","5","70","0","940","26,380"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","265"
"10004351","Middlesex University","5","0","0","20","0","0","0","0","0","0","0","0","10","0","0","0","0","5","5","0","5","0","0","70","13,175"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","15","290"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","190"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,005"
"10007799","Newcastle University","10","0","10","15","0","10","0","20","10","0","5","15","5","10","5","20","5","5","20","5","0","25","0","195","16,495"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","135"
"10007138","The University of Northampton","5","0","10","10","5","5","5","0","0","0","0","5","5","10","0","10","0","5","10","0","5","0","0","95","11,775"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10001282","University of Northumbria at Newcastle","5","0","5","5","0","5","5","10","5","0","5","5","5","5","0","10","5","5","10","5","0","10","0","100","23,755"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1,780"
"10007154","University of Nottingham","40","0","30","65","10","30","10","20","15","5","20","25","15","20","10","15","35","20","25","10","5","20","0","455","24,660"
"10004797","The Nottingham Trent University","15","0","10","25","0","10","0","15","5","0","10","5","5","5","5","10","15","15","15","5","5","15","0","195","23,440"
"10007773","The Open University","470","145","370","1,115","370","320","275","275","260","105","350","400","450","330","170","215","260","420","375","170","180","265","0","7,295","132,045"
"10004930","Oxford Brookes University","35","5","30","35","15","15","10","10","10","5","10","35","15","25","10","15","30","20","15","10","10","15","10","390","14,205"
"10007774","The University of Oxford","35","0","35","75","10","15","10","10","5","0","10","30","15","15","15","5","40","25","10","5","10","15","0","400","18,660"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,680"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","15","950"
"10007801","University of Plymouth","70","5","50","80","20","35","20","5","15","10","50","15","35","30","10","5","60","50","5","5","25","5","0","595","23,395"
"10007155","The University of Portsmouth","40","0","15","45","20","20","15","5","5","5","20","10","30","15","5","5","30","25","5","0","20","0","0","330","17,725"
"10005337","Queen Margaret University, Edinburgh","5","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","30","4,165"
"10007775","Queen Mary University of London","15","0","10","45","5","5","5","5","5","5","5","5","5","5","5","0","10","10","5","0","5","5","0","160","10,690"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","105"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","15","1,890"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310"
"10007802","The University of Reading","50","5","65","115","10","25","15","5","5","5","20","15","25","20","10","5","40","25","5","0","10","0","0","470","10,475"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","510"
"10021100","Regents Theological College","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","160"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","550"
"10005500","Robert Gordon University","5","0","0","5","0","5","0","5","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","10,510"
"10007776","Roehampton University","5","0","5","10","0","5","5","0","0","0","0","5","5","0","0","5","5","5","5","0","0","0","0","65","6,745"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","690"
"10007835","Royal Academy of Music","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","5","0","25","410"
"10005545","Royal Agricultural University","0","0","5","0","0","0","0","0","0","0","0","5","0","5","5","0","5","5","0","0","0","5","0","40","1,025"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","620"
"10007778","Royal College of Music","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","20","425"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","730"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","20","760"
"10005553","Royal Holloway and Bedford New College","10","0","15","30","5","10","5","5","5","0","10","5","5","5","5","0","10","0","5","0","0","0","0","145","6,775"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","5","5","0","0","0","0","5","0","0","5","5","0","0","0","0","0","40","600"
"10007779","The Royal Veterinary College","0","0","0","15","0","0","0","0","0","0","5","0","0","5","0","0","5","5","5","5","0","0","0","50","1,850"
"10007803","The University of St. Andrews","5","0","0","5","0","5","0","0","5","0","5","5","5","0","5","5","5","5","5","0","0","5","0","70","5,635"
"10007839","SAE Education Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","780"
"10007782","St George's, University of London","5","0","5","15","0","5","0","0","0","0","5","0","0","0","5","0","5","5","0","0","5","0","0","60","5,125"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,135"
"10007843","St Mary's University, Twickenham","10","0","0","15","5","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","50","4,980"
"10007156","The University of Salford","5","0","0","15","5","5","5","45","15","0","5","10","5","5","5","30","0","5","40","10","0","25","0","240","15,775"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,530"
"10007780","SOAS University of London","5","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","0","30","3,025"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1,485"
"10005790","Sheffield Hallam University","10","5","5","25","5","5","5","25","10","0","5","20","5","5","5","25","10","10","40","10","0","30","0","255","28,115"
"10007157","The University of Sheffield","20","5","20","40","5","10","5","25","20","0","10","20","10","10","15","10","15","15","35","15","5","25","0","350","18,750"
"10005916","Slough Borough Council","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
