﻿Title:,"Table 1 - HE staff by HE provider and activity standard occupational classification"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT025 Table 1
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/staff/table-1
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/staff/table-1.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Mode of employment,All 
,Academic year,2018/19 
Search:,


"UKPRN","HE Provider","Managers, directors and senior officials","Professional occupations","Associate professional occupations","Clerical and manual occupations","Total academic staff","Managers, directors and senior officials ","Professional occupations ","Associate professional occupations ","Administrative and secretarial occupations","Skilled trades occupations","Caring, leisure and other service occupations","Sales and customer service occupations","Process, plant and machine operatives","Elementary occupations","Total non-academic staff","Total"
"10007854","Cardiff Metropolitan University","0","710","5","0","715","35","110","205","235","15","20","0","0","55","680","1,395"
"10007141","The University of Central Lancashire","0","1,540","70","0","1,610","10","185","440","665","20","65","10","10","190","1,595","3,200"
"10007848","University of Chester","0","660","0","0","665","45","215","270","345","45","50","5","10","155","1,140","1,805"
"10007137","The University of Chichester","0","520","0","0","520","30","35","120","105","25","20","20","0","40","400","920"
"10001478","City, University of London","0","2,115","5","0","2,125","75","295","375","410","20","20","20","5","50","1,260","3,385"
"10001653","Conservatoire for Dance and Drama","0","310","0","0","310","15","110","15","135","5","10","20","0","0","305","615"
"10007761","Courtauld Institute of Art","0","40","0","0","40","10","50","15","25","0","0","0","0","0","100","140"
"10001726","Coventry University","5","2,615","10","0","2,630","240","260","310","830","25","25","85","15","195","1,980","4,615"
"10007822","Cranfield University","0","670","10","0","680","25","130","280","345","35","10","0","5","25","850","1,530"
"10006427","University for the Creative Arts","0","305","60","0","365","35","75","125","175","5","25","5","0","30","475","840"
"10007842","University of Cumbria","0","485","0","0","485","10","20","175","260","20","10","0","15","35","550","1,035"
"10001883","De Montfort University","0","1,535","5","0","1,540","70","190","545","440","25","50","5","5","175","1,500","3,040"
"10007851","University of Derby","0","1,415","45","0","1,460","50","135","230","610","35","150","0","20","185","1,420","2,880"
"10007852","The University of Dundee","0","1,400","5","0","1,405","40","400","530","585","60","40","5","5","180","1,845","3,250"
"10007143","University of Durham","0","1,720","0","0","1,720","40","565","475","730","155","125","15","5","535","2,640","4,360"
"10007789","The University of East Anglia","0","1,995","0","0","1,995","45","305","525","580","65","115","15","5","375","2,035","4,035"
"10007144","The University of East London","0","830","0","0","830","45","145","145","265","15","5","30","0","10","660","1,490"
"10007823","Edge Hill University","0","1,035","0","0","1,040","55","140","215","315","25","90","15","5","160","1,020","2,060"
"10007772","Edinburgh Napier University","5","830","5","0","840","20","240","180","260","50","5","5","15","140","910","1,750"
"10007790","The University of Edinburgh","5","7,255","50","0","7,310","175","1,220","1,595","2,350","160","350","55","5","1,185","7,100","14,410"
"10007791","The University of Essex","0","1,310","5","0","1,320","30","425","350","495","55","15","30","10","115","1,525","2,845"
"10007792","The University of Exeter","5","2,805","0","0","2,810","75","710","730","690","185","110","50","10","180","2,745","5,555"
"10008640","Falmouth University","0","285","25","0","310","10","55","35","100","0","0","0","0","20","215","525"
"10004511","The National Film and Television School","0","35","0","0","35","5","15","5","60","10","0","0","0","0","90","125"
"10007762","Glasgow Caledonian University","0","740","0","0","745","40","125","210","255","15","20","0","5","120","785","1,530"
"10002681","Glasgow School of Art","0","140","85","0","225","5","5","30","270","0","0","0","0","0","305","530"
"10007794","The University of Glasgow","0","4,255","15","0","4,275","115","655","850","1,260","105","190","15","25","520","3,740","8,015"
"10007145","University of Gloucestershire","0","605","5","0","610","25","180","225","165","20","15","0","0","25","655","1,265"
"10002718","Goldsmiths College","0","1,160","0","0","1,160","35","155","260","285","25","10","5","5","15","790","1,950"
"10007146","The University of Greenwich","5","1,265","5","0","1,275","40","180","175","445","10","10","5","5","25","895","2,170"
"10007825","Guildhall School of Music and Drama","15","735","15","0","765","20","45","25","35","5","0","0","0","0","130","895"
"10040812","Harper Adams University","0","190","0","0","190","15","65","80","70","20","25","0","0","120","400","585"
"10080811","Hartpury University","0","75","0","0","80","30","20","75","75","25","25","0","10","60","315","395"
"10007764","Heriot-Watt University","0","805","15","0","820","40","180","225","390","65","30","5","5","190","1,130","1,950"
"10007147","University of Hertfordshire","0","1,960","0","0","1,960","70","255","405","410","90","50","5","170","15","1,470","3,430"
"10007148","The University of Huddersfield","0","925","0","0","925","55","175","300","405","55","15","10","5","125","1,145","2,070"
"10007149","The University of Hull","0","1,000","25","0","1,025","5","410","145","585","55","15","0","0","215","1,430","2,460"
"10003270","Imperial College of Science, Technology and Medicine","5","4,380","5","0","4,390","310","1,590","840","810","100","100","20","5","295","4,075","8,460"
"10007767","Keele University","0","795","10","0","805","80","165","190","455","60","75","10","0","190","1,225","2,030"
"10007150","The University of Kent","5","1,515","0","0","1,520","70","280","450","760","110","75","10","20","295","2,075","3,590"
"10003645","King's College London","0","5,200","25","0","5,220","25","965","965","1,240","65","60","30","0","140","3,485","8,710"
"10003678","Kingston University","5","980","35","0","1,020","10","170","220","485","0","5","0","0","0","895","1,910"
"10007768","The University of Lancaster","5","2,095","0","0","2,100","100","315","455","600","75","105","5","10","280","1,945","4,045"
"10003854","Leeds Arts University","0","165","5","0","170","5","15","40","50","0","0","0","5","0","110","285"
"10003861","Leeds Beckett University","0","1,300","0","0","1,300","75","365","300","600","40","45","20","10","140","1,595","2,890"
"10034449","Leeds Conservatoire","0","180","0","0","180","10","10","45","40","5","10","0","0","25","150","330"
"10007795","The University of Leeds","10","3,770","5","0","3,785","170","1,000","670","2,095","45","145","50","10","465","4,650","8,440"
"10003863","Leeds Trinity University","0","170","0","0","170","20","40","65","100","10","5","0","0","35","275","445"
"10007796","The University of Leicester","5","1,695","10","0","1,705","45","355","740","645","55","65","5","0","295","2,205","3,910"
"10007151","The University of Lincoln","0","1,335","0","0","1,335","75","145","220","370","10","0","5","0","20","845","2,180"
"10003956","Liverpool Hope University","5","300","0","0","305","15","50","55","140","20","5","0","5","100","395","700"
"10003957","Liverpool John Moores University","0","1,500","50","0","1,550","40","205","370","490","0","65","10","5","205","1,395","2,945"
"10003945","The Liverpool Institute for Performing Arts","0","85","0","0","85","5","20","15","30","10","0","10","0","15","105","190"
"10006842","The University of Liverpool","5","2,990","10","0","3,005","120","605","800","1,120","80","170","55","10","395","3,360","6,365"
"10003958","Liverpool School of Tropical Medicine","0","225","0","0","225","15","115","75","100","0","0","0","5","0","310","540"
"10007162","University of the Arts, London","0","2,215","0","0","2,215","45","235","450","650","0","15","25","0","80","1,500","3,710"
"10007769","London Business School","5","115","0","0","120","105","180","180","195","10","10","20","0","0","705","825"
"10007797","University of London (Institutes and activities)","5","95","0","0","100","135","290","255","195","5","15","0","0","0","895","995"
"10004048","London Metropolitan University","5","415","0","0","420","45","105","100","160","0","15","40","0","5","465","885"
"10004078","London South Bank University","10","1,075","45","0","1,125","65","125","380","190","5","35","35","0","0","835","1,960"
"10004063","London School of Economics and Political Science","0","1,725","0","0","1,725","70","650","470","600","135","70","5","0","520","2,515","4,240"
"10007771","London School of Hygiene and Tropical Medicine","0","965","0","0","965","5","405","95","75","10","0","0","0","10","605","1,570"
"10004113","Loughborough University","0","1,595","55","0","1,650","85","275","510","535","255","75","35","10","335","2,115","3,765"
"10004180","The Manchester Metropolitan University","5","2,635","85","0","2,725","155","375","635","520","35","70","10","0","285","2,090","4,810"
"10007798","The University of Manchester","5","5,075","0","0","5,080","100","1,170","1,825","1,750","160","425","140","15","265","5,845","10,925"
"10004351","Middlesex University","10","1,010","5","0","1,030","105","240","175","275","0","30","5","0","0","830","1,860"
"10007799","Newcastle University","20","2,950","35","0","3,010","110","675","575","1,280","65","25","5","5","545","3,280","6,290"
"10007138","The University of Northampton","10","825","0","0","835","50","120","210","190","0","10","15","0","5","600","1,440"
"10001282","University of Northumbria at Newcastle","0","1,480","0","0","1,480","140","415","230","370","10","65","0","0","200","1,430","2,915"
"10004775","Norwich University of the Arts","0","210","0","0","210","10","20","35","40","5","10","0","0","20","145","355"
"10007154","University of Nottingham","0","3,485","10","0","3,495","310","490","1,240","1,285","155","145","5","10","775","4,420","7,915"
"10004797","The Nottingham Trent University","5","2,180","0","0","2,185","95","425","615","720","65","35","35","0","285","2,275","4,455"
"10007773","The Open University","0","5,005","0","0","5,005","1,035","855","55","955","20","0","450","20","25","3,410","8,415"
"10004930","Oxford Brookes University","5","1,355","20","0","1,380","75","280","275","370","40","50","10","15","75","1,190","2,570"
"10007774","The University of Oxford","0","6,890","10","0","6,905","120","2,765","1,505","1,990","170","235","40","25","275","7,125","14,030"
"10005127","Arts University Plymouth","0","135","0","0","135","10","45","45","25","0","0","5","0","25","155","290"
"10007801","University of Plymouth","10","1,210","30","0","1,250","80","240","365","715","20","15","0","5","125","1,565","2,815"
"10007155","The University of Portsmouth","0","1,690","10","0","1,705","100","285","385","580","50","55","105","5","700","2,265","3,965"
"10005337","Queen Margaret University, Edinburgh","0","260","0","0","260","20","55","75","50","0","5","0","0","15","225","485"
"10007775","Queen Mary University of London","0","3,210","25","0","3,235","155","605","445","775","35","35","10","15","265","2,345","5,580"
"10005389","Ravensbourne University London","0","245","0","0","245","10","40","50","35","0","0","0","0","0","135","380"
"10007802","The University of Reading","20","1,905","0","0","1,925","65","540","415","830","105","25","10","10","265","2,270","4,195"
"10005500","Robert Gordon University","0","655","0","0","655","60","90","250","335","10","35","15","5","80","875","1,530"
"10007776","Roehampton University","0","550","15","0","570","20","160","110","240","15","0","0","0","35","575","1,145"
"10005523","Rose Bruford College of Theatre and Performance","0","70","0","0","70","10","5","5","25","0","0","0","0","0","45","115"
"10007835","Royal Academy of Music","0","305","0","0","305","10","40","35","35","10","0","0","0","15","150","450"
"10005545","Royal Agricultural University","0","55","0","0","60","15","30","40","35","20","0","0","0","35","180","240"
"10007777","Royal College of Art","0","175","0","0","175","5","155","35","85","0","0","0","0","10","290","465"
"10007778","Royal College of Music","0","280","0","0","280","15","35","45","45","5","0","0","0","0","140","425"
"10005561","Royal Conservatoire of Scotland","0","335","0","0","340","15","20","50","65","0","5","10","0","25","190","530"
"10007816","The Royal Central School of Speech and Drama","0","85","0","0","85","20","25","15","25","0","5","0","0","0","95","180"
"10005553","Royal Holloway and Bedford New College","0","1,145","0","0","1,150","75","375","235","210","45","10","25","5","90","1,070","2,220"
"10007837","Royal Northern College of Music","0","325","0","0","325","10","10","50","70","25","5","5","0","5","180","500"
"10007779","The Royal Veterinary College","0","315","5","0","315","35","90","130","190","10","165","5","5","45","680","995"
"10007803","The University of St. Andrews","0","1,225","0","0","1,225","0","430","160","485","135","145","0","0","195","1,550","2,780"
"10007782","St George's, University of London","5","560","0","0","565","70","95","65","205","0","0","0","0","0","445","1,010"
"10008026","St Mary's University College","0","65","0","0","65","5","5","15","30","5","5","0","0","25","90","155"
"10007843","St Mary's University, Twickenham","25","365","5","0","395","55","15","75","130","50","0","20","0","60","405","800"
"10007156","The University of Salford","0","1,030","0","0","1,035","20","250","215","470","25","40","0","0","200","1,230","2,260"
"10007780","SOAS University of London","5","695","0","0","700","45","90","65","265","15","0","0","0","75","560","1,265"
"10005700","SRUC","30","325","50","0","405","95","50","135","260","105","35","0","5","75","760","1,160"
"10005790","Sheffield Hallam University","0","2,130","0","0","2,130","150","750","640","395","45","60","25","5","315","2,380","4,510"
"10007157","The University of Sheffield","0","3,490","5","0","3,495","170","810","1,165","1,120","95","35","45","30","500","3,975","7,470"
"10006022","Solent University","0","680","5","0","685","35","110","195","225","0","45","0","0","0","610","1,290"
"10007158","The University of Southampton","5","2,725","5","0","2,735","210","850","880","910","120","60","15","5","380","3,425","6,160"
"10006299","Staffordshire University","15","745","15","0","775","55","90","170","225","30","45","10","5","40","675","1,450"
"10007804","The University of Stirling","5","1,035","5","0","1,045","30","215","295","260","45","85","10","10","300","1,245","2,290"
"10037449","University of St Mark and St John","0","90","0","0","90","10","15","55","75","0","5","5","0","40","205","300"
"10008010","Stranmillis University College","0","55","0","0","55","5","5","10","45","5","5","0","0","45","130","185"
"10007805","The University of Strathclyde","0","1,690","0","0","1,695","130","460","405","650","90","55","0","25","345","2,155","3,850"
"10014001","University of Suffolk","0","225","0","0","225","15","40","90","110","5","15","0","0","0","270","490"
"10007159","The University of Sunderland","0","940","0","0","940","55","110","255","330","15","45","40","5","75","930","1,870"
"10007160","The University of Surrey","10","1,455","5","0","1,470","90","545","415","390","105","50","15","5","205","1,825","3,295"
"10007806","The University of Sussex","0","1,995","5","0","2,000","55","230","425","575","5","30","0","0","0","1,320","3,320"
"10007855","Swansea University","0","1,730","0","0","1,730","130","615","275","805","25","25","50","0","160","2,085","3,820"
"10007161","Teesside University","0","720","0","0","720","55","190","220","370","5","40","0","5","170","1,060","1,780"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","420","0","0","425","30","30","60","55","0","15","5","0","0","190","615"
"10007858","University of Wales Trinity Saint David","40","705","10","0","750","75","155","55","265","105","90","0","0","15","760","1,515"
"10007114","University of the Highlands and Islands","0","95","0","0","95","10","125","40","55","0","0","0","0","0","235","330"
"10007807","Ulster University","15","1,275","15","0","1,300","205","175","290","515","60","30","10","0","25","1,310","2,610"
"10007784","University College London","0","7,695","5","0","7,700","195","1,360","1,255","2,435","45","20","10","5","50","5,375","13,075"
"10007793","University of South Wales","5","1,710","20","0","1,730","45","155","220","455","75","15","5","10","65","1,045","2,780"
"10008574","The University of Wales (central functions)","5","20","5","0","30","0","0","10","30","10","0","0","0","10","65","95"
"10007163","The University of Warwick","0","2,635","0","0","2,635","385","950","830","925","230","130","60","5","665","4,180","6,815"
"10007164","University of the West of England, Bristol","0","1,885","10","0","1,895","60","460","360","870","35","50","10","30","220","2,095","3,990"
"10007800","The University of the West of Scotland","0","580","20","0","605","35","90","190","275","20","20","5","10","155","795","1,400"
"10006566","The University of West London","0","1,010","5","0","1,015","45","40","90","265","0","0","55","0","5","505","1,520"
"10007165","The University of Westminster","0","1,640","10","0","1,645","40","20","420","285","5","15","20","0","25","830","2,475"
"10003614","The University of Winchester","0","710","0","0","710","10","160","120","90","45","20","5","0","80","535","1,245"
"10007166","The University of Wolverhampton","0","910","0","0","910","75","235","300","525","50","115","20","10","245","1,580","2,490"
"10007139","University of Worcester","5","950","10","0","965","15","110","195","315","20","25","0","0","1,305","1,985","2,945"
"10007833","Wrexham University","0","205","0","0","205","25","70","70","80","10","10","5","0","10","275","480"
"10007657","Writtle University College","0","100","0","0","105","5","20","40","45","15","25","0","10","15","175","280"
"10007713","York St John University","10","355","15","0","380","25","40","110","210","35","10","0","0","45","480","865"
"10007167","The University of York","0","1,935","0","0","1,935","75","410","650","850","50","20","0","20","350","2,435","4,370"
"","Total","540","215,065","1,460","5","217,065","11,860","47,110","50,310","71,395","6,745","7,185","2,490","1,445","24,355","222,885","439,955"
