﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2018/19 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007150","The University of Kent","5","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","50","30","0","5","0","40","75","5","0","0","220","4,190"
"10003645","King's College London","15","0","10","25","5","5","0","0","5","5","0","0","0","15","5","5","110","160","0","20","0","220","170","30","0","0","800","12,385"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10003678","Kingston University","15","0","0","5","0","0","0","5","0","0","5","0","0","0","0","0","135","35","0","5","0","10","35","0","0","0","255","3,315"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007768","The University of Lancaster","5","0","5","10","5","0","0","5","0","0","0","0","0","0","0","0","20","35","0","0","0","35","20","10","0","0","140","4,695"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","55"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","25","165"
"10003861","Leeds Beckett University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","10","25","0","0","0","65","1,385"
"10034449","Leeds Conservatoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","25","90"
"10007795","The University of Leeds","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","45","20","0","0","0","35","35","10","0","0","155","9,235"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007796","The University of Leicester","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","10","15","0","0","0","60","3,985"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","25","1,075"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","180"
"10003957","Liverpool John Moores University","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","5","0","0","0","5","5","0","0","0","35","1,775"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","0","85","185"
"10006842","The University of Liverpool","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","25","20","0","0","0","10","30","5","0","0","100","8,715"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","175"
"10007162","University of the Arts, London","5","0","0","5","5","0","5","0","5","10","0","0","0","5","0","0","40","155","0","5","0","125","80","40","0","0","480","9,695"
"10007769","London Business School","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","25","0","0","0","35","25","5","0","0","105","1,580"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","90"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","50"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10004048","London Metropolitan University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","10","5","5","0","0","55","965"
"10004078","London South Bank University","30","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","5","10","0","0","0","10","5","10","0","0","85","1,575"
"10004063","London School of Economics and Political Science","0","0","5","10","0","5","0","0","5","5","0","0","0","5","0","5","50","90","0","5","0","130","45","15","0","0","390","8,000"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","605"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","15","60"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10004113","Loughborough University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","50","30","10","0","0","130","4,145"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004180","The Manchester Metropolitan University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","20","0","0","0","10","5","5","0","0","65","2,600"
"10007798","The University of Manchester","0","0","0","5","5","5","0","0","5","0","0","0","0","0","0","20","80","105","0","5","0","50","95","20","0","0","405","14,440"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","35","0","0","0","35","15","5","0","0","105","725"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004351","Middlesex University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","15","0","0","0","25","20","5","0","0","175","4,580"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","50"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","10","50"
"10007799","Newcastle University","0","0","5","20","5","0","0","0","0","0","0","0","0","0","0","0","35","65","0","5","0","20","60","15","0","0","240","6,880"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","85"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007138","The University of Northampton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","20","1,755"
"10001282","University of Northumbria at Newcastle","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","5","0","5","5","0","0","0","45","4,100"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","10","170"
"10007154","University of Nottingham","0","0","5","10","5","0","5","0","5","0","0","0","0","0","0","0","20","40","0","5","0","35","110","10","0","0","250","8,175"
"10004797","The Nottingham Trent University","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","10","20","0","5","0","20","15","5","0","0","80","4,780"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","320"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004930","Oxford Brookes University","5","0","0","5","0","0","0","0","0","0","5","0","0","5","0","0","100","40","0","5","0","55","30","10","0","0","260","2,745"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","15"
"10007774","The University of Oxford","0","0","10","5","5","5","0","0","5","15","0","0","0","0","0","10","60","80","0","20","0","165","70","15","0","0","465","8,500"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","40"
"10007801","University of Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","15","20","0","0","0","60","1,850"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","140"
"10007155","The University of Portsmouth","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","25","15","0","0","0","10","15","5","0","0","75","4,475"
"10005337","Queen Margaret University, Edinburgh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","10","0","0","0","0","45","1,115"
"10007775","Queen Mary University of London","25","0","5","20","0","0","5","0","5","0","5","0","0","0","0","0","90","105","0","10","0","75","115","30","0","0","495","6,935"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","5","5","0","0","25","345"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","15","5","0","0","0","30","580"
"10007802","The University of Reading","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","15","30","0","0","0","40","45","10","0","0","160","4,285"
"10003331","Regent's University London","5","0","0","0","0","0","0","0","0","0","5","0","0","20","5","0","40","100","0","5","0","90","60","15","0","0","345","1,840"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10005500","Robert Gordon University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","0","5","0","0","30","2,025"
"10007776","Roehampton University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","10","0","0","0","5","10","5","0","0","180","1,195"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","15","0","0","0","0","5","0","0","0","0","25","125"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","0","0","0","0","0","20","395"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","140"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","10","10","0","0","0","40","1,700"
