﻿Title:,"Table 1 - HE student enrolments by HE provider"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 1
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Entrant marker,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE provider","England","Scotland","Wales","Northern Ireland","Other UK","Total UK","European Union","Non-European Union","Total Non-UK","Not known","Total"
"10007854","Cardiff Metropolitan University","3,825","20","6,205","35","15","10,100","130","3,315","3,445","0","13,545"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","1,050","1,050","0","1,050"
"10001264","Central School of Ballet","65","10","0","5","0","80","5","30","35","0","115"
"10007141","The University of Central Lancashire","20,165","165","210","130","25","20,695","305","6,890","7,195","0","27,890"
"10024024","Central Film School London","110","0","0","0","0","115","10","15","25","0","135"
"10007848","University of Chester","9,295","60","1,655","75","60","11,145","110","2,685","2,795","0","13,940"
"10007137","The University of Chichester","5,480","25","85","20","40","5,645","65","170","240","0","5,885"
"10001386","Chicken Shed Theatre Company","70","0","0","0","0","70","0","0","0","0","70"
"10001546","The College of Integrated Chinese Medicine","175","0","5","0","0","185","0","0","0","0","185"
"10026921","Christ the Redeemer College","245","0","0","0","0","250","0","0","0","0","250"
"10010213","The City College","285","0","0","0","0","285","0","0","0","0","285"
"10001478","City, University of London","14,510","45","80","25","45","14,710","1,340","5,680","7,020","5","21,735"
"10007912","Cliff College","95","0","5","15","0","115","0","5","5","0","120"
"10066502","The College of Health Ltd","275","5","10","0","0","295","30","30","60","0","355"
"10023442","The College of Osteopaths","100","0","0","0","0","100","0","0","0","0","100"
"10020038","Commonwealth College of Excellence","10","0","0","0","0","10","0","0","0","0","10"
"10081618","The Council of the Inns of Court","195","0","5","0","0","205","5","5","10","0","215"
"10007761","Courtauld Institute of Art","395","5","5","5","0","410","50","140","190","0","605"
"10034324","Court Theatre Training Company Ltd","40","0","0","0","0","40","0","0","0","0","40"
"10001726","Coventry University","18,815","50","200","35","10","19,110","1,260","15,025","16,285","10","35,405"
"10007822","Cranfield University","2,460","55","65","10","5","2,590","465","2,370","2,835","5","5,430"
"10006427","University for the Creative Arts","7,340","60","100","20","70","7,590","260","3,290","3,545","5","11,140"
"10007842","University of Cumbria","9,200","235","105","205","70","9,815","100","145","240","0","10,055"
"10026767","Dartington Hall Trust (The)","95","5","0","0","15","110","20","35","60","0","170"
"10015688","David Game College Ltd","355","0","0","0","0","355","0","0","0","0","355"
"10001883","De Montfort University","17,600","45","355","50","40","18,090","1,015","8,755","9,770","55","27,915"
"10007851","University of Derby","17,570","115","225","95","25","18,030","350","3,680","4,035","5","22,070"
"10007852","The University of Dundee","1,780","10,520","60","425","10","12,790","660","3,910","4,570","0","17,365"
"10007143","University of Durham","14,550","265","320","220","115","15,470","685","6,215","6,900","0","22,365"
"10067355","Dyson Technical Training Limited","75","0","0","0","0","80","0","0","0","0","80"
"10007789","The University of East Anglia","15,190","50","185","40","25","15,490","395","2,660","3,055","0","18,540"
"10007144","The University of East London","11,835","65","110","45","45","12,095","210","10,145","10,355","0","22,450"
"10032282","The Queen's Foundation for Ecumenical Theological Education","275","0","0","0","0","280","0","10","10","0","290"
"10007823","Edge Hill University","13,065","30","345","285","125","13,845","60","585","645","15","14,505"
"10007772","Edinburgh Napier University","780","10,205","30","140","15","11,160","740","3,495","4,235","120","15,520"
"10007790","The University of Edinburgh","10,080","11,495","290","490","125","22,480","2,705","13,920","16,625","5","39,110"
"10022047","Empire College London Limited","200","0","0","0","0","200","0","0","0","0","200"
"10042570","Escape Studios","665","0","5","0","0","670","20","5","25","0","695"
"10007791","The University of Essex","11,195","40","75","70","120","11,500","1,255","6,000","7,260","25","18,780"
"10008173","University College of Estate Management","2,985","30","70","10","0","3,095","0","10","10","0","3,105"
"10002313","ESCP Europe Business School","5","0","0","0","0","5","675","180","855","0","865"
"10007792","The University of Exeter","23,015","230","1,110","135","120","24,610","1,010","7,205","8,215","0","32,825"
"10008640","Falmouth University","6,610","45","255","30","30","6,970","225","185","410","0","7,380"
"10045476","Met Film School Limited","220","5","5","0","0","230","80","230","310","0","545"
"10004511","The National Film and Television School","370","20","5","5","0","405","60","80","140","0","545"
"10022087","Futureworks","410","0","10","5","0","425","5","0","5","0","430"
"10042500","Global Banking School Limited","2,190","0","0","0","0","2,190","0","0","5","0","2,195"
"10007762","Glasgow Caledonian University","675","14,930","35","110","5","15,750","410","5,395","5,805","0","21,555"
"10002681","Glasgow School of Art","430","1,185","15","30","0","1,660","190","755","945","0","2,605"
"10007794","The University of Glasgow","4,020","19,670","155","645","25","24,510","1,990","13,210","15,200","45","39,755"
"10007145","University of Gloucestershire","6,730","15","450","15","5","7,215","80","1,095","1,175","0","8,390"
"10002718","Goldsmiths College","5,580","40","65","15","5","5,705","495","3,140","3,635","15","9,350"
"10030408","Gower College Swansea","0","0","40","0","0","40","0","0","0","0","40"
"10007146","The University of Greenwich","16,630","80","95","45","230","17,080","1,045","10,435","11,485","95","28,660"
"10007825","Guildhall School of Music and Drama","700","25","25","5","5","760","135","180","315","0","1,075"
"10040812","Harper Adams University","4,055","210","340","165","185","4,960","65","40","110","0","5,070"
"10080811","Hartpury University","2,025","35","225","20","10","2,315","85","110","195","0","2,505"
"10007764","Heriot-Watt University","1,125","5,660","40","275","30","7,130","585","3,910","4,495","0","11,625"
"10007147","University of Hertfordshire","16,945","60","120","45","15","17,185","555","16,540","17,095","5","34,285"
"10007148","The University of Huddersfield","15,680","30","85","25","20","15,835","255","4,210","4,465","25","20,325"
"10007149","The University of Hull","10,805","40","65","25","10","10,945","290","4,165","4,455","0","15,400"
"10003239","ICON College of Technology and Management","1,490","0","0","0","0","1,490","0","0","0","0","1,490"
"10003270","Imperial College of Science, Technology and Medicine","10,235","175","230","60","15","10,720","2,530","8,975","11,505","35","22,255"
"10003284","Inchbald School of Design Limited","15","0","0","0","0","15","5","15","15","0","30"
"10013220","Institute of Art - London Limited","80","0","0","0","0","85","50","215","265","0","350"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","90","95","0","95"
"10035638","Institute of Contemporary Music Performance","825","5","10","5","0","845","180","165","345","0","1,190"
"10027603","International College of Musical Theatre","10","0","0","0","0","10","0","0","5","0","15"
"10082728","INTO University Partnerships Limited","0","0","0","0","5","5","0","105","105","0","110"
"10029682","The Islamic College","105","0","0","0","0","105","0","0","0","0","110"
"10067601","JSA Education Group Ltd.","50","0","0","0","0","50","0","5","5","0","60"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","10","1,050","1,060","0","1,060"
"10021682","Kaplan Open Learning (Essex) Limited","1,780","10","20","10","5","1,825","0","0","0","0","1,830"
"10007767","Keele University","11,215","45","300","80","25","11,665","185","1,240","1,425","0","13,090"
"10007150","The University of Kent","14,115","35","85","45","30","14,315","810","2,790","3,600","5","17,920"
"10003645","King's College London","24,275","240","375","125","30","25,045","3,195","12,800","15,995","0","41,045"
"10003678","Kingston University","14,270","30","125","35","35","14,490","385","4,530","4,915","5","19,410"
"10003758","LAMDA Limited","165","5","10","0","0","175","25","165","190","0","365"
"10007768","The University of Lancaster","12,565","100","380","70","70","13,190","965","4,005","4,970","5","18,165"
"10003854","Leeds Arts University","1,950","25","30","15","10","2,025","35","185","225","0","2,250"
"10003861","Leeds Beckett University","18,515","70","210","85","60","18,945","225","4,400","4,625","10","23,580"
"10003798","Le Cordon Bleu Limited","115","5","0","0","0","115","25","360","385","0","500"
"10034449","Leeds Conservatoire","1,265","20","35","15","5","1,340","35","80","115","0","1,455"
"10007795","The University of Leeds","24,005","175","395","160","100","24,840","850","11,720","12,570","0","37,410"
"10003863","Leeds Trinity University","13,465","15","40","20","5","13,545","40","40","85","0","13,630"
"10082828","College of Legal Practice Limited","435","5","10","0","0","455","0","15","15","0","470"
"10007796","The University of Leicester","12,510","45","135","55","20","12,765","400","5,085","5,485","10","18,260"
"10089591","LIBF Limited","320","0","0","0","0","320","5","10","15","0","335"
"10007151","The University of Lincoln","15,970","70","135","35","65","16,270","150","3,285","3,435","5","19,710"
"10036456","Academy of Live Technology Ltd","160","0","10","0","0","170","0","0","0","0","170"
"10003956","Liverpool Hope University","4,235","15","180","590","30","5,055","180","285","465","0","5,520"
"10003957","Liverpool John Moores University","21,915","55","1,790","1,985","205","25,950","385","2,080","2,470","0","28,420"
"10003945","The Liverpool Institute for Performing Arts","655","15","40","20","5","735","60","180","240","0","975"
"10006842","The University of Liverpool","19,280","195","1,065","810","255","21,605","710","7,645","8,355","0","29,955"
"10003958","Liverpool School of Tropical Medicine","160","15","10","0","0","185","20","55","75","0","260"
"10007820","Grŵp Llandrillo Menai","10","0","865","0","0","875","0","0","0","0","875"
"10007162","University of the Arts, London","10,190","160","185","70","30","10,635","1,715","11,275","12,990","5","23,625"
"10013109","London Bridge Business Academy","155","0","0","0","0","155","0","0","0","0","155"
"10007769","London Business School","425","0","0","0","0","430","340","1,525","1,870","0","2,300"
"10030391","London Churchill College Ltd","835","0","0","0","0","835","0","0","0","0","835"
"10007797","University of London (Institutes and activities)","2,905","80","50","40","5","3,080","55","140","195","0","3,275"
"10039082","City and Guilds of London Art School","245","5","0","0","0","255","15","30","40","0","295"
"10023434","London School of Commerce & IT Limited","105","0","0","0","0","105","0","0","0","0","105"
"10004036","London Film School Limited","45","0","0","0","0","45","50","245","295","0","340"
"10015506","The London College","915","0","0","0","0","915","0","0","0","0","915"
"10004048","London Metropolitan University","11,695","35","60","10","25","11,820","420","2,885","3,305","10","15,135"
"10032594","London School of Academics Ltd","145","0","0","0","0","145","0","0","0","0","145"
"10004078","London South Bank University","14,625","15","75","15","5","14,730","360","2,775","3,135","0","17,865"
"10004063","London School of Economics and Political Science","4,420","85","90","20","20","4,635","1,775","6,885","8,660","0","13,295"
"10007771","London School of Hygiene and Tropical Medicine","470","10","5","5","0","490","65","485","550","0","1,040"
"10022285","London School of Management Education","715","0","0","0","0","715","0","0","0","0","715"
"10004075","London School of Theology","250","5","10","5","0","270","5","25","35","0","300"
"10004079","London Studio Centre","235","20","10","0","0","265","40","25","65","0","330"
"10062810","The London School of Architecture","105","0","0","5","0","110","5","0","5","0","115"
"10004035","The Film Education Training Trust Limited","40","0","0","0","0","45","40","75","115","0","160"
"10067623","The London Interdisciplinary School Ltd","70","0","0","0","20","90","5","0","5","0","95"
"10004113","Loughborough University","14,410","110","400","120","95","15,140","655","3,640","4,295","0","19,435"
"10009612","Luther King House Educational Trust","60","0","5","0","0","65","0","5","5","0","70"
"10042679","International Business College Manchester Limited","5","0","0","0","0","5","0","15","20","0","20"
"10004180","The Manchester Metropolitan University","33,050","155","860","290","75","34,430","445","4,145","4,590","80","39,095"
"10007798","The University of Manchester","26,445","345","1,025","415","70","28,300","1,920","16,600","18,515","45","46,860"
"10009527","Istituto Marangoni Limited","110","0","0","0","0","110","245","1,010","1,255","0","1,360"
"10023452","The Markfield Institute of Higher Education","90","0","0","0","0","90","0","5","5","0","95"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","105","0","0","0","0","105","0","0","0","0","105"
"10020416","Missio Dei","75","0","5","0","0","75","0","0","0","0","80"
"10030776","St Mellitus College","345","0","0","0","0","345","0","0","0","0","345"
"10004320","The Metanoia Institute","450","5","0","0","0","455","0","0","5","0","460"
"10004351","Middlesex University","12,325","45","60","20","15","12,465","890","4,380","5,270","175","17,910"
"10032277","The Minster Centre","180","0","0","0","0","180","0","0","0","0","180"
"10049370","MLA College","80","15","5","0","0","100","0","0","0","0","100"
"10004450","Mountview Academy of Theatre Arts","335","25","15","5","5","380","25","30","60","0","440"
"10023777","Mont Rose College of Management and Sciences","685","0","0","0","0","685","0","0","0","0","685"
"10023454","Moorlands College","145","0","5","15","0","165","15","15","25","0","195"
"10055902","Multiverse","5,070","60","35","10","0","5,170","0","0","0","0","5,170"
"10001444","National Centre for Circus Arts","45","0","5","0","0","45","5","15","20","0","65"
"10000216","All Nations Christian College","40","0","0","0","0","40","5","10","15","0","55"
"10004538","Nazarene Theological College","110","5","0","0","0","120","0","20","25","0","140"
"10030129","Nelson College London Ltd","1,650","0","0","0","0","1,650","0","0","0","0","1,650"
"10023456","Newbold College","35","0","0","0","0","35","20","20","40","0","75"
"10007799","Newcastle University","20,115","430","215","405","115","21,280","805","5,755","6,560","10","27,850"
"10067406","New Model Institute for Technology and Engineering (NMITE)","50","0","5","0","0","55","0","0","0","0","55"
"10048199","Northeastern University London","580","0","5","0","0","590","85","60","145","0","735"
"10008397","Norland College","245","5","5","0","0","260","10","5","15","0","275"
"10007138","The University of Northampton","11,930","50","115","40","5","12,135","160","4,710","4,865","0","17,000"
"10009614","Grŵp NPTC Group","0","0","185","0","0","190","0","0","0","0","190"
"10008816","Northern School of Contemporary Dance","175","10","5","0","0","190","50","25","80","0","270"
"10004740","Northern College of Acupuncture","150","5","0","0","0","160","0","0","0","0","160"
"10001282","University of Northumbria at Newcastle","22,885","240","155","580","45","23,905","695","7,965","8,660","0","32,565"
"10004775","Norwich University of the Arts","2,620","5","15","10","10","2,660","40","135","175","0","2,835"
"10007154","University of Nottingham","28,295","125","500","145","135","29,205","815","7,740","8,555","125","37,890"
"10004797","The Nottingham Trent University","33,215","55","285","100","80","33,735","820","6,185","7,000","15","40,755"
"10007773","The Open University","98,410","19,230","14,845","7,435","40","139,960","115","140","255","0","140,215"
"10004930","Oxford Brookes University","14,535","80","285","50","80","15,030","680","3,155","3,835","20","18,885"
"10007774","The University of Oxford","16,650","430","470","125","75","17,750","2,350","7,235","9,585","0","27,340"
"10066143","Paris Dauphine International","0","0","0","0","0","0","190","10","200","0","200"
"10083464","Peking University HSBC Business School UK Campus","0","0","0","0","0","0","5","20","25","0","25"
"10004028","The Place, London Contemporary Dance School (LCDS)","130","5","5","0","0","140","25","60","85","0","225"
"10005127","Arts University Plymouth","935","0","30","5","5","975","15","45","60","0","1,035"
"10007801","University of Plymouth","16,040","50","555","115","80","16,840","420","2,555","2,975","10","19,830"
"10019178","Point Blank Music School","650","10","10","10","0","680","80","115","195","0","875"
"10007155","The University of Portsmouth","18,770","70","375","85","40","19,340","785","6,035","6,820","0","26,160"
"10083476","The Prince's Foundation","10","0","0","0","0","10","0","15","15","0","25"
"10005337","Queen Margaret University, Edinburgh","540","4,710","55","125","55","5,485","675","635","1,305","0","6,790"
"10007775","Queen Mary University of London","17,115","85","180","45","5","17,430","1,555","7,700","9,260","5","26,690"
"10025197","University Centre Quayside Limited","150","0","5","0","0","155","0","0","0","0","155"
"10009292","Royal Academy of Dramatic Art","150","0","0","0","0","155","5","15","25","0","175"
"10005544","Royal Academy of Dance","190","10","10","0","0","210","20","15","35","0","245"
"10005378","Rambert School","95","0","5","0","0","95","20","30","50","0","145"
"10005389","Ravensbourne University London","3,345","5","20","10","0","3,380","105","590","695","0","4,080"
"10005470","Richmond, The American International University in London","220","0","0","0","0","220","100","595","695","0","915"
"10007802","The University of Reading","14,635","130","545","65","70","15,445","755","3,285","4,040","0","19,485"
"10086591","Regent's University London Limited","440","0","0","0","10","450","335","1,360","1,700","5","2,150"
"10021100","Regents Theological College","115","0","10","5","0","140","0","0","0","0","140"
"10023871","Results Consortium Limited","445","0","0","0","0","445","0","0","0","0","445"
"10062833","Raindance Educational Services Limited","50","0","0","0","0","50","0","0","0","0","50"
"10008455","Regent College London","3,520","0","0","0","0","3,520","5","500","505","0","4,025"
"10005500","Robert Gordon University","435","10,740","25","45","30","11,270","740","3,770","4,505","45","15,825"
"10007776","Roehampton University","7,170","15","35","15","15","7,245","235","5,295","5,535","15","12,795"
"10005523","Rose Bruford College of Theatre and Performance","805","30","25","5","10","870","45","105","150","0","1,025"
"10007835","Royal Academy of Music","335","20","25","10","0","390","120","275","395","0","785"
"10005545","Royal Agricultural University","860","30","35","15","5","940","25","135","160","0","1,100"
"10007777","Royal College of Art","810","20","10","0","0","845","130","2,010","2,140","0","2,985"
"10007778","Royal College of Music","395","35","20","5","0","450","150","335","485","0","935"
"10005561","Royal Conservatoire of Scotland","195","670","10","10","5","890","105","265","370","0","1,260"
"10007816","The Royal Central School of Speech and Drama","695","15","25","10","5","750","60","205","265","0","1,010"
"10005553","Royal Holloway and Bedford New College","9,925","25","125","30","20","10,130","550","2,330","2,875","0","13,005"
"10007837","Royal Northern College of Music","515","45","25","10","10","605","60","225","285","0","890"
"10007779","The Royal Veterinary College","1,565","35","80","20","5","1,705","70","775","845","0","2,550"
"10007803","The University of St. Andrews","2,905","3,220","120","140","20","6,405","1,045","4,695","5,740","15","12,160"
"10007839","SAE Education Limited","475","100","5","5","5","585","50","95","145","0","730"
"10007782","St George's, University of London","3,600","10","50","15","10","3,685","55","180","235","0","3,920"
"10008026","St Mary's University College","0","0","0","950","0","950","55","0","55","0","1,005"
"10007843","St Mary's University, Twickenham","5,185","35","95","45","15","5,365","290","900","1,190","0","6,555"
"10007156","The University of Salford","20,865","80","375","180","15","21,515","290","4,455","4,745","0","26,260"
"10021256","The Salvation Army","40","5","0","0","0","45","0","0","0","0","45"
"10008362","London School of Science and Technology Limited","50","0","0","0","0","50","0","0","0","0","50"
"10007780","SOAS University of London","4,085","45","40","5","10","4,185","370","1,520","1,890","0","6,075"
"10005700","SRUC","90","1,565","10","15","0","1,680","15","25","40","0","1,720"
"10005790","Sheffield Hallam University","29,090","80","220","80","50","29,520","270","5,550","5,820","0","35,340"
"10007157","The University of Sheffield","19,565","115","355","85","50","20,165","890","10,425","11,315","0","31,475"
"10023458","The Sherwood Psychotherapy Training Institute Limited","235","0","0","0","0","240","0","0","0","0","240"
"10006022","Solent University","7,110","20","100","20","30","7,285","655","1,425","2,080","5","9,370"
"10007158","The University of Southampton","14,830","70","380","100","60","15,435","1,085","9,435","10,520","0","25,955"
"10006093","Spurgeon's College","205","0","0","0","0","210","0","5","5","0","215"
"10006299","Staffordshire University","19,010","155","370","95","35","19,665","120","1,655","1,775","0","21,445"
"10008098","Study Group","0","0","0","0","0","0","10","2,150","2,165","0","2,165"
"10007804","The University of Stirling","935","8,180","40","325","25","9,505","900","2,965","3,865","20","13,390"
"10037449","University of St Mark and St John","2,525","0","65","10","10","2,605","55","20","70","0","2,680"
"10008010","Stranmillis University College","5","0","0","1,315","0","1,320","45","25","70","0","1,390"
"10007805","The University of Strathclyde","1,535","17,010","70","260","220","19,095","640","5,025","5,660","100","24,860"
"10014001","University of Suffolk","12,595","5","80","10","15","12,700","785","215","1,000","0","13,700"
"10007159","The University of Sunderland","13,715","70","40","85","30","13,935","430","6,985","7,415","0","21,350"
"10007160","The University of Surrey","11,240","60","135","55","45","11,535","690","3,340","4,030","80","15,645"
"10007806","The University of Sussex","13,810","45","115","45","105","14,125","860","5,045","5,905","5","20,035"
"10007855","Swansea University","7,935","35","9,105","65","30","17,170","550","3,780","4,330","10","21,510"
"10083403","The Engineering and Design Institute London","65","0","0","0","0","65","0","0","5","0","70"
"10007161","Teesside University","16,425","120","120","45","10","16,725","105","8,220","8,330","0","25,055"
"10082743","ThinkSpace Education Limited","110","15","5","0","0","130","0","0","0","0","130"
"10008017","Trinity Laban Conservatoire of Music and Dance","820","35","30","15","10","905","130","200","325","0","1,230"
"10007858","University of Wales Trinity Saint David","7,545","55","7,600","30","75","15,305","160","1,245","1,400","10","16,720"
"10068157","University Centre Peterborough","695","10","15","0","0","720","5","0","5","0","725"
"10007114","University of the Highlands and Islands","320","8,830","25","15","0","9,195","140","125","270","190","9,655"
"10007807","Ulster University","915","80","80","20,710","25","21,810","1,615","8,650","10,265","10","32,085"
"10039956","The University of Law","13,040","65","345","35","35","13,525","250","2,535","2,785","0","16,310"
"10007784","University College London","22,855","270","425","100","45","23,695","4,175","23,940","28,120","0","51,810"
"10007793","University of South Wales","5,865","100","12,875","80","5","18,925","470","6,380","6,845","405","26,180"
"10029843","Waltham International College Limited","35","0","0","0","0","35","0","0","0","0","35"
"10007163","The University of Warwick","17,570","110","350","60","25","18,115","1,845","9,110","10,955","5","29,075"
"10007361","Waverley Abbey College","230","0","10","0","0","240","0","0","0","0","240"
"10007164","University of the West of England, Bristol","26,290","70","2,585","120","70","29,130","785","8,565","9,350","340","38,820"
"10007800","The University of the West of Scotland","925","12,885","15","25","10","13,855","275","5,410","5,685","10","19,555"
"10032288","West Dean College","215","0","0","0","5","220","15","35","50","0","270"
"10006566","The University of West London","14,560","50","140","20","10","14,780","1,000","3,595","4,595","0","19,375"
"10007165","The University of Westminster","14,110","25","80","20","5","14,240","1,270","6,300","7,565","0","21,805"
"10003614","The University of Winchester","7,360","10","90","20","80","7,560","80","420","500","0","8,065"
"10007166","The University of Wolverhampton","17,585","60","180","60","15","17,905","120","2,180","2,295","0","20,200"
"10007139","University of Worcester","7,935","15","270","25","10","8,250","215","1,095","1,315","5","9,565"
"10007833","Wrexham University","2,395","40","4,115","35","20","6,610","225","1,715","1,940","0","8,545"
"10007657","Writtle University College","720","0","5","5","0","735","30","30","60","0","795"
"10007713","York St John University","6,535","35","60","30","15","6,670","95","2,510","2,605","0","9,275"
"10007167","The University of York","16,460","180","350","105","95","17,190","505","4,810","5,310","10","22,510"
"","Total","1,812,200","184,760","108,165","64,045","6,360","2,175,530","95,505","663,355","758,855","2,770","2,937,155"
