﻿Title:,"Table 16 - HE qualifiers by HE provider and level of qualification obtained"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 16
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-16.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Academic year,2020/21 
Search:,


"UKPRN","HE provider","Doctorate research","Other postgraduate research","Master's taught","Postgraduate Certificate in Education","Other postgraduate taught","Total postgraduate","First degree","Foundation degree","HNC/HND","Professional Graduate Certificate in Education","Other undergraduate","Total undergraduate","Total"
"10038772","British Academy of Jewellery Limited","0","0","0","0","0","0","0","0","0","0","25","25","25"
"10007857","Bangor University","85","30","1,060","175","100","1,445","1,865","0","0","0","110","1,975","3,420"
"10000571","Bath Spa University","25","0","350","450","235","1,055","1,890","90","0","0","205","2,185","3,240"
"10007850","The University of Bath","225","5","1,840","0","260","2,325","3,430","65","0","0","50","3,550","5,875"
"10007152","University of Bedfordshire","35","10","1,040","240","350","1,675","1,785","120","0","75","475","2,455","4,130"
"10005343","Queen's University Belfast","330","30","2,120","115","1,150","3,745","4,610","0","0","0","1,045","5,660","9,405"
"10037544","BIMM University","0","0","15","0","30","45","1,370","0","0","0","255","1,625","1,670"
"10007760","Birkbeck College","100","5","1,765","0","150","2,020","1,045","30","0","0","435","1,515","3,530"
"10007140","Birmingham City University","40","0","2,225","660","645","3,570","4,735","210","90","0","575","5,615","9,185"
"10006840","The University of Birmingham","580","150","5,300","395","1,060","7,485","6,325","115","0","0","285","6,725","14,210"
"10000712","University College Birmingham","0","0","225","50","55","325","925","380","0","0","145","1,445","1,775"
"10007832","Birmingham Newman University","0","0","95","275","45","415","460","50","0","10","95","615","1,030"
"10000894","Bristol Baptist College","0","0","5","0","0","5","0","0","0","0","0","5","10"
"10007811","Bishop Grosseteste University","5","0","65","330","60","465","475","75","0","10","75","630","1,095"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","235","0","0","0","55","285","285"
"10006841","The University of Bolton","25","0","240","175","150","585","1,330","215","60","40","270","1,915","2,505"
"10000385","The Arts University Bournemouth","0","0","80","0","15","90","990","0","0","0","110","1,100","1,195"
"10000824","Bournemouth University","70","15","1,110","0","260","1,460","3,500","10","25","0","430","3,970","5,435"
"10031982","BPP University","0","0","1,995","10","2,635","4,640","250","0","0","0","945","1,195","5,835"
"10007785","The University of Bradford","65","5","695","0","355","1,120","1,865","45","0","0","135","2,045","3,165"
"10000886","The University of Brighton","60","0","525","300","365","1,250","3,480","85","0","70","155","3,790","5,035"
"10000936","The University College of Osteopathy","0","0","0","0","15","15","70","0","0","0","10","80","95"
"10007786","The University of Bristol","430","90","3,520","165","220","4,420","5,365","0","0","5","155","5,525","9,950"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10023464","Trinity College Bristol","0","0","15","0","0","20","10","0","0","0","45","55","75"
"10000961","Brunel University London","110","5","1,475","245","215","2,055","3,085","5","0","0","215","3,305","5,360"
"10000975","Buckinghamshire New University","0","0","240","30","185","460","2,210","165","0","0","255","2,630","3,085"
"10007787","The University of Buckingham","20","40","275","555","45","930","430","0","0","0","45","470","1,405"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","35","0","0","35","35"
"10010308","Cambridge Arts and Sciences Limited","0","0","10","0","0","10","20","0","0","0","40","55","70"
"10007788","The University of Cambridge","1,060","460","2,745","275","205","4,745","3,380","0","0","0","635","4,015","8,760"
"10032072","The Cambridge Theological Federation","0","0","10","0","20","30","15","0","0","0","40","55","85"
"10003324","The Institute of Cancer Research","45","0","15","0","30","90","0","0","0","0","0","0","90"
"10001143","Canterbury Christ Church University","65","20","335","425","275","1,120","2,725","320","0","255","590","3,890","5,010"
"10007814","Cardiff University","360","20","4,000","0","830","5,205","5,750","0","0","0","465","6,215","11,420"
"10007854","Cardiff Metropolitan University","50","0","770","455","190","1,460","1,895","30","15","10","155","2,110","3,570"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","280","280","280"
"10007141","The University of Central Lancashire","55","20","1,515","10","690","2,285","3,785","215","0","0","695","4,700","6,985"
"10024024","Central Film School London","0","0","15","0","0","15","30","0","0","0","0","30","45"
"10007848","University of Chester","40","55","870","445","785","2,195","2,320","60","0","0","435","2,815","5,010"
"10007137","The University of Chichester","15","0","195","155","100","465","1,295","45","10","35","160","1,545","2,015"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","25","30","0","0","0","55","55"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","20","0","0","0","0","20","20"
"10001419","Christie's Education Limited","0","0","35","0","5","40","0","0","0","0","0","0","40"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","15","0","0","0","0","20","20"
"10010213","The City College","0","0","0","0","0","0","0","0","25","0","20","45","45"
"10001478","City, University of London","95","0","3,260","0","755","4,110","2,715","15","0","0","410","3,140","7,250"
"10007912","Cliff College","0","0","20","0","5","25","15","0","0","0","10","25","50"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001653","Conservatoire for Dance and Drama","0","0","100","0","10","110","230","130","0","0","40","400","505"
"10007761","Courtauld Institute of Art","5","0","210","0","20","235","60","0","0","0","0","60","290"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","20","0","0","0","0","20","20"
"10001726","Coventry University","105","0","3,430","75","655","4,265","7,960","140","115","0","435","8,655","12,915"
"10007822","Cranfield University","120","15","2,225","0","225","2,590","0","0","0","0","0","0","2,590"
"10006427","University for the Creative Arts","5","0","590","0","65","660","1,375","0","0","0","210","1,585","2,240"
"10007842","University of Cumbria","10","0","235","575","385","1,200","1,520","60","0","20","325","1,925","3,125"
"10026767","Dartington Hall Trust (The)","0","0","20","0","5","25","0","0","0","0","0","0","25"
"10001883","De Montfort University","75","10","1,345","0","945","2,370","6,045","80","20","0","1,005","7,150","9,520"
"10007851","University of Derby","40","0","1,195","335","560","2,135","3,620","330","10","0","410","4,370","6,500"
"10007852","The University of Dundee","100","20","1,255","285","460","2,115","2,525","0","0","0","205","2,730","4,845"
"10007143","University of Durham","265","65","2,480","190","200","3,200","4,285","0","0","5","205","4,500","7,700"
"10007789","The University of East Anglia","190","10","1,585","235","385","2,405","3,280","95","0","0","455","3,830","6,235"
"10007144","The University of East London","40","15","1,435","430","530","2,455","2,415","65","0","5","790","3,275","5,730"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","10","0","10","20","20","0","0","0","95","115","135"
"10007823","Edge Hill University","25","0","385","645","555","1,615","2,635","55","0","35","305","3,030","4,645"
"10007772","Edinburgh Napier University","40","10","1,210","45","155","1,455","2,490","0","0","0","365","2,855","4,315"
"10007790","The University of Edinburgh","640","255","5,895","275","810","7,875","5,290","0","0","0","330","5,620","13,490"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","90","0","35","125","125"
"10042570","Escape Studios","0","0","60","0","0","60","315","0","0","0","30","350","410"
"10007791","The University of Essex","175","20","1,480","0","290","1,970","3,615","40","0","0","400","4,055","6,020"
"10008173","University College of Estate Management","0","0","295","0","25","320","480","5","0","0","115","600","920"
"10002313","ESCP Europe Business School","0","0","130","0","20","150","0","0","0","0","0","0","150"
"10007792","The University of Exeter","275","45","2,740","415","610","4,085","5,895","0","0","0","735","6,630","10,715"
"10008640","Falmouth University","5","0","280","0","50","335","1,510","5","0","0","40","1,555","1,895"
"10033187","Fairfield School of Business Ltd","0","0","0","0","0","0","0","130","0","0","30","160","160"
"10045476","Met Film School Limited","0","0","105","0","0","105","75","0","0","0","5","80","190"
"10004511","The National Film and Television School","0","0","140","0","130","270","0","0","0","0","0","0","270"
"10038763","ForMission Ltd","0","0","5","0","5","10","15","0","0","0","5","20","30"
"10022087","Futureworks","0","0","0","0","0","0","105","0","0","0","15","120","120"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","300","0","0","300","300"
"10007762","Glasgow Caledonian University","60","20","900","0","250","1,230","3,195","0","20","0","685","3,900","5,130"
"10002681","Glasgow School of Art","5","0","420","0","105","535","375","0","0","0","40","415","950"
"10007794","The University of Glasgow","490","60","5,455","390","765","7,155","4,005","0","0","0","350","4,355","11,510"
"10007145","University of Gloucestershire","20","15","400","155","205","795","1,720","40","0","35","275","2,070","2,865"
"10002718","Goldsmiths College","80","5","1,770","350","95","2,300","1,575","0","0","35","100","1,710","4,010"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","5","5","5"
"10007146","The University of Greenwich","55","5","1,400","140","465","2,065","3,825","70","75","150","185","4,315","6,375"
"10007825","Guildhall School of Music and Drama","5","0","155","0","35","200","190","0","0","0","5","195","395"
"10040812","Harper Adams University","10","10","100","0","190","315","580","45","0","0","60","685","1,000"
"10080811","Hartpury University","0","0","70","0","40","110","450","50","0","0","105","605","715"
"10007764","Heriot-Watt University","145","5","1,185","0","160","1,500","1,940","0","0","0","210","2,150","3,650"
"10007147","University of Hertfordshire","50","15","1,780","270","670","2,785","4,365","275","0","5","575","5,215","8,000"
"10007148","The University of Huddersfield","170","95","815","265","335","1,685","3,535","110","0","25","380","4,050","5,730"
"10007149","The University of Hull","145","30","540","170","165","1,045","3,095","75","0","0","375","3,545","4,590"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","145","0","0","145","145"
"10003270","Imperial College of Science, Technology and Medicine","855","575","4,055","0","180","5,660","2,910","0","0","0","10","2,915","8,580"
"10013220","Institute of Art - London Limited","0","0","125","0","10","130","0","0","0","0","0","0","130"
"10067388","The Institute of Ismaili Studies","0","0","0","0","10","10","0","0","0","0","0","0","10"
"10035638","Institute of Contemporary Music Performance","0","0","45","0","0","45","185","0","30","0","30","245","290"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","65","65","65"
"10029682","The Islamic College","0","0","0","0","0","0","5","0","0","0","5","10","10"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","500","500","500"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","60","0","70","130","80","0","0","0","55","135","265"
"10007767","Keele University","50","15","375","0","345","785","2,050","15","0","0","255","2,320","3,105"
"10003566","Kensington College of Business","0","0","0","0","0","0","25","0","70","0","5","100","100"
"10007150","The University of Kent","160","40","2,230","0","235","2,665","4,280","100","20","0","125","4,525","7,190"
"10003645","King's College London","485","10","6,480","205","1,300","8,480","5,070","0","0","5","210","5,285","13,765"
"10008325","KLC School of Design","0","0","0","0","0","0","20","20","0","0","55","100","100"
"10003678","Kingston University","60","10","1,830","215","475","2,590","3,035","240","15","0","465","3,755","6,345"
"10003758","LAMDA Limited","0","0","90","0","0","90","40","25","0","0","0","65","150"
"10007768","The University of Lancaster","265","35","1,860","0","110","2,270","3,240","0","0","0","135","3,375","5,645"
"10066551","LCCM AU UK Limited","0","0","0","0","0","0","50","0","0","0","5","55","55"
"10003854","Leeds Arts University","0","0","70","0","0","70","650","0","0","0","45","695","765"
"10003861","Leeds Beckett University","70","15","1,170","485","425","2,165","4,620","65","0","0","215","4,900","7,070"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","285","285","285"
"10034449","Leeds Conservatoire","0","0","30","0","0","30","305","35","0","0","30","375","405"
"10007795","The University of Leeds","475","25","6,485","0","345","7,325","7,275","75","0","0","125","7,475","14,800"
"10003863","Leeds Trinity University","5","0","110","290","150","560","660","15","0","40","170","885","1,445"
"10007796","The University of Leicester","210","10","2,185","180","210","2,795","3,045","0","0","15","150","3,210","6,000"
"10007151","The University of Lincoln","55","45","870","0","310","1,280","4,110","50","0","0","630","4,785","6,070"
"10003956","Liverpool Hope University","10","0","200","545","115","870","1,030","0","0","0","145","1,170","2,040"
"10003957","Liverpool John Moores University","125","10","1,610","260","1,305","3,305","5,100","55","50","0","515","5,720","9,025"
"10003945","The Liverpool Institute for Performing Arts","0","0","15","0","0","15","235","0","0","0","10","250","265"
"10006842","The University of Liverpool","380","160","2,695","0","620","3,855","6,760","0","0","0","270","7,030","10,880"
"10003958","Liverpool School of Tropical Medicine","10","0","85","0","100","195","0","0","0","0","0","0","195"
"10007820","Grŵp Llandrillo Menai","0","0","5","0","0","5","130","140","25","15","105","415","420"
"10007162","University of the Arts, London","20","0","2,090","0","210","2,320","4,080","0","0","0","530","4,610","6,930"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","0","60","0","0","60","60"
"10007769","London Business School","5","0","1,505","0","0","1,510","0","0","0","0","0","0","1,510"
"10030391","London Churchill College Ltd","0","0","0","0","0","0","0","0","295","0","0","295","295"
"10007797","University of London (Institutes and activities)","15","0","200","0","85","300","240","0","0","0","115","350","650"
"10039082","City and Guilds of London Art School","0","0","20","0","0","20","30","0","0","0","85","115","135"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","0","0","0","0","60","60","60"
"10004036","London Film School Limited","0","0","65","0","0","65","0","0","0","0","0","0","65"
"10015506","The London College","0","0","0","0","0","0","175","0","405","0","0","580","580"
"10004048","London Metropolitan University","15","5","485","125","240","865","1,425","10","0","25","330","1,785","2,650"
"10032594","London School of Academics Ltd","0","0","0","0","0","0","0","0","0","0","125","125","125"
"10004078","London South Bank University","45","5","935","80","490","1,555","2,615","190","190","0","235","3,230","4,785"
"10004063","London School of Economics and Political Science","120","0","5,120","0","45","5,285","1,700","0","0","0","0","1,700","6,985"
"10007771","London School of Hygiene and Tropical Medicine","80","0","580","0","0","665","0","0","0","0","0","0","665"
"10022285","London School of Management Education","0","0","0","0","0","0","75","0","20","0","55","150","150"
"10004075","London School of Theology","0","0","5","0","5","10","40","0","0","0","20","60","70"
"10004079","London Studio Centre","0","0","5","0","0","5","90","0","0","0","0","90","95"
"10062810","The London School of Architecture","0","0","0","0","45","45","0","0","0","0","0","0","45"
"10008289","The London Institute of Banking & Finance","0","0","5","0","0","5","75","0","0","0","10","85","85"
"10004035","The Film Education Training Trust Limited","0","0","0","0","15","15","15","0","0","0","0","15","35"
"10004113","Loughborough University","225","5","2,410","65","105","2,805","3,710","0","0","0","115","3,825","6,630"
"10009612","Luther King House Educational Trust","0","0","5","0","0","10","10","0","0","0","5","10","20"
"10004180","The Manchester Metropolitan University","105","15","1,685","870","720","3,395","7,170","0","0","0","500","7,675","11,070"
"10007798","The University of Manchester","850","60","6,245","380","980","8,515","7,315","0","0","0","275","7,595","16,110"
"10009527","Istituto Marangoni Limited","0","0","140","0","0","140","185","45","0","0","40","270","410"
"10023452","The Markfield Institute of Higher Education","0","0","25","0","5","30","30","0","0","0","0","30","60"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","0","0","0","0","0","15","0","0","0","5","20","20"
"10020416","Missio Dei","0","10","0","0","0","10","5","0","0","0","0","5","15"
"10030776","St Mellitus College","0","0","35","0","5","45","75","0","0","0","45","120","165"
"10004320","The Metanoia Institute","0","0","75","0","5","80","45","0","0","0","5","45","125"
"10004351","Middlesex University","120","25","1,095","270","335","1,840","3,530","20","0","0","635","4,190","6,030"
"10032277","The Minster Centre","0","0","20","0","5","25","0","0","0","0","0","0","25"
"10004450","Mountview Academy of Theatre Arts","0","0","90","0","0","95","100","0","0","0","0","100","195"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","330","0","130","460","460"
"10023454","Moorlands College","0","0","45","0","20","60","50","0","0","0","10","55","120"
"10000216","All Nations Christian College","0","0","5","0","0","5","15","0","0","0","5","20","25"
"10004538","Nazarene Theological College","0","0","20","0","5","25","15","0","0","0","10","25","50"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","135","25","375","0","0","535","535"
"10023456","Newbold College","0","0","30","0","20","50","10","0","0","0","10","20","70"
"10007799","Newcastle University","395","275","3,350","185","445","4,650","5,745","0","0","5","165","5,920","10,565"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","5","0","0","5","10","10"
"10048199","Northeastern University London","0","0","10","0","0","10","65","0","0","0","0","65","75"
"10008397","Norland College","0","0","0","0","0","0","90","0","0","0","0","90","90"
"10007138","The University of Northampton","25","0","620","60","300","1,005","2,415","195","30","0","215","2,860","3,865"
"10009614","Grŵp NPTC Group","0","0","0","0","0","0","0","0","80","0","0","80","80"
"10004740","Northern College of Acupuncture","0","0","10","0","5","15","15","0","0","0","0","15","30"
"10001282","University of Northumbria at Newcastle","110","0","2,275","170","655","3,215","5,070","0","0","15","715","5,805","9,020"
"10004775","Norwich University of the Arts","0","0","55","0","5","65","645","0","0","0","75","720","785"
"10007154","University of Nottingham","670","95","4,155","245","555","5,715","7,680","0","0","5","445","8,130","13,845"
"10004797","The Nottingham Trent University","105","5","2,415","200","585","3,310","7,690","255","40","85","690","8,755","12,065"
"10007773","The Open University","95","0","1,840","0","850","2,790","16,655","270","0","0","6,770","23,695","26,485"
"10023445","ICOM","0","0","0","0","0","0","20","0","0","0","5","30","30"
"10004930","Oxford Brookes University","55","15","1,130","175","490","1,860","3,445","305","0","10","360","4,115","5,975"
"10020439","Oxford Business College","0","0","0","0","0","0","5","0","15","0","0","20","20"
"10007774","The University of Oxford","1,175","60","3,390","170","505","5,305","3,255","0","0","15","165","3,440","8,740"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","350","0","0","350","350"
"10005127","Arts University Plymouth","0","0","15","0","0","15","355","0","0","0","20","375","390"
"10007801","University of Plymouth","115","25","660","125","250","1,180","4,330","85","0","90","405","4,905","6,085"
"10019178","Point Blank Music School","0","0","0","0","0","0","125","0","0","0","45","170","170"
"10007155","The University of Portsmouth","65","0","2,080","65","210","2,415","6,070","50","35","140","315","6,615","9,030"
"10083476","The Prince's Foundation","0","10","0","0","0","10","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","10","0","315","20","255","605","725","0","0","0","105","825","1,435"
"10007775","Queen Mary University of London","295","5","3,970","0","425","4,695","4,290","0","0","0","305","4,590","9,285"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","15","0","0","0","5","20","20"
"10009292","Royal Academy of Dramatic Art","0","0","15","0","5","20","0","0","0","0","0","0","20"
"10005544","Royal Academy of Dance","0","0","0","20","0","20","30","0","0","0","5","35","55"
"10005389","Ravensbourne University London","0","0","25","0","0","25","655","0","0","0","65","715","740"
"10005470","Richmond, The American International University in London","0","0","130","0","0","130","205","0","0","0","5","210","340"
"10007802","The University of Reading","200","30","1,825","350","465","2,870","3,675","55","0","60","140","3,925","6,795"
"10086591","Regent's University London Limited","0","0","280","0","60","340","390","0","0","0","65","455","795"
"10021100","Regents Theological College","0","0","5","0","5","10","30","0","0","0","5","35","50"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","15","0","0","15","15"
"10008455","Regent College London","0","0","0","0","0","0","75","0","445","0","0","525","525"
"10005500","Robert Gordon University","35","10","810","0","425","1,280","2,330","0","0","0","225","2,555","3,835"
"10007776","Roehampton University","60","0","670","410","115","1,255","2,825","25","0","15","150","3,015","4,270"
"10005523","Rose Bruford College of Theatre and Performance","0","0","25","0","15","45","165","0","0","0","10","175","220"
"10007835","Royal Academy of Music","5","0","235","0","20","255","110","0","0","0","5","120","375"
"10005545","Royal Agricultural University","5","0","75","0","10","85","270","90","0","0","25","390","475"
"10007777","Royal College of Art","25","0","1,220","0","10","1,260","0","0","0","0","80","80","1,340"
"10007778","Royal College of Music","5","0","305","0","65","375","200","0","0","0","10","210","585"
"10005561","Royal Conservatoire of Scotland","5","0","105","20","10","140","260","0","0","0","25","285","425"
"10007816","The Royal Central School of Speech and Drama","5","0","260","0","10","270","220","0","0","0","15","230","505"
"10005553","Royal Holloway and Bedford New College","135","45","1,285","0","205","1,670","2,460","0","0","0","40","2,500","4,165"
"10007837","Royal Northern College of Music","5","0","105","0","30","140","125","0","0","0","10","135","280"
"10007779","The Royal Veterinary College","20","10","80","0","60","170","410","45","0","0","20","475","640"
"10007803","The University of St. Andrews","180","35","860","0","25","1,105","1,700","0","0","0","130","1,830","2,935"
"10007839","SAE Education Limited","0","0","5","0","0","5","205","0","0","0","25","230","235"
"10007782","St George's, University of London","15","0","190","0","120","325","865","50","0","0","50","965","1,290"
"10008026","St Mary's University College","0","0","40","20","5","65","235","0","0","0","0","235","300"
"10007843","St Mary's University, Twickenham","10","0","490","435","75","1,005","805","90","0","0","50","945","1,950"
"10007156","The University of Salford","90","20","1,260","0","400","1,765","3,970","140","35","0","180","4,325","6,085"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","15","15","15"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","85","25","0","0","25","135","135"
"10007780","SOAS University of London","135","0","1,255","0","60","1,455","650","0","0","0","85","735","2,190"
"10005700","SRUC","0","0","15","0","15","30","170","0","615","0","0","785","815"
"10005790","Sheffield Hallam University","80","5","1,490","815","800","3,195","6,295","160","20","15","550","7,035","10,230"
"10007157","The University of Sheffield","590","10","6,245","30","665","7,535","4,830","165","0","0","95","5,090","12,625"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","30","0","10","40","30","0","0","0","0","30","65"
"10006022","Solent University","5","0","145","0","65","215","2,050","105","155","0","355","2,665","2,880"
"10007158","The University of Southampton","510","55","4,225","250","210","5,255","3,990","0","0","0","125","4,115","9,370"
"10006093","Spurgeon's College","0","0","15","0","5","20","15","0","0","0","40","55","75"
"10006299","Staffordshire University","15","0","550","170","365","1,110","2,570","540","40","0","440","3,595","4,705"
"10008098","Study Group","0","0","0","0","0","0","0","0","0","0","2,545","2,545","2,545"
"10007804","The University of Stirling","75","5","975","0","405","1,460","1,930","0","0","0","205","2,135","3,595"
"10037449","University of St Mark and St John","0","0","110","195","110","415","620","50","0","5","35","705","1,125"
"10008010","Stranmillis University College","0","0","5","15","30","50","285","0","0","0","0","285","335"
"10007805","The University of Strathclyde","245","25","2,655","820","615","4,360","3,250","0","0","0","250","3,500","7,860"
"10014001","University of Suffolk","0","0","160","0","60","220","1,155","280","25","35","245","1,740","1,960"
"10007159","The University of Sunderland","30","5","930","460","415","1,835","3,225","230","0","20","650","4,125","5,960"
"10007160","The University of Surrey","175","0","1,590","0","255","2,020","3,910","0","0","0","200","4,110","6,130"
"10007806","The University of Sussex","170","5","2,400","445","210","3,235","4,235","0","0","0","120","4,350","7,585"
"10007855","Swansea University","165","85","1,560","90","340","2,240","4,370","20","0","0","520","4,905","7,145"
"10007161","Teesside University","45","0","1,150","10","1,020","2,230","2,785","330","595","30","675","4,410","6,640"
"10082743","ThinkSpace Education Limited","0","0","5","0","0","5","0","0","0","0","0","0","5"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","100","0","20","125","235","0","0","0","25","260","385"
"10007858","University of Wales Trinity Saint David","25","5","425","295","170","925","1,420","175","215","70","1,925","3,810","4,735"
"10068157","University Centre Peterborough","0","0","0","0","5","5","20","40","120","0","10","190","195"
"10007114","University of the Highlands and Islands","20","0","150","125","265","560","955","0","1,600","0","660","3,215","3,780"
"10007807","Ulster University","125","0","2,065","110","1,465","3,770","5,080","0","0","0","625","5,705","9,470"
"10039956","The University of Law","0","0","3,560","0","925","4,485","530","0","0","0","1,255","1,785","6,270"
"10007784","University College London","1,055","325","10,255","910","1,310","13,855","5,615","0","0","0","180","5,795","19,650"
"10007793","University of South Wales","40","5","1,535","0","710","2,290","3,730","565","290","0","685","5,270","7,560"
"10007163","The University of Warwick","395","40","4,530","410","565","5,940","5,065","20","0","20","455","5,560","11,500"
"10007361","Waverley Abbey College","0","0","15","0","5","20","10","0","0","0","10","20","40"
"10007164","University of the West of England, Bristol","65","0","1,120","250","625","2,060","5,720","125","0","0","280","6,125","8,185"
"10007800","The University of the West of Scotland","45","0","540","0","555","1,140","2,985","0","0","0","240","3,225","4,360"
"10032288","West Dean College","0","0","10","0","0","10","0","5","0","0","20","25","35"
"10006566","The University of West London","15","0","665","0","170","850","2,545","190","0","0","200","2,935","3,780"
"10007165","The University of Westminster","60","0","2,120","0","645","2,830","3,495","30","0","0","490","4,015","6,845"
"10003614","The University of Winchester","25","0","300","340","230","895","1,875","0","0","5","130","2,010","2,910"
"10007166","The University of Wolverhampton","40","5","585","365","585","1,580","2,675","190","40","35","580","3,520","5,100"
"10007139","University of Worcester","20","0","270","465","145","900","1,895","430","0","0","220","2,545","3,445"
"10007833","Wrexham University","5","0","200","0","130","335","510","30","70","35","225","870","1,205"
"10007657","Writtle University College","0","0","20","0","15","30","140","5","0","0","60","205","240"
"10007713","York St John University","10","10","355","175","90","645","1,620","15","0","15","90","1,740","2,385"
"10007167","The University of York","295","75","2,475","135","635","3,610","3,815","0","0","0","505","4,320","7,930"
"","Total","21,000","4,105","238,885","25,135","56,660","345,780","448,475","11,060","7,845","1,680","58,240","527,300","873,080"
