﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2016/17 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","20","105"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","90"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007762","Glasgow Caledonian University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","10","0","0","0","0","30","2,020"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","15","5","0","0","0","10","5","0","0","0","50","755"
"10007794","The University of Glasgow","0","0","5","5","0","0","0","0","5","5","0","0","0","0","0","0","35","45","0","0","0","60","15","25","0","0","210","8,235"
"10007145","University of Gloucestershire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","25","475"
"10002718","Goldsmiths College","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","35","45","0","5","0","45","30","10","0","0","175","2,315"
"10002735","Grafton College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007146","The University of Greenwich","10","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","55","50","0","0","0","20","55","10","0","0","215","3,690"
"10007937","GSM London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","30"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","20","350"
"10040812","Harper Adams University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10007764","Heriot-Watt University","0","0","0","10","0","0","0","0","0","5","0","0","0","0","0","0","115","20","0","0","0","10","20","10","0","0","200","3,090"
"10007147","University of Hertfordshire","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","20","15","0","0","0","15","50","5","0","0","120","3,520"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007148","The University of Huddersfield","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","5","5","0","0","30","2,970"
"10007149","The University of Hull","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","5","0","0","25","2,300"
"10003270","Imperial College of Science, Technology and Medicine","5","0","0","10","0","0","5","0","0","0","0","0","0","5","5","5","35","65","0","0","0","115","40","20","0","15","320","8,895"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","15","5","0","0","0","30","295"
"10007767","Keele University","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","10","10","0","0","0","35","1,235"
"10003566","Kensington College of Business","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007150","The University of Kent","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","60","35","0","5","0","40","60","5","0","0","235","4,810"
"10003645","King's College London","20","0","5","20","0","5","0","0","10","5","0","0","0","15","5","5","75","155","0","10","0","200","135","40","0","0","710","9,990"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10003678","Kingston University","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","245","50","0","5","0","20","35","0","0","0","380","3,200"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007768","The University of Lancaster","0","0","0","10","5","0","0","5","0","0","0","0","0","0","0","0","65","45","0","0","0","30","15","5","0","0","185","4,600"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","90"
"10003861","Leeds Beckett University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","25","5","0","0","0","10","35","5","0","0","85","1,560"
"10007795","The University of Leeds","0","0","0","5","0","0","0","0","5","5","0","0","0","0","0","0","35","25","0","5","0","30","20","10","0","0","145","7,530"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007796","The University of Leicester","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","0","0","10","50","0","0","0","95","4,080"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","5","0","0","0","5","5","0","0","0","65","1,310"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","165"
"10003957","Liverpool John Moores University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","5","0","0","0","35","1,575"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","70","0","0","0","0","5","0","0","0","0","75","165"
"10006842","The University of Liverpool","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","10","30","5","0","0","100","7,485"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","165"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007162","University of the Arts, London","0","0","0","5","5","0","0","0","0","10","5","0","0","5","0","0","35","205","0","5","0","120","85","65","0","0","550","8,550"
"10007769","London Business School","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","30","0","5","0","40","20","5","0","0","120","1,350"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","85"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10057951","London College of Creative Media Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","100"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004048","London Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","10","0","0","0","20","10","5","0","0","70","1,230"
"10004078","London South Bank University","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","15","0","0","0","5","5","5","0","0","65","1,795"
"10004063","London School of Economics and Political Science","10","0","0","15","5","0","0","0","10","5","0","0","0","5","5","0","55","130","0","10","0","125","50","30","0","0","455","7,545"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","20","5","0","0","0","25","645"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","15","50"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10004113","Loughborough University","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","10","15","0","0","0","35","25","10","0","0","110","3,580"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004180","The Manchester Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","10","5","5","0","0","65","2,390"
"10007798","The University of Manchester","0","0","5","35","5","5","0","0","5","0","0","0","5","0","5","15","95","105","0","5","0","50","60","15","0","0","410","13,510"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","15","0","0","0","20","5","5","0","0","55","450"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004351","Middlesex University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185","15","0","0","0","20","20","5","0","0","260","4,555"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","25"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007799","Newcastle University","0","0","5","30","5","0","0","0","0","0","0","0","0","0","0","0","55","70","0","0","0","15","60","15","0","0","260","6,395"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10","60"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007138","The University of Northampton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","15","1,605"
"10001282","University of Northumbria at Newcastle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","25","0","0","0","5","5","0","0","0","60","3,375"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","15","150"
"10007154","University of Nottingham","0","0","0","15","0","0","5","0","0","0","5","0","0","0","0","5","10","30","0","5","0","30","95","5","0","0","215","7,275"
"10004797","The Nottingham Trent University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","20","0","0","0","10","10","5","0","0","65","3,935"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","225"
"10004930","Oxford Brookes University","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","135","60","0","5","0","55","35","15","0","0","320","3,200"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","25"
"10007774","The University of Oxford","5","0","15","10","0","5","0","0","10","5","0","0","0","5","0","5","45","90","0","15","0","140","65","15","0","0","430","8,255"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007801","University of Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","10","0","0","0","15","20","0","0","0","60","2,090"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007155","The University of Portsmouth","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","30","10","0","0","0","5","20","0","0","0","80","3,830"
"10005337","Queen Margaret University, Edinburgh","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","30","0","0","0","0","10","0","0","0","0","40","1,110"
"10007775","Queen Mary University of London","20","0","5","20","5","5","0","0","10","0","0","0","0","0","5","5","100","140","0","15","0","55","85","35","0","0","505","5,965"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","0","5","0","0","25","220"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","15","5","0","0","0","35","605"
"10007802","The University of Reading","0","0","0","5","0","0","5","0","0","0","0","0","0","5","0","0","30","35","0","5","0","50","50","10","0","0","190","4,115"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","5","0","5","0","0","10","0","0","20","105","0","10","0","85","45","30","0","0","325","1,850"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005500","Robert Gordon University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","20","0","0","0","5","5","0","0","0","55","2,250"
"10007776","Roehampton University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","10","0","0","0","5","15","5","0","0","235","1,045"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","15","0","0","0","0","5","0","0","0","0","25","105"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","0","0","0","0","0","15","360"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","155"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","20","15","0","0","0","55","1,105"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","5","0","5","5","0","0","0","30","380"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","0","0","0","0","0","25","320"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","290"
"10005553","Royal Holloway and Bedford New College","0","0","0","10","0","0","0","0","5","0","0","0","0","0","0","0","35","80","0","5","0","65","40","15","0","0","270","2,905"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","0","0","0","0","20","275"
"10007779","The Royal Veterinary College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","0","15","370"
"10007803","The University of St. Andrews","0","0","0","0","5","5","0","0","10","5","0","0","0","5","0","0","75","85","0","0","0","50","20","15","0","0","280","4,695"
