﻿Title:,"Table 1 - HE student enrolments by HE provider"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 1
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-1.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Entrant marker,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2020/21 
Search:,


"UKPRN","HE provider","England","Scotland","Wales","Northern Ireland","Other UK","Total UK","European Union","Non-European Union","Total Non-UK","Not known","Total"
"10000571","Bath Spa University","7,885","30","630","45","20","8,610","285","340","625","0","9,235"
"10007850","The University of Bath","12,495","150","820","105","80","13,650","1,730","3,175","4,905","0","18,555"
"10007152","University of Bedfordshire","11,095","25","25","25","5","11,170","2,705","4,105","6,810","0","17,980"
"10005343","Queen's University Belfast","1,440","135","80","18,700","25","20,375","1,135","3,855","4,985","0","25,365"
"10037544","BIMM University","4,905","50","250","30","35","5,275","780","180","960","0","6,235"
"10007760","Birkbeck College","10,435","25","45","10","0","10,515","745","810","1,555","0","12,070"
"10007140","Birmingham City University","24,115","80","365","90","15","24,665","715","3,615","4,325","0","28,995"
"10006840","The University of Birmingham","26,990","140","930","90","75","28,220","1,445","8,085","9,530","0","37,750"
"10000712","University College Birmingham","3,725","10","45","15","5","3,800","975","490","1,470","0","5,270"
"10007832","Birmingham Newman University","2,805","5","10","5","0","2,820","20","5","20","0","2,845"
"10000894","Bristol Baptist College","55","0","5","0","0","60","0","0","5","0","60"
"10007811","Bishop Grosseteste University","2,415","0","10","0","0","2,430","10","25","35","0","2,465"
"10004061","Bloomsbury Institute","955","0","0","0","0","955","15","0","15","0","970"
"10006841","The University of Bolton","9,220","20","80","20","0","9,345","250","985","1,235","0","10,575"
"10000385","The Arts University Bournemouth","2,795","15","60","15","65","2,945","275","300","575","0","3,520"
"10000824","Bournemouth University","14,680","30","165","45","85","15,005","630","2,065","2,695","0","17,700"
"10031982","BPP University","8,140","125","105","30","25","8,425","255","6,350","6,605","0","15,030"
"10007785","The University of Bradford","8,450","25","35","20","0","8,535","320","1,490","1,815","0","10,345"
"10000886","The University of Brighton","14,940","50","155","90","110","15,340","815","1,630","2,445","0","17,785"
"10000936","The University College of Osteopathy","400","0","0","0","0","400","15","25","40","0","440"
"10007786","The University of Bristol","19,775","205","1,475","185","60","21,695","1,470","6,615","8,090","0","29,785"
"10028216","Brit College","25","0","0","0","0","25","0","0","0","0","25"
"10023464","Trinity College Bristol","155","0","0","0","0","160","0","0","0","0","160"
"10000961","Brunel University London","11,925","30","120","15","15","12,105","975","4,665","5,640","0","17,745"
"10000975","Buckinghamshire New University","16,810","50","110","50","15","17,035","780","150","935","0","17,970"
"10007787","The University of Buckingham","2,210","35","30","5","10","2,290","130","875","1,005","20","3,310"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0"
"10010308","Cambridge Arts and Sciences Limited","50","0","0","0","0","50","20","60","80","0","130"
"10007788","The University of Cambridge","14,070","290","345","165","10","14,880","2,460","4,810","7,270","0","22,155"
"10032072","The Cambridge Theological Federation","145","0","0","0","0","150","0","5","5","0","155"
"10003324","The Institute of Cancer Research","260","0","0","0","0","265","15","20","35","0","305"
"10001143","Canterbury Christ Church University","15,590","15","25","25","15","15,665","395","290","685","0","16,355"
"10007814","Cardiff University","14,650","85","10,805","180","65","25,780","1,235","6,495","7,725","0","33,510"
"10007854","Cardiff Metropolitan University","3,295","20","6,195","35","15","9,565","205","1,665","1,870","0","11,435"
"10057213","CEG UFP Limited","10","0","0","0","0","10","5","465","470","0","480"
"10007141","The University of Central Lancashire","21,730","155","230","165","30","22,315","700","4,930","5,630","0","27,945"
"10024024","Central Film School London","45","0","0","0","0","45","15","10","20","0","70"
"10007848","University of Chester","10,285","70","1,870","120","55","12,405","160","1,650","1,805","0","14,210"
"10007137","The University of Chichester","5,490","30","75","15","35","5,650","110","190","300","0","5,945"
"10001386","Chicken Shed Theatre Company","95","0","0","0","0","95","0","0","0","0","95"
"10001546","The College of Integrated Chinese Medicine","180","0","5","0","0","185","0","0","5","0","190"
"10001419","Christie's Education Limited","20","0","0","0","0","20","15","10","25","0","45"
"10026921","Christ the Redeemer College","220","0","0","0","0","220","0","0","0","0","220"
"10010213","The City College","70","0","0","0","0","70","0","0","0","0","70"
"10001478","City, University of London","14,430","55","65","30","5","14,590","1,870","4,870","6,740","0","21,325"
"10007912","Cliff College","135","0","5","0","0","140","0","0","5","0","145"
"10066502","The College of Health Ltd","240","5","5","0","0","255","25","0","30","0","285"
"10023442","The College of Osteopaths","40","0","0","0","0","40","0","0","0","0","40"
"10001653","Conservatoire for Dance and Drama","635","30","25","5","0","700","165","185","350","0","1,050"
"10081618","The Council of the Inns of Court","80","0","0","0","0","85","0","0","0","0","85"
"10007761","Courtauld Institute of Art","325","5","5","0","0","340","95","135","230","0","570"
"10034324","Court Theatre Training Company Ltd","35","0","0","0","0","35","0","0","5","0","40"
"10001726","Coventry University","25,005","65","250","65","10","25,400","3,800","9,970","13,770","0","39,170"
"10007822","Cranfield University","2,750","55","70","10","10","2,895","670","1,495","2,160","0","5,055"
"10006427","University for the Creative Arts","6,060","70","125","40","10","6,300","465","1,655","2,125","0","8,420"
"10007842","University of Cumbria","8,385","220","80","295","25","9,005","155","120","275","0","9,280"
"10026767","Dartington Hall Trust (The)","55","5","0","0","0","60","20","35","60","0","115"
"10015688","David Game College Ltd","195","0","0","0","0","195","0","0","0","0","195"
"10001883","De Montfort University","20,825","45","200","55","45","21,170","2,065","4,105","6,170","190","27,535"
"10007851","University of Derby","18,615","130","210","95","5","19,055","875","1,360","2,235","0","21,285"
"10007852","The University of Dundee","1,885","10,630","60","585","10","13,170","1,050","2,010","3,055","0","16,230"
"10007143","University of Durham","13,605","265","290","215","90","14,465","915","5,265","6,180","0","20,645"
"10007789","The University of East Anglia","15,705","45","90","60","15","15,920","725","2,330","3,055","0","18,975"
"10007144","The University of East London","12,045","25","70","25","10","12,175","475","4,745","5,220","0","17,395"
"10032282","The Queen's Foundation for Ecumenical Theological Education","350","5","0","5","0","360","0","5","5","0","365"
"10007823","Edge Hill University","13,465","25","350","250","90","14,185","85","340","425","0","14,610"
"10007772","Edinburgh Napier University","745","10,520","25","200","10","11,505","1,340","2,030","3,365","0","14,870"
"10007790","The University of Edinburgh","10,420","10,875","310","570","65","22,235","3,740","11,855","15,590","0","37,830"
"10022047","Empire College London Limited","170","0","0","0","0","170","0","0","0","0","170"
"10042570","Escape Studios","1,325","0","0","0","0","1,330","45","15","65","0","1,395"
"10007791","The University of Essex","12,285","30","95","65","20","12,490","2,450","3,525","5,975","0","18,465"
"10008173","University College of Estate Management","2,850","55","95","15","0","3,015","0","0","0","0","3,015"
"10002313","ESCP Europe Business School","5","0","0","0","0","5","410","120","525","0","535"
"10007792","The University of Exeter","21,105","245","1,040","95","125","22,615","1,565","6,065","7,630","0","30,240"
"10008640","Falmouth University","5,335","30","205","35","30","5,635","415","125","540","0","6,170"
"10033187","Fairfield School of Business Ltd","30","0","0","0","0","30","0","0","0","0","30"
"10045476","Met Film School Limited","190","0","0","0","0","195","100","135","235","0","430"
"10004511","The National Film and Television School","390","15","5","5","0","410","70","60","125","0","540"
"10038763","ForMission Ltd","75","5","0","0","0","85","0","0","0","0","85"
"10022087","Futureworks","380","0","10","5","5","395","15","0","20","0","415"
"10042500","Global Banking School Limited","1,640","0","0","0","0","1,640","0","0","0","0","1,640"
"10007762","Glasgow Caledonian University","850","15,490","25","140","5","16,505","880","1,645","2,525","0","19,030"
"10002681","Glasgow School of Art","465","1,025","15","30","0","1,535","295","535","830","0","2,365"
"10007794","The University of Glasgow","3,890","19,215","140","635","20","23,900","3,095","10,150","13,245","0","37,145"
"10007145","University of Gloucestershire","7,045","10","530","20","5","7,610","130","450","580","0","8,190"
"10002718","Goldsmiths College","6,985","40","75","20","5","7,125","840","1,865","2,705","0","9,830"
"10030408","Gower College Swansea","0","0","65","0","0","65","0","0","0","0","65"
"10007146","The University of Greenwich","15,610","55","65","45","25","15,800","1,915","5,040","6,955","0","22,760"
"10007825","Guildhall School of Music and Drama","680","35","20","5","0","745","160","165","325","0","1,065"
"10040812","Harper Adams University","4,140","240","315","160","15","4,870","120","145","265","0","5,135"
"10080811","Hartpury University","1,780","25","200","15","10","2,030","90","80","170","0","2,200"
"10007764","Heriot-Watt University","1,405","6,115","45","340","15","7,925","770","2,500","3,270","0","11,200"
"10007147","University of Hertfordshire","20,125","85","105","65","15","20,390","1,035","8,685","9,720","0","30,110"
"10007148","The University of Huddersfield","16,720","30","105","35","25","16,915","520","3,175","3,700","0","20,610"
"10007149","The University of Hull","12,280","30","65","30","10","12,420","435","1,760","2,200","0","14,615"
"10003239","ICON College of Technology and Management","1,750","0","0","0","0","1,750","0","0","0","0","1,750"
"10003270","Imperial College of Science, Technology and Medicine","9,635","190","215","65","0","10,105","3,300","7,965","11,265","0","21,370"
"10013220","Institute of Art - London Limited","90","0","0","0","0","90","85","220","305","0","395"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","75","75","0","75"
"10035638","Institute of Contemporary Music Performance","735","5","10","5","5","755","255","70","325","0","1,080"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","55","55","0","55"
"10029682","The Islamic College","95","0","0","0","0","100","0","0","0","0","100"
"10082570","Kaplan International Colleges U.K. Limited","10","0","0","0","0","10","0","530","530","0","540"
"10021682","Kaplan Open Learning (Essex) Limited","1,700","10","20","10","15","1,755","0","0","0","0","1,755"
"10007767","Keele University","10,310","35","270","60","25","10,700","245","560","805","0","11,505"
"10003566","Kensington College of Business","60","0","0","0","0","60","0","0","0","0","60"
"10007150","The University of Kent","14,840","30","100","55","25","15,045","1,220","2,315","3,535","0","18,585"
"10003645","King's College London","22,220","245","310","95","25","22,895","4,645","10,905","15,550","0","38,445"
"10008325","KLC School of Design","170","0","0","0","5","175","5","10","10","0","185"
"10003678","Kingston University","13,470","25","115","25","15","13,650","610","4,240","4,850","0","18,500"
"10003758","LAMDA Limited","165","5","10","0","0","185","30","95","125","0","310"
"10007768","The University of Lancaster","11,335","105","390","85","90","12,000","1,635","3,835","5,475","0","17,475"
"10066551","LCCM AU UK Limited","75","0","0","0","0","75","5","0","5","0","85"
"10003854","Leeds Arts University","2,005","30","25","15","10","2,085","60","150","210","0","2,295"
"10003861","Leeds Beckett University","20,980","80","200","115","40","21,410","355","1,920","2,275","0","23,690"
"10003798","Le Cordon Bleu Limited","155","5","0","0","0","155","25","140","170","0","325"
"10034449","Leeds Conservatoire","1,305","25","35","15","5","1,385","70","80","150","0","1,530"
"10007795","The University of Leeds","25,535","180","420","155","95","26,385","1,485","8,970","10,455","0","36,840"
"10003863","Leeds Trinity University","7,540","10","30","30","5","7,615","80","10","90","0","7,705"
"10007796","The University of Leicester","11,530","55","180","45","30","11,845","615","3,640","4,255","0","16,100"
"10007151","The University of Lincoln","16,020","80","125","35","25","16,280","235","1,050","1,285","0","17,565"
"10003956","Liverpool Hope University","4,440","15","200","720","35","5,410","165","110","275","0","5,685"
"10003957","Liverpool John Moores University","21,060","50","1,780","2,140","155","25,185","490","1,525","2,015","0","27,200"
"10003945","The Liverpool Institute for Performing Arts","695","15","35","20","5","765","45","140","190","0","950"
"10006842","The University of Liverpool","19,330","135","1,095","680","140","21,385","1,090","6,715","7,805","0","29,185"
"10003958","Liverpool School of Tropical Medicine","200","15","5","5","0","225","20","30","50","0","270"
"10007820","Grŵp Llandrillo Menai","5","0","1,040","0","0","1,050","0","0","0","0","1,050"
"10007162","University of the Arts, London","9,515","135","150","55","20","9,870","2,955","8,280","11,230","0","21,105"
"10013109","London Bridge Business Academy","255","0","0","0","0","255","0","0","0","0","255"
"10007769","London Business School","490","5","0","0","0","495","460","1,505","1,965","0","2,460"
"10030391","London Churchill College Ltd","20","0","0","0","0","20","0","0","0","0","20"
"10007797","University of London (Institutes and activities)","3,575","105","65","40","45","3,830","170","2,045","2,215","0","6,045"
"10039082","City and Guilds of London Art School","210","0","5","0","0","215","25","15","40","0","255"
"10023434","London School of Commerce & IT Limited","385","0","0","0","0","385","0","0","0","0","385"
"10004036","London Film School Limited","65","0","0","0","5","70","70","210","275","0","345"
"10015506","The London College","1,450","0","0","0","0","1,455","15","0","15","0","1,465"
"10004048","London Metropolitan University","11,120","35","60","10","5","11,230","785","515","1,295","0","12,525"
"10032594","London School of Academics Ltd","190","0","0","0","0","190","0","0","0","0","190"
"10004078","London South Bank University","15,745","15","65","25","5","15,860","725","1,960","2,685","0","18,545"
"10004063","London School of Economics and Political Science","4,245","70","95","15","5","4,430","2,415","6,610","9,030","0","13,455"
"10007771","London School of Hygiene and Tropical Medicine","545","15","5","5","0","575","115","420","530","0","1,105"
"10022285","London School of Management Education","645","0","0","0","0","645","0","0","0","0","645"
"10004075","London School of Theology","290","5","10","10","0","310","10","25","35","0","345"
"10004079","London Studio Centre","235","20","15","0","0","270","40","15","55","0","325"
"10062810","The London School of Architecture","90","0","0","0","0","90","5","0","10","0","105"
"10008289","The London Institute of Banking & Finance","250","5","0","0","0","255","10","5","15","0","270"
"10004035","The Film Education Training Trust Limited","30","0","0","0","0","30","35","70","105","0","140"
"10004113","Loughborough University","13,745","115","360","135","55","14,410","915","3,005","3,925","0","18,335"
"10009612","Luther King House Educational Trust","75","5","5","0","0","85","0","5","5","0","90"
"10004180","The Manchester Metropolitan University","31,810","145","775","345","80","33,155","795","1,995","2,785","0","35,940"
"10007798","The University of Manchester","25,300","330","930","380","65","27,010","3,160","14,465","17,625","0","44,635"
"10009527","Istituto Marangoni Limited","110","0","0","0","0","115","245","705","950","0","1,065"
"10023452","The Markfield Institute of Higher Education","120","0","0","0","0","120","5","0","5","0","125"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","90","0","0","0","0","90","0","0","0","0","90"
"10020416","Missio Dei","50","0","0","0","0","55","0","0","5","0","60"
"10030776","St Mellitus College","595","0","5","0","0","600","5","0","5","0","605"
"10004320","The Metanoia Institute","410","0","0","0","0","410","10","5","15","0","425"
"10004351","Middlesex University","14,755","70","75","25","10","14,940","1,895","3,325","5,220","0","20,155"
"10032277","The Minster Centre","170","0","0","0","0","170","0","0","0","0","170"
"10004450","Mountview Academy of Theatre Arts","315","25","15","5","5","365","25","35","60","0","430"
"10023777","Mont Rose College of Management and Sciences","820","0","0","0","0","820","0","0","0","0","820"
"10023454","Moorlands College","240","0","5","10","0","255","10","10","20","0","275"
"10000216","All Nations Christian College","45","0","0","0","0","50","10","10","25","0","70"
"10004538","Nazarene Theological College","135","10","5","0","0","150","0","10","10","0","160"
"10030129","Nelson College London Ltd","1,460","0","0","0","0","1,460","0","0","0","0","1,460"
"10023456","Newbold College","55","0","0","0","0","60","30","20","50","0","110"
"10007799","Newcastle University","19,980","445","230","450","55","21,165","1,360","5,255","6,615","0","27,775"
"10045289","St Nicholas Montessori Training Limited","5","0","0","0","0","5","0","0","0","0","5"
"10048199","Northeastern University London","165","0","0","0","0","170","110","30","140","0","310"
"10008397","Norland College","240","5","10","0","0","260","10","5","15","0","275"
"10007138","The University of Northampton","10,915","35","85","30","10","11,075","370","2,595","2,965","0","14,040"
"10009614","Grŵp NPTC Group","0","0","195","0","0","195","0","0","0","0","195"
"10004740","Northern College of Acupuncture","155","10","0","0","0","170","0","0","0","0","170"
"10001282","University of Northumbria at Newcastle","23,620","270","165","600","50","24,705","1,450","5,710","7,160","0","31,860"
"10004775","Norwich University of the Arts","2,400","5","15","20","10","2,450","80","90","170","0","2,620"
"10007154","University of Nottingham","27,335","110","450","135","45","28,070","1,295","6,425","7,715","0","35,785"
"10004797","The Nottingham Trent University","33,005","75","330","110","90","33,610","1,345","4,065","5,405","0","39,015"
"10007773","The Open University","110,475","21,615","14,290","5,445","10","151,830","215","200","415","0","152,245"
"10023445","ICOM","50","0","0","0","0","50","0","0","0","0","50"
"10004930","Oxford Brookes University","14,155","105","360","40","85","14,745","860","2,200","3,060","0","17,810"
"10020439","Oxford Business College","5","0","0","0","0","5","0","10","15","0","20"
"10007774","The University of Oxford","17,005","450","470","145","50","18,120","2,715","6,315","9,030","0","27,150"
"10006243","St Patrick's International College","280","0","0","0","0","280","0","0","0","0","280"
"10005127","Arts University Plymouth","1,140","0","30","5","5","1,185","25","10","40","0","1,220"
"10007801","University of Plymouth","16,075","65","510","115","80","16,845","655","1,410","2,065","0","18,905"
"10019178","Point Blank Music School","520","5","0","5","0","535","85","95","185","0","720"
"10007155","The University of Portsmouth","21,235","80","430","100","55","21,905","1,305","5,070","6,375","0","28,280"
"10083476","The Prince's Foundation","10","0","0","0","0","10","0","10","10","0","25"
"10005337","Queen Margaret University, Edinburgh","420","4,100","30","95","40","4,685","905","330","1,230","0","5,915"
"10007775","Queen Mary University of London","15,770","105","145","50","5","16,080","1,995","5,800","7,795","0","23,870"
"10025197","University Centre Quayside Limited","125","5","0","0","0","130","0","0","0","0","130"
"10009292","Royal Academy of Dramatic Art","135","5","5","0","0","145","25","20","45","0","190"
"10005544","Royal Academy of Dance","105","5","0","5","0","115","15","5","20","0","135"
"10005389","Ravensbourne University London","2,165","5","10","10","0","2,195","190","185","375","0","2,570"
"10005470","Richmond, The American International University in London","345","0","0","0","0","345","140","325","465","0","810"
"10007802","The University of Reading","14,955","125","570","55","95","15,800","1,135","3,045","4,175","0","19,980"
"10086591","Regent's University London Limited","415","0","0","0","0","420","375","1,065","1,445","0","1,860"
"10021100","Regents Theological College","160","5","20","5","0","195","5","5","5","0","200"
"10023871","Results Consortium Limited","20","0","0","0","0","20","0","0","0","0","20"
"10062833","Raindance Educational Services Limited","15","0","0","0","0","15","0","0","0","35","50"
"10008455","Regent College London","2,980","0","5","0","0","2,985","0","0","0","0","2,985"
"10005500","Robert Gordon University","705","10,670","30","55","20","11,475","1,050","1,720","2,770","0","14,240"
"10007776","Roehampton University","10,360","15","40","10","5","10,430","505","1,495","2,000","0","12,430"
"10005523","Rose Bruford College of Theatre and Performance","645","15","30","5","5","695","45","90","135","0","835"
"10007835","Royal Academy of Music","365","20","25","5","5","425","155","230","385","0","810"
"10005545","Royal Agricultural University","965","20","30","15","0","1,030","35","110","145","0","1,175"
"10007777","Royal College of Art","540","15","10","5","0","570","470","1,685","2,155","0","2,725"
"10007778","Royal College of Music","375","20","15","5","0","415","195","315","510","0","925"
"10005561","Royal Conservatoire of Scotland","200","635","10","20","5","870","180","280","460","0","1,330"
"10007816","The Royal Central School of Speech and Drama","715","20","25","5","5","770","100","220","320","0","1,085"
"10005553","Royal Holloway and Bedford New College","9,425","25","125","20","25","9,615","810","1,870","2,680","0","12,295"
"10007837","Royal Northern College of Music","520","45","40","10","5","620","75","205","275","0","895"
"10007779","The Royal Veterinary College","1,770","45","65","20","0","1,900","90","585","675","0","2,575"
"10007803","The University of St. Andrews","2,885","3,185","110","150","25","6,355","1,040","4,090","5,130","0","11,485"
"10007839","SAE Education Limited","555","105","5","5","5","675","40","30","70","0","745"
"10007782","St George's, University of London","4,795","15","50","10","10","4,880","80","225","305","0","5,185"
"10008026","St Mary's University College","0","0","0","1,060","0","1,060","25","0","25","0","1,085"
"10007843","St Mary's University, Twickenham","4,400","20","90","65","25","4,595","305","680","990","0","5,580"
"10007156","The University of Salford","20,150","65","380","205","20","20,820","485","2,645","3,135","0","23,955"
"10021256","The Salvation Army","25","0","0","0","0","30","0","0","0","0","30"
"10008362","London School of Science and Technology Limited","560","0","0","0","0","560","0","0","0","0","560"
"10007780","SOAS University of London","3,625","50","50","15","10","3,745","730","1,390","2,120","0","5,865"
"10005700","SRUC","150","1,565","10","10","0","1,735","40","5","45","0","1,780"
"10005790","Sheffield Hallam University","29,775","105","205","135","45","30,260","475","2,530","3,005","0","33,270"
"10007157","The University of Sheffield","18,800","100","340","55","50","19,345","1,465","9,800","11,260","0","30,605"
"10023458","The Sherwood Psychotherapy Training Institute Limited","235","0","0","0","0","235","0","0","0","0","235"
"10006022","Solent University","8,215","25","125","40","35","8,440","1,610","1,295","2,905","0","11,340"
"10007158","The University of Southampton","14,085","80","360","85","60","14,665","1,595","5,140","6,735","0","21,395"
"10006093","Spurgeon's College","295","10","5","0","0","315","5","10","15","0","330"
"10006299","Staffordshire University","16,595","130","425","135","35","17,325","210","315","525","0","17,845"
"10008098","Study Group","0","0","0","0","0","0","10","2,550","2,560","0","2,560"
"10007804","The University of Stirling","1,020","9,225","35","430","30","10,735","1,460","2,215","3,670","5","14,410"
"10037449","University of St Mark and St John","2,885","5","90","15","10","3,005","25","20","50","0","3,055"
"10008010","Stranmillis University College","5","0","0","1,290","0","1,295","20","0","20","0","1,310"
"10007805","The University of Strathclyde","1,285","18,240","60","255","5","19,845","1,200","3,405","4,605","0","24,450"
"10014001","University of Suffolk","11,155","5","40","10","0","11,210","1,305","110","1,415","0","12,625"
"10007159","The University of Sunderland","14,715","100","25","50","5","14,895","1,000","2,595","3,600","0","18,490"
"10007160","The University of Surrey","11,975","65","170","65","40","12,310","1,390","2,865","4,255","0","16,565"
"10007806","The University of Sussex","13,565","45","120","45","100","13,870","1,520","4,020","5,545","0","19,415"
"10007855","Swansea University","7,825","45","9,880","60","35","17,845","1,070","2,550","3,620","0","21,465"
"10007161","Teesside University","17,165","155","105","65","5","17,495","260","3,520","3,780","0","21,275"
"10082743","ThinkSpace Education Limited","50","5","0","0","0","50","0","0","0","0","50"
"10008017","Trinity Laban Conservatoire of Music and Dance","810","35","15","20","0","885","200","160","360","0","1,245"
"10007858","University of Wales Trinity Saint David","5,960","30","7,985","25","0","14,000","340","460","795","0","14,795"
"10068157","University Centre Peterborough","690","0","5","0","0","695","5","0","5","0","700"
"10007114","University of the Highlands and Islands","305","9,640","25","15","5","9,985","270","155","425","0","10,410"
"10007807","Ulster University","1,305","140","65","22,430","5","23,945","1,385","2,635","4,025","0","27,965"
"10039956","The University of Law","11,900","5","370","45","60","12,380","335","880","1,210","0","13,590"
"10007784","University College London","21,625","245","345","110","30","22,355","5,410","17,945","23,360","0","45,715"
"10007793","University of South Wales","5,165","140","14,430","85","10","19,825","935","2,390","3,325","0","23,150"
"10007163","The University of Warwick","17,210","135","350","80","30","17,800","2,730","7,575","10,305","0","28,110"
"10007361","Waverley Abbey College","225","0","5","0","0","230","0","5","5","0","235"
"10007164","University of the West of England, Bristol","25,635","60","2,610","75","55","28,435","1,170","4,810","5,975","0","34,410"
"10007800","The University of the West of Scotland","940","14,465","5","35","0","15,450","555","1,935","2,490","0","17,935"
"10032288","West Dean College","50","0","0","0","0","55","10","15","25","0","75"
"10006566","The University of West London","10,950","70","90","25","5","11,145","2,370","1,655","4,025","0","15,165"
"10007165","The University of Westminster","13,595","25","70","15","10","13,715","2,015","3,950","5,965","0","19,680"
"10003614","The University of Winchester","7,590","15","100","35","85","7,825","135","275","405","0","8,230"
"10007166","The University of Wolverhampton","16,930","30","105","40","5","17,115","190","1,995","2,185","0","19,295"
"10007139","University of Worcester","8,885","15","360","25","10","9,290","450","370","820","0","10,110"
"10007833","Wrexham University","2,085","40","4,345","20","30","6,525","240","720","960","0","7,485"
"10007657","Writtle University College","715","10","5","5","0","740","25","15","40","0","780"
"10007713","York St John University","6,500","35","50","35","15","6,635","105","840","945","0","7,580"
"10007167","The University of York","16,170","190","315","95","85","16,855","870","4,965","5,840","0","22,695"
"","Total","1,775,075","191,265","110,385","65,545","4,495","2,146,760","152,930","447,250","600,180","255","2,747,200"
