﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2015/16 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10007147","University of Hertfordshire","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","45","20","0","0","0","15","30","0","0","0","125","3,780"
"10007765","Heythrop College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007148","The University of Huddersfield","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","5","20","3,125"
"10007149","The University of Hull","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","10","5","0","0","30","2,385"
"10003270","Imperial College of Science, Technology and Medicine","0","0","5","15","5","0","5","0","0","0","0","0","0","0","0","5","25","65","0","0","0","110","40","15","0","10","310","8,520"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","0","0","0","0","15","225"
"10007767","Keele University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","10","0","0","0","35","1,440"
"10007150","The University of Kent","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","35","0","5","0","45","60","10","0","0","235","4,795"
"10003645","King's College London","5","0","0","20","5","0","0","0","15","5","0","0","0","10","5","10","70","130","0","5","0","180","125","40","0","10","640","8,905"
"10008325","KLC School of Design","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10003678","Kingston University","5","0","0","5","5","0","0","0","5","5","0","0","0","0","5","0","360","55","0","10","0","15","40","5","0","0","515","3,705"
"10009285","Kogan Academy of Dramatic Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007768","The University of Lancaster","0","0","5","10","10","0","0","0","0","0","0","0","0","0","0","0","75","50","0","0","0","35","15","10","0","0","215","4,525"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","65"
"10003861","Leeds Beckett University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","25","5","0","0","0","10","10","0","0","0","60","1,750"
"10007795","The University of Leeds","0","0","0","10","0","0","0","0","5","0","0","0","0","0","0","0","15","20","0","5","0","25","20","10","0","0","120","6,585"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"10007796","The University of Leicester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","0","0","15","55","0","0","0","95","4,300"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","0","0","0","5","5","0","0","0","70","1,405"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","205"
"10003957","Liverpool John Moores University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","5","5","5","0","0","35","1,410"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","5","0","0","0","0","80","160"
"10006842","The University of Liverpool","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","10","30","5","0","0","100","7,315"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","165"
"10007162","University of the Arts, London","0","0","0","10","0","0","0","0","5","15","0","0","5","5","0","0","55","220","0","5","0","120","90","70","0","0","600","8,465"
"10004060","London School of Business and Finance (UK) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","15","80"
"10007769","London Business School","0","0","5","5","0","0","0","0","5","5","0","0","0","0","0","0","5","35","0","0","0","35","15","10","0","0","120","1,455"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","75"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","25"
"10004006","London Centre of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","15","100"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004048","London Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","10","0","0","0","20","15","0","0","0","75","1,575"
"10004078","London South Bank University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","0","0","5","10","5","0","0","60","1,905"
"10004063","London School of Economics and Political Science","10","0","5","20","5","5","0","0","5","5","0","0","5","10","0","5","65","115","0","10","0","110","75","20","0","0","475","6,920"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","0","0","0","0","15","550"
"10022285","London School of Management Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","15","45"
"10000939","West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","180"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004113","Loughborough University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","0","0","30","20","5","0","0","90","3,490"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004180","The Manchester Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","20","0","0","0","10","5","0","0","0","60","2,300"
"10007798","The University of Manchester","5","0","5","75","5","5","0","0","10","0","0","0","5","0","0","10","105","95","0","5","0","50","65","15","0","0","455","12,915"
"10009527","Istituto Marangoni Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","15","5","10","0","0","55","415"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004351","Middlesex University","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","210","15","0","0","0","15","20","5","0","0","285","4,850"
"10004365","Millennium Performing Arts Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","35"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007799","Newcastle University","0","0","0","30","0","0","0","0","0","0","0","0","5","0","0","0","55","70","0","0","0","15","40","10","0","0","235","6,555"
"10045289","St Nicholas Montessori Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10","45"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007138","The University of Northampton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,470"
"10001282","University of Northumbria at Newcastle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","25","0","0","0","10","10","5","0","0","65","3,225"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","125"
"10007154","University of Nottingham","0","0","0","25","0","0","5","0","0","0","0","0","0","0","0","5","15","25","0","5","0","35","85","10","0","0","215","7,245"
"10004797","The Nottingham Trent University","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","5","15","0","0","0","10","15","10","0","0","65","3,580"
"10010227","Oak Hill College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","230"
"10004930","Oxford Brookes University","5","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","170","65","0","5","0","50","40","10","0","0","360","3,240"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","15","30"
"10007774","The University of Oxford","5","0","5","10","5","5","0","0","5","10","0","0","0","0","0","10","40","70","0","10","0","150","65","20","0","0","415","8,055"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40"
"10007801","University of Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","10","0","0","0","15","15","0","0","0","65","2,270"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007155","The University of Portsmouth","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","30","10","0","0","0","5","20","0","0","0","75","3,805"
"10005337","Queen Margaret University, Edinburgh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","10","0","0","0","0","40","1,080"
"10007775","Queen Mary University of London","15","0","5","20","5","5","0","0","5","0","0","0","0","0","0","0","105","145","0","10","0","40","75","35","0","0","480","5,565"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","0","0","0","0","25","185"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","15","5","5","0","0","35","600"
"10007802","The University of Reading","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","30","45","0","5","0","40","40","10","0","0","185","3,985"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","20","95","0","10","0","70","35","30","0","0","275","1,540"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005500","Robert Gordon University","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","10","25","0","0","0","5","5","0","0","0","65","2,485"
"10007776","Roehampton University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245","10","0","0","0","5","15","5","0","0","285","975"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","20","0","0","0","0","5","0","0","0","0","35","110"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","20","340"
"10005545","Royal Agricultural University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","145"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","15","10","0","0","0","40","910"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","5","0","5","5","0","0","0","40","385"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","0","0","0","0","0","20","290"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","230"
"10005553","Royal Holloway and Bedford New College","0","0","0","15","0","0","0","0","5","0","0","0","0","5","0","0","30","85","0","5","0","50","40","20","0","0","260","2,965"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","15","275"
"10007779","The Royal Veterinary College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","300"
"10007803","The University of St. Andrews","0","0","0","0","5","0","0","0","5","5","0","5","0","5","0","5","95","100","0","5","0","65","25","20","0","0","345","5,070"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
