﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2020/21 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10034449","Leeds Conservatoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","5","0","0","0","0","20","150"
"10007795","The University of Leeds","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","55","20","0","0","0","45","50","15","0","0","205","10,455"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10007796","The University of Leicester","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","10","5","0","0","45","4,255"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","10","1,285"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","275"
"10003957","Liverpool John Moores University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","10","5","0","0","0","35","2,015"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","65","190"
"10006842","The University of Liverpool","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","35","10","0","0","0","20","35","5","0","0","115","7,805"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","50"
"10007162","University of the Arts, London","0","0","0","5","5","0","0","0","5","15","0","0","0","0","0","0","40","145","0","0","0","130","85","45","0","0","480","11,230"
"10007769","London Business School","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","35","0","5","0","35","25","0","0","0","115","1,965"
"10007797","University of London (Institutes and activities)","0","0","0","5","5","0","0","0","0","0","5","0","0","0","0","0","5","25","0","5","0","5","10","5","0","0","65","2,215"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","40"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","15","275"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10004048","London Metropolitan University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15","0","0","0","15","5","0","0","0","55","1,295"
"10004078","London South Bank University","65","0","0","5","5","0","0","0","10","0","0","0","0","0","5","0","5","15","0","5","0","10","15","20","0","0","150","2,685"
"10004063","London School of Economics and Political Science","5","0","5","15","0","0","0","0","5","5","0","0","0","5","0","5","45","75","0","10","0","150","50","25","0","0","405","9,030"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","20","530"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10","55"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10008289","The London Institute of Banking & Finance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","0","0","0","15","105"
"10004113","Loughborough University","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","55","35","5","0","0","145","3,925"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004180","The Manchester Metropolitan University","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","10","20","0","0","0","10","15","0","0","0","70","2,785"
"10007798","The University of Manchester","0","0","5","5","5","0","0","0","5","5","0","0","0","0","0","25","75","80","0","5","0","65","130","25","0","0","440","17,625"
"10009527","Istituto Marangoni Limited","0","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","5","50","0","0","0","25","30","15","0","0","145","950"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10030776","St Mellitus College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","15"
"10004351","Middlesex University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","10","0","0","0","15","20","5","0","0","110","5,220"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","60"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","25"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","10","50"
"10007799","Newcastle University","0","0","0","10","5","0","0","0","5","0","0","0","0","0","0","0","20","50","0","0","0","20","50","10","0","0","180","6,615"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","15","140"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007138","The University of Northampton","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","20","2,965"
"10001282","University of Northumbria at Newcastle","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","10","5","0","0","50","7,160"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","15","170"
"10007154","University of Nottingham","0","0","0","20","0","0","5","0","0","0","0","0","0","0","0","0","15","35","0","5","0","35","165","5","0","0","290","7,715"
"10004797","The Nottingham Trent University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","10","15","0","5","0","25","10","5","0","0","80","5,405"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","25","415"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004930","Oxford Brookes University","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","65","45","0","5","0","45","40","5","0","0","225","3,060"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007774","The University of Oxford","0","0","5","5","5","5","0","0","5","5","0","0","0","0","0","10","65","80","0","20","0","160","65","15","0","0","460","9,030"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40"
"10007801","University of Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","10","0","0","0","15","25","5","0","0","80","2,065"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","15","185"
"10007155","The University of Portsmouth","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","15","10","0","0","0","10","15","10","0","0","70","6,375"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","10","0","0","0","0","30","1,230"
"10007775","Queen Mary University of London","25","0","0","15","0","0","0","0","10","0","10","0","0","0","0","0","55","100","0","10","0","85","120","40","0","0","470","7,795"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
