﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,005"
"10006841","The University of Bolton","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","5","0","0","0","20","1,670"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","5","10","0","0","0","10","15","0","0","0","60","580"
"10000824","Bournemouth University","5","0","0","5","0","0","0","0","0","10","0","0","0","0","0","0","10","10","0","0","0","10","125","10","0","0","185","3,795"
"10031982","BPP University","15","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","0","0","10","10","0","0","0","65","19,205"
"10007785","The University of Bradford","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","10","4,565"
"10000886","The University of Brighton","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","25","0","0","0","25","35","10","0","0","155","2,630"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10","45"
"10007786","The University of Bristol","0","0","0","15","0","0","5","0","5","0","0","0","0","0","0","5","20","45","0","5","0","50","75","20","0","0","250","9,815"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10000961","Brunel University London","5","0","0","5","0","0","5","0","0","0","5","0","0","0","0","0","20","20","0","0","0","15","85","10","0","0","180","8,135"
"10000975","Buckinghamshire New University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","15","0","0","0","0","30","910"
"10007787","The University of Buckingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","0","0","0","0","25","1,225"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","85"
"10007788","The University of Cambridge","5","0","5","5","5","0","0","0","5","5","0","0","0","0","0","0","40","60","0","30","0","80","40","20","0","0","300","7,305"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","860"
"10007814","Cardiff University","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","30","45","5","0","0","145","6,395"
"10007854","Cardiff Metropolitan University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","5","0","0","20","3,445"
"10057213","CEG UFP Limited","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","25","1,050"
"10001264","Central School of Ballet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007141","The University of Central Lancashire","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","25","7,195"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","25"
"10007848","University of Chester","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","0","5","0","0","0","45","2,795"
"10007137","The University of Chichester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","240"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001478","City, University of London","30","0","5","45","10","0","0","0","15","0","10","0","0","5","0","0","70","140","0","10","0","80","170","25","0","25","645","7,020"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","15","190"
"10001726","Coventry University","15","0","0","50","0","0","0","0","0","5","0","0","0","0","0","0","5","15","0","0","0","5","25","15","0","5","145","16,285"
"10007822","Cranfield University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","20","45","0","0","0","75","2,835"
"10006427","University for the Creative Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","10","5","5","0","0","40","3,545"
"10007842","University of Cumbria","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","240"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60"
"10001883","De Montfort University","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","40","10","0","0","110","9,770"
"10007851","University of Derby","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","5","0","0","0","25","4,035"
"10007852","The University of Dundee","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","15","10","35","0","0","95","4,570"
"10007143","University of Durham","0","0","5","10","0","0","0","0","0","0","0","0","0","5","0","0","25","30","0","0","0","75","65","20","0","0","245","6,900"
"10007789","The University of East Anglia","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","25","0","0","0","15","20","10","0","0","100","3,055"
"10007144","The University of East London","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","25","0","0","0","90","10,355"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007823","Edge Hill University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","10","645"
"10007772","Edinburgh Napier University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","10","5","25","0","0","85","4,235"
"10007790","The University of Edinburgh","0","0","5","10","5","5","0","0","10","10","5","0","0","0","0","5","130","65","0","5","0","125","150","20","0","0","550","16,625"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10007791","The University of Essex","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","60","20","0","5","0","35","65","10","0","0","220","7,260"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","855"
"10007792","The University of Exeter","5","0","0","25","0","0","0","0","5","0","0","0","0","5","0","0","30","75","0","5","0","110","120","35","0","75","495","8,215"
"10008640","Falmouth University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","0","0","0","0","20","410"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","0","0","15","0","0","0","0","40","310"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","140"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007762","Glasgow Caledonian University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","10","5","0","0","30","5,805"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","10","5","0","0","0","5","5","5","0","0","35","945"
"10007794","The University of Glasgow","0","0","5","20","5","5","5","0","20","5","5","0","0","5","0","0","35","45","0","5","0","45","85","75","0","0","365","15,200"
"10007145","University of Gloucestershire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","1,175"
"10002718","Goldsmiths College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","30","30","0","0","0","30","40","10","0","0","160","3,635"
"10007146","The University of Greenwich","55","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","30","30","0","5","0","15","95","15","0","0","260","11,485"
"10007825","Guildhall School of Music and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","15","315"
"10040812","Harper Adams University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110"
"10080811","Hartpury University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","15","195"
"10007764","Heriot-Watt University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","75","15","0","0","0","15","10","5","0","0","135","4,495"
"10007147","University of Hertfordshire","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","50","0","0","0","5","15","20","0","0","120","17,095"
"10007148","The University of Huddersfield","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","5","5","5","0","0","30","4,465"
"10007149","The University of Hull","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","5","0","0","0","35","4,455"
"10003270","Imperial College of Science, Technology and Medicine","10","0","0","10","0","0","0","0","5","0","0","0","0","5","0","0","40","60","0","10","0","125","100","10","0","0","385","11,505"
"10003284","Inchbald School of Design Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","0","0","0","25","265"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","15","0","0","0","0","30","345"
"10027603","International College of Musical Theatre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","105"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10082570","Kaplan International Colleges U.K. Limited","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","90","30","0","0","155","1,060"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007767","Keele University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","15","1,425"
"10007150","The University of Kent","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","35","20","0","0","0","30","50","5","0","0","160","3,600"
"10003645","King's College London","15","0","5","30","5","5","0","0","25","5","5","0","0","15","0","5","85","135","0","10","0","210","220","65","0","0","845","15,995"
"10003678","Kingston University","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","85","20","0","5","0","20","35","10","0","0","190","4,915"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"10007768","The University of Lancaster","5","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","5","20","0","0","0","20","20","15","0","0","100","4,970"
"10003854","Leeds Arts University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","20","225"
"10003861","Leeds Beckett University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","5","10","0","0","0","35","4,625"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","385"
"10034449","Leeds Conservatoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","115"
"10007795","The University of Leeds","5","0","0","20","0","0","0","0","0","0","5","0","0","0","0","0","35","20","0","0","0","50","55","15","0","0","205","12,570"
"10003863","Leeds Trinity University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","85"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007796","The University of Leicester","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","15","5","0","0","50","5,485"
"10089591","LIBF Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10007151","The University of Lincoln","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","35","3,435"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10003956","Liverpool Hope University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","0","10","465"
"10003957","Liverpool John Moores University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","15","10","0","0","0","45","2,470"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","5","0","0","0","0","70","240"
"10006842","The University of Liverpool","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","35","10","0","0","0","20","45","10","0","0","130","8,355"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","75"
"10007162","University of the Arts, London","5","0","0","5","5","0","0","0","5","15","0","0","0","0","0","0","25","145","0","5","0","105","140","55","0","0","510","12,990"
"10007769","London Business School","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","5","25","0","5","0","20","25","5","0","0","95","1,870"
"10007797","University of London (Institutes and activities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","195"
"10039082","City and Guilds of London Art School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40"
"10004036","London Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","295"
"10015506","The London College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004048","London Metropolitan University","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","20","10","0","0","0","5","10","0","0","0","60","3,305"
"10004078","London South Bank University","50","0","0","5","5","0","0","0","5","0","0","0","0","0","0","0","0","10","0","10","0","5","20","10","0","0","130","3,135"
"10004063","London School of Economics and Political Science","5","0","5","10","0","5","5","0","10","5","0","0","5","5","0","5","35","55","0","10","0","120","65","40","0","0","380","8,660"
"10007771","London School of Hygiene and Tropical Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","20","550"
"10004075","London School of Theology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","35"
"10004079","London Studio Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","65"
"10062810","The London School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004035","The Film Education Training Trust Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","0","5","0","0","0","20","115"
"10067623","The London Interdisciplinary School Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004113","Loughborough University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","25","0","0","0","65","40","10","0","0","165","4,295"
"10009612","Luther King House Educational Trust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10042679","International Business College Manchester Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10004180","The Manchester Metropolitan University","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","10","15","0","0","0","10","35","5","0","0","90","4,590"
"10007798","The University of Manchester","5","0","15","10","0","5","0","0","0","0","0","0","0","0","0","30","70","80","0","5","0","65","170","25","0","0","485","18,515"
"10009527","Istituto Marangoni Limited","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","40","0","0","0","25","30","20","0","0","140","1,255"
"10023452","The Markfield Institute of Higher Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10020416","Missio Dei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004320","The Metanoia Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10004351","Middlesex University","20","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","35","10","0","0","0","10","35","0","0","0","120","5,270"
"10032277","The Minster Centre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004450","Mountview Academy of Theatre Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60"
"10023454","Moorlands College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","25"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","40"
"10007799","Newcastle University","0","0","0","5","0","0","140","0","0","0","0","0","0","0","0","0","10","45","0","0","0","25","50","10","0","0","290","6,560"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","10","145"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007138","The University of Northampton","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","20","4,865"
"10008816","Northern School of Contemporary Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","80"
"10001282","University of Northumbria at Newcastle","40","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","20","5","0","0","85","8,660"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","0","0","0","0","20","175"
"10007154","University of Nottingham","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","35","155","10","0","0","265","8,555"
"10004797","The Nottingham Trent University","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","20","0","0","0","15","20","20","0","0","90","7,000"
"10007773","The Open University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","0","0","0","0","20","255"
"10004930","Oxford Brookes University","5","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","40","25","0","0","0","20","55","15","0","0","175","3,835"
"10007774","The University of Oxford","0","0","5","10","5","0","0","0","0","5","0","0","0","0","0","5","50","85","0","15","0","160","85","35","0","0","470","9,585"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","200"
"10083464","Peking University HSBC Business School UK Campus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10004028","The Place, London Contemporary Dance School (LCDS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","85"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60"
"10007801","University of Plymouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","25","30","5","0","0","90","2,975"
