﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE Provider","Aberdeenshire","Angus","Argyll and Bute","City of Aberdeen","City of Dundee","City of Edinburgh","City of Glasgow","Clackmannanshire","Dumfries and Galloway","East Ayrshire","East Dunbartonshire","East Lothian","East Renfrewshire","Falkirk","Fife","Highland","Inverclyde","Midlothian","Moray","North Ayrshire","North Lanarkshire","Orkney Islands","Perth and Kinross","Renfrewshire","Scottish Borders","Shetland Islands","South Ayrshire","South Lanarkshire","Stirling","West Dunbartonshire","West Lothian","Western Isles (Eilean Siar)","Scotland (council area unknown)","Total Scotland","Total"
"10007760","Birkbeck College","0","0","0","0","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","8,485"
"10007140","Birmingham City University","0","5","5","5","0","5","5","0","5","0","0","5","5","5","10","5","0","5","0","0","5","0","0","5","5","0","0","5","0","0","5","0","0","95","26,260"
"10006840","The University of Birmingham","10","0","0","10","0","30","25","0","0","0","5","0","10","0","5","5","0","5","0","5","5","0","5","5","5","0","5","5","5","0","5","0","0","165","27,920"
"10000712","University College Birmingham","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4,165"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2,770"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,060"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","440"
"10006841","The University of Bolton","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","25","9,175"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3,310"
"10000824","Bournemouth University","0","0","0","5","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","15,130"
"10031982","BPP University","0","0","0","5","0","20","10","0","0","0","5","5","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","80","8,300"
"10007785","The University of Bradford","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","8,360"
"10000886","The University of Brighton","0","0","0","5","0","10","10","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","15,135"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","420"
"10007786","The University of Bristol","5","5","0","5","0","100","20","0","5","0","5","10","5","5","5","5","0","0","5","5","0","0","10","5","5","0","0","5","0","0","0","0","0","215","22,275"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10000961","Brunel University London","5","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","10,235"
"10000975","Buckinghamshire New University","0","0","5","0","0","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","40","20,365"
"10007787","The University of Buckingham","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","35","2,530"
"10019368","London College of Business Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007788","The University of Cambridge","10","0","5","10","5","90","35","5","5","5","15","10","10","0","20","10","0","5","0","0","5","0","10","0","10","0","5","5","10","0","5","0","0","290","15,665"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","15","30,890"
"10007814","Cardiff University","5","0","0","5","0","25","5","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","75","26,325"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","10,100"
"10057213","CEG UFP Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001264","Central School of Ballet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","80"
"10007141","The University of Central Lancashire","0","5","5","5","5","25","15","0","30","0","5","5","5","0","10","5","0","0","0","10","5","0","5","10","0","0","0","5","5","0","5","0","0","165","20,695"
"10024024","Central Film School London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007848","University of Chester","0","0","0","0","0","10","5","0","0","0","0","5","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","60","11,145"
"10007137","The University of Chichester","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","25","5,645"
"10001386","Chicken Shed Theatre Company","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"10026921","Christ the Redeemer College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"10001478","City, University of London","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","5","45","14,710"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10066502","The College of Health Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","295"
"10023442","The College of Osteopaths","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10020038","Commonwealth College of Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10081618","The Council of the Inns of Court","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","410"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10001726","Coventry University","0","0","0","0","0","5","10","0","0","0","0","0","5","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","50","19,110"
"10007822","Cranfield University","5","0","5","5","0","5","5","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","0","0","0","55","2,590"
"10006427","University for the Creative Arts","5","0","0","0","0","15","5","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","7,590"
"10007842","University of Cumbria","0","0","0","0","5","10","5","0","125","5","5","0","0","0","5","5","0","0","0","0","10","0","5","5","10","0","0","10","5","5","5","0","0","235","9,815"
"10026767","Dartington Hall Trust (The)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","110"
"10015688","David Game College Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","355"
"10001883","De Montfort University","5","0","0","0","5","5","5","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","18,090"
"10007851","University of Derby","10","0","0","10","5","10","10","0","5","0","5","5","0","0","10","5","0","0","5","5","5","0","5","5","0","0","5","0","0","0","5","0","0","115","18,030"
"10007852","The University of Dundee","280","980","70","250","1,905","870","580","90","105","80","200","170","200","145","1,880","210","70","120","85","90","185","30","760","140","180","25","130","220","175","55","210","15","5","10,520","12,790"
"10007143","University of Durham","5","5","5","10","5","105","10","0","5","0","5","10","0","0","15","5","0","0","5","0","0","0","15","5","15","0","5","10","15","0","5","0","0","265","15,470"
"10067355","Dyson Technical Training Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10007789","The University of East Anglia","5","0","0","5","5","10","0","0","0","0","0","5","0","0","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","50","15,490"
"10007144","The University of East London","0","0","0","0","0","5","10","0","0","0","5","0","0","5","5","0","0","5","5","0","0","0","5","5","0","0","0","5","0","0","5","0","0","65","12,095"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"10007823","Edge Hill University","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","13,845"
"10007772","Edinburgh Napier University","260","105","85","180","115","2,825","400","95","190","50","105","420","70","365","880","355","40","450","75","60","395","25","265","115","470","35","90","290","190","50","1,025","30","95","10,205","11,160"
"10007790","The University of Edinburgh","430","145","120","375","150","3,060","915","105","215","90","280","450","230","290","820","380","110","370","105","95","365","25","345","170","350","45","120","350","295","70","600","30","10","11,495","22,480"
"10022047","Empire College London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","670"
"10007791","The University of Essex","0","0","0","0","0","5","5","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","11,500"
"10008173","University College of Estate Management","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","3,095"
"10002313","ESCP Europe Business School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007792","The University of Exeter","10","5","0","15","5","75","15","5","5","0","5","15","0","0","25","0","0","5","5","0","0","0","15","0","10","0","0","5","5","0","5","0","0","230","24,610"
"10008640","Falmouth University","5","0","0","0","0","5","5","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","6,970"
"10045476","Met Film School Limited","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","230"
"10004511","The National Film and Television School","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","405"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","425"
"10042500","Global Banking School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,190"
"10007762","Glasgow Caledonian University","125","55","235","95","65","390","3,705","80","215","430","740","65","745","405","245","225","365","55","45","470","1,815","20","155","1,050","110","25","405","1,585","255","460","235","60","5","14,930","15,750"
"10002681","Glasgow School of Art","10","5","20","10","10","115","365","15","20","20","50","15","45","30","30","15","30","10","10","35","80","0","20","55","20","0","15","70","20","25","25","5","0","1,185","1,660"
"10007794","The University of Glasgow","385","125","310","360","160","1,800","4,800","120","415","370","980","275","980","350","560","390","345","140","110","455","1,305","40","405","930","240","25","415","1,595","405","410","375","60","30","19,670","24,510"
"10007145","University of Gloucestershire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","7,215"
"10002718","Goldsmiths College","0","0","0","0","0","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","40","5,705"
"10030408","Gower College Swansea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007146","The University of Greenwich","0","5","0","5","10","15","10","0","0","0","0","0","0","0","5","0","0","5","5","0","5","0","5","0","5","0","0","5","0","5","5","0","0","80","17,080"
"10007825","Guildhall School of Music and Drama","5","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","25","760"
"10040812","Harper Adams University","20","10","5","5","5","15","5","0","15","5","0","5","0","5","20","15","0","5","0","0","5","0","15","0","25","0","5","15","5","0","5","0","0","210","4,960"
"10080811","Hartpury University","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","2,315"
"10007764","Heriot-Watt University","265","55","50","215","60","1,300","260","50","115","35","70","220","55","170","525","215","30","220","55","35","155","40","155","90","200","25","65","155","120","15","480","10","145","5,660","7,130"
"10007147","University of Hertfordshire","5","0","0","5","10","5","10","0","0","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","60","17,185"
"10007148","The University of Huddersfield","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","30","15,835"
"10007149","The University of Hull","0","0","0","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","40","10,945"
"10003239","ICON College of Technology and Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,490"
"10003270","Imperial College of Science, Technology and Medicine","5","0","0","20","5","55","25","0","5","0","5","5","5","0","15","5","0","0","0","0","0","0","5","0","5","0","0","5","5","0","0","0","0","175","10,720"
"10003284","Inchbald School of Design Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10013220","Institute of Art - London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","845"
"10027603","International College of Musical Theatre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10082728","INTO University Partnerships Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10029682","The Islamic College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10067601","JSA Education Group Ltd.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10021682","Kaplan Open Learning (Essex) Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,825"
"10007767","Keele University","5","0","0","5","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","11,665"
"10007150","The University of Kent","5","0","0","0","0","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","14,315"
"10003645","King's College London","10","5","0","15","5","85","35","0","0","0","5","10","0","0","15","5","5","5","0","5","0","0","5","5","5","0","0","10","5","0","0","0","0","240","25,045"
"10003678","Kingston University","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","14,490"
"10003758","LAMDA Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","175"
"10007768","The University of Lancaster","5","0","0","5","0","20","5","0","5","0","5","5","0","0","10","0","0","0","0","0","5","0","5","5","5","0","5","5","0","0","0","0","0","100","13,190"
"10003854","Leeds Arts University","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","2,025"
"10003861","Leeds Beckett University","0","0","0","0","0","15","5","0","0","0","0","0","0","0","5","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","18,945"
"10003798","Le Cordon Bleu Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","115"
"10034449","Leeds Conservatoire","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1,340"
"10007795","The University of Leeds","0","5","0","5","5","65","25","0","5","0","5","10","5","0","10","5","0","0","0","5","5","0","5","5","0","0","0","5","5","0","0","0","0","175","24,840"
"10003863","Leeds Trinity University","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13,545"
"10082828","College of Legal Practice Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","455"
"10007796","The University of Leicester","5","0","0","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","45","12,765"
"10089591","LIBF Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320"
"10007151","The University of Lincoln","0","0","5","5","0","15","0","0","5","0","0","0","0","0","10","0","0","5","5","5","5","0","0","0","5","0","5","0","0","0","0","0","0","70","16,270"
"10036456","Academy of Live Technology Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"10003956","Liverpool Hope University","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","15","5,055"
"10003957","Liverpool John Moores University","5","0","0","5","0","5","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","5","5","0","0","0","0","0","55","25,950"
"10003945","The Liverpool Institute for Performing Arts","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","735"
"10006842","The University of Liverpool","10","5","5","10","5","30","20","0","5","0","10","10","5","5","5","10","0","0","0","0","0","0","10","5","15","0","5","10","5","0","5","0","0","195","21,605"
"10003958","Liverpool School of Tropical Medicine","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","15","185"
"10007820","Grŵp Llandrillo Menai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","875"
"10007162","University of the Arts, London","5","0","0","5","0","50","25","5","0","0","5","5","0","5","10","0","0","0","0","0","0","0","5","5","5","0","0","5","5","0","0","0","15","160","10,635"
